Gene = BCAS2
index = 128
Annotated 5SS: [  141   341  4952  6050 10940 11648]
Annotated 3SS: [  247  4880  5887 10888 11566 13382]
SMsplice 5SS: [  141   341  4952 10940 11648]
SMsplice 3SS: [  247  4880 10888 11566 13382]
top_k =  500
Partition function (log Z): 6.886359292798892

Sorted 5' Splice Sites (High to Low Probability):
Position 141: 0.995123376033534
Position 4952: 0.9817346268011263
Position 341: 0.9744505180081245
Position 11648: 0.7946138969577022
Position 10940: 0.790461074692667
Position 6050: 0.4547185203061781
Position 13526: 0.17414642133592012
Position 12060: 0.13555585673011838
Position 4771: 0.0965140708386725
Position 9867: 0.08937772294602452
Position 8205: 0.08889689224708985
Position 4401: 0.05243055430359579
Position 2624: 0.049348575463535764
Position 5503: 0.04537063115119909
Position 11746: 0.038172599851361746
Position 8252: 0.030945876914839115
Position 2861: 0.029504767054027718
Position 345: 0.024432673975485812
Position 6025: 0.02412747086325803
Position 6039: 0.021569360505047784
Position 11429: 0.02138074555097679
Position 4698: 0.02032327211401412
Position 12626: 0.014804704025108296
Position 7926: 0.012903385969421517
Position 11040: 0.01166439265270083
Position 4702: 0.011249755532714465
Position 4706: 0.011210523009458028
Position 1899: 0.011064828520863245
Position 5263: 0.010428771667824379
Position 4042: 0.009871759655472118
Position 9465: 0.008935078326740009
Position 1919: 0.008343539878123616
Position 8476: 0.007346358239220643
Position 12357: 0.006763202328948507
Position 2666: 0.006443162554657666
Position 7670: 0.006415056696077755
Position 5525: 0.005687729960817781
Position 3159: 0.0056685901121670745
Position 13277: 0.005428476417894993
Position 7691: 0.005154923145439337
Position 10032: 0.0050414035147113515
Position 3889: 0.004278103976597591
Position 8022: 0.0037397035250350307
Position 13653: 0.003449379078368511
Position 1135: 0.003407608208185973
Position 2079: 0.0032352175611109276
Position 2890: 0.0029006854153806154
Position 11083: 0.0028614581784157955
Position 6298: 0.002561124994165763
Position 61: 0.0024302441255363333
Position 7913: 0.0021851412635276544
Position 9448: 0.0021108885825886015
Position 3763: 0.00205882975835979
Position 5519: 0.0018246983416098327
Position 11698: 0.0015761235528657955
Position 3316: 0.001529039692469343
Position 2877: 0.0014150522718185316
Position 2626: 0.00121153634334756
Position 3019: 0.0011614567820953127
Position 362: 0.0011165006445401156
Position 5969: 0.0009037063005730341
Position 1090: 0.000853615501592691
Position 112: 0.0008368047847845243
Position 7429: 0.0007802567614928475
Position 10106: 0.0006118303333075205
Position 145: 0.0005974804364893199
Position 127: 0.0005257949011067169
Position 4942: 0.0004364209461528228
Position 5764: 0.0003945381078670743
Position 11652: 0.0003802546656989146
Position 78: 0.0002487440669359254
Position 5507: 0.00014422117968418204
Position 5523: 0.00012468986996596346
Position 39: 0.00010458340778648378
Position 2035: 8.729925064842304e-05
Position 152: 6.186923301489426e-05
Position 5545: 6.045736047791219e-05
Position 1218: 5.812172480595037e-05
Position 4990: 4.9160053039545226e-05
Position 129: 4.36281011699331e-05
Position 1857: 3.653098218732854e-05
Position 1675: 3.302840341584176e-05
Position 2656: 3.06539021223087e-05
Position 5721: 2.6904188219750145e-05
Position 2473: 2.487353335161147e-05
Position 2662: 2.3437807928347023e-05
Position 5705: 2.2832029648619257e-05
Position 5299: 2.0946188347442832e-05
Position 4998: 1.9059491130138784e-05
Position 1294: 1.87607386739074e-05
Position 5267: 1.8712002376607e-05
Position 1052: 1.7410121209548696e-05
Position 160: 1.714042349523211e-05
Position 2033: 1.659785862915265e-05
Position 746: 1.4695570040853134e-05
Position 1633: 1.1962066821188284e-05
Position 603: 1.1511615837269286e-05
Position 1592: 9.88537248076502e-06
Position 2198: 9.499550423997066e-06
Position 2582: 9.020767845192909e-06
Position 651: 8.036223739676316e-06
Position 2609: 6.644378727177848e-06
Position 84: 4.19966103839382e-06
Position 187: 2.8089363701435347e-06
Position 1883: 2.147687289949355e-06
Position 98: 1.8192557666496867e-06
Position 66: 1.7058943589072107e-06
Position 1334: 1.5969061475705005e-06
Position 1250: 1.4508771861952144e-06
Position 1267: 1.2819191958732702e-06
Position 2166: 1.2734364968510913e-06
Position 905: 1.2023834204608515e-06
Position 5985: 1.163923128147039e-06
Position 6135: 1.1605532558246218e-06
Position 6196: 1.1540998225748648e-06
Position 506: 9.046375014440375e-07
Position 4074: 7.59088187628489e-07
Position 2161: 7.506773188709247e-07
Position 2132: 6.441508978928305e-07
Position 5218: 6.051021193354685e-07
Position 1237: 5.842436420545771e-07
Position 2276: 5.625414875131686e-07
Position 1992: 5.08489621504003e-07
Position 861: 3.5632752093896013e-07
Position 1104: 3.455898947607941e-07
Position 154: 2.117796035327659e-07
Position 463: 1.7903296678799972e-07
Position 81: 1.0202763795808119e-07
Position 3: 5.4064407911875636e-08
Position 461: 2.327230233384114e-08
Position 380: 1.5588936720119838e-08
Position 364: 1.3218213600475468e-08
Position 455: 1.0970636194868493e-08
Position 260: 4.793138287462409e-12
Position 349: 4.352998804929371e-12
Position 494: 1.206747124598247e-12
Position 417: 6.524440441695471e-14
Position 228: 8.385954382740986e-15
Position 467: 4.0138363439856326e-15
Position 203: 2.334739377946259e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 247: 0.9991557323105351
Position 10888: 0.8076849789930279
Position 11566: 0.7849686654611969
Position 13382: 0.7681164441519847
Position 4880: 0.735501366544821
Position 5887: 0.5038756984983497
Position 11803: 0.26419799639841546
Position 4835: 0.1633578730220132
Position 8140: 0.0952994078570614
Position 4730: 0.0870105733972425
Position 4565: 0.0847756709535476
Position 13775: 0.0555285588331812
Position 2376: 0.05021799026469015
Position 14032: 0.0410544717154564
Position 11520: 0.04079390017679518
Position 9728: 0.03834201543326105
Position 5289: 0.03712994568344488
Position 4853: 0.03676192856153524
Position 2752: 0.035253215817430524
Position 13434: 0.03320466343342985
Position 9722: 0.03105178001113727
Position 13815: 0.028152919462325558
Position 12533: 0.027234529566841657
Position 9835: 0.025166606409312793
Position 4321: 0.023588096366837168
Position 7788: 0.02160845989291657
Position 4298: 0.02158152247023661
Position 1776: 0.020771498478016542
Position 11249: 0.019479680096047138
Position 13678: 0.018111470877950002
Position 3887: 0.01707625020075818
Position 11502: 0.016021742832214088
Position 7765: 0.015808038867431436
Position 13846: 0.013905549319938681
Position 5085: 0.012444009293983553
Position 13788: 0.011154372832574765
Position 5245: 0.008715315639594396
Position 12201: 0.008483758034223219
Position 9154: 0.008176608251496917
Position 13712: 0.007054491073695803
Position 7547: 0.006575877777982883
Position 11745: 0.005895960836723381
Position 13886: 0.005651065046277248
Position 12608: 0.005544892813830512
Position 4589: 0.005429001175430239
Position 13006: 0.005428476417894993
Position 7981: 0.005363125592624057
Position 12332: 0.004599351700763849
Position 996: 0.004192407300836361
Position 8376: 0.0038876220511356386
Position 10896: 0.0034997543831287656
Position 11594: 0.003427962994993879
Position 7583: 0.003398310731861681
Position 4627: 0.0033546662487020434
Position 2527: 0.003332455882676798
Position 4641: 0.0032686779384681927
Position 11146: 0.0030584185600418183
Position 13927: 0.0030021018182592118
Position 9246: 0.0029509904539481314
Position 10963: 0.0029465708834757374
Position 13830: 0.0028921765273417746
Position 8355: 0.002351941326556991
Position 7984: 0.002139513179583846
Position 5392: 0.0021338429608326
Position 5047: 0.0021179809663834292
Position 13979: 0.0021101760455216707
Position 2530: 0.002061577398661431
Position 2860: 0.00187577079763322
Position 2928: 0.001762596446656258
Position 7351: 0.001572360700106421
Position 11931: 0.0015114335194677578
Position 7260: 0.0012308484213326286
Position 4368: 0.0012164441186481715
Position 9810: 0.0011463072056507556
Position 2372: 0.0010868455085966883
Position 4698: 0.0010057377551399875
Position 3453: 0.0009226828228760884
Position 254: 0.0008433483799911262
Position 5681: 0.0008416584036851319
Position 1782: 0.0008221592315397997
Position 3268: 0.0008181472886769027
Position 4188: 0.0008064330281945686
Position 5969: 0.0007733924658204794
Position 3786: 0.0007616983425882117
Position 13438: 0.0007253577599232521
Position 11724: 0.0007225718696310061
Position 3307: 0.00071206769099151
Position 13618: 0.0006985041528865845
Position 4547: 0.0006582902364261821
Position 6193: 0.0005490872435087721
Position 4141: 0.0005078122715147708
Position 1800: 0.0005004072921666444
Position 3612: 0.00047771590816212556
Position 5257: 0.00044220684731242546
Position 3018: 0.00041881246557331516
Position 3615: 0.0003985068769096149
Position 4909: 0.0003862439762052402
Position 3073: 0.00035499581189528135
Position 3641: 0.0003447264764557414
Position 2983: 0.00032179819136960873
Position 1940: 0.0003194282722327671
