Gene = MSTO1
index = 889
Annotated 5SS: [ 108  336  884 1067 1379 1603 1876 2092 2346 2751 3009 3342 3542]
Annotated 3SS: [ 199  813  990 1323 1463 1757 1956 2192 2618 2823 3236 3431 3833]
SMsplice 5SS: [ 108  336 1379 1603 1876 2092 2346 2751 3009 3342 3542]
SMsplice 3SS: [ 199 1201 1463 1695 1956 2192 2618 2823 3199 3431 3833]
top_k =  500
Partition function (log Z): 13.653491726746577

Sorted 5' Splice Sites (High to Low Probability):
Position 2751: 0.966465632083358
Position 336: 0.9409941183355649
Position 2092: 0.9124591066977265
Position 3009: 0.9087542332617817
Position 1603: 0.8882937357335451
Position 108: 0.8514250608124699
Position 3342: 0.7982303247912058
Position 3542: 0.7699269131565057
Position 1876: 0.762039268513855
Position 1379: 0.7353573339969139
Position 2346: 0.7283658173389961
Position 1067: 0.27340413168403654
Position 1727: 0.20475931126548447
Position 1131: 0.14585063461673575
Position 3509: 0.11729313449595187
Position 751: 0.11416944249014628
Position 113: 0.11203888402595491
Position 920: 0.11043688401036356
Position 884: 0.08051558575645928
Position 737: 0.050040613798462134
Position 541: 0.03981864720066773
Position 3575: 0.03407199516474338
Position 270: 0.03253533418464399
Position 3553: 0.03029010154532067
Position 924: 0.0236975511452469
Position 2984: 0.022660762234856306
Position 341: 0.017876335002903757
Position 897: 0.01739947539153918
Position 2967: 0.0170751287955035
Position 909: 0.012970881257181033
Position 2775: 0.012786963352875668
Position 1439: 0.011219052656321364
Position 1534: 0.010298420459899026
Position 729: 0.009339696142517447
Position 1766: 0.00899936776233623
Position 1999: 0.008137255015818747
Position 1575: 0.006106046392826759
Position 2287: 0.0045908680986326824
Position 2763: 0.004393570050014177
Position 4029: 0.0038828935394282045
Position 45: 0.003658125820649764
Position 3751: 0.0032203820518739855
Position 658: 0.0027766802105923653
Position 1237: 0.0023058294224358794
Position 719: 0.002299434148220486
Position 1588: 0.001894989773163423
Position 2111: 0.0018761704886358713
Position 265: 0.0016428292041266626
Position 3348: 0.0014285531606665434
Position 2356: 0.0012942348243598877
Position 2712: 0.001253358184644944
Position 1334: 0.0011329893785202167
Position 1529: 0.0010077215286558002
Position 22: 0.0009745164060290017
Position 2933: 0.0009125388194392158
Position 1099: 0.000874377600008568
Position 3354: 0.0008542762118674583
Position 1862: 0.0008104844285407795
Position 76: 0.0006276427924528088
Position 352: 0.0005982273477068809
Position 841: 0.0005471369503270971
Position 3018: 0.0005156475718917314
Position 888: 0.00047780629076934003
Position 3546: 0.0004418610039051053
Position 705: 0.00033690899737750103
Position 814: 0.0002902406409865184
Position 3213: 0.0002497231242852942
Position 2974: 0.0002472282846092525
Position 2740: 0.00022814699920092814
Position 1343: 0.00021512409447528775
Position 1300: 0.00015130624094040568
Position 567: 0.0001166945174633387
Position 2770: 0.00010438790667602761
Position 1115: 9.303332483711279e-05
Position 2350: 7.526888587366086e-05
Position 582: 6.865582782172004e-05
Position 2703: 5.7975588053523424e-05
Position 494: 3.803266473722202e-05
Position 732: 3.480375656785451e-05
Position 2075: 3.3450593207286e-05
Position 95: 3.0522049625492114e-05
Position 2087: 2.9899826364344215e-05
Position 344: 1.2937968650914913e-05
Position 59: 1.2747398130666278e-05
Position 81: 1.1098287989694224e-05
Position 1416: 8.596499680139407e-06
Position 676: 6.361816615301578e-06
Position 1852: 7.9813474211944e-07
Position 3633: 4.806131374425285e-07
Position 250: 2.657972207243162e-07
Position 163: 1.9947350800908564e-07
Position 155: 1.3140451913204575e-07
Position 2319: 1.0263213482870143e-07
Position 9: 9.988310424140123e-08
Position 3514: 7.744483751442322e-08
Position 2236: 3.3841630242239637e-09
Position 3022: 3.26239543791126e-09
Position 389: 5.163500662521285e-10
Position 260: 1.8369079044641125e-10
Position 585: 1.4190770748035324e-11
Position 181: 4.797751770966555e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 199: 0.9640333222260254
Position 1463: 0.9295431607844681
Position 3431: 0.908483113791105
Position 1695: 0.8818437837712856
Position 1956: 0.7562289507380077
Position 3833: 0.7292956698728782
Position 2192: 0.7002504804136048
Position 2823: 0.5893624990397547
Position 1201: 0.5754536095051569
Position 2618: 0.49470910694604703
Position 813: 0.43944209410858054
Position 3199: 0.3422329603722535
Position 2866: 0.339350303807853
Position 2641: 0.29476394869150996
Position 3236: 0.26737170162825197
Position 990: 0.1941386334233923
Position 2580: 0.18953259415590953
Position 1965: 0.12331058882922492
Position 3155: 0.11983137103042213
Position 3889: 0.1172918952256954
Position 1221: 0.09884426240993531
Position 604: 0.09560786339906219
Position 414: 0.07273675976289264
Position 3121: 0.06045544166655472
Position 3461: 0.05759667801497906
Position 4389: 0.05079612351377135
Position 1757: 0.04894923863651263
Position 1323: 0.045575699403797666
Position 2002: 0.03754426635674519
Position 3836: 0.028116086229471857
Position 1185: 0.028111409542842802
Position 674: 0.027653942150109932
Position 3808: 0.025758516187464612
Position 2895: 0.022940358711016552
Position 2229: 0.01914647575546424
Position 1514: 0.016003396527815142
Position 439: 0.011709415408633286
Position 4275: 0.010145732975039285
Position 2195: 0.007226523247030417
Position 1033: 0.0064981226722989035
Position 3240: 0.006274102318063855
Position 2260: 0.006214637867834318
Position 433: 0.005954650076125826
Position 4480: 0.005813135933640757
Position 994: 0.004780509308986435
Position 4587: 0.004472254939648759
Position 2658: 0.00408570005009764
Position 1806: 0.003674936485511096
Position 3494: 0.0036594994342378354
Position 953: 0.003617646242284407
Position 931: 0.0035591027747301335
Position 3205: 0.003252060039301301
Position 1789: 0.0025925067022438673
Position 1165: 0.0025708518923774075
Position 907: 0.002489134398182412
Position 4356: 0.0023773306810495358
Position 1656: 0.0022835102816117165
Position 389: 0.0021982062207054082
Position 817: 0.0018817656918372362
Position 2703: 0.0018251485847785615
Position 559: 0.0016877564566833048
Position 3945: 0.0016492725048045049
Position 879: 0.0015205904802478595
Position 4178: 0.001519259282218813
Position 571: 0.0014814207230556878
Position 1064: 0.0012799289226534236
Position 2871: 0.0012554070627780103
Position 520: 0.0012508291568159742
Position 960: 0.001142209864509139
Position 1902: 0.001129788374107405
Position 3615: 0.0010904191724721588
Position 3250: 0.0010104168974506395
Position 4452: 0.0009440950454549921
Position 853: 0.0008931871450781475
Position 4518: 0.0008765839970465973
Position 3668: 0.0008731141013161549
Position 1157: 0.0007945625858302545
Position 3133: 0.0007205073046254257
Position 1049: 0.0006592602179945974
Position 4222: 0.0006487174367361588
Position 1796: 0.0006423127092157609
Position 1875: 0.0005952230361986259
Position 1815: 0.000581048351056967
Position 641: 0.0005596486991694363
Position 4123: 0.0005209342529275897
Position 4320: 0.0005031553683177222
Position 4522: 0.00048549860447085196
Position 232: 0.00044767194011336125
Position 1821: 0.00044403848151042176
Position 3776: 0.000417474380981866
Position 4507: 0.0004149301127779196
Position 3324: 0.0004039228985574281
Position 630: 0.0003558842702806838
Position 3768: 0.0003528974889030733
Position 494: 0.00035083751589156997
Position 3633: 0.0003313161140821772
Position 686: 0.00033022426906705575
Position 2323: 0.00025498628871850523
Position 863: 0.00024636642626882187
Position 1701: 0.00023707613166271656
Position 2439: 0.00018819145896243922
Position 2967: 0.0001520959847995072
Position 1225: 0.00014759212613558602
Position 2476: 0.0001349495974350775
Position 2201: 0.00013469269434814992
Position 2379: 0.00012950682837967138
Position 2833: 0.00012526164546708618
Position 2836: 0.00012317336958665178
Position 2501: 0.0001208143954725437
Position 1246: 0.00010758589180433839
Position 4200: 0.00010213132138692088
Position 541: 0.00010030199423935461
Position 1124: 9.773271680315244e-05
Position 1857: 8.83124033443392e-05
Position 1585: 7.364278900610367e-05
Position 2587: 6.764492517944546e-05
Position 3500: 6.097760475585284e-05
Position 3321: 5.9846246628715445e-05
Position 690: 5.247897116956324e-05
Position 3534: 4.937412911944139e-05
Position 4704: 4.6937730450740836e-05
Position 834: 3.867761028833931e-05
Position 616: 3.364920562461662e-05
Position 235: 3.349017253561845e-05
Position 955: 3.0233275797544216e-05
Position 1378: 2.9407073983118393e-05
Position 657: 2.786241628378378e-05
Position 652: 2.517977411929955e-05
Position 503: 2.0024732011196718e-05
Position 2971: 1.638865832059212e-05
Position 2405: 9.586249848348978e-06
Position 334: 8.14160703396164e-06
Position 447: 7.529294893592506e-06
Position 295: 7.152002283306997e-06
Position 107: 5.955490022784016e-06
Position 155: 5.1544484294275e-06
Position 528: 4.7740386211142704e-06
Position 247: 3.561700501461164e-06
Position 481: 3.250124910613868e-06
Position 218: 2.91205193257119e-06
Position 840: 1.835708697260239e-06
Position 836: 1.8016257299822167e-06
Position 505: 1.595817530157236e-06
Position 104: 1.4569203690478392e-06
Position 298: 1.1542532361089815e-06
Position 245: 8.298538984844064e-07
Position 138: 5.239152390765918e-07
Position 537: 2.7629529365934175e-07
Position 736: 2.1730385957507602e-07
Position 168: 1.0638117783532334e-07
Position 135: 4.7043218855654574e-08
Position 452: 1.7060722530385513e-08
Position 124: 1.2976263801361861e-08
Position 455: 1.2265902304569285e-08
Position 350: 2.9880945762098774e-09
Position 340: 2.6544829543744126e-09
Position 460: 5.696082248249475e-10
Position 117: 3.902226905703726e-10
Position 112: 2.1286028178972433e-10
