Gene = GPR157
index = 616
Annotated 5SS: [  526 17895 23685]
Annotated 3SS: [17680 23489 24535]
SMsplice 5SS: [  526  1244  8907  9286 13200 16879 17895 23624]
SMsplice 3SS: [ 1099  8784  9092 13063 16787 17680 23528 26417]
top_k =  500
Partition function (log Z): -8.543441775792868

Sorted 5' Splice Sites (High to Low Probability):
Position 17895: 0.9204388595294904
Position 13200: 0.9197358783309479
Position 526: 0.9106822039209693
Position 9286: 0.8511954950095144
Position 1244: 0.8241384540460461
Position 23624: 0.8240979654252267
Position 16879: 0.6700338839681961
Position 8907: 0.4793561982908208
Position 20883: 0.4196954222995032
Position 1509: 0.3089409011929768
Position 26492: 0.28558070266882135
Position 18284: 0.26517291265786647
Position 23892: 0.260629044941448
Position 20927: 0.11116184818379618
Position 4228: 0.10627965212197753
Position 23685: 0.10439926402781145
Position 13904: 0.08538343062586823
Position 20644: 0.08131102639860843
Position 6828: 0.050564748115699214
Position 903: 0.04550503823093262
Position 26521: 0.041266483670224875
Position 24037: 0.03986260434759431
Position 8933: 0.03158859145758188
Position 24972: 0.030249173680271704
Position 9400: 0.02990192461532101
Position 23897: 0.026403551834864245
Position 8855: 0.025629187037303304
Position 23667: 0.024731075426385887
Position 4232: 0.02085702236541798
Position 7120: 0.01832435224624538
Position 969: 0.017974567103175954
Position 2867: 0.016924324931727946
Position 6900: 0.01675962569780091
Position 23998: 0.016555457069081146
Position 13420: 0.01576481931721773
Position 24045: 0.015737168511955075
Position 757: 0.012278540482256406
Position 7125: 0.012066255721294774
Position 3485: 0.011525191109548761
Position 23619: 0.011199503335231049
Position 13805: 0.011137053072233692
Position 16086: 0.009453144230736489
Position 13884: 0.008572853111612303
Position 23689: 0.00854558620476228
Position 24950: 0.008254046404372486
Position 24082: 0.008168046861716217
Position 4582: 0.007966994643940243
Position 2862: 0.00651722817308584
Position 24072: 0.005761864697304667
Position 1263: 0.005640591851099598
Position 3518: 0.005011124375082811
Position 19702: 0.0041821492816860786
Position 20992: 0.004083404322468708
Position 7306: 0.003955569604818481
Position 24810: 0.0037508056905032473
Position 6833: 0.0036422242444772456
Position 1289: 0.00359194576184519
Position 6646: 0.003537147612591092
Position 7793: 0.0033496044631839573
