Gene = NDUFA2
index = 923
Annotated 5SS: [303 530]
Annotated 3SS: [ 422 2106]
SMsplice 5SS: [303 530]
SMsplice 3SS: [ 422 2106]
top_k =  500
Partition function (log Z): 0.7946938338934688

Sorted 5' Splice Sites (High to Low Probability):
Position 530: 0.9943331033672178
Position 303: 0.9621343592369337
Position 1173: 0.1529000179974618
Position 2157: 0.03747986710529279
Position 2188: 0.030127358146781996
Position 318: 0.0264960354362549
Position 1169: 0.011778179756470969
Position 251: 0.008720393156822312
Position 854: 0.00844100292063166
Position 805: 0.007413598426586756
Position 1576: 0.005451630583259044
Position 563: 0.004404882176838374
Position 1699: 0.0036237687502288876
Position 1310: 0.0027666551594708938
Position 1408: 0.0019114147475366547
Position 1544: 0.0009041433641026483
Position 221: 0.0007898526018411748
Position 133: 0.0006445629225425639
Position 140: 0.0006211028849770538
Position 724: 0.0006011686622255109
Position 748: 0.0005599533743166937
Position 1126: 0.0004116236477245073
Position 861: 0.00037595549885802106
Position 534: 0.00032480967480626513
Position 1976: 0.00032237510220472007
Position 1431: 0.0002905140390225577
Position 1260: 0.0002821498037562266
Position 1936: 0.00024019200535729378
Position 1616: 0.00020617825926669883
Position 776: 0.00020484315958641447
Position 56: 0.000191727386561696
Position 844: 0.00013879091789012325
Position 835: 0.0001248987026129787
Position 604: 0.00011101676281576179
Position 1419: 0.00011099797309606111
Position 1952: 9.636150549015086e-05
Position 1320: 9.364244947102427e-05
Position 1300: 7.859008515429119e-05
Position 873: 7.249396347952916e-05
Position 550: 5.664322039244137e-05
Position 1530: 5.1580217082593774e-05
Position 809: 4.9546988227947455e-05
Position 144: 3.968369767412031e-05
Position 272: 3.498484281887322e-05
Position 298: 3.2943125963096907e-05
Position 502: 3.2576041801508924e-05
Position 229: 2.9876114437742096e-05
Position 1236: 2.286439866458064e-05
Position 1481: 2.2166160987573184e-05
Position 315: 1.1534642471273002e-05
Position 347: 5.9210949287522815e-06
Position 577: 3.96421046826274e-06
Position 857: 3.501534402071655e-06
Position 859: 2.078659985260744e-06
Position 773: 1.6234756543758918e-06
Position 1687: 1.0756867479061626e-06
Position 1381: 8.159277667520682e-07
Position 1469: 7.856116806572265e-07
Position 691: 5.802463531154878e-07
Position 1016: 3.2286389241024855e-07
Position 907: 2.9891220799167725e-07
Position 818: 2.8145795445122146e-07
Position 1051: 2.7480020630166973e-07
Position 848: 1.4473424953250717e-07
Position 706: 1.3019957933957222e-07
Position 833: 9.044524683496337e-09
Position 900: 7.304728051860053e-09
Position 7: 7.043361984734378e-09
Position 370: 5.60396327958988e-10
Position 445: 5.492958425686567e-10
Position 653: 2.609364657466937e-10
Position 662: 2.6036046733542816e-10
Position 619: 2.7760146453732184e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 422: 0.9957456499014641
Position 2106: 0.8788876716084665
Position 976: 0.1405256650764839
Position 1091: 0.056217732464706356
Position 2295: 0.04807799014952083
Position 2059: 0.031343257827668655
Position 2320: 0.015292788691918843
Position 1221: 0.014017612984791398
Position 689: 0.010102983116096188
Position 1852: 0.009229761454159956
Position 1508: 0.008147657137367115
Position 673: 0.007916314409946775
Position 1964: 0.007551683837364514
Position 2419: 0.0059686722742312796
Position 2146: 0.005364202931817024
Position 941: 0.00417457023991324
Position 393: 0.0033859437995700362
Position 1207: 0.0027764917152822885
Position 2019: 0.002668314569468321
Position 1027: 0.0021140507718503216
Position 751: 0.002065393304370989
Position 1172: 0.0017701143267780997
Position 1832: 0.0017193382980160434
Position 2066: 0.001029788352136399
Position 2471: 0.0008012966607373278
Position 1377: 0.0007840688597220472
Position 645: 0.0007140777564365959
Position 978: 0.0006740909748957659
Position 776: 0.0005991800413276001
Position 612: 0.0004557810572530594
Position 1442: 0.00039928271608178067
Position 2255: 0.0003657802988619376
Position 1643: 0.00036540456578975294
Position 1111: 0.000356691476047436
Position 631: 0.0003292576858949938
Position 1039: 0.00032838405467063903
Position 1298: 0.000247578599838971
Position 1303: 0.00020239446771122687
Position 724: 0.00018530985920347384
Position 1864: 0.00018515181466133198
Position 2370: 0.00018512325394481104
Position 1683: 0.00018192767943506064
Position 1286: 0.00016749475887565447
Position 1323: 0.00016334136444786263
Position 1045: 0.00015947018994344093
Position 1933: 0.00015755878050422947
Position 838: 0.00015340742296342792
Position 1896: 0.0001532710392738773
Position 217: 0.00012797033704641336
Position 2156: 0.00012697109633458004
Position 2120: 0.00011793530687267753
Position 2479: 0.00011113846244612403
Position 731: 8.205670370552944e-05
Position 370: 8.031170664472281e-05
Position 2073: 7.755310420581011e-05
Position 169: 7.704549551693039e-05
Position 603: 7.28462992591672e-05
Position 200: 7.156366650271774e-05
Position 945: 6.739004631026688e-05
Position 888: 6.697146321000229e-05
Position 2426: 5.997195715140444e-05
Position 1692: 5.510246837105021e-05
Position 1529: 5.24871414502263e-05
Position 781: 5.186699396833244e-05
Position 148: 4.8029909065318624e-05
Position 290: 4.2845386143430444e-05
Position 2118: 3.839618454216932e-05
Position 1728: 3.827822372360962e-05
Position 1611: 3.094028514824144e-05
Position 1526: 2.9970095349229647e-05
Position 1651: 2.9356355134123848e-05
Position 1265: 2.6848955722420127e-05
Position 1446: 2.2964300566395624e-05
Position 1417: 2.0067332153199377e-05
Position 1686: 1.842820825982053e-05
Position 2462: 1.830594003913714e-05
Position 1476: 1.4817569651698534e-05
Position 983: 1.3158433101182202e-05
Position 1320: 1.3026393264798873e-05
Position 276: 1.2811707890087626e-05
Position 2379: 1.141832923271832e-05
Position 221: 9.7866820061896e-06
Position 1059: 9.756717964825776e-06
Position 1283: 7.799146342039589e-06
Position 131: 4.290468693335225e-06
Position 758: 3.1653494536243685e-06
Position 124: 2.8753146470985833e-06
Position 2078: 1.995659856155581e-06
Position 294: 1.4327243790466892e-06
Position 456: 8.937207328313864e-07
Position 2025: 7.642744051738649e-07
Position 797: 7.180274786160933e-07
Position 435: 6.118434191537463e-07
Position 450: 6.101289514152271e-07
Position 155: 5.700585395817782e-07
Position 624: 5.020568277478775e-07
Position 1461: 4.3573617615304324e-07
Position 507: 3.9047257008951236e-07
Position 793: 3.874591941999506e-07
Position 459: 3.584877961251295e-07
Position 380: 2.1764400431497746e-07
Position 375: 2.0371989054198528e-07
Position 1353: 1.4183586782884646e-07
Position 1384: 1.3699008825863162e-07
Position 761: 1.1513085510849e-07
Position 240: 1.0445887800682395e-07
Position 842: 8.26637958314771e-08
Position 1381: 7.744256655062577e-08
Position 952: 4.7538998799551595e-08
Position 1049: 3.8481718430859915e-08
Position 818: 2.6410737422788326e-08
Position 345: 2.31236208876634e-08
Position 255: 2.1171960831655643e-08
Position 229: 1.6389182936448432e-08
Position 948: 3.937340140447967e-09
Position 302: 3.775566969747175e-09
Position 226: 3.4302165636173458e-09
Position 112: 3.3194563424594874e-09
Position 1066: 1.1088090335486255e-09
Position 907: 8.9765046873138e-10
Position 513: 6.346625757752919e-10
Position 853: 5.317362942492957e-10
Position 566: 7.407588675786639e-11
Position 547: 2.759144023854519e-11
Position 322: 2.3501063936900963e-11
Position 534: 2.1554714526717087e-11
Position 307: 9.054125883493305e-12
Position 86: 3.283107760451023e-12
Position 575: 1.9305726749824845e-12
