Gene = RRP15
index = 1212
Annotated 5SS: [  169 17273 19839 22346]
Annotated 3SS: [17006 19740 22143 45660]
SMsplice 5SS: [  169   543  9649 17273 19839 22346 27737 28070]
SMsplice 3SS: [  386  9460 17006 19698 22143 27557 27914 45660]
top_k =  500
Partition function (log Z): -15.534783901492387

Sorted 5' Splice Sites (High to Low Probability):
Position 17273: 0.999823962347618
Position 19839: 0.9456134089001764
Position 9649: 0.9309665180681221
Position 169: 0.9229755177783365
Position 543: 0.7242550935010925
Position 22346: 0.6921903221768402
Position 1480: 0.5766496050797214
Position 20041: 0.4675584037791902
Position 28070: 0.38317731928559134
Position 11858: 0.2620557401820516
Position 11740: 0.25285221029581284
Position 2355: 0.24095658633773245
Position 28013: 0.19377217179720194
Position 15286: 0.12173982936317322
Position 10259: 0.062280665362255155
Position 32155: 0.05605765689705637
Position 10621: 0.0555374336559277
Position 1805: 0.045570088755308914
Position 19844: 0.04409786685696325
Position 32233: 0.04177861710452581
Position 32178: 0.041295410189171745
Position 32120: 0.04035993689418557
Position 108: 0.03989108484891857
Position 806: 0.03664831111767276
Position 12388: 0.0351558850907448
Position 8076: 0.03494750594771202
Position 1308: 0.02474012269196724
Position 21384: 0.02113938272687765
Position 15518: 0.02014623974107796
Position 8046: 0.018942881682168372
Position 21211: 0.01876018353316788
Position 57: 0.0164060770743368
Position 12089: 0.016219691434014357
Position 4928: 0.012689053746808964
Position 177: 0.009535693835735784
Position 519: 0.009143177417738672
Position 10805: 0.007470591760805981
Position 482: 0.006496874309402856
Position 21109: 0.006000468406473274
Position 21686: 0.005672630838868922
Position 129: 0.00345769710354556
Position 533: 0.0032979935589200564
Position 1050: 0.0029935480030720252
Position 589: 0.00208970953500221
Position 581: 0.001524204189441523
Position 125: 0.0012775188289433361
Position 1510: 0.0012445667410656708
Position 1972: 0.0008916172839019213
Position 10267: 0.0007800224324028973
Position 3792: 0.00046806865295931144
Position 990: 0.00044452044947953465
Position 8: 0.00034002334246163664
Position 174: 0.00026348302902328867
Position 507: 0.0002495009269778907
Position 1365: 0.00022674996100762652
Position 61: 0.00022512949723801318
Position 341: 0.00016893602599745794
Position 468: 0.00016455894090438683
Position 659: 0.00013551642623275959
Position 644: 0.00013351503666420405
Position 163: 9.721701671432247e-05
