Gene = UBAC1
index = 1518
Annotated 5SS: [  356  6086  7701 13583 15112 15492 16353 21708 23159]
Annotated 3SS: [ 5964  7626 13474 15008 15382 16129 21620 23019 27864]
SMsplice 5SS: [  356   990  6086  7701 13583 15112 15492 16353 21708 23300]
SMsplice 3SS: [  872  5964  7626 13474 15008 15382 16129 21620 23218 27864]
top_k =  500
Partition function (log Z): 9.631110387478467

Sorted 5' Splice Sites (High to Low Probability):
Position 13583: 0.979100909278502
Position 16353: 0.9368648581423653
Position 15492: 0.93403802319319
Position 356: 0.9237425283311198
Position 7701: 0.9071485716906849
Position 6086: 0.8871717454270736
Position 990: 0.8577051018778691
Position 15112: 0.772020348528818
Position 21708: 0.7664015699205445
Position 11682: 0.3677347606609405
Position 23300: 0.364688881042273
Position 23349: 0.286236317522755
Position 3721: 0.27651075127971514
Position 1629: 0.27170920465940895
Position 23159: 0.22434412930122102
Position 23119: 0.180543772213482
Position 3925: 0.1795134044047833
Position 19219: 0.17851750522312387
Position 4542: 0.15643339861458408
Position 19636: 0.14310465464429342
Position 12087: 0.14154905020830466
Position 1663: 0.13775456453663085
Position 2713: 0.1260991516429311
Position 2574: 0.1228373294149509
Position 21725: 0.11607011848486683
Position 15776: 0.1090568370917825
Position 14437: 0.10885678899485042
Position 23487: 0.08754133509713562
Position 19222: 0.07248687170680476
Position 8442: 0.07210126935355357
Position 23785: 0.0652214881621241
Position 23726: 0.05140595525303131
Position 21532: 0.05001646235592748
Position 22744: 0.049155032919468926
Position 776: 0.04804475090496871
Position 19170: 0.045979326052141854
Position 21729: 0.03840233289038417
Position 21765: 0.03706242878230896
Position 16086: 0.03700379910754688
Position 11811: 0.0332960115165131
Position 15286: 0.030846158213976283
Position 6544: 0.029669773630093804
Position 1534: 0.029636983161355514
Position 21745: 0.02765306311083076
Position 8030: 0.026962121575900812
Position 15624: 0.026821810099582975
Position 2708: 0.025022611548972017
Position 23122: 0.024682697290044662
Position 1141: 0.024113682632956813
Position 2757: 0.02159540045411554
Position 14143: 0.021488194245044064
Position 15559: 0.020981912751847718
Position 24655: 0.0190745737514895
Position 16573: 0.016314646142564657
Position 23354: 0.016088483986922093
Position 19399: 0.01578680782106021
Position 680: 0.012252084870699216
Position 10016: 0.01130470999595566
Position 24352: 0.010310851630524602
Position 15946: 0.009894059321690504
Position 14959: 0.009607850970167578
Position 8268: 0.008941474242772836
Position 15720: 0.008439777277030058
Position 1020: 0.007666868047101734
Position 2624: 0.007660256142362364
Position 3004: 0.007302002051509903
Position 17699: 0.007104761372367364
Position 2342: 0.00696559100339172
Position 6662: 0.006948862305247064
Position 3911: 0.0068795576631608775
Position 254: 0.0068552392175937294
Position 21749: 0.006827315020589182
Position 1719: 0.006218667715830693
Position 19208: 0.006187358414887395
Position 15995: 0.005938326688479435
Position 24736: 0.00560112960299269
Position 1476: 0.0055270692074426125
Position 22691: 0.005486568511314337
Position 2750: 0.005199380093062662
Position 13704: 0.00512446066659639
Position 2847: 0.005065298729735381
Position 19188: 0.004846528615587445
Position 132: 0.004776212635204787
Position 9696: 0.00436771315655506
Position 9504: 0.004160257098581143
Position 17970: 0.004158163897110764
Position 11190: 0.0038648834983626523
Position 13610: 0.0033077174309596624
Position 449: 0.00300353942515198
Position 3903: 0.002772798418005986
Position 17352: 0.002697653291457681
Position 1775: 0.0026675786902986397
Position 16502: 0.0026173694778310525
Position 781: 0.002570379361244413
Position 1136: 0.002409991100539826
Position 3944: 0.0023688628488360707
Position 17423: 0.002248858170449142
Position 15051: 0.0022100955148418025
Position 21781: 0.0021937859202139053
Position 166: 0.002182409676389689
Position 22932: 0.001879896936606786
Position 27977: 0.001819155306648344
Position 323: 0.0017836979312223719
Position 2238: 0.0017821819364419063
Position 3775: 0.0015691177676752856
Position 17016: 0.0013401551342285308
Position 3101: 0.0013212942844539081
Position 17290: 0.0012846402348264327
Position 1025: 0.0011416481161432006
Position 22876: 0.0010780579706938269
Position 14402: 0.0010288533611422417
Position 1759: 0.0008196651872291425
Position 21801: 0.0008174760394496002
Position 17610: 0.0007806576964074442
Position 2701: 0.0007737829410714443
Position 2649: 0.0005952496706930502
Position 1294: 0.0005061109526481983
Position 23552: 0.00046113340232713647
Position 2565: 0.0004428118745640787
Position 3781: 0.0003773386316221469
Position 21821: 0.0003565390477078394
Position 1289: 0.0003389956113125035
Position 2600: 0.0002923430577826074
Position 999: 0.00023085981942337993
Position 1273: 0.00021363791943316803
Position 15563: 0.0001807627080420397
Position 21837: 0.00017876534553892004
Position 1855: 0.00017861448848678385
Position 1807: 0.00017371622529044117
Position 220: 0.00015662221149479158
Position 15893: 0.00014928047368272643
Position 67: 0.00013878906103162442
Position 1387: 0.00013731450314868836
Position 1637: 0.00013612630035976327
Position 3783: 0.0001301102107432969
Position 277: 0.00012574852079753668
Position 1680: 0.00011935957572979154
Position 2654: 0.00011910797777661962
Position 2680: 0.0001182117703725617
Position 2490: 0.00011093374927404921
Position 1683: 0.00010648502379812208
Position 655: 6.117342287162569e-05
Position 594: 5.6987831626252314e-05
Position 820: 5.6058950106961785e-05
Position 1051: 4.937853682862708e-05
Position 1666: 4.7876139904643304e-05
Position 637: 4.7334115456753226e-05
Position 770: 4.1722105203841594e-05
Position 757: 3.9461208363923636e-05
Position 1161: 3.3313661667273934e-05
Position 185: 3.191730894987254e-05
Position 2419: 2.9628123066964092e-05
Position 2346: 2.890052721641332e-05
Position 461: 2.7174817104664154e-05
Position 8361: 2.5945018205278695e-05
Position 15496: 1.6291907903729086e-05
Position 1011: 1.2484563283652236e-05
Position 1687: 1.0349680781300292e-05
Position 292: 9.00280638188003e-06
Position 15729: 8.536654133951494e-06
Position 9511: 8.485408894217999e-06
Position 17189: 8.085461954656226e-06
Position 1076: 6.291010440442864e-06
Position 1461: 5.782319096462131e-06
Position 2597: 4.751746456855058e-06
Position 492: 3.7375009189501003e-06
Position 1417: 3.712294349862876e-06
Position 1258: 2.122879125429757e-06
Position 754: 2.0530834312050307e-06
Position 713: 1.967404747149149e-06
Position 718: 1.0483162302785368e-06
Position 425: 6.370055357223428e-07
Position 514: 4.0409949167406255e-07
Position 1897: 6.121634345758073e-08
Position 15608: 5.559550588136995e-08
Position 917: 1.385168886432821e-08
Position 1092: 1.2344830697598995e-09
Position 224: 4.6746960762232176e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 15382: 0.9885953953367932
Position 13474: 0.9752376202499484
Position 872: 0.8706838973238695
Position 5964: 0.8651655445263025
Position 27864: 0.7901059021781031
Position 15008: 0.7836047869270033
Position 7626: 0.717857916110493
Position 23218: 0.7124747833141781
Position 16129: 0.6411162513062236
Position 21620: 0.5345540514436519
Position 23019: 0.4304602296486367
Position 1572: 0.40772353413957524
Position 11548: 0.4010307721774534
Position 21560: 0.3561439289447666
Position 3680: 0.34605434320383754
Position 2489: 0.31423090907516066
Position 19090: 0.31167963503133156
Position 7547: 0.18988096539952076
Position 4338: 0.15643339861458408
Position 16209: 0.14773489604724901
Position 19574: 0.1431046546442934
Position 11938: 0.1415490502083047
Position 23634: 0.12027805201320195
Position 24467: 0.10747411493442349
Position 3840: 0.09779178374085618
Position 21437: 0.09012257542055387
Position 14324: 0.08961166214855604
Position 21593: 0.06515930110939003
Position 15994: 0.06318550337659189
Position 15671: 0.05660743575177058
Position 22583: 0.04905688063906979
Position 8353: 0.0479434145097724
Position 15912: 0.044463483848582924
Position 23348: 0.03757586037660661
Position 16145: 0.03607331493175624
Position 26591: 0.03508691295781397
Position 15648: 0.03493343562210591
Position 1288: 0.03335763709392631
Position 3803: 0.02601651648403439
Position 7796: 0.02584380149414579
Position 15805: 0.02093793422958141
Position 8175: 0.01986833432575667
Position 14351: 0.019525691515433426
Position 23227: 0.019001776939693172
Position 23946: 0.018986434738444878
Position 6342: 0.018894846376864474
Position 16173: 0.015951937377567137
Position 16470: 0.013737975996584079
Position 8356: 0.012665793425600008
Position 6353: 0.011960469269056678
Position 6031: 0.01178005340483571
Position 19310: 0.01129197188054676
Position 24212: 0.010838057407711817
Position 13859: 0.010399837426825716
Position 5667: 0.010226147495934812
Position 14871: 0.010087206379443046
Position 910: 0.00984616816526519
Position 15141: 0.009750372286821973
Position 16239: 0.00973410069272175
Position 1528: 0.008670031632327928
Position 2749: 0.008367113456357789
Position 15327: 0.008250172834649743
Position 13274: 0.008090037618517298
Position 25226: 0.00727031187825708
Position 26723: 0.007127369170129146
Position 927: 0.007050952229522012
Position 9576: 0.006603551359327463
Position 23100: 0.006354435932041829
Position 9891: 0.005783707215212316
Position 17468: 0.005672145184169112
Position 13879: 0.0056143375316928265
Position 13863: 0.0053307416096046835
Position 22509: 0.0052666134726393294
Position 2309: 0.0049535338273109745
Position 17163: 0.004646355424081447
Position 16404: 0.0046444266255721515
Position 16283: 0.004616842084830318
Position 14746: 0.004451211574557937
Position 24257: 0.004437240269889906
Position 25755: 0.004325695825288802
Position 15621: 0.004289647923777715
Position 13318: 0.0042054295075917535
Position 17817: 0.00415816389711076
Position 9428: 0.004153637197211676
Position 15014: 0.004147635209315601
Position 15936: 0.003881599610030313
Position 25357: 0.0034903602725179185
Position 9917: 0.0032851645779709408
Position 229: 0.0032236493424173214
Position 23400: 0.003166439700175206
Position 27233: 0.003077654673409833
Position 23729: 0.003037392671487764
Position 15736: 0.0029244938688065686
Position 25200: 0.002768548634629203
Position 6569: 0.002560885157846103
Position 987: 0.002352409816754151
Position 17521: 0.0022132738846056942
Position 22879: 0.0021723011471762948
Position 10922: 0.0020738150317804018
Position 24415: 0.00200206837122759
Position 2156: 0.0019156599293624571
Position 28399: 0.001819155306648344
Position 874: 0.0017993584193153587
Position 10987: 0.0017910684665822507
Position 17302: 0.001575072729801195
Position 15719: 0.0015732453287158454
Position 22644: 0.0014513244273750667
Position 6581: 0.001404665193335315
Position 16008: 0.0013375347502054828
Position 28006: 0.0013324947746140058
Position 27944: 0.0013283210097109971
Position 15623: 0.001260509596577755
Position 15050: 0.001216061672243844
Position 22206: 0.001192667456247795
Position 2730: 0.0011300593087709752
Position 6535: 0.0011200356540338424
Position 1112: 0.0010829629220124877
Position 1083: 0.0009932369868944667
Position 1421: 0.0009203702252067657
Position 1354: 0.0008839969047126316
Position 667: 0.0008699003134426857
Position 15739: 0.000853525565115602
Position 19353: 0.0008433181607978719
Position 461: 0.0008323598905425237
Position 16070: 0.0008252832895438033
Position 14819: 0.0007964963599525995
Position 14394: 0.0007482886920031829
Position 24559: 0.0007288377770530844
Position 24538: 0.0007193180115517609
Position 16928: 0.000714647129860489
Position 6419: 0.000677734284204467
Position 2277: 0.0006665149983872912
Position 3003: 0.0006394401339724674
Position 1351: 0.0006359007171885984
Position 16955: 0.000629396655625121
Position 22917: 0.0005836687629658082
Position 7763: 0.000469020208867029
Position 2284: 0.00046404203753447283
Position 1368: 0.0004332369370683394
