Gene = POLD2
index = 1050
Annotated 5SS: [ 330 1227 1675 5566 5890 6376 6692 7079 7394 7743 8214]
Annotated 3SS: [1048 1312 5443 5765 6260 6492 6997 7235 7614 8111 8562]
SMsplice 5SS: [ 622 1675 5566 5890 6376 6692 7079 7394 7706 8214]
SMsplice 3SS: [1509 5443 5765 6260 6492 6997 7235 7614 8111 8562]
top_k =  500
Partition function (log Z): 11.394872915666543

Sorted 5' Splice Sites (High to Low Probability):
Position 7394: 0.9749683416962167
Position 8214: 0.9392522862500929
Position 6692: 0.9239943104949151
Position 1675: 0.8918173387140957
Position 5566: 0.787912234631922
Position 6376: 0.7836682924866022
Position 7079: 0.7646905855039752
Position 5890: 0.7539822262786521
Position 7706: 0.5169163897099134
Position 7743: 0.4043596828261234
Position 622: 0.3921128266984332
Position 330: 0.312429102784619
Position 2050: 0.17121275649893175
Position 5925: 0.15045384806148546
Position 6413: 0.14424169552437596
Position 699: 0.12482265484155128
Position 4432: 0.08632315949308801
Position 5554: 0.07302798927343718
Position 2361: 0.07276975194494502
Position 743: 0.0596865422824831
Position 1976: 0.05456171077009333
Position 6146: 0.03942892769367678
Position 7640: 0.032262155113505574
Position 4370: 0.0322306889231396
Position 6744: 0.03108188520674676
Position 7984: 0.028941551948218226
Position 5912: 0.027207387121471104
Position 5943: 0.026058060098290575
Position 1227: 0.025768321482456245
Position 71: 0.02200060755304419
Position 176: 0.019203993935589567
Position 7963: 0.01881358995285157
Position 252: 0.018346295817999438
Position 6795: 0.01654349324949907
Position 7103: 0.014394954029253617
Position 718: 0.01408018331719414
Position 5959: 0.013372913474944126
Position 1312: 0.013212100246374436
Position 250: 0.012533440600314624
Position 3282: 0.01250007070715512
Position 408: 0.010432429924169135
Position 67: 0.009757556107100676
Position 1238: 0.00930648168709424
Position 347: 0.007814488408991484
Position 336: 0.007459798156410179
Position 1119: 0.006461990919698757
Position 874: 0.005675794599231403
Position 6873: 0.004097102799265133
Position 241: 0.0039562051237340135
Position 6575: 0.0038652417980920436
Position 816: 0.003200598018452937
Position 5635: 0.002976123314369009
Position 1695: 0.002942894420235421
Position 6774: 0.002926761544752544
Position 5916: 0.00257653938392387
Position 5883: 0.0023790640641363986
Position 1049: 0.0019168292462562269
Position 6769: 0.0018447817002410793
Position 6623: 0.0017900484965062684
Position 7765: 0.001768414512622521
Position 1328: 0.0017126100510960773
Position 5845: 0.0016311574789988799
Position 371: 0.0014210206762652517
Position 6929: 0.0013735106737051092
Position 6022: 0.0013003968393697418
Position 6799: 0.001281834166275921
Position 3361: 0.0012415084736811662
Position 7043: 0.0011515521656305385
Position 6632: 0.0010273855419381012
Position 6891: 0.0009748369261945068
Position 5957: 0.0009592195652045306
Position 334: 0.0009255792847165597
Position 6061: 0.0009187076713150576
Position 22: 0.0009144802680892665
Position 1440: 0.0008684833321704575
Position 2954: 0.0008161568043354194
Position 4476: 0.0007700919905977521
Position 6287: 0.0007532447602160593
Position 8338: 0.000730843358103284
Position 2412: 0.0006393576849657658
Position 6786: 0.0006133428845479575
Position 6781: 0.0006061706938222852
Position 6198: 0.0005927442655596551
Position 1156: 0.0005810074626330632
Position 6493: 0.0005805895480059698
Position 210: 0.0005081195633588543
Position 263: 0.0004888539028714877
Position 8275: 0.00044669724460900695
Position 8443: 0.0004146035601275057
Position 4379: 0.00039375585691114786
Position 521: 0.00038749980306547005
Position 7207: 0.0002975985810267557
Position 1679: 0.0002965492992241632
Position 4496: 0.00024177918949025423
Position 7389: 0.00023714658897389552
Position 7254: 0.00022093625651320613
Position 7479: 0.00019992057012200491
Position 5940: 0.00016828212074976472
Position 6026: 0.00016083160355626525
Position 8467: 0.00013573927501799642
Position 7356: 0.00013257871151535047
Position 6566: 0.0001321583306047361
Position 6572: 9.019331849806848e-05
Position 8537: 7.191386630060576e-05
Position 2068: 4.503141810362662e-05
Position 276: 3.287279321534618e-05
Position 8418: 3.073710494811439e-05
Position 6311: 2.9534922681183416e-05
Position 756: 2.302853613524694e-05
Position 109: 1.535060860203145e-05
Position 134: 1.519616309929551e-05
Position 7: 1.4479059085912649e-05
Position 234: 1.1386024426577257e-05
Position 79: 9.16160464698278e-06
Position 6214: 8.617983554327685e-06
Position 2958: 6.679576386328332e-06
Position 412: 5.4659985202059726e-06
Position 265: 5.3200331056459296e-06
Position 2911: 4.448414829681937e-06
Position 2310: 4.2062185828350935e-06
Position 2660: 3.9850259934797964e-06
Position 281: 3.658947953263063e-06
Position 710: 3.2054391860206798e-06
Position 2746: 1.739740570940471e-06
Position 653: 1.533406698758188e-06
Position 781: 1.4177301133916713e-06
Position 438: 1.0866818344619837e-06
Position 504: 1.032038272875772e-06
Position 570: 7.57825050589976e-07
Position 286: 7.142830361547474e-07
Position 610: 6.357397703524865e-07
Position 93: 4.3612399120564514e-07
Position 33: 3.082237222431523e-07
Position 81: 9.868487019398364e-08
Position 6531: 1.5484948786425426e-08
Position 460: 9.910865426717775e-09
Position 39: 1.027497395558627e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6492: 0.9848513022284752
Position 5765: 0.9693014842739234
Position 7235: 0.9587384360633426
Position 7614: 0.9014767459238084
Position 8111: 0.8960219822262419
Position 5443: 0.848121591522849
Position 6260: 0.8330881676582923
Position 8562: 0.7954651782548161
Position 6997: 0.7682089952827577
Position 1509: 0.3441262839060493
Position 1398: 0.19953810386803658
Position 1469: 0.13433283306454635
Position 1539: 0.09276748936988694
Position 4334: 0.0830170548824399
Position 8501: 0.08012857945038766
Position 450: 0.0700756912165455
Position 6238: 0.05967741483187267
Position 1966: 0.05875834946797088
Position 1961: 0.05806601911122946
Position 8153: 0.0568166877491071
Position 1578: 0.0514210905197392
Position 1867: 0.04874154517161909
Position 7839: 0.04194551090152339
Position 2244: 0.041314938944987036
Position 1810: 0.03290497071376874
Position 2181: 0.03143468854600622
Position 4219: 0.030671188950691278
Position 7662: 0.029874718171590205
Position 8608: 0.02934365867286619
Position 6103: 0.027675630491681678
Position 8350: 0.026111493425246435
Position 6346: 0.021026135908533135
Position 1994: 0.018156525155826938
Position 1312: 0.016303305133818658
Position 8537: 0.0161519340955907
Position 514: 0.015400877272319112
Position 7631: 0.01494374380648997
Position 5447: 0.014286882839658774
Position 8517: 0.013018627931899463
Position 7301: 0.011259819383565404
Position 987: 0.01106116148640433
Position 6925: 0.01031366791303938
Position 1225: 0.009385051734988133
Position 483: 0.00917681052625401
Position 1003: 0.009036656645743813
Position 5738: 0.008093734737593478
Position 6371: 0.008054715783764245
Position 3127: 0.007432549270506389
Position 6021: 0.007096747074458528
Position 5783: 0.006656913801358547
Position 4090: 0.005605638022154982
Position 1048: 0.005262850584472474
Position 6018: 0.005001246723228444
Position 6763: 0.004913012412584346
Position 8060: 0.004533186522361339
Position 8332: 0.004207630710315031
Position 7918: 0.004069398487111696
Position 1822: 0.0038979514574706622
Position 7539: 0.003861782622836657
Position 3170: 0.0037326628654223227
Position 8780: 0.003529622249555358
Position 7298: 0.0030633591007332155
Position 7665: 0.003024427184750132
Position 1044: 0.002832967492768035
Position 1328: 0.0026076593874221447
Position 6856: 0.002460967329504347
Position 6794: 0.0022649936761233737
Position 6349: 0.002253708984119462
Position 8091: 0.002186171183917668
Position 8513: 0.0020548446114290685
Position 1020: 0.0019864483740240856
Position 7946: 0.0019796384120860087
Position 1936: 0.001966362961521134
Position 965: 0.0017589934067118367
Position 3096: 0.001746998410906991
Position 6025: 0.001742805932895979
Position 8618: 0.001722352064327166
Position 7585: 0.0016242030855486806
Position 5335: 0.001535381793153916
Position 8644: 0.0015145627063174816
Position 1863: 0.0014949432632622916
Position 1466: 0.001383575169860699
Position 1024: 0.0012716984540455244
Position 1873: 0.0010854662744114762
Position 8190: 0.0009811930021370974
Position 1291: 0.0009798381875284114
Position 8239: 0.0008702324516152092
Position 1006: 0.0008489181415565477
Position 3215: 0.0008293686340005767
Position 2826: 0.0008254002328629617
Position 7894: 0.0008021393179482262
Position 7263: 0.0007763990168463657
Position 1998: 0.0007752953816898677
Position 8431: 0.0007561866824325444
Position 4126: 0.0006655935979405623
Position 8800: 0.0006456079005251156
Position 6559: 0.0005956246399228938
Position 7866: 0.00057010582495709
Position 520: 0.0005669290018863434
Position 7242: 0.0005381432655728917
Position 2309: 0.0005174993266743873
Position 7541: 0.0004827152836585081
Position 7636: 0.0004676244963376998
Position 6293: 0.00037062296663127733
Position 610: 0.00036367056011075977
Position 7547: 0.00032366512406830256
Position 7352: 0.0003171502650317658
Position 6951: 0.00030701282809286664
Position 8274: 0.0003032286466540714
Position 6145: 0.0003023771502460943
Position 7811: 0.0002997763348810095
Position 6108: 0.00021683311312446752
Position 8746: 0.000207505233920061
Position 7024: 0.00016783408470633638
Position 647: 0.0001659783748968091
Position 6472: 0.00014624904280954203
Position 8570: 0.00013516221210906193
Position 575: 0.00013394548085748185
Position 8387: 0.00012964819635327945
Position 7373: 0.00012660792887749645
Position 8685: 0.00012463821165303415
Position 7187: 0.00011727963743455535
Position 333: 0.00010799092375015796
Position 8580: 0.00010598074244771198
Position 7742: 0.00010436124796656568
Position 1192: 9.729617983256714e-05
Position 330: 7.709156533292794e-05
Position 6055: 7.54700391848935e-05
Position 6586: 6.734014603325065e-05
Position 8657: 6.616553993621271e-05
Position 8733: 5.0823477817463904e-05
Position 2293: 4.460044435705556e-05
Position 7211: 4.4460033716351317e-05
Position 715: 3.9837386610866034e-05
Position 1367: 3.5669083845652135e-05
Position 1878: 3.346494245080221e-05
Position 1154: 3.2940161315295065e-05
Position 6657: 3.075317912872184e-05
Position 1975: 2.7679879674534408e-05
Position 7015: 2.688396631359567e-05
Position 8062: 2.506887206697776e-05
Position 7072: 2.485250591568936e-05
Position 5654: 2.357779662040191e-05
Position 8576: 2.3005430184129e-05
Position 7144: 1.3031162396281926e-05
Position 6772: 1.0462227887964429e-05
Position 682: 7.435658251476311e-06
Position 1709: 6.9918077290766795e-06
Position 2453: 5.724766564420268e-06
Position 1826: 5.413759527702466e-06
Position 2781: 1.7487406011153035e-06
Position 1139: 1.2553437392296262e-06
Position 7505: 7.691919085900224e-07
Position 7719: 6.571577163819379e-07
Position 671: 5.247975104952933e-07
Position 690: 3.6021220849003755e-07
Position 7590: 3.397851171824789e-07
Position 7727: 3.251055417255264e-07
Position 7493: 2.0378601869384286e-07
Position 179: 1.4819594884507096e-07
Position 2910: 1.3582208735274984e-07
Position 2267: 1.0792544507210512e-07
Position 146: 7.08708916961143e-08
Position 584: 6.15425500268556e-08
Position 621: 5.7969024570743845e-08
Position 101: 5.771519594543795e-08
Position 295: 4.379430302199491e-08
Position 775: 3.883790587376512e-08
Position 731: 3.62483198887964e-08
Position 6440: 2.985261728954505e-08
Position 153: 2.1603145158887894e-08
Position 834: 1.72518236562456e-08
Position 815: 1.679834946438317e-08
Position 206: 1.323364691373376e-08
Position 698: 9.70398431019586e-09
Position 245: 3.846021357755364e-09
Position 176: 2.9197193033314647e-09
Position 271: 2.7034811445168305e-09
Position 552: 2.3593060617637906e-09
Position 722: 6.280108952780003e-11
Position 743: 5.6959938675706245e-11
