Gene = ICE1
index = 673
Annotated 5SS: [  306 13783 14421 17220 18530 20551 21633 24816 25067 25204 31945 35048
 42533 43809 46295 51055 53386 64126]
Annotated 3SS: [13723 14385 17200 18417 20473 21594 24732 25026 25146 31857 34637 37741
 43639 46133 50863 53278 64026 66454]
SMsplice 5SS: [  306  8806 13783 18530 20551 21665 31945 32684 35048 43809 46295 50807
 51055 53386 64126]
SMsplice 3SS: [ 8714 13723 18417 20473 21594 31857 32543 34931 43676 46133 50613 50917
 53278 64026 64239]
top_k =  500
Partition function (log Z): -18.53435937783832

Sorted 5' Splice Sites (High to Low Probability):
Position 13783: 0.9999999999866966
Position 35048: 0.990576911178401
Position 20551: 0.9854117298920302
Position 43809: 0.967511144294475
Position 31945: 0.8679378108453252
Position 25204: 0.8325892261955852
Position 18530: 0.8203142135184259
Position 306: 0.7624488036453437
Position 46295: 0.7346734325345243
Position 32684: 0.6432627250731573
Position 8806: 0.4788709876712621
Position 21665: 0.3850622892640082
Position 25067: 0.3550792025144495
Position 5196: 0.34013949164853946
Position 19345: 0.2939933694124733
Position 34686: 0.27442533902676275
Position 28030: 0.2626005701318682
Position 21633: 0.26000683284522197
Position 33733: 0.17174712552548932
Position 10368: 0.16466263114424673
Position 2196: 0.14593697883002488
Position 3946: 0.13406916048945772
Position 4855: 0.12999406947437
Position 31934: 0.12790526909266048
Position 29374: 0.11706414485678235
Position 21700: 0.11435070815828702
Position 46873: 0.11173268207991995
Position 3970: 0.10915692603510666
Position 12541: 0.0831936845958482
Position 46625: 0.07867737654490134
Position 9001: 0.07857371270474134
Position 5749: 0.059160575213891765
Position 9639: 0.04687877182884489
Position 629: 0.04609976198016719
Position 191: 0.03884043948668259
Position 1278: 0.0387393558956893
Position 9204: 0.036232377110451935
Position 13: 0.03111691158238253
Position 10304: 0.029607131393036255
Position 1504: 0.028471506632822195
Position 24816: 0.027796929438217
Position 5177: 0.02768087582393424
Position 33498: 0.023155918822077817
Position 559: 0.022003981248034727
Position 7978: 0.021093130292575663
Position 548: 0.020223581011432137
Position 1176: 0.019410006506060003
Position 644: 0.01840086526167938
Position 32263: 0.0183603393715491
Position 625: 0.018008151217184184
Position 22998: 0.01766158562854619
Position 1399: 0.01613459138787142
Position 7132: 0.01362682080522319
Position 32200: 0.01109418486933643
Position 21684: 0.01076127232470254
Position 280: 0.00952427961390905
Position 4622: 0.009513255617480364
Position 2261: 0.007578431540156336
Position 568: 0.0046699263131248486
Position 32623: 0.002487332157750296
Position 742: 0.002230918499387364
Position 35080: 0.0009263085893841874
Position 2515: 0.0008043400626405302
Position 36870: 0.0006018205541183516
Position 403: 0.0005958285575336935
Position 378: 0.00049439326242424
Position 35824: 0.0004915821871213206
Position 2036: 0.00042540450104053555
Position 840: 0.0002559217658842522
Position 964: 0.00020917431676911383
Position 633: 0.00016786131948606152
Position 989: 0.00016438242034225447
Position 859: 9.216747353029428e-05
Position 21819: 6.411973868351141e-05
Position 1437: 6.272291379028408e-05
Position 22218: 4.095513216495639e-05
Position 908: 3.8250047233845126e-05
Position 373: 3.417317214550325e-05
Position 542: 2.661737244310594e-05
Position 4180: 2.6275092740453987e-05
Position 877: 2.0227814337158847e-05
Position 852: 1.0773636794867659e-05
Position 706: 1.030971596221004e-05
Position 2909: 9.406891355698432e-06
Position 32916: 7.18966198067218e-06
Position 3994: 5.967176245892999e-06
Position 272: 4.927632341351503e-06
Position 3095: 1.3589365361561033e-06
Position 395: 1.2757206724874352e-06
Position 3100: 1.2182249701299456e-06
Position 427: 1.1435545614725533e-06
Position 1151: 6.885017379259417e-07
Position 1612: 2.794495777390869e-07
Position 84: 1.2893714685656814e-07
Position 195: 4.1242150880887194e-08
Position 18: 1.6716557657718858e-08
Position 29: 1.5590856337364482e-08
Position 444: 3.1973074018332576e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13723: 0.9999999999866969
