Gene = SMIM15
index = 1282
Annotated 5SS: [ 258 1387]
Annotated 3SS: [1246 2274]
SMsplice 5SS: [ 29 258]
SMsplice 3SS: [ 117 1246]
top_k =  500
Partition function (log Z): -7.6643529398558945

Sorted 5' Splice Sites (High to Low Probability):
Position 29: 0.8877643604225809
Position 258: 0.7654145411595406
Position 1387: 0.4063071647774676
Position 975: 0.16506201676166332
Position 944: 0.12369909417530543
Position 1423: 0.07089210570695738
Position 289: 0.022549726794232738
Position 236: 0.02052372626333099
Position 1360: 0.012433711026906689
Position 956: 0.009177282631233043
Position 617: 0.00833109435582193
Position 2329: 0.008166612772342492
Position 136: 0.007878224860039515
Position 572: 0.00757894887004282
Position 2944: 0.006959695128576163
Position 1458: 0.006395351763262093
Position 2624: 0.0030629081473845816
Position 456: 0.002429786789051869
Position 948: 0.002337582958289622
Position 272: 0.001955334495601356
Position 952: 0.0012797641808731377
Position 3546: 0.001260777567530058
Position 839: 0.0010662491000904806
Position 463: 0.0010521307780727751
Position 240: 0.001044645399627743
Position 732: 0.0009140132007355146
Position 21: 0.0004040928209357996
Position 415: 0.0002895977839125241
Position 622: 0.0002468848901119507
Position 1014: 0.0001468017752987906
Position 611: 9.084096053149042e-05
Position 1143: 8.90020274528163e-05
Position 881: 5.066567194617972e-05
Position 743: 3.86980645810804e-05
Position 33: 1.3880607669861288e-05
Position 747: 5.555706473554461e-06
Position 40: 1.7130891085322135e-06
Position 74: 7.777826749480871e-07
Position 55: 6.561445601213916e-07
Position 65: 6.0761425849173e-07
Position 369: 5.272136906029362e-07
Position 221: 3.140506588893283e-07
Position 374: 2.621841400453403e-07
Position 392: 2.460718864595097e-07
Position 672: 1.1320629482059952e-07
Position 227: 1.7221494077625264e-08
Position 78: 1.5620248437285616e-08
Position 107: 7.863576343632594e-09
Position 96: 9.606078639863422e-10
Position 109: 9.343728959527391e-10
Position 93: 9.223857227755035e-10
Position 138: 6.325065115418699e-10
Position 319: 1.857328266588962e-10
Position 336: 3.0147024050227345e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 117: 0.6208765469286065
Position 1246: 0.32433706335885437
Position 1277: 0.27416984570373637
Position 864: 0.18464718631324728
Position 2408: 0.15367626339510349
Position 2274: 0.14167872777649376
Position 3091: 0.11365095252264855
Position 114: 0.11111764652118508
Position 1061: 0.0671622869052608
Position 3980: 0.06432725732172953
Position 791: 0.06302522429595461
Position 4059: 0.041704121573813126
Position 1457: 0.03888543131604577
Position 1483: 0.03493134604982523
Position 3495: 0.033991025810686006
Position 796: 0.032186642337875535
Position 1643: 0.03163908388038458
Position 3018: 0.02515130289333372
Position 3456: 0.01952189642428027
Position 928: 0.01666077647518884
Position 3176: 0.015993381767629232
Position 351: 0.015033040400907615
Position 4634: 0.01459450978517848
Position 4207: 0.010773345815658739
Position 2624: 0.010693030960600718
Position 1258: 0.007367434962950252
Position 2280: 0.006180290371374159
Position 1976: 0.0061110130318621884
Position 2101: 0.0052487078827415665
Position 681: 0.005143938780006686
Position 908: 0.005080799826971123
Position 2317: 0.004270093474196723
Position 155: 0.004106992700451397
Position 1041: 0.0039821242385480494
Position 3995: 0.003981644964163832
Position 4591: 0.003797228014159884
Position 1857: 0.0037562616968186747
Position 2802: 0.003424259916870018
Position 516: 0.002345410532546755
Position 1290: 0.0019887054037071895
Position 837: 0.001777049885149077
Position 1657: 0.0017345663696990861
Position 3663: 0.0015824385875023426
Position 135: 0.001384302242651733
Position 2787: 0.0011942618571370751
Position 3152: 0.0010805544187144495
Position 661: 0.0010524938218412093
Position 3903: 0.0009474734679977366
Position 2412: 0.0008039361863943066
Position 2055: 0.0007915542913122253
Position 357: 0.0007685287923333485
Position 4671: 0.0007436946934894317
Position 165: 0.0006728736153292776
Position 1767: 0.0006410757804502655
Position 2750: 0.0005770253232102398
Position 3233: 0.0005324171275955097
Position 881: 0.000511519080349779
Position 2579: 0.0004128052223014842
Position 2125: 0.00038964887662994055
Position 2226: 0.00030330020403375766
Position 1414: 0.00025010480530057207
Position 1567: 0.0002439202994370358
Position 434: 0.00022139038095898375
Position 463: 0.00021715188507791193
Position 413: 0.00020540286925387993
Position 247: 0.00017312249220689083
Position 188: 0.00012648634721551863
Position 336: 0.00012579808578440442
Position 1287: 8.213173918477002e-05
Position 381: 4.2854205279831965e-05
Position 206: 3.234744328016942e-05
Position 843: 2.6740555926211754e-05
Position 418: 2.409029106316903e-05
Position 256: 6.262531066970467e-06
Position 568: 6.094646505953746e-06
Position 721: 5.045333930444023e-06
Position 571: 4.565066890534665e-06
Position 474: 4.419298044474769e-06
Position 468: 2.2247560104178047e-06
Position 218: 1.4752663140414077e-06
Position 387: 1.1362611643329877e-06
Position 441: 5.012856085294518e-07
Position 621: 4.879960506998231e-07
Position 87: 5.862303345830421e-09
Position 448: 3.2164486371703067e-09
Position 315: 3.0988017179092873e-09
Position 221: 2.1544832155145363e-09
Position 300: 8.285430213122703e-10
Position 293: 5.449111682534481e-10
Position 262: 3.500930981801967e-10
Position 270: 2.1863073657477562e-11
Position 265: 1.6558284724433455e-11
Position 272: 1.14991143362297e-11
Position 276: 5.727467034880598e-13
Position 280: 2.832827777443977e-13
Position 284: 1.1881728390263212e-13
Position 306: 3.769040546368965e-14
Position 312: 2.5839128104563096e-14
