Gene = GGPS1
index = 589
Annotated 5SS: [  149  7985 14429]
Annotated 3SS: [ 7891 14357 14660]
SMsplice 5SS: [  149  7985 14429]
SMsplice 3SS: [ 7891 14357 14660]
top_k =  500
Partition function (log Z): -10.230077421353728

Sorted 5' Splice Sites (High to Low Probability):
Position 7985: 0.931978102283239
Position 149: 0.794727521730033
Position 14429: 0.6809274625333988
Position 1149: 0.4122922154045827
Position 10204: 0.14028534310519122
Position 2024: 0.10065375298232083
Position 2636: 0.09214604095772252
Position 4173: 0.061784373257797884
Position 2097: 0.05161622732599836
Position 8061: 0.03494333309877201
Position 582: 0.03383335962422342
Position 10193: 0.028675710919574864
Position 1168: 0.026940523991779375
Position 227: 0.0242811844294141
Position 8712: 0.02402528767828062
Position 2530: 0.021166739861096403
Position 731: 0.019277460527226925
Position 14226: 0.018385033556750113
Position 1429: 0.01824033263431819
Position 4222: 0.01675194348859032
Position 2790: 0.015036310821577331
Position 1834: 0.014364607109455502
Position 10213: 0.013262635144122615
Position 2610: 0.01149045547948545
Position 658: 0.01054541160976363
Position 1817: 0.009623147652033082
Position 108: 0.009188539071369597
Position 3704: 0.008386948545640196
Position 8154: 0.006602358579462495
Position 2158: 0.006592780042489671
Position 2796: 0.005384254015381499
Position 10077: 0.005365184636301648
Position 8097: 0.005015910130797867
Position 275: 0.004933107917322547
Position 2814: 0.0037052681794398383
Position 14612: 0.003439094854324476
Position 14997: 0.0027017328506931284
Position 855: 0.002325452552637589
Position 225: 0.001958514459176486
Position 2515: 0.0016032385118562604
Position 9319: 0.0010847556827522356
Position 8677: 0.000828365610623901
Position 1798: 0.00043378057316579394
Position 1299: 0.00033214506972577637
Position 615: 0.00030042120408064403
Position 1914: 0.0002529848113641933
Position 450: 0.00017540918334076785
Position 773: 0.00012801729307262248
Position 525: 5.974970516100145e-05
Position 37: 5.018771598443631e-05
Position 740: 4.7176762616218354e-05
Position 1322: 2.278213154189825e-05
Position 281: 1.4717286269639961e-05
Position 943: 1.1561660877691073e-05
Position 81: 5.869953035514572e-06
Position 1521: 4.7304234046495636e-06
Position 1262: 4.421599323605236e-06
Position 457: 4.015558456649086e-06
Position 590: 3.510088999448296e-06
Position 1039: 2.6487289318332023e-06
Position 1141: 1.1272244077146606e-08
Position 86: 4.579869349324696e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7891: 0.9809574574993059
Position 14357: 0.8138650999174889
Position 14660: 0.7165176186663549
Position 1021: 0.22737919498260017
Position 10055: 0.1747981501114089
Position 2370: 0.12568574889732162
Position 1906: 0.07401362671843707
Position 2012: 0.05911757404968141
Position 3956: 0.04566366273468147
Position 881: 0.04564329707191538
Position 1035: 0.03179809612606014
Position 4135: 0.028529508538111918
Position 10077: 0.02843990016342692
Position 14698: 0.022777466026759823
Position 2718: 0.021284958700320017
Position 928: 0.02061513060896142
Position 14751: 0.02054442407486036
Position 15485: 0.019599050298402507
Position 8563: 0.019258384983416775
Position 14074: 0.019081877084994717
Position 15079: 0.015455948571761993
Position 14679: 0.011992159990512369
Position 10571: 0.011804530041388527
Position 1776: 0.010452161626565395
Position 1361: 0.009333687457713676
Position 1948: 0.0077446324110431895
Position 12874: 0.007250730970899339
Position 1762: 0.006770902855707095
Position 14721: 0.005670144909345767
Position 15664: 0.005615932557092573
Position 1699: 0.005568978847489454
Position 1571: 0.005248796703360496
Position 1860: 0.005185472853622198
Position 8639: 0.004856730338662568
Position 488: 0.004639617506753642
Position 687: 0.004537690236512088
