Gene = SWT1
index = 1363
Annotated 5SS: [    85   3846   9573  11319  18034  23371  24978  27265  27852  33563
  45720  47784  49684  57576  64957  74629 114310 119589]
Annotated 3SS: [  3752   9491  11259  17291  23310  24865  27162  27662  33468  45573
  47619  49544  57426  64768  74496 114242 119523 133593]
SMsplice 5SS: [    85   3846   9573  11319  17569  18034  23371  27265  27852  33563
  38094  57576  64957  72616  74629 114310]
SMsplice 3SS: [  3752   9491  11259  17291  17935  23310  27162  27662  33468  37944
  57426  64768  72542  74496 114242 133593]
top_k =  500
Partition function (log Z): -39.23871564441653

Sorted 5' Splice Sites (High to Low Probability):
Position 9573: 0.9996661882038571
Position 33563: 0.9985290046702894
Position 3846: 0.9778299437605547
Position 18034: 0.9617675950115895
Position 11319: 0.9502238674643454
Position 38094: 0.898157122176817
Position 85: 0.812143352111858
Position 27852: 0.6891721442977015
Position 23371: 0.6256764599817594
Position 27265: 0.5524555525253033
Position 4096: 0.3711055298745579
Position 24978: 0.3355562997212415
Position 37108: 0.320722914408629
Position 28582: 0.313114756170481
Position 28160: 0.28710321878085443
Position 27819: 0.2792222804324443
Position 12818: 0.24724595394528812
Position 23415: 0.20726012532804933
Position 20842: 0.19011298798713475
Position 9106: 0.1871660616491225
Position 1252: 0.14563708051408897
Position 10298: 0.1414655347944495
Position 35711: 0.12163552837895922
Position 24670: 0.1180348534285275
Position 2407: 0.09621517396246734
Position 9293: 0.09265128873812231
Position 37438: 0.08430103402072531
Position 235: 0.07985306880241944
Position 10765: 0.07297291906137901
Position 230: 0.06865776394596024
Position 17642: 0.057940040346400934
Position 18428: 0.05432809126353884
Position 2566: 0.0517001442668812
Position 2103: 0.04352443297383582
Position 4879: 0.040631298701983974
Position 18039: 0.03690778208756885
Position 1881: 0.036646596454613614
Position 4032: 0.03525458093593097
Position 20311: 0.033499832645953756
Position 9394: 0.03244128516429883
Position 547: 0.03158001822312814
Position 24999: 0.03076858379615734
Position 28253: 0.02674114768047478
