Gene = LCN9
index = 773
Annotated 5SS: [  96  977 1474 2034 2431 2587]
Annotated 3SS: [ 839 1399 1922 2373 2538 2773]
SMsplice 5SS: [  96  977 1474 2034 2431]
SMsplice 3SS: [ 876 1399 1922 2365 2538]
top_k =  500
Partition function (log Z): -1.6645792127382464

Sorted 5' Splice Sites (High to Low Probability):
Position 2431: 0.8715562819418788
Position 96: 0.8090832590749494
Position 2034: 0.7112019214679768
Position 1474: 0.6153008127954432
Position 977: 0.4571613054326143
Position 1088: 0.28397310101306494
Position 1307: 0.2619091892692746
Position 1664: 0.234200845634342
Position 1547: 0.15704444162231407
Position 112: 0.14107615239923452
Position 1104: 0.04515934532711999
Position 1128: 0.029868362589702546
Position 1242: 0.027801106063905724
Position 1787: 0.024553193317945993
Position 306: 0.02000066628396377
Position 268: 0.01970432986062784
Position 1688: 0.01692833754131462
Position 1214: 0.006332777521203817
Position 668: 0.006231872473639559
Position 1219: 0.0060970354353236935
Position 2387: 0.005567959567290177
Position 1133: 0.005256292863118351
Position 263: 0.004324079521042019
Position 547: 0.0036605991310921316
Position 2587: 0.0032019314377671887
Position 2473: 0.0017663425734803031
Position 644: 0.0015920165134919594
Position 684: 0.000988504711018483
Position 2085: 0.0009323639258443296
Position 116: 0.0006004710636667848
Position 98: 0.0005338772869345524
Position 2672: 0.00042330355731427685
Position 405: 0.0004150301755862607
Position 100: 0.0002890416697924484
Position 249: 0.00028506569826454713
Position 2141: 0.00024452778345273885
Position 1499: 0.00014874339529872578
Position 730: 0.00014351463239641935
Position 1237: 0.0001338885307269014
Position 2711: 0.0001274567953332329
Position 1110: 7.709454924173821e-05
Position 2131: 5.3990467938716993e-05
Position 164: 3.961123872010255e-05
Position 50: 3.955260670343278e-05
Position 1235: 2.525964943946356e-05
Position 1331: 2.4350629338209166e-05
Position 287: 2.2293395520915598e-05
Position 191: 2.1745170518220064e-05
Position 2486: 2.009563333911046e-05
Position 775: 1.9294059509454448e-05
Position 724: 1.4519054229104224e-05
Position 87: 1.1890751265528773e-05
Position 395: 1.1149522647142361e-05
Position 508: 1.0691027468682978e-05
Position 175: 5.744683196683917e-06
Position 915: 4.445512782126395e-06
Position 450: 3.4364923478350097e-06
Position 440: 3.059841863044491e-06
Position 224: 2.364985162741264e-06
Position 854: 1.4585541461809612e-06
Position 106: 5.350231424968732e-07
Position 66: 6.6550738271485965e-09
Position 146: 6.335672106493071e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2538: 0.9796481938602274
Position 1922: 0.6570287555472154
Position 876: 0.6086252721076724
Position 1399: 0.5557936420738017
Position 2365: 0.3299304183626855
Position 2328: 0.2864919537765277
Position 1355: 0.213021399584808
Position 1572: 0.18417852863855205
Position 1207: 0.16558344530040175
Position 1184: 0.14894805620732834
Position 839: 0.12333574524067095
Position 2245: 0.09182674918994942
Position 846: 0.08095373137711526
Position 2342: 0.07149863611494035
Position 2170: 0.04217660359989723
Position 2290: 0.04132115292788521
Position 1773: 0.0342530638174267
Position 1528: 0.024372265916517526
Position 1990: 0.021581387912458044
Position 1629: 0.01716565283959002
Position 1823: 0.009763776179883828
Position 182: 0.008747472931435121
Position 221: 0.007882318469638652
Position 996: 0.007264036009632405
Position 2310: 0.0065174274121403575
Position 1126: 0.005810886769458619
Position 2668: 0.005474409680946398
Position 2270: 0.005141061112918856
Position 897: 0.004658149836577832
Position 2264: 0.004290158886436759
Position 1860: 0.004208860687034101
Position 825: 0.0028411412808495634
Position 1927: 0.002776145202002446
Position 1872: 0.002765884443666643
Position 1965: 0.0025408015602937867
Position 1252: 0.0019345946604494547
Position 2230: 0.0018749226543419157
Position 1325: 0.001586577542453446
Position 1711: 0.0012953609238547153
Position 1954: 0.001141032142300073
Position 1442: 0.0009241471895659484
Position 1646: 0.0008205770498291103
Position 1406: 0.000802539479453204
Position 1186: 0.0007802935310496792
Position 1507: 0.0007397371530461706
Position 1587: 0.0006730409226732504
Position 2362: 0.0006594132920423237
Position 2773: 0.0005728670690065932
Position 1255: 0.0005644059337420179
Position 1577: 0.0005024405186706668
Position 554: 0.0004235241024789748
Position 795: 0.0003306016976639402
Position 2563: 0.00032376584324068686
Position 2710: 0.000315164954529141
Position 2555: 0.00020625479486592092
Position 944: 0.0002037452625645792
Position 1655: 0.00019521418236711854
Position 1328: 0.0001470654566265463
Position 197: 8.602550653416656e-05
Position 595: 7.671895851785576e-05
Position 741: 5.8952920066522346e-05
Position 952: 5.3921776672511746e-05
Position 1605: 4.2050646983868605e-05
Position 1365: 3.7211597574448685e-05
Position 2518: 3.235444444471073e-05
Position 651: 3.0032812043959476e-05
Position 330: 2.9092144389284758e-05
Position 2725: 2.741629286806222e-05
Position 771: 2.6362692001381588e-05
Position 2520: 2.636015503950363e-05
Position 613: 2.6344548430197235e-05
Position 1006: 2.6072677713282476e-05
Position 576: 2.253997709647843e-05
Position 233: 2.2273848704804116e-05
Position 516: 1.6826160511178782e-05
Position 536: 1.56043031990654e-05
Position 1218: 1.5078433752562136e-05
Position 405: 1.3191046706165336e-05
Position 476: 1.2887861605537563e-05
Position 538: 1.1441314361286652e-05
Position 628: 9.294958938121319e-06
Position 230: 9.27425363121286e-06
Position 1446: 8.230919341510184e-06
Position 556: 6.377621386175046e-06
Position 496: 5.7107962882980935e-06
Position 1289: 5.550695761946866e-06
Position 365: 5.003318816328203e-06
Position 673: 4.971451149817775e-06
Position 635: 4.474237090989652e-06
Position 390: 3.887134411516864e-06
Position 402: 3.1614448814538906e-06
Position 305: 3.1341228027984744e-06
Position 531: 2.6828560969497054e-06
Position 246: 2.1784790079776977e-06
Position 157: 1.7985283160973523e-06
Position 913: 1.7043916469480102e-06
Position 1478: 1.7001021216078558e-06
Position 906: 1.626748959780749e-06
Position 421: 1.3308634126830165e-06
Position 332: 1.327661622851885e-06
Position 1010: 1.2206000432495684e-06
Position 202: 9.99944589263292e-07
Position 518: 7.158100503046486e-07
Position 383: 4.305771627837815e-07
Position 410: 4.2844670519831377e-07
Position 766: 3.9164969047657735e-07
Position 786: 3.6158071873607115e-07
Position 478: 1.246936663891975e-07
Position 653: 1.0840263409853834e-07
Position 501: 1.043977014183773e-07
Position 362: 9.009279686759507e-08
Position 440: 8.682332354581385e-08
Position 469: 7.975846530029871e-08
Position 339: 6.953395195000084e-08
Position 503: 3.90740253849414e-08
Position 428: 2.7187256597860547e-08
Position 714: 5.645057483307798e-09
Position 455: 4.578923303034929e-10
Position 448: 4.4571499270197813e-10
Position 310: 4.239557049878925e-10
