Gene = MTPN
index = 893
Annotated 5SS: [  288 25800 26718]
Annotated 3SS: [25685 26633 47303]
SMsplice 5SS: [  288  2051  4463 25800 26718 29962]
SMsplice 3SS: [ 1859  4369 25685 26633 29847 47303]
top_k =  500
Partition function (log Z): -24.845435997051553

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.8500982761200139
Position 4463: 0.846113491862792
Position 2051: 0.5914387395157711
Position 4120: 0.5291747098453737
Position 1662: 0.2729391635167252
Position 1901: 0.180512532602628
Position 653: 0.17526270864040902
Position 5973: 0.14243985269783668
Position 4764: 0.1313666734551626
Position 3500: 0.12834126157561213
Position 4863: 0.11694591360850022
Position 8942: 0.11273158879083149
Position 3055: 0.07462263891178456
Position 325: 0.07427279821539502
Position 2591: 0.05381750408988522
Position 2731: 0.03578436790775017
Position 468: 0.03222606677767099
Position 3635: 0.03070413751401928
Position 2587: 0.02978795887019826
Position 1387: 0.02774351440964671
Position 1609: 0.027714238118391868
Position 3033: 0.027006202586080694
Position 7420: 0.026970478523532338
Position 3178: 0.01893677872177142
Position 2725: 0.012716995026463378
Position 2650: 0.009554773951851484
Position 267: 0.007761073025491172
Position 493: 0.007084495544698061
Position 4139: 0.006275527679140043
Position 8756: 0.006183878963744254
Position 898: 0.00416021705481913
Position 9171: 0.0038587473363388878
Position 2019: 0.0035743439544897787
Position 307: 0.00300352160711849
Position 933: 0.0025426883285252153
Position 1442: 0.002361102430818224
Position 6480: 0.0015616943858549623
Position 1830: 0.0013111514238261178
Position 218: 0.0012540667989812554
Position 1304: 0.0012308675797266181
Position 2153: 0.0012286481845359576
Position 1559: 0.0010736134123766395
Position 691: 0.0008957411138664914
Position 1999: 0.0006520558759440129
Position 380: 0.000604159492570794
Position 1701: 0.0003355977440470543
Position 1623: 0.0002551914511024916
Position 236: 0.00019301727375728317
Position 476: 9.124840498805345e-05
Position 700: 8.822165835145291e-05
Position 903: 6.110848920072196e-05
Position 1738: 5.799065563187691e-05
Position 2035: 5.128135451558608e-05
Position 814: 4.8251374032757934e-05
Position 1638: 4.4311945314371896e-05
Position 1889: 4.169575135515833e-05
Position 2312: 3.7094504433818596e-05
Position 1666: 3.620877747034287e-05
Position 845: 3.3591280891475665e-05
Position 1057: 3.3471981288682214e-05
Position 1729: 2.9725998486379716e-05
Position 49: 2.9690512516371545e-05
Position 2158: 2.6272767020176386e-05
Position 1302: 2.588184133428776e-05
Position 2244: 2.1701396363122724e-05
Position 795: 1.812486588856877e-05
Position 12: 5.8299961421014795e-06
Position 742: 2.6227749211616724e-06
Position 230: 2.3333624520058574e-06
Position 213: 1.896180501994754e-06
Position 405: 8.278004948133611e-07
Position 462: 7.801917652644468e-07
Position 513: 6.993849175687957e-07
Position 279: 3.99498071656663e-07
Position 488: 1.6771574134373606e-07
Position 504: 7.01967300381727e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4369: 0.7931780403683566
Position 1859: 0.7891127676154868
Position 4001: 0.5096788296472192
Position 8880: 0.3732186231726615
Position 2464: 0.11674668742209536
Position 5683: 0.11490846238162283
Position 7219: 0.10848754550594948
Position 3425: 0.10792693915222923
Position 1555: 0.10445280377943343
Position 2834: 0.1035089325281579
Position 7240: 0.08865698455193655
Position 11530: 0.08827958830837249
Position 513: 0.08668493054956845
Position 4632: 0.07455112598677498
Position 1416: 0.06528112573258078
Position 4823: 0.06172238819470844
Position 4667: 0.05764598810634689
Position 576: 0.05687156391700301
Position 10550: 0.05406522425651002
Position 8887: 0.05253058420021982
Position 1502: 0.04638167929857262
Position 4727: 0.04463452515399413
Position 11332: 0.0412626682029249
Position 4252: 0.040337412685842525
Position 4023: 0.03276015587110351
Position 1512: 0.03261700830473852
Position 8462: 0.030734690678071185
Position 6428: 0.029773360917812672
Position 6129: 0.02863955901887311
Position 8659: 0.028476534416570012
Position 3436: 0.027744169985834163
Position 4328: 0.026099779576131913
Position 4558: 0.025636130471071425
Position 5491: 0.02561651832681637
Position 2494: 0.024855850105488297
Position 5778: 0.024690043661556228
Position 4461: 0.02410691919833422
Position 1223: 0.022215111830546547
Position 4792: 0.019282783424727737
Position 1367: 0.019220792825861685
Position 1474: 0.018205730476161558
Position 3177: 0.016719137002780417
Position 4921: 0.016375359516420454
Position 6168: 0.014726346859739798
Position 9114: 0.014145750484983413
Position 1523: 0.009937192382242993
Position 9735: 0.009396515706794707
Position 2813: 0.007980792750698957
Position 2647: 0.007910483277805906
Position 5643: 0.007443588599221616
Position 492: 0.00565563267595842
Position 2965: 0.005374574377437341
Position 3596: 0.005363281745675976
Position 5171: 0.004933646932459635
Position 8118: 0.004583239631582759
Position 1342: 0.004507184486683007
Position 517: 0.003977445276596099
Position 9254: 0.003858747336338896
Position 3141: 0.0038152306811281493
Position 2939: 0.0034103760772163216
Position 1302: 0.0032937061960852383
Position 4282: 0.0031693546771808046
Position 749: 0.0027896258016629452
Position 4862: 0.002751783101087819
Position 1635: 0.002726232297312356
Position 4953: 0.002588834852868426
Position 1254: 0.0023207181631303
Position 8096: 0.002123876467563279
Position 1976: 0.0020062202346452958
Position 2783: 0.0019771486115237645
Position 6023: 0.0017566840676209094
Position 3455: 0.0016925406102154686
Position 3329: 0.0016632469540773793
Position 7462: 0.0015553680736418185
Position 6382: 0.0013698257524540722
Position 6954: 0.0011440305796178165
Position 627: 0.0010405352297897287
Position 1337: 0.0009143794573851665
Position 4600: 0.0008183508478242464
Position 554: 0.0006122735714171796
Position 1700: 0.00054375569113348
Position 5336: 0.0005141314139134258
Position 604: 0.0004359700201989389
Position 4689: 0.00040232648488085237
Position 578: 0.0004018096359092814
Position 3084: 0.00039893107220917185
Position 1528: 0.00035426676082490134
Position 1128: 0.00034259858664602267
Position 775: 0.00033553866117766207
Position 3452: 0.0003242080425803904
Position 1517: 0.0003100919595227255
Position 691: 0.00030858667953972073
Position 755: 0.00030659413309355575
Position 1756: 0.00029597741418012553
Position 4563: 0.000293574654366685
Position 4804: 0.00026579970779643273
Position 707: 0.00022761109364568454
Position 895: 0.00018902010557349347
Position 1369: 0.0001887988219247979
Position 557: 0.00018111291081910523
Position 1601: 0.0001549816391670245
Position 2477: 0.0001450576268739181
Position 1018: 0.0001445012067234433
Position 549: 0.00014273695225010215
Position 467: 0.0001250651096773053
Position 2809: 0.00011921238091092738
Position 2590: 8.159035802935002e-05
Position 438: 7.01852592030434e-05
Position 479: 6.368842501537957e-05
Position 421: 5.826237362694245e-05
Position 814: 4.7930790393600664e-05
Position 410: 4.5179406444732216e-05
Position 6347: 4.467722757893006e-05
Position 213: 3.464094195661504e-05
Position 2357: 3.160373082794838e-05
Position 932: 2.8526766038911064e-05
Position 1196: 2.4293567880869803e-05
Position 2140: 2.1713243014848838e-05
Position 2046: 2.1082042758070223e-05
Position 1874: 2.0196981499383952e-05
Position 902: 1.9054333714687016e-05
Position 395: 1.864876045062487e-05
Position 2692: 1.662556651540808e-05
Position 652: 1.572822469195567e-05
Position 460: 1.4468913340306354e-05
Position 2202: 1.221491439603906e-05
Position 393: 1.2011597478195656e-05
Position 2152: 1.0905659692548375e-05
Position 1094: 3.4310646463143084e-06
Position 970: 2.6100424443787447e-06
Position 1198: 2.6009144711607207e-06
Position 1155: 2.5306497122685097e-06
Position 457: 2.2322019266950083e-06
Position 789: 1.953595618886799e-06
Position 713: 1.6668714638661865e-06
Position 390: 1.212069152657684e-06
Position 795: 3.197329876477799e-07
Position 1834: 3.0277203156038235e-07
Position 287: 2.9763509754619746e-07
Position 1782: 2.696390635010046e-07
Position 1315: 2.2758485652537652e-07
Position 424: 2.111986940548281e-07
Position 428: 1.4996681357472855e-07
Position 335: 1.4219154629598037e-07
Position 445: 1.2718492348567445e-07
Position 350: 1.1044476260091365e-07
Position 426: 1.0319891551016922e-07
Position 1830: 1.0249324116754896e-07
Position 1666: 9.939742794435545e-08
Position 700: 8.518664206316822e-08
Position 292: 4.691068469951122e-08
Position 944: 3.704291690678375e-08
Position 715: 2.2577104988869578e-08
Position 442: 1.6144888091691268e-08
Position 777: 1.577347354691511e-08
Position 82: 1.1236262710265273e-08
Position 360: 6.715998393483861e-09
Position 340: 6.211160404534475e-09
Position 324: 4.256369768328595e-09
Position 310: 2.4989991226684453e-09
Position 305: 1.076015090772613e-09
Position 346: 5.780977873206141e-10
Position 1997: 5.058111935262576e-10
Position 227: 3.5461903201199926e-10
Position 230: 9.017072897333398e-11
Position 255: 8.611938624900061e-11
Position 273: 5.955567703358208e-11
Position 307: 9.571466984050996e-12
Position 302: 7.21874934906834e-12
