Gene = RPA3
index = 1191
Annotated 5SS: [   93  3433 31380 32778 78288 79538 80744]
Annotated 3SS: [ 3380 31278 32608 77431 79462 80634 81524]
SMsplice 5SS: [   93  9248 14590 32778 32949 79538 80744]
SMsplice 3SS: [ 9141 14461 32608 32842 79462 80634 81524]
top_k =  500
Partition function (log Z): -38.00143442079373

Sorted 5' Splice Sites (High to Low Probability):
Position 9248: 0.9946507480991745
Position 93: 0.9782034197758563
Position 14590: 0.9223258451865158
Position 5008: 0.23024101126338248
Position 10135: 0.1772556720579706
Position 8088: 0.1319571690318542
Position 4389: 0.12007854517536531
Position 3433: 0.11939219109087847
Position 21414: 0.05908732745929816
Position 3944: 0.02466124146805528
Position 785: 0.023052982210631998
Position 707: 0.02190237950870909
Position 1209: 0.015867041048501077
Position 4614: 0.010052703578064188
Position 3482: 0.009452382111172528
Position 3381: 0.009146024805407039
Position 8571: 0.008518713696062679
Position 151: 0.00849188548907274
Position 15910: 0.007641715781677228
Position 5695: 0.006573451072689084
Position 7657: 0.006501039517645788
Position 245: 0.006335827366648257
Position 5178: 0.006258341992032734
Position 11919: 0.004543272820848089
Position 1437: 0.003735997404429818
Position 2909: 0.002719242834480449
Position 5389: 0.0025222122041821697
Position 7824: 0.002413920548141638
Position 4744: 0.0023823350393710236
Position 3469: 0.0019351928791499415
Position 779: 0.0018754632897547607
Position 5990: 0.001419768081159435
Position 97: 0.0007417288057345485
Position 9233: 0.00013947175688398299
Position 535: 0.00011526832866670676
Position 11501: 8.324556474256473e-05
Position 10190: 7.428478501787275e-05
Position 546: 6.18081144862143e-05
Position 324: 4.51195025403937e-05
Position 282: 2.6912769566404897e-05
Position 4393: 1.9435683419837987e-05
Position 9991: 1.0475036910224952e-05
Position 354: 4.357836284934147e-06
Position 520: 3.867081786938757e-06
Position 3588: 3.0954722118508344e-06
Position 433: 3.0454204882927595e-06
Position 179: 3.021781069907663e-06
Position 528: 2.716859615672207e-06
Position 1149: 2.6869506107214066e-06
Position 515: 2.417350589784973e-06
Position 41: 2.384621233325671e-06
Position 998: 2.332210619584028e-06
Position 242: 1.041704046055143e-06
Position 2928: 7.581749091494274e-07
Position 103: 1.0911899005841579e-07
Position 174: 7.257318463171785e-08
Position 316: 2.188221900143698e-08
Position 113: 2.179405454261808e-08
Position 397: 1.3196239859027564e-08
Position 125: 7.925721507576685e-09
Position 228: 5.141841932994923e-09
