Gene = MRTO4
index = 883
Annotated 5SS: [ 325 3302 4513 5607 5983 6446 7015]
Annotated 3SS: [3242 4408 5524 5914 6293 6937 7141]
SMsplice 5SS: [ 325 4513 5607 6018 6446 7015]
SMsplice 3SS: [4408 5524 5914 6293 6937 7141]
top_k =  500
Partition function (log Z): 8.182174202612273

Sorted 5' Splice Sites (High to Low Probability):
Position 4513: 0.9934452641456881
Position 7015: 0.982600535301686
Position 5607: 0.9788903996163002
Position 325: 0.9461325479407924
Position 6446: 0.9280508314241284
Position 6018: 0.5419083985503939
Position 3302: 0.23793116165838013
Position 6185: 0.2133497978713426
Position 5843: 0.1184950743579489
Position 7311: 0.11745438447990289
Position 3350: 0.10292196716795991
Position 5983: 0.097291076888583
Position 710: 0.09724633692085766
Position 6845: 0.0349681950179119
Position 386: 0.027700261693973393
Position 500: 0.019854384367287103
Position 4701: 0.01975695056201556
Position 6355: 0.017394308939688036
Position 2090: 0.01515825500195208
Position 6335: 0.01503238785719961
Position 555: 0.013837045932083895
Position 4119: 0.013485520207531018
Position 8314: 0.011381815713245957
Position 514: 0.009647813856777002
Position 7493: 0.009347814310136995
Position 5975: 0.00925381018232488
Position 7509: 0.009183105501981124
Position 6471: 0.008901068491946579
Position 2603: 0.008716716039030984
Position 3586: 0.008702214233426734
Position 7153: 0.007164302166810416
Position 7175: 0.007147841608563421
Position 4262: 0.006823424169677435
Position 8338: 0.006581738456934904
Position 5402: 0.006474856323924897
Position 3582: 0.0062391181135489195
Position 946: 0.005329207127688812
Position 6819: 0.005254837237079891
Position 5939: 0.004462114511371129
Position 3593: 0.004458796747882645
Position 519: 0.003946626388000482
Position 2330: 0.003728007704475829
Position 3828: 0.003692503782692194
Position 796: 0.0035120955747522816
Position 7213: 0.003175440881259476
Position 5284: 0.0025089934524811235
Position 6817: 0.0025061522988748066
Position 5338: 0.0021686372223226605
Position 3354: 0.0021236297289930644
Position 978: 0.002067214698267655
Position 5044: 0.001989247594784424
Position 5934: 0.001975640676902838
Position 4123: 0.0019030127706837117
Position 8326: 0.0015975610597301659
Position 2898: 0.0015439581961272562
Position 778: 0.0014521976323172232
Position 5342: 0.0012996855898023307
Position 2395: 0.0012145863008218086
Position 4048: 0.0011136150251822275
Position 6152: 0.0011024800671842038
Position 1031: 0.0010856343279638837
Position 7668: 0.0010348859143390129
Position 1826: 0.0009703464727102398
Position 6967: 0.0008082327164987085
Position 1757: 0.0007718661779035961
Position 1995: 0.0007682569650337327
Position 800: 0.0007307845960527616
Position 1655: 0.0007125454463425116
Position 1933: 0.0006688546395907252
Position 3309: 0.000588781737445383
Position 7541: 0.0005507360481204536
Position 7330: 0.00044176078546661116
Position 5915: 0.00043006872117964376
Position 5987: 0.0004036456296279832
Position 6911: 0.00038016648149411913
Position 7255: 0.000372718173593687
Position 5926: 0.00035967302865480945
Position 5200: 0.00031689276753593096
Position 6610: 0.00028469456627100355
Position 4706: 0.00026941059368225303
Position 5836: 0.00022609360372710048
Position 6530: 0.00021223357028033368
Position 4954: 0.00019746039200848256
Position 5911: 0.0001421123814068048
Position 5297: 0.00013432111514484374
Position 8293: 0.00013302939246445403
Position 6767: 0.00012885901746410462
Position 7038: 9.884305912903954e-05
Position 440: 9.796004493888131e-05
Position 5547: 9.080511966585018e-05
Position 4689: 8.172737897250623e-05
Position 5327: 7.097423451849302e-05
Position 6597: 6.873291054476986e-05
Position 4719: 6.610117357662052e-05
Position 191: 5.935300411172897e-05
Position 4679: 5.659563147357777e-05
Position 4764: 5.577998688404423e-05
Position 5334: 4.963167134340575e-05
Position 72: 4.697049894557978e-05
Position 6189: 2.6087430272137807e-05
Position 4841: 2.5869789617474853e-05
Position 5611: 2.561933222986489e-05
Position 485: 2.139322748465188e-05
Position 6077: 2.055772005688011e-05
Position 5862: 1.9136417844589618e-05
Position 5119: 1.590457874143489e-05
Position 577: 1.3619139387011222e-05
Position 4643: 1.1866010254645414e-05
Position 5566: 1.064789378778341e-05
Position 7050: 8.91066511633669e-06
Position 6938: 5.459136911386194e-06
Position 283: 5.32425961782197e-06
Position 363: 5.2642181538167825e-06
Position 340: 3.011553818512399e-06
Position 6985: 1.4837954374945308e-06
Position 7019: 9.410843916875521e-07
Position 119: 9.360924384834017e-07
Position 262: 7.609640815882828e-07
Position 6943: 6.661381418123666e-07
Position 442: 3.378968476528927e-07
Position 251: 2.2366242887083237e-07
Position 743: 9.645395817427911e-08
Position 623: 4.673286944559102e-08
Position 548: 4.532181924461407e-08
Position 180: 2.677692524892024e-08
Position 732: 2.5928963762347644e-08
Position 233: 3.1488043059528146e-09
Position 538: 2.7710665810847317e-10
Position 225: 6.756011356892192e-12
Position 269: 9.419440624476508e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6937: 0.9776205295386812
Position 6293: 0.9691014313878995
Position 5524: 0.9641379986552284
Position 4408: 0.9610485291122564
Position 7141: 0.936679773011567
Position 5914: 0.7025534247832093
Position 3135: 0.2769219178272716
Position 6147: 0.14544419703170353
Position 8210: 0.14091469892764932
Position 5765: 0.08318470426033799
Position 3242: 0.05280755460047397
Position 8406: 0.04821930700550945
Position 6723: 0.046570332699665574
Position 414: 0.03776368187159049
Position 554: 0.03761245407939327
Position 704: 0.032986378130096604
Position 4386: 0.030044209734442287
Position 4603: 0.02177921193359424
Position 5697: 0.02032363109563252
Position 7394: 0.016308594383517342
Position 5500: 0.014956016520405619
Position 548: 0.014122962937088037
Position 1927: 0.013082225378475466
Position 5677: 0.011377981760682516
Position 3459: 0.010797392872165303
Position 3098: 0.010691637132941845
Position 3933: 0.008959998587832751
Position 5546: 0.008555109737406185
Position 4004: 0.008537786790445633
Position 7144: 0.006144022552411725
Position 2412: 0.005467530449680018
Position 3456: 0.005393951066463378
Position 6096: 0.004429530454018777
Position 8435: 0.004398948558427121
Position 5231: 0.004293686070628402
Position 5272: 0.004015312376779583
Position 7204: 0.0037880925645974095
Position 4136: 0.003761494671635321
Position 6077: 0.0037312631797341367
Position 3441: 0.0037180721734270047
Position 5199: 0.003114241544571704
Position 2195: 0.0030995624231372103
Position 6876: 0.002744704769308326
Position 6112: 0.002685655548430937
Position 8187: 0.002608476498659957
Position 1975: 0.0023265737090431447
Position 427: 0.0022529486827343177
Position 7398: 0.002128906640755025
Position 709: 0.0020231606037004976
Position 843: 0.0018933611477272296
Position 8046: 0.0018836962593220706
Position 3170: 0.0018306373345112576
Position 3960: 0.001729017656490696
Position 8174: 0.0016862750057039034
Position 2271: 0.0016223756822073335
Position 2460: 0.0016047071395856286
Position 1640: 0.0015898888072722306
Position 8009: 0.0013751213496212174
Position 4435: 0.0011928836977335554
Position 5242: 0.0011619115030266705
Position 6050: 0.0011459397815999368
Position 462: 0.0011341383194465105
Position 2755: 0.0011237319875650907
Position 567: 0.0011147032096562907
Position 8234: 0.0010930642123835902
Position 2503: 0.0010512390905425427
Position 3706: 0.0010477471918701386
Position 5733: 0.0009702776330825183
Position 1508: 0.0009500069012932969
Position 8151: 0.0009154886695723346
Position 5687: 0.0009095784681816161
Position 588: 0.0008985685934318366
Position 3670: 0.0008910192076152541
Position 5968: 0.0008787364004468006
Position 6908: 0.000878140257071013
Position 5771: 0.0008442585406283165
Position 7774: 0.0007986610384211158
Position 6128: 0.0007543603295901509
Position 3462: 0.0006844260220415791
Position 5919: 0.0006692050928023863
Position 7475: 0.0006597694015752467
Position 6966: 0.0006571304508534949
Position 5331: 0.000654434163250485
Position 7262: 0.0006431617622604651
Position 3323: 0.0005974404652673948
Position 3592: 0.0005600243439678293
Position 5774: 0.0005395601112694365
Position 439: 0.0004793747645886974
Position 4102: 0.00044789397450770857
Position 4077: 0.0004470889217312409
Position 5095: 0.0004459567956470174
Position 5379: 0.0004169930431434211
Position 4351: 0.0004056844664971023
Position 3115: 0.00034366677690269464
Position 2719: 0.00034043949725240516
Position 1724: 0.00033728259314672304
Position 2253: 0.0003341308725112693
Position 7174: 0.0003326881355427175
Position 2004: 0.0003036748263940928
Position 8096: 0.0002666881410991987
Position 2508: 0.0002540213372007456
Position 5704: 0.00023156192916213113
Position 7002: 0.00022920483964423491
Position 2066: 0.00021278571869402788
Position 5891: 0.00020713396103088096
Position 7697: 0.00019202458974219654
Position 3039: 0.0001899908281090926
Position 4910: 0.0001862708301275547
Position 6881: 0.0001833547034886341
Position 3269: 0.00017862735156116643
Position 6521: 0.00016829443642147875
Position 2392: 0.00016124275966638492
Position 7808: 0.00015909866301939312
Position 6910: 0.00015742306245978955
Position 5719: 0.00015616707946135403
Position 823: 0.00015134929603622
Position 6034: 0.00014395801599241713
Position 7429: 0.00013428550448448437
Position 1568: 0.00013415924232982836
Position 497: 0.0001252519266087907
Position 6997: 0.00011796841682259234
Position 5710: 0.00011350348293548579
Position 8488: 0.00011179390385785123
Position 4985: 0.00011146534907634451
Position 4467: 0.00010964976761350674
Position 4685: 0.00010564801736075413
Position 910: 0.00010318709815426751
Position 6895: 0.00010029671837710497
Position 6313: 9.69386477126972e-05
Position 4238: 8.585836736878061e-05
Position 584: 7.84412208528642e-05
Position 6679: 7.364101742680224e-05
Position 4906: 7.245146418390557e-05
Position 6179: 7.153547456138568e-05
Position 6591: 7.018954214377492e-05
Position 4912: 6.818130748046209e-05
Position 5062: 6.364840063963948e-05
Position 5925: 6.0164615871231185e-05
Position 4863: 5.7666638328538044e-05
Position 7754: 5.5875526374136304e-05
Position 4636: 5.413491412336474e-05
Position 2389: 5.2788803599613864e-05
Position 4948: 4.991408791519106e-05
Position 2824: 4.263251550612715e-05
Position 6384: 3.96180074447322e-05
Position 6844: 3.6727733741602446e-05
Position 877: 3.612849928938001e-05
Position 6370: 3.163178962368172e-05
Position 1683: 3.0452790287695808e-05
Position 1654: 2.8235067689612253e-05
Position 1907: 2.8231742924555907e-05
Position 1821: 2.823070696130852e-05
Position 5865: 2.7367503755371002e-05
Position 6408: 2.340877349781951e-05
Position 5160: 2.0930757768706772e-05
Position 2219: 2.029049586204127e-05
Position 6176: 1.980380431931273e-05
Position 7567: 1.6488600370549813e-05
Position 5005: 1.5755473118493026e-05
Position 1933: 1.4578104635998904e-05
Position 4982: 1.3218777635313039e-05
Position 4960: 1.256996874753038e-05
Position 390: 1.1046742357112894e-05
Position 5971: 1.1028596571118294e-05
Position 1819: 1.0815849449115842e-05
Position 5606: 7.2852658708480735e-06
Position 6441: 7.1851966255533685e-06
Position 7606: 6.744363877398399e-06
Position 793: 6.404249389304588e-06
Position 6798: 4.58915382530132e-06
Position 7222: 3.390519741960487e-06
Position 5388: 3.169665711890617e-06
Position 5276: 3.0547954939624992e-06
Position 5592: 2.515851183597256e-06
Position 3061: 2.164809323987575e-06
Position 6648: 2.1055911141883767e-06
Position 292: 1.929979506148339e-06
Position 3016: 1.903166415387396e-06
Position 7241: 1.6761390598211297e-06
Position 231: 1.5958867540030282e-06
Position 7219: 1.5685870734046163e-06
Position 6695: 9.068206101712499e-07
Position 1669: 6.542871566270923e-07
Position 7159: 5.411707459800805e-07
Position 1760: 4.569388819901148e-07
Position 4105: 4.503996049585466e-07
Position 6258: 4.196503147488434e-07
Position 4031: 3.338550801078941e-07
Position 4847: 2.789732811637094e-07
Position 1490: 2.709444953050909e-07
Position 499: 1.81365661037573e-07
Position 1302: 1.7628054132952625e-07
Position 533: 7.578822437032531e-08
Position 379: 7.42264575585581e-08
Position 4871: 6.989773570052016e-08
Position 163: 5.501840249290586e-08
Position 233: 3.627193512444127e-08
Position 4831: 3.2374823560679e-08
Position 212: 2.5386239537884305e-08
Position 195: 2.232353705632547e-08
Position 5974: 1.7607134006637337e-08
Position 169: 6.044816038056611e-09
Position 311: 1.8285717613759662e-09
Position 220: 1.7268065344498342e-09
Position 173: 1.3595019484692128e-09
Position 528: 4.694298870326114e-10
Position 206: 4.2037126778569787e-10
Position 167: 2.724474832344408e-10
Position 143: 2.1846984791771594e-10
Position 180: 1.2031345802684554e-10
Position 148: 9.935647568201118e-11
