Gene = DHCR24
index = 443
Annotated 5SS: [  330  3601 11277 12126 15869 21916 33182 33785]
Annotated 3SS: [ 3444 11170 12006 15604 21771 32983 33605 34831]
SMsplice 5SS: [  330  3601 11277 11752 12126 21916 22142 23763 33182 33785 35016]
SMsplice 3SS: [ 3444 11170 11588 12006 21771 22008 23679 32983 33605 34831 35972]
top_k =  500
Partition function (log Z): 11.621094357919503

Sorted 5' Splice Sites (High to Low Probability):
Position 12126: 0.9990079967182506
Position 33182: 0.9976534996700188
Position 21916: 0.9968825880839717
Position 3601: 0.9915183632144033
Position 23763: 0.9576502415497443
Position 35016: 0.8878766977790588
Position 11277: 0.7131304059853845
Position 33785: 0.5776130317465772
Position 11752: 0.5769214189978221
Position 35237: 0.5474154712507683
Position 15869: 0.46612467066796526
Position 330: 0.40685716324897747
Position 7470: 0.35678663879655464
Position 22776: 0.31148964177270516
Position 601: 0.2713695496681771
Position 33940: 0.26131692532605927
Position 6579: 0.2397191514309345
Position 22216: 0.23734556843399146
Position 22142: 0.22460978815810137
Position 150: 0.21286174587023382
Position 29700: 0.21220902846142833
Position 21217: 0.2117417853700032
Position 3905: 0.20001031668803296
Position 1262: 0.1942191243411648
Position 15700: 0.19355224828052137
Position 29455: 0.19123284153121037
Position 22158: 0.18987434983225993
Position 12586: 0.17952739873968002
Position 417: 0.1659662474806275
Position 22320: 0.16429645113192456
Position 11207: 0.11782560003481937
Position 28878: 0.11644473106132748
Position 5503: 0.0910409090908387
Position 26185: 0.08613358943022938
Position 20253: 0.08569319185625926
Position 11863: 0.08111351523007948
Position 11759: 0.07960606157118177
Position 31230: 0.06987138446423058
Position 700: 0.06580775279853654
Position 17269: 0.063637367165529
Position 27595: 0.05784724476310507
Position 11273: 0.055885345916244555
Position 6907: 0.04719459208720397
Position 36568: 0.0446242878818442
Position 12930: 0.043093875706259895
Position 7523: 0.04281597017511967
Position 11777: 0.040417794788071865
Position 35601: 0.03981576608175375
Position 12949: 0.03819645876670669
Position 29397: 0.03723047228191751
Position 36306: 0.036443272921687295
Position 35506: 0.03397848957821543
Position 344: 0.031717228365342125
Position 11757: 0.031246296647786262
Position 4159: 0.029968432024973037
Position 4530: 0.029594822907060617
Position 9811: 0.028702337352444693
Position 894: 0.025487386569558828
Position 23813: 0.023958378903521236
Position 9317: 0.023461544059309527
Position 8159: 0.022868744771283367
Position 36257: 0.022866159658841784
Position 23472: 0.02261798324435101
Position 4335: 0.01999152852364392
Position 1967: 0.01966739942969223
Position 15043: 0.019598556704094678
Position 1676: 0.018360103286578777
Position 586: 0.01700053470614429
Position 34702: 0.016590672226350075
Position 22294: 0.016403053841223533
Position 2400: 0.015378141692926874
Position 125: 0.0150308552006998
Position 6716: 0.014704597518958955
Position 146: 0.014654726818704875
Position 3445: 0.01279924369664538
Position 35352: 0.012167157406669281
Position 399: 0.011090170609971532
Position 2519: 0.010953192611624923
Position 3299: 0.010822725027402879
Position 23449: 0.010171237403094948
Position 9044: 0.009974279653305766
Position 4878: 0.00928671027836777
Position 7923: 0.008758320468652773
Position 22132: 0.008635615396074606
Position 677: 0.008466354671850057
Position 4755: 0.008243362138541377
Position 1433: 0.007282471218859816
Position 1285: 0.006735988152322849
Position 4836: 0.006104884725292229
Position 1628: 0.005532664884102963
Position 25472: 0.004887904407659926
Position 22199: 0.004771195870858908
Position 6598: 0.00471269831062637
Position 6970: 0.004688873505267246
Position 33740: 0.00462391315828693
Position 3635: 0.004310920404326777
Position 24095: 0.004288927571563027
Position 23216: 0.0035806121359754184
Position 1297: 0.0033628973290303374
Position 5926: 0.003034801065352218
Position 33804: 0.0029373389858947637
Position 2480: 0.0028683160604780463
Position 651: 0.0028666155974613663
Position 23817: 0.0027184729578167283
Position 3992: 0.002628240011642105
Position 33427: 0.0025577472116459486
Position 1545: 0.0024409238410714705
Position 37083: 0.002383010710808973
Position 2603: 0.0023375313448930905
Position 33075: 0.0023164964864273957
Position 3289: 0.002296703007401606
Position 26078: 0.002202023367823639
Position 6563: 0.0021899779154837995
Position 5120: 0.002181896960174416
Position 549: 0.0020629483048481105
Position 1152: 0.0020515364760320125
Position 12938: 0.0015548356370736452
Position 447: 0.0014424790112117119
Position 34094: 0.0013783964364265289
Position 25006: 0.0009204278200440889
Position 3925: 0.0007919837388028135
Position 12185: 0.0007004581915973443
Position 197: 0.0006971754659108629
Position 23775: 0.0006145032897353311
Position 7735: 0.0006001461629080048
Position 5775: 0.0005838115193080673
Position 309: 0.0005420603499859361
Position 3897: 0.0004931972771674811
Position 170: 0.0004562522943865337
Position 24108: 0.0003589801781689592
Position 12839: 0.0003437206678683699
Position 374: 0.00033935740457080387
Position 252: 0.0003361033560093407
Position 12942: 0.0003324318256994922
Position 6152: 0.00032897628126516527
Position 24084: 0.0002968988487606156
Position 25525: 0.0002697838439383562
Position 5044: 0.00026878376955627946
Position 7682: 0.0002494728431450828
Position 5133: 0.00023845807516389343
Position 25000: 0.00023144645030898157
Position 4015: 0.0002235871418881123
Position 5181: 0.00021921880452185178
Position 12581: 0.00016712573358833608
Position 12050: 0.0001524358061727938
Position 780: 0.0001516264461222133
Position 5002: 0.00014686348614237715
Position 16165: 0.00014234656559326182
Position 4143: 0.00014151555171581606
Position 1011: 0.00010916799821658856
Position 704: 0.00010766651150218483
Position 3942: 9.708185002413097e-05
Position 471: 8.615580620104413e-05
Position 123: 7.840297727441344e-05
Position 975: 6.8059406091439e-05
Position 722: 5.783130942899813e-05
Position 34952: 5.70671586563583e-05
Position 661: 5.038648725865065e-05
Position 971: 4.602409652143545e-05
Position 1277: 4.586623721436301e-05
Position 720: 3.327571474898275e-05
Position 490: 3.18847843409886e-05
Position 789: 3.0134025314279735e-05
