Gene = C1QTNF3-AMACR
index = 151
Annotated 5SS: [   111  88882  91225  95775 100620 103942 118773 125888]
Annotated 3SS: [ 88769  91069  95644 100519 103785 118628 125700 135025]
SMsplice 5SS: [   111  22332  72647  88882  91124  95775 100620 116225 118773 119955
 125888 130581]
SMsplice 3SS: [ 21953  72417  88769  91069  95644 100519 116122 118628 119793 125700
 130407 135025]
top_k =  500
Partition function (log Z): -69.7848985705449

Sorted 5' Splice Sites (High to Low Probability):
Position 111: 0.5494436495132369
Position 189: 0.29053479981522645
Position 4038: 0.16831426399225952
Position 145: 0.15858183458287503
Position 2399: 0.09477225808270519
Position 15581: 0.09469781069277539
Position 10334: 0.07065652331580415
Position 4031: 0.004332953931247994
Position 3186: 0.002739270874249612
Position 1377: 0.0008546756187015128
Position 2820: 0.0006407645235210769
Position 530: 0.0005156060727799499
Position 380: 0.00025290072099498113
Position 8426: 0.00022200293810744774
Position 5007: 0.00020795844811963954
Position 499: 0.0001855847482884568
Position 1251: 0.0001103696405114799
Position 1558: 8.289902909442464e-05
Position 372: 7.645093881583252e-05
Position 400: 6.187884894312148e-05
Position 1179: 4.4484139871965874e-05
Position 245: 3.72546954046678e-05
Position 404: 3.603419147456911e-05
Position 769: 2.176119658401899e-05
Position 1391: 7.0141650665633496e-06
Position 831: 2.9294545302011053e-07
Position 991: 2.1277341656180474e-07
Position 2796: 1.9187151907502688e-07
Position 672: 1.8698923374785283e-07
Position 567: 1.5924829962986582e-07
Position 988: 1.4826546179730151e-07
Position 1847: 9.627850513056313e-08
Position 1183: 8.34249107050497e-08
Position 862: 6.852721308657658e-08
Position 1336: 6.401553063187138e-08
Position 592: 5.821882542174381e-08
Position 4: 5.7183271614021853e-08
Position 1780: 5.5984677848862314e-08
Position 274: 4.48779772638406e-08
Position 1332: 3.0217782678389504e-08
Position 1285: 2.4737294222827766e-08
Position 1867: 2.441564701393734e-08
Position 1506: 2.4301431430806236e-08
Position 55: 3.5751607938833904e-09
Position 981: 2.219637155199338e-09
Position 577: 1.792406690656623e-09
Position 174: 3.239750433277657e-10
Position 378: 3.134165621799833e-10
Position 384: 2.610927897525483e-10
Position 182: 1.1162424612454928e-10
Position 983: 9.307768508713428e-11
Position 35: 8.02647291151173e-11
Position 43: 7.535345810686722e-11
Position 496: 7.466770222105959e-11
Position 386: 5.5941043372622315e-12
Position 235: 1.7883669587956496e-12
Position 764: 1.6844087130074343e-12
Position 762: 1.5889017298324845e-12
Position 476: 1.4082711003845076e-12
Position 454: 7.779991844740057e-13
Position 205: 5.156604386454487e-13
Position 579: 3.3925038861917917e-13
Position 7: 3.101235075717065e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 21953: 0.8745396664745312
Position 15349: 0.10657778390491038
Position 2268: 0.09218891078813811
Position 3949: 0.08797851680466476
Position 3872: 0.07210299913694597
Position 10164: 0.04237669577706216
Position 14225: 0.03127907312645695
Position 11564: 0.0156720456216427
Position 10237: 0.015152727391304414
Position 10207: 0.014246356869072841
Position 11866: 0.01169291651637137
Position 9558: 0.009172130495310111
Position 3906: 0.007938059657466658
Position 11305: 0.005804795507057659
Position 10534: 0.0057644943585164424
Position 1846: 0.00558964200079195
Position 11385: 0.0041228359443116714
Position 3822: 0.003334862945973209
Position 2249: 0.0033246801022230278
Position 11567: 0.0032075297056310625
Position 8804: 0.0018478455063316024
Position 10467: 0.0017185450202372053
Position 3592: 0.001314028416562853
Position 10598: 0.0012966475464742742
Position 3045: 0.001296524581263822
Position 13735: 0.0012783236167634778
Position 1206: 0.001266431757737289
Position 1156: 0.0010264212855092467
Position 4133: 0.0009879235994095282
Position 8343: 0.0008777769014042947
Position 3702: 0.000697372551944824
Position 3179: 0.0006376279138916479
Position 2996: 0.0006103600498365031
Position 2037: 0.0005287556558595442
Position 2219: 0.0005130439164276006
Position 2701: 0.0004964822750249381
Position 8199: 0.0004941791316252925
Position 6579: 0.0004666080462612589
Position 3093: 0.0004625868289611285
Position 2523: 0.00042721584191698073
Position 878: 0.00042025318454786895
Position 5298: 0.0003925529893069301
Position 2105: 0.00038498156693002344
Position 4509: 0.00037441881570433855
Position 2349: 0.00033657187693085034
Position 2197: 0.00032218849818561147
Position 5715: 0.0002876919156147202
Position 4924: 0.0002799432083668274
Position 1615: 0.00026118038330055033
Position 1870: 0.00022664415799794624
Position 4959: 0.0002204655223763945
Position 733: 0.0002101017534650118
Position 9293: 0.00020414179251814713
Position 9032: 0.00020321325546924916
Position 4790: 0.00019152647740668498
Position 491: 0.00017443909134481285
Position 2007: 0.00013760887300952868
Position 9084: 0.00013453856357434335
Position 5360: 0.00013074503197512847
Position 1965: 0.0001256721716375009
Position 1416: 0.00011336959361934813
Position 1968: 0.00010652094509938275
Position 4880: 0.00010214467643382791
Position 4801: 9.936002688594331e-05
Position 254: 9.813003429829764e-05
Position 3010: 9.477297952588242e-05
Position 3539: 9.475970213470216e-05
Position 1761: 9.307450995670201e-05
Position 2529: 8.339593830248573e-05
Position 2735: 8.324131456038399e-05
Position 3420: 6.932215486210747e-05
Position 6671: 6.541430564917705e-05
Position 1813: 6.539293945792739e-05
Position 1232: 5.770715712289589e-05
Position 1724: 5.4370987815865885e-05
Position 6640: 5.065236584598591e-05
Position 6760: 4.947388921550342e-05
Position 3280: 4.688838263635159e-05
Position 6253: 4.654887065489638e-05
Position 476: 4.489731907066187e-05
Position 454: 4.396745946957106e-05
Position 2680: 4.140753487229206e-05
Position 1351: 3.612213283937796e-05
Position 3431: 3.509818207075983e-05
Position 202: 3.324902026719493e-05
Position 3185: 3.171150716680421e-05
Position 609: 3.0990855357193074e-05
Position 5712: 2.9167676684104557e-05
Position 5682: 2.879204048555781e-05
Position 4996: 2.7282120041340065e-05
Position 1367: 2.4122597795568937e-05
Position 2398: 2.33643484615935e-05
Position 404: 2.018183983757929e-05
Position 1162: 1.7786555781088878e-05
Position 1332: 1.7297392252982252e-05
Position 1444: 1.4727248649929913e-05
Position 862: 1.4630312473533633e-05
Position 205: 1.3456719338654706e-05
Position 2769: 1.2971665080872579e-05
Position 1212: 1.1802005912209343e-05
Position 707: 1.0768821824736497e-05
Position 3295: 9.4982105965302e-06
Position 290: 8.786744985139567e-06
Position 2295: 7.873294695966883e-06
Position 314: 7.276596447685511e-06
Position 1677: 6.601455883066943e-06
Position 1074: 5.14791347273647e-06
Position 2305: 4.570118203347248e-06
Position 422: 3.362697380273518e-06
Position 174: 2.915259484265392e-06
Position 2795: 2.8933840430224336e-06
Position 1263: 2.243612881167022e-06
