Gene = ANKRD45
index = 82
Annotated 5SS: [   46 10772 23017 42798 45076]
Annotated 3SS: [10428 22848 42702 44936 59646]
SMsplice 5SS: [   46 14783 23017 31923 42798 45076]
SMsplice 3SS: [14702 22875 31817 42702 44936 59646]
top_k =  500
Partition function (log Z): -34.21301167686174

Sorted 5' Splice Sites (High to Low Probability):
Position 46: 0.9296994563331741
Position 351: 0.4385948432739476
Position 792: 0.07895243672741926
Position 1739: 0.06803001079635107
Position 4114: 0.05324549495413031
Position 9564: 0.050658891572418985
Position 5072: 0.04255852390748636
Position 10772: 0.034111823303603586
Position 7286: 0.022068535016228956
Position 9343: 0.02199409181607509
Position 17: 0.020720916293911294
Position 1064: 0.019096403951614018
Position 249: 0.018605720202394514
Position 7309: 0.0155852470887754
Position 9929: 0.009714069990024197
Position 41: 0.004434010422364054
Position 79: 0.004087384077730288
Position 296: 0.0013092221930492266
Position 777: 0.0011473651111856525
Position 1339: 0.0006549978481970876
Position 1455: 0.0006106045208490643
Position 3034: 0.0006081193632595493
Position 3620: 0.000546864614076342
Position 284: 0.0005401118825835708
Position 6770: 0.0005337984402278684
Position 107: 0.0004424927843552911
Position 9362: 0.0002758517020861989
Position 3684: 0.0001978226109086638
Position 294: 9.678061861012919e-05
Position 796: 5.30264546885945e-05
Position 58: 5.1539423923927736e-05
Position 97: 4.407203544025294e-05
Position 1050: 3.041932691222193e-05
Position 1095: 2.48651767877266e-05
Position 69: 2.3896364785844702e-05
Position 1386: 2.2413122961811452e-05
Position 388: 1.8993784089584384e-05
Position 823: 1.250923847053933e-05
Position 50: 1.15873088511792e-05
Position 674: 8.44554236622279e-06
Position 624: 6.531830795785646e-06
Position 687: 4.868252259802212e-06
Position 908: 4.534287123247963e-06
Position 155: 3.912523731486058e-06
Position 411: 3.90442274868042e-06
Position 390: 3.639071274434748e-06
Position 43: 2.7761967150659477e-06
Position 399: 1.7795983407625007e-06
Position 210: 1.307565488595262e-06
Position 358: 7.017335242220508e-07
Position 8: 6.608706579928905e-11
Position 190: 2.650868296583415e-11
Position 478: 2.0850890363695977e-12
Position 378: 1.9294572089377416e-12
Position 173: 3.8883935714549906e-16
Position 300: 4.155987661099165e-17

