Gene = GPR141
index = 614
Annotated 5SS: [   32  1427 46166]
Annotated 3SS: [ 1306 46042 56506]
SMsplice 5SS: [   32  1427  1712 14332 40765 46166]
SMsplice 3SS: [ 1306  1587 14211 40674 46042 57120]
top_k =  500
Partition function (log Z): -28.15555519481312

Sorted 5' Splice Sites (High to Low Probability):
Position 32: 0.9770553056973597
Position 1712: 0.9623034068320407
Position 1427: 0.7155484606029274
Position 6789: 0.35616257763699444
Position 555: 0.15380683410504928
Position 7340: 0.14225820150556293
Position 7832: 0.13010143511151576
Position 2269: 0.09744022908587377
Position 9706: 0.0630658290097184
Position 2046: 0.055548289019487385
Position 6429: 0.04901409023635907
Position 491: 0.017409863791712034
Position 1025: 0.0170840964009
Position 4795: 0.014648657438363957
Position 1169: 0.01338476684931487
Position 5617: 0.01297604636578737
Position 2773: 0.007562562549497675
Position 7823: 0.006835731558083733
Position 1788: 0.005031375009641171
Position 5214: 0.004952062440462494
Position 503: 0.004140223845151215
Position 252: 0.004096242081262436
Position 914: 0.00402832575524106
Position 51: 0.0037531630474593454
Position 769: 0.0032312697115941653
Position 1457: 0.0026211722366367624
Position 4887: 0.00198889647574464
Position 526: 0.001981513905159509
Position 1055: 0.0019176081929284943
Position 1139: 0.0014917105887618993
Position 994: 0.0012855809211362336
Position 1431: 0.0010641921177016746
Position 1433: 0.001063577515775666
Position 232: 0.0009818869259934301
Position 1192: 0.0009760560341702559
Position 773: 0.0008708489108000741
Position 1028: 0.0007630579130846882
Position 964: 0.0007431049238885858
Position 6602: 0.0006084760686826501
Position 714: 0.0004379219124826627
Position 587: 0.0004307852239036129
Position 544: 0.0003477218097412911
Position 7335: 0.0003354254449176472
Position 1463: 0.00031118419136223427
Position 1969: 0.0001803873370343105
Position 1461: 0.0001684634024183681
Position 1465: 0.00012905298251114663
Position 1382: 0.00010447412540900993
Position 1258: 9.148268952020129e-05
Position 1670: 7.804636354139586e-05
Position 4779: 5.7243269605017775e-05
Position 674: 5.262249843148898e-05
Position 5643: 4.959687878847879e-05
Position 5380: 4.164458112585903e-05
Position 1278: 2.3929773729193224e-05
Position 2271: 2.331413965409365e-05
Position 1030: 1.8653395014129265e-05
Position 1107: 1.7388011964656483e-05
Position 73: 1.4623406728999683e-05
Position 954: 1.4247170664598037e-05
Position 349: 1.164669515128988e-05
