Gene = WBSCR27
index = 1558
Annotated 5SS: [  46  518 1466 2122 2505]
Annotated 3SS: [ 390 1336 1985 2414 7532]
SMsplice 5SS: [  46  518 1466 2122 2505]
SMsplice 3SS: [ 390 1336 1985 2414 7532]
top_k =  500
Partition function (log Z): -3.560712163645587

Sorted 5' Splice Sites (High to Low Probability):
Position 2505: 0.9253847740874895
Position 1466: 0.8308406526724678
Position 518: 0.80399629085325
Position 2122: 0.6231735830483079
Position 46: 0.5812220076476889
Position 4328: 0.2656554850440352
Position 4321: 0.22410197094496254
Position 3051: 0.14911222434301466
Position 3210: 0.12567548866260458
Position 3576: 0.06853548816685462
Position 3676: 0.04817619322254826
Position 143: 0.03673444592423247
Position 5553: 0.029165291276463473
Position 1658: 0.011149005505686965
Position 428: 0.011008745127734722
Position 5409: 0.009070808545235577
Position 4335: 0.009036574452600813
Position 7780: 0.007369935482475856
Position 4535: 0.005072685876658966
Position 7789: 0.004803653897098629
Position 2312: 0.003482838744901783
Position 4653: 0.002621173547278734
Position 733: 0.0021367476919768175
Position 7705: 0.00209875585013148
Position 4896: 0.001896430718595826
Position 5325: 0.0018652048886450899
Position 213: 0.0017600713996488168
Position 4115: 0.0017185185375675433
Position 827: 0.0016723172797610897
Position 987: 0.0015742258698111604
Position 619: 0.0010944460792562706
Position 2462: 0.001080738679413969
Position 4144: 0.0009918937621155172
Position 5803: 0.0009450772807064818
Position 922: 0.000848518141788346
Position 2778: 0.000738394226292738
Position 2828: 0.0007379901475104036
Position 1949: 0.0007294809622251895
Position 440: 0.0006451090340944257
Position 411: 0.0003767898575206665
Position 1801: 0.00032833097937552924
Position 278: 0.00019758685294687196
Position 608: 0.00016763932972040517
Position 356: 0.00013241029022275898
Position 3007: 0.0001227188957797962
Position 1921: 0.00011871149067830096
Position 1108: 0.00011378880491395096
Position 571: 0.0001078889077934845
Position 576: 9.391874026552599e-05
Position 859: 7.886540935240527e-05
Position 981: 6.343753080084579e-05
Position 3186: 6.144380955537762e-05
Position 2781: 4.314227115676952e-05
Position 91: 3.8304713186949416e-05
Position 905: 3.1135187339327515e-05
Position 379: 2.528672590550138e-05
Position 50: 2.3790821387245164e-05
Position 245: 1.4764379925605205e-05
Position 3193: 1.447538858635766e-05
Position 1131: 1.193447804344656e-05
Position 116: 1.1402441036376541e-05
Position 752: 1.1269406596654967e-05
Position 1136: 9.398314439742492e-06
Position 4233: 7.928369995052241e-06
Position 247: 3.476884486436204e-06
Position 77: 1.6379916113988574e-06
Position 7: 1.296417998832421e-06
Position 211: 2.480440399113701e-07
Position 12: 2.694618765418912e-08
Position 381: 2.1177632567507278e-08

Sorted 3' Splice Sites (High to Low Probability):
