Gene = AK2
index = 46
Annotated 5SS: [  257 12551 15400 15626 22471]
Annotated 3SS: [12424 15288 15530 22397 23589]
SMsplice 5SS: [  257  1904 12551 15400 15626 22471]
SMsplice 3SS: [ 1748 12424 15288 15530 22397 23589]
top_k =  500
Partition function (log Z): -2.349929202598932

Sorted 5' Splice Sites (High to Low Probability):
Position 15626: 0.9851552441411722
Position 22471: 0.9400277652800619
Position 12551: 0.9074369321660722
Position 15400: 0.8120012698346462
Position 1904: 0.6333238436870535
Position 257: 0.46957014514743145
Position 5449: 0.4493727064707329
Position 243: 0.27908365603505997
Position 17126: 0.26394253294328107
Position 1854: 0.18424451573898218
Position 13369: 0.14922637803584698
Position 8151: 0.1371377560544019
Position 7980: 0.13454299338834494
Position 17365: 0.11826955628764976
Position 196: 0.08435232878267235
Position 15382: 0.07894604570359454
Position 81: 0.06339890825932419
Position 5921: 0.06024983167275004
Position 18698: 0.05976339594166239
Position 18735: 0.05293538479327554
Position 4721: 0.03916888742273905
Position 14859: 0.03871123290449263
Position 1623: 0.0366495198699061
Position 2050: 0.035338854050227055
Position 18603: 0.028198165830708142
Position 1656: 0.02621098208870558
Position 17535: 0.022242041759277804
Position 17443: 0.020815303105752567
Position 23360: 0.020457399065936025
Position 16955: 0.01991895139308009
Position 15289: 0.019389156861901256
Position 8437: 0.01848647154970655
Position 3955: 0.017829952720871962
Position 90: 0.01772856864246072
Position 94: 0.01742057515260259
Position 15404: 0.015706582363336326
Position 398: 0.013367705676111135
Position 637: 0.011470332123288218
Position 430: 0.009751812344941862
Position 19504: 0.008378486797628953
Position 392: 0.006917651971044287
Position 18855: 0.006821553734297127
Position 17347: 0.006778897532471123
Position 63: 0.006346101378840737
Position 1368: 0.0061175646483015034
Position 15766: 0.005660509556009652
Position 757: 0.005233452764669857
Position 1580: 0.00485529723326877
Position 122: 0.004671590061139939
Position 15643: 0.003978797419764103
Position 22475: 0.003252365054526441
Position 145: 0.0032440452347167544
Position 23038: 0.0030892686444352275
Position 18675: 0.003084302189796575
Position 17500: 0.0027402896065655984
Position 678: 0.0027164283705720556
Position 1162: 0.0023305034800713397
Position 23053: 0.0022024525217267826
Position 23442: 0.002156116402234917
Position 3597: 0.0021527198492963732
Position 4091: 0.002003496208660522
Position 304: 0.0018564763581982407
Position 15246: 0.0015091745911852857
Position 750: 0.0013535252201337656
Position 4508: 0.0012431914906447167
Position 23029: 0.0011459727850421577
Position 17621: 0.0010448449466445582
Position 1660: 0.0008660178572524595
Position 386: 0.0007536674382227294
Position 771: 0.0006971161625741524
Position 541: 0.0006261029251010094
Position 488: 0.0006022327764775583
Position 18486: 0.0005873592095376998
Position 498: 0.0005677728133877595
Position 17060: 0.00036465736196974704
Position 1167: 0.0003509133321764765
Position 445: 0.00027169206001980485
Position 417: 0.0002436493608417742
Position 17113: 0.00013941295375325188
Position 129: 0.0001322485015756371
Position 619: 0.00011480563849406034
Position 831: 0.00011472362516333236
Position 17130: 0.00011012398089712332
Position 74: 0.00010863319812847073
Position 1400: 0.00010220260971073281
Position 1675: 9.726815959162405e-05
Position 7: 8.557222482534615e-05
Position 740: 7.462199909764705e-05
Position 1327: 6.95735448456679e-05
Position 555: 6.841646941718766e-05
Position 1226: 3.390044607679846e-05
Position 139: 3.278309511580951e-05
Position 1140: 3.181353685275181e-05
Position 1916: 2.847504250871628e-05
Position 17224: 2.8130720921579012e-05
Position 1874: 1.800035357618564e-05
Position 1239: 1.315023605642024e-05
Position 1998: 9.32675519198102e-06
Position 1779: 7.059932203424396e-06
Position 1908: 3.705182761430212e-06
Position 16770: 1.2224797582942227e-07
Position 16768: 1.1663656110667431e-07
Position 61: 1.0879083508309787e-07
Position 98: 1.0312679049192578e-07
Position 903: 6.036549670676318e-08
Position 218: 2.5535760700188097e-08
Position 1044: 1.6379560505173038e-08
Position 483: 2.937683667896346e-09
Position 176: 2.1188698129084943e-09
Position 933: 7.699949896084684e-10
Position 85: 2.3011191234277358e-10
Position 14: 5.522586987864362e-11
Position 11: 3.938605425588119e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 22397: 0.9668232108768963
Position 15288: 0.9074098628766616
Position 15530: 0.9006262125074315
Position 12424: 0.8454869371986393
Position 1748: 0.8209057661635043
Position 23589: 0.6217666225596203
Position 5330: 0.3590374149211948
Position 16952: 0.18996615795672686
Position 23272: 0.17480490625031223
Position 18582: 0.14858413678234672
Position 8040: 0.13682096467597932
Position 17264: 0.1343830896633885
Position 7861: 0.126971113614182
Position 5366: 0.08856733473003699
Position 15475: 0.08732728359406118
Position 23239: 0.08131957417011897
Position 13219: 0.07863091757516198
Position 13246: 0.07059546046068499
Position 12464: 0.06194999496743279
Position 1527: 0.051120843004043674
Position 5737: 0.04519751399730711
Position 16830: 0.042205224844568394
Position 14731: 0.03871123290449262
Position 17319: 0.03410701175700977
Position 23360: 0.02651834716944871
Position 1977: 0.02501062468848535
Position 17016: 0.021497538573045646
Position 15037: 0.020898331453086543
Position 23686: 0.019973376749808112
Position 16878: 0.019742113553664148
Position 22967: 0.019637638360827
Position 4556: 0.019432723629337127
Position 4619: 0.019383301691405536
Position 3839: 0.01858508124144287
Position 1450: 0.015482714740887396
Position 5833: 0.01505231767544292
Position 23399: 0.012440484521315007
Position 22652: 0.01225231868773487
Position 8230: 0.010489311795781995
Position 18602: 0.010078997180285282
Position 17052: 0.00855981424527293
Position 19418: 0.008378486797628953
Position 8276: 0.007997159753924543
Position 7920: 0.00788867115258544
Position 23275: 0.006320044360942379
Position 1106: 0.005399004120714343
Position 15507: 0.0033656051762672025
Position 17468: 0.003362771462997344
Position 17442: 0.0032663850610041884
Position 22675: 0.0030043529047357864
Position 1808: 0.0028408178307407455
Position 23620: 0.0027564776450195653
Position 1973: 0.0026180457807868803
Position 303: 0.0023757237254470455
Position 23290: 0.002243524722075331
Position 3492: 0.0021527198492963724
Position 23140: 0.0019195688325951096
Position 16894: 0.0018745253014273437
Position 15712: 0.0018642539360633655
Position 5280: 0.0017679568195013487
Position 23420: 0.001699948036493289
Position 1139: 0.001678340746120349
Position 23484: 0.0016333915171544264
Position 1997: 0.0013572996885280364
Position 22734: 0.0013274442655976857
Position 22739: 0.001325367853042241
Position 3835: 0.001041229062950495
Position 618: 0.0008126947461785442
Position 16955: 0.0007351219550341891
Position 1296: 0.000692761271692138
Position 18382: 0.000615744120817957
Position 16901: 0.0005742233094829872
Position 4264: 0.0005616899432939683
Position 1560: 0.0005243759243329612
Position 22882: 0.0005193814290450905
Position 1599: 0.0004951227253391092
Position 522: 0.00045763383344503086
Position 15717: 0.00043665372658627954
Position 710: 0.00039442225563683555
Position 23052: 0.0003757682408150197
Position 4645: 0.0003528621019963841
Position 4294: 0.0003417532725126852
Position 4357: 0.0003397482748380646
Position 22944: 0.0003120192299068697
Position 1258: 0.0003038686449558209
Position 22631: 0.0002808428818993634
Position 15663: 0.0002462819877239083
Position 15586: 0.0002341602688744621
Position 22586: 0.00022597767866485032
Position 3859: 0.0002071605087630933
Position 17182: 0.00016511086712424258
Position 579: 0.00014993394356831822
Position 1184: 0.000140469726072399
Position 21569: 0.0001358719509894397
Position 586: 0.00012075998932557037
Position 668: 0.00011725660164360571
Position 1486: 0.00010081887387750948
Position 174: 9.403902754511e-05
Position 18578: 9.154834440008735e-05
Position 248: 9.073094219924365e-05
Position 17240: 9.057407938274149e-05
Position 309: 8.668516535058473e-05
Position 16634: 8.38750415533597e-05
Position 19720: 8.230038248252429e-05
Position 1367: 7.538417380269327e-05
Position 19500: 6.95893152098771e-05
Position 21916: 6.042528824605078e-05
Position 16656: 4.83087052359037e-05
Position 287: 4.223002461292382e-05
Position 20838: 3.875009275899583e-05
Position 20872: 3.313142161120339e-05
Position 145: 3.2574098715493784e-05
Position 1255: 3.173117637088902e-05
Position 16154: 3.131609531201337e-05
Position 325: 2.264142500908415e-05
Position 1151: 2.203265602008603e-05
Position 19540: 2.1771440382368913e-05
Position 19604: 1.8263791121510476e-05
Position 1320: 1.809206896112006e-05
Position 18843: 1.592811857865169e-05
Position 188: 1.5621876455377047e-05
Position 206: 1.5035578698048638e-05
Position 16012: 1.4828255224293613e-05
Position 182: 1.2010795341349426e-05
Position 492: 1.1722263139219733e-05
Position 16681: 1.1107060068989829e-05
Position 15848: 8.353393050331844e-06
Position 748: 8.102226552053152e-06
Position 1864: 1.2393085656678607e-06
Position 1754: 1.002166003966071e-06
Position 1649: 7.354997021163648e-08
