Gene = PAEP
index = 995
Annotated 5SS: [ 140  676 1136 2597 3757 4044]
Annotated 3SS: [ 535 1061 2485 3651 4026 4794]
SMsplice 5SS: [ 140 1136 1456]
SMsplice 3SS: [1061 1258 2485]
top_k =  500
Partition function (log Z): -0.7863784518123831

Sorted 5' Splice Sites (High to Low Probability):
Position 1136: 0.9454128843669812
Position 140: 0.8681610032813017
Position 2191: 0.48089443745744886
Position 2597: 0.39831175316612494
Position 2628: 0.3743855075534302
Position 3757: 0.3579538254673764
Position 1456: 0.22298395071872798
Position 1464: 0.20612185585564236
Position 4044: 0.17895060797327023
Position 676: 0.1778115869349022
Position 1472: 0.17041201762708438
Position 916: 0.11100008858273737
Position 2624: 0.08378454959544916
Position 1476: 0.06290828859945242
Position 1395: 0.05841906273843443
Position 1484: 0.031139975334765067
Position 1361: 0.028514431489868028
Position 933: 0.025381271999845363
Position 3728: 0.024494358421546496
Position 4073: 0.0213846649678684
Position 1480: 0.01991908777671611
Position 2222: 0.01669826642096304
Position 2698: 0.011511359721420446
Position 3848: 0.011041966184617313
Position 325: 0.01003805847237531
Position 1504: 0.008666778810825277
Position 2646: 0.0051779062133129215
Position 80: 0.004922560023012218
Position 1516: 0.00393239764032352
Position 3476: 0.003550788752223384
Position 985: 0.003366287472756037
Position 744: 0.0032090972651539337
Position 498: 0.0026937993796496153
Position 1528: 0.0020910621530188366
Position 1365: 0.0020411076373492883
Position 1584: 0.0018532692724984486
Position 188: 0.001592938869398431
Position 1552: 0.001106542880332034
Position 955: 0.00102703223477374
Position 1090: 0.000986561527467587
Position 1736: 0.000980649679655623
Position 2405: 0.0008619775648317763
Position 1672: 0.0008229720952999223
Position 1532: 0.0008031400388235897
Position 1556: 0.0007508034306658659
Position 1616: 0.0006512366651165757
Position 2589: 0.0005785368188858185
Position 412: 0.0005010540573850154
Position 3912: 0.000491493265618533
Position 503: 0.00046089544436682807
Position 1740: 0.00040758354139852897
Position 3460: 0.0004033736198147513
Position 2601: 0.0003836410118753077
Position 2704: 0.00033022748462768097
Position 481: 0.0003212349128213706
Position 1576: 0.00032044231160636164
Position 1724: 0.0002915230034311014
Position 1648: 0.0002589684783131795
Position 2376: 0.0002589645093164062
Position 170: 0.00024145234298375996
Position 260: 0.0002351483937741226
Position 1760: 0.00022894621803230548
Position 443: 0.00021138205757676327
Position 1620: 0.00019958948268959924
Position 296: 0.0001936921367254933
Position 1608: 0.0001881771735443576
Position 2124: 0.00018647331719308654
Position 1752: 0.00015712791663858108
Position 1168: 0.00015689357496018197
Position 1652: 0.0001559976653901714
Position 1688: 0.00015370375276834258
Position 614: 0.00014806049899961603
Position 1712: 0.00014188390738911262
Position 383: 0.00011068371702975377
Position 1776: 0.00011056655267055018
Position 1628: 0.00010757970298442167
Position 1768: 0.00010285319167904389
Position 1664: 9.82485131855182e-05
Position 1520: 9.443456648958102e-05
Position 1488: 9.357625082513131e-05
Position 1140: 9.25066883313052e-05
Position 2195: 7.310342474300178e-05
Position 2212: 7.224788955709048e-05
Position 373: 5.541199402878509e-05
Position 820: 4.6061247694092164e-05
Position 455: 4.283679380545105e-05
Position 1988: 4.128529471763589e-05
Position 1536: 3.6477331164575664e-05
Position 1122: 3.353782391961426e-05
Position 87: 3.186052898937772e-05
Position 976: 2.4958527204158426e-05
Position 716: 2.372908655536851e-05
Position 732: 2.1346117721392217e-05
Position 2491: 2.0891876444815134e-05
Position 680: 2.075631698871568e-05
Position 748: 2.0562764358366505e-05
Position 308: 1.8587576559863952e-05
Position 982: 1.1947452037688938e-05
Position 1029: 9.953002937724407e-06
Position 1008: 9.294749101229373e-06
Position 1142: 6.2700652054465085e-06
Position 359: 2.8616652868878173e-06
Position 89: 4.4407603056876614e-08
Position 84: 3.4245413028521825e-08
Position 49: 3.2272851947057714e-08
Position 71: 1.099802715334284e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2485: 0.9816754859322501
Position 1061: 0.8382524401781557
Position 1258: 0.8094861331171921
Position 2104: 0.48650042669817806
Position 3579: 0.3563004419768882
Position 4875: 0.21148068242430995
Position 3955: 0.20872820869259312
Position 4844: 0.17697355897731315
Position 877: 0.10770542027548015
Position 3651: 0.09135502044920828
Position 4026: 0.08499531124429432
Position 4734: 0.0843604691562582
Position 3978: 0.058001581236454325
Position 999: 0.05662871607953062
Position 4195: 0.04610019778523117
Position 788: 0.035338730118256285
Position 455: 0.02946949579160193
Position 4043: 0.026078542747699586
Position 4775: 0.01715496408908595
Position 294: 0.015519249663073309
Position 3840: 0.014791331347910086
Position 3655: 0.01319024966356178
Position 1381: 0.010607315113145714
Position 4433: 0.010530707433164456
Position 818: 0.010274715221449056
Position 459: 0.009709689090990173
Position 2553: 0.009683778667076854
Position 4144: 0.008996634626111857
Position 4811: 0.008898858427932052
Position 892: 0.008896589834871224
Position 3381: 0.008362257667767447
Position 535: 0.008191356393292423
Position 2770: 0.007899502109482228
Position 519: 0.00779054044589183
Position 542: 0.0069696319804407
Position 2790: 0.006130457249610807
Position 3899: 0.005449667054253577
Position 4128: 0.005448042639247442
Position 3296: 0.004223111762400178
Position 1301: 0.004099077917034968
Position 2036: 0.003995639847255099
Position 1029: 0.0037441873151196413
Position 2075: 0.0036452619824513632
Position 792: 0.0034569623357469637
Position 3749: 0.003340592778322167
Position 388: 0.0033019424111414403
Position 2840: 0.0028530458174539923
Position 601: 0.0027943866511637777
Position 4596: 0.0026219136881243895
Position 2123: 0.002376018315972458
Position 4163: 0.002052560220803765
Position 4246: 0.002009767459713818
Position 3620: 0.0018984187582520664
Position 4456: 0.0016880651858102256
Position 3009: 0.0014086094153062515
Position 1981: 0.0013623600038540136
Position 5059: 0.0013623451567969604
Position 1325: 0.001189546948127979
Position 316: 0.0011135164611756911
Position 729: 0.0010492642296655046
Position 2429: 0.0010127362842960784
Position 4149: 0.0009905296073901382
Position 2766: 0.0009526631112939043
Position 3602: 0.0009480459533045588
Position 1985: 0.0008938346873564371
Position 525: 0.0008909408913696895
Position 904: 0.0007705122675855716
Position 836: 0.0007687521867335951
Position 4794: 0.0007598139689086761
Position 1387: 0.0006771308904112924
Position 646: 0.0006546714398607536
Position 383: 0.0006285960627733084
Position 235: 0.0006180015343018293
Position 2283: 0.0005215681455046843
Position 737: 0.0005185764826615344
Position 3718: 0.0004823637288955167
Position 909: 0.0004163558682190842
Position 774: 0.00041385900335782474
Position 915: 0.0004051254078395801
Position 415: 0.00036555722937192317
Position 612: 0.0003053337301321036
Position 3614: 0.0002772124574250928
Position 1266: 0.0002725074635086156
Position 492: 0.0002657727809878412
Position 2045: 0.00026548444534047947
Position 1303: 0.00024352386636384673
Position 1089: 0.00023424861564352238
Position 844: 0.00023297993161727838
Position 1002: 0.00022720226755665036
Position 1844: 0.00021895673299404515
Position 1086: 0.00021734822910900157
Position 204: 0.00020867389579055508
Position 1008: 0.00020253105647845328
Position 400: 0.00019934437595262188
Position 976: 0.00016006332005511392
Position 324: 0.00013494031093910943
Position 1073: 0.0001238851982971517
Position 672: 9.112742081799438e-05
Position 768: 8.78095129991538e-05
Position 363: 6.609790997389112e-05
Position 405: 6.597997980250012e-05
Position 264: 6.181564242506718e-05
Position 1104: 6.083642490759156e-05
Position 1320: 5.163282036172444e-05
Position 490: 4.367546694683241e-05
Position 1262: 3.7564942230512615e-05
Position 208: 3.525777319799406e-05
Position 422: 3.329243672137632e-05
Position 465: 3.2961101734772026e-05
Position 1065: 1.8825500430396144e-05
Position 239: 1.7906808830295432e-05
Position 419: 1.588241185021003e-05
Position 695: 1.2177073533121727e-05
Position 225: 6.618210772896426e-06
Position 359: 6.361791570871814e-06
Position 932: 5.006049498378491e-06
Position 920: 4.612571712990762e-06
Position 217: 3.949181382265316e-06
Position 658: 3.947558742083987e-06
Position 244: 3.7603686581026926e-06
Position 268: 3.3472988109587213e-06
Position 2574: 1.1431330877469848e-06
Position 2355: 1.8355172590115016e-07
Position 212: 1.7082157616099038e-07
Position 275: 1.4631252156409875e-07
Position 1856: 4.546317706723224e-08
Position 1219: 3.181916640499299e-09
Position 176: 4.488472203042401e-10
Position 194: 6.247815961940907e-11
Position 146: 3.0050907251669465e-11
Position 112: 5.480806295850064e-12
Position 139: 6.023506089504652e-13
Position 121: 5.267693024689066e-13
Position 156: 4.639018168539045e-13
Position 118: 8.774043434195329e-14
Position 130: 5.563716991178281e-17
