Gene = RBM22
index = 1119
Annotated 5SS: [ 176  664 1866 2609 4317 4575 5602 7032 7889 8213]
Annotated 3SS: [ 609 1835 2475 4215 4401 5400 6866 7799 8080 9225]
SMsplice 5SS: [ 176 1866 2609 4317 4547 5602 7032 7889 8213]
SMsplice 3SS: [1724 2475 4215 4401 5400 6866 7799 8080 9225]
top_k =  500
Partition function (log Z): 15.81704345562537

Sorted 5' Splice Sites (High to Low Probability):
Position 4317: 0.9911476897190856
Position 7032: 0.9911195370373588
Position 7889: 0.9613744977618887
Position 176: 0.9600409033288614
Position 8213: 0.9140774656185142
Position 2609: 0.9057354600004984
Position 1866: 0.8188736128862698
Position 5602: 0.7132042737444271
Position 4547: 0.6957731172484677
Position 664: 0.338452697960342
Position 6367: 0.23832151420656597
Position 9082: 0.20102079245733068
Position 1086: 0.17195211061012078
Position 7546: 0.1292772243691457
Position 2032: 0.07987452025312733
Position 8435: 0.07902973931894158
Position 831: 0.07745894841004003
Position 5574: 0.07288930791549686
Position 3534: 0.06992854517802577
Position 7314: 0.06941858248639622
Position 8304: 0.05000643811589424
Position 7231: 0.04729312842751
Position 7566: 0.04345609289581463
Position 2859: 0.04167918631282751
Position 2151: 0.04003995488960098
Position 7735: 0.0388664818751372
Position 3394: 0.03327857437239363
Position 2561: 0.02703607218862944
Position 1870: 0.025758179447258885
Position 4534: 0.02464032291555403
Position 4892: 0.019272518951574932
Position 6777: 0.01870672436407235
Position 713: 0.01813934026828883
Position 1335: 0.017807866175830266
Position 2647: 0.016283150111524515
Position 1116: 0.016064526244955576
Position 1654: 0.014743654519349142
Position 4637: 0.014638750659934993
Position 2604: 0.013456871269922743
Position 7963: 0.01314100925910039
Position 1847: 0.011645717056486737
Position 8796: 0.011485952507778946
Position 2854: 0.009777761283264257
Position 7258: 0.009759458786633975
Position 1585: 0.00975810882148926
Position 4887: 0.009148985969137819
Position 853: 0.008726379309249655
Position 7702: 0.007890071277247258
Position 2956: 0.007403668746416005
Position 3811: 0.007271445457427786
Position 7447: 0.007211251158499532
Position 2360: 0.005641870007750008
Position 6997: 0.00517046322112711
Position 6738: 0.004885281494605978
Position 7760: 0.0038032690286652943
Position 2663: 0.0037832499107185343
Position 4828: 0.0032544278962729073
Position 1376: 0.0031954280008693755
