Gene = PGD
index = 1020
Annotated 5SS: [   46   625  1493  4057  5200  9061 12473 14172 18038 18430 19846 20460]
Annotated 3SS: [  548  1312  3990  5080  8990 12337 13981 17906 18295 19745 20336 20549]
SMsplice 5SS: [   46   625  4057  5200 12473 13056 18430 19846 20460]
SMsplice 3SS: [  548  3990  5080 12337 12972 18295 19745 20336 20549]
top_k =  500
Partition function (log Z): 2.4544637994306986

Sorted 5' Splice Sites (High to Low Probability):
Position 19846: 0.9941920801251615
Position 12473: 0.9867785113676261
Position 18430: 0.9546123820293372
Position 46: 0.8663910584462832
Position 625: 0.8370893687171468
Position 4057: 0.735995069809741
Position 5200: 0.7286863627343284
Position 20460: 0.6206905818366857
Position 13056: 0.5519560098805129
Position 1493: 0.39363982426686445
Position 18038: 0.3897681038580269
Position 9120: 0.309567579164789
Position 5158: 0.1367753248732139
Position 9439: 0.10380384209714141
Position 13112: 0.09603357412476043
Position 14500: 0.057333188308631204
Position 14394: 0.05324446242204174
Position 4087: 0.052295957522457394
Position 16560: 0.042671201760981305
Position 20073: 0.042666171800395884
Position 7239: 0.02532689657796197
Position 16253: 0.023039748797294774
Position 4134: 0.022422321028046855
Position 14172: 0.022189779954922554
Position 15153: 0.021667270083901253
Position 9154: 0.020801016112566767
Position 16889: 0.01898216941254045
Position 1147: 0.01779732986635061
Position 4139: 0.01612953655277525
Position 4154: 0.014525389309221487
Position 11711: 0.013122161535022374
Position 690: 0.012231732230349061
Position 11686: 0.011449042288975805
Position 12849: 0.011216845752519656
Position 20217: 0.009478376887257268
Position 4839: 0.00938274424752496
Position 3268: 0.007074937226141213
Position 19482: 0.006460440565907673
Position 3945: 0.005845211009088572
Position 1163: 0.004810923617020102
Position 12839: 0.0038895265512900426
Position 1203: 0.0036271369986113832
Position 11140: 0.003596181261970063
Position 20423: 0.0032251146016017865
Position 888: 0.0030490535960945035
Position 832: 0.0024679443580107917
Position 1451: 0.002117661329889771
Position 13045: 0.0020343546145434994
Position 19562: 0.0019300321582169438
Position 7322: 0.0018897121531956463
Position 836: 0.001808563329244167
Position 7718: 0.001731108527353644
Position 401: 0.0013238117142283141
Position 20320: 0.0012984410178988833
Position 6112: 0.0010998124026508252
Position 1871: 0.0010454986979068505
Position 18: 0.0007275383200848984
Position 828: 0.0007122412946746615
Position 510: 0.000686738301327454
Position 4543: 0.0006599349960802191
Position 3426: 0.0006595265979254486
Position 2213: 0.0006064878999619454
Position 1101: 0.0005832086438853827
Position 5976: 0.0005695873797879481
Position 3991: 0.0005556656669850836
Position 5749: 0.0004944960774141453
Position 8137: 0.00048192144489518234
Position 105: 0.0004638052627469365
Position 1074: 0.0004471825395870199
Position 4113: 0.0004412798431203713
Position 1665: 0.0004320240498698118
Position 15149: 0.00042841125882324334
Position 3287: 0.000383079525488656
Position 1238: 0.0003307157222036656
Position 445: 0.00027118478863051825
Position 13732: 0.00026824019962427544
Position 1313: 0.00023571902628835987
Position 267: 0.0002252793615825569
Position 20783: 0.0002239041629458161
Position 4539: 0.00022304817735799566
Position 14459: 0.00017797749939422444
Position 7051: 0.00016938417480520307
Position 12338: 0.00016479063568943276
Position 4780: 0.00015863737116660797
Position 7573: 0.000144901951349639
Position 2705: 0.00014247851134314483
Position 6080: 0.00012438674364896314
Position 7355: 0.00011198184579878493
Position 7526: 9.965121520946044e-05
Position 148: 9.367793752551071e-05
Position 841: 8.202333109967639e-05
Position 471: 7.083415997126626e-05
Position 13890: 6.815079591513427e-05
Position 192: 6.290214180437438e-05
Position 50: 4.53216282764303e-05
Position 634: 4.085571444605705e-05
Position 173: 4.0184444876878344e-05
Position 28: 3.854502747531627e-05
Position 458: 2.0831888401943652e-05
Position 875: 7.993483149644161e-06
Position 19864: 5.3122449290036265e-06
Position 311: 5.1844476200052036e-06
Position 780: 2.3304587246380925e-06
Position 19850: 2.0712155868855994e-06
Position 502: 1.6052092943366462e-06
Position 706: 1.5768312441590416e-06
Position 758: 9.462106880920823e-07
Position 916: 3.557924541200862e-07
Position 4: 9.68913022415527e-08
Position 336: 3.967093764542665e-08
Position 657: 2.627291118600978e-08
Position 492: 5.606123805748135e-09
Position 120: 6.777874620271507e-10
Position 528: 9.520890255893346e-11
Position 730: 5.263286828040324e-11
Position 533: 3.9408670160464054e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18295: 0.9433409110486204
Position 19745: 0.895590856030178
Position 12337: 0.870968556239258
Position 20549: 0.8609580930053689
Position 5080: 0.8512286480594636
Position 3990: 0.8057004853262743
Position 548: 0.6839532361264264
Position 12972: 0.6457912267952531
Position 20336: 0.44496757261551423
Position 8990: 0.36405847409111375
Position 17906: 0.3408762486763417
Position 1312: 0.18982726176529818
Position 19953: 0.18118816691354878
Position 1329: 0.12907678178532672
Position 12310: 0.11597474576405725
Position 19756: 0.09903241236780005
Position 14365: 0.09181340483025115
Position 20296: 0.0854612284921904
Position 16461: 0.05364778844025154
Position 17944: 0.048891855181685144
Position 498: 0.04711304218243224
Position 3944: 0.031827474703632105
Position 9328: 0.02945107631152976
Position 11574: 0.024571203823998185
Position 20428: 0.02319640465395483
Position 16078: 0.023039748797294778
Position 7175: 0.021928864506116807
Position 1396: 0.02150152738566006
Position 9322: 0.020754006943564357
Position 20601: 0.019982814288800124
Position 983: 0.019092428945224105
Position 15048: 0.018252770043026074
Position 1366: 0.017698896305069923
Position 14313: 0.017560298270036134
Position 12759: 0.01700142128803561
Position 20120: 0.014349387588812521
Position 9377: 0.01337549073354715
Position 5082: 0.011771847956256949
Position 13981: 0.011697226826669311
Position 18187: 0.011280933899485342
Position 3824: 0.010501333233039334
Position 1295: 0.010155377440260231
Position 14036: 0.010056226898431844
Position 1259: 0.0066324820095754215
Position 19949: 0.0065211917655297194
Position 20123: 0.00585514029919785
Position 19359: 0.005775494438680744
Position 1406: 0.0055243328670044785
Position 3129: 0.00520010830274212
Position 4725: 0.00505982200107108
Position 16626: 0.005018448648836021
Position 20372: 0.005005631243448616
Position 1343: 0.004872275059884231
Position 7178: 0.00453498486589404
Position 9245: 0.004049075846277262
Position 20302: 0.004034924831988074
Position 20628: 0.003996859716156089
Position 15124: 0.0038472006071672443
Position 11040: 0.003596181261970063
Position 20704: 0.0032059635285096905
Position 20921: 0.0031544328513433786
Position 550: 0.0030744692034772483
Position 16374: 0.0029871340844341687
Position 19308: 0.0029052427639460966
Position 19973: 0.00286014866230065
Position 9194: 0.0024843134484650096
Position 1016: 0.002276071930145326
Position 4638: 0.0022375170109939276
Position 20246: 0.0020222463688857107
