Gene = TSEN15
index = 1495
Annotated 5SS: [  214  2759  3187 20622]
Annotated 3SS: [ 2676  3050 20479 21149]
SMsplice 5SS: [  214   511  2759 10241 20622]
SMsplice 3SS: [  301  2676 10125 20479 21149]
top_k =  500
Partition function (log Z): -8.285038974965417

Sorted 5' Splice Sites (High to Low Probability):
Position 10241: 0.9894055346212612
Position 2759: 0.9873461685198394
Position 214: 0.9369363875289888
Position 20622: 0.5536032728734201
Position 511: 0.5454752733962805
Position 3187: 0.402371161318131
Position 15811: 0.22623857746759102
Position 6564: 0.1904748492672533
Position 20634: 0.18610079294377474
Position 8534: 0.1719189159837848
Position 15834: 0.11811090064594963
Position 9462: 0.10561557776182448
Position 908: 0.06849024138110364
Position 15728: 0.05100599476040801
Position 551: 0.04934579422541874
Position 988: 0.04570165846934197
Position 20944: 0.03828403607742846
Position 1071: 0.02352687246140211
Position 880: 0.018370044958293585
Position 128: 0.01675846107420067
Position 833: 0.012129161113762908
Position 449: 0.00986860895139681
Position 871: 0.008378156114874151
Position 20518: 0.008355605826167626
Position 1558: 0.008023489965302968
Position 344: 0.007470469588564933
Position 4238: 0.0035382480773940126
Position 5642: 0.003437662349332833
Position 10213: 0.0033732012976537052
Position 2086: 0.0032390138953114467
Position 3790: 0.0031778857358053447
Position 1898: 0.0029592513151958863
Position 673: 0.002948493649851825
Position 1576: 0.00284947581149147
Position 1983: 0.0027192035527598794
Position 3195: 0.0025570399677056666
Position 376: 0.0025499704180170055
Position 7601: 0.0016059560768187445
Position 7578: 0.0014395054246589159
Position 8272: 0.001399057623269027
Position 5610: 0.0012605697076061837
Position 2348: 0.0012225456838957736
Position 3841: 0.0012038670399627303
Position 161: 0.0009646903842013486
Position 2944: 0.0009133953554433512
Position 8437: 0.0007024881965187208
Position 139: 0.0005882444908790476
Position 14617: 0.000446279246655537
Position 2799: 0.00036110089873423113
Position 1333: 0.00029411862170370946
Position 2000: 0.00028972228205482477
Position 137: 0.00021200082749493293
Position 2255: 0.00020695098954787896
Position 2096: 0.00020647682650662796
Position 174: 0.00018405101802196325
Position 10665: 0.0001224977225131259
Position 2982: 7.983774678230887e-05
Position 381: 3.580240693773144e-05
Position 14130: 1.4465099803455445e-05
Position 3576: 1.341294559240329e-05
Position 595: 7.906703857269078e-06
Position 627: 6.480762213219073e-06
Position 3114: 5.318019541970025e-06
Position 395: 2.3179264769929676e-06
Position 3223: 1.7486194861661316e-06
Position 43: 1.087535548166608e-06
Position 5209: 3.9626925014717586e-07
Position 3811: 3.7314439045507195e-07
Position 497: 3.1907429191476066e-07
Position 49: 2.8255142375254295e-07
Position 3552: 1.651961225515887e-07
Position 46: 1.1547121027751372e-07
Position 602: 1.107476999243856e-07
Position 301: 1.0692288578078146e-07
Position 622: 3.522304098612908e-08
Position 571: 1.9345623508292867e-08
Position 346: 2.8297202289542113e-09
Position 717: 4.851170341837791e-10
Position 243: 2.1637832862319867e-10
Position 385: 4.040067943337011e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10125: 0.99365533457254
Position 2676: 0.9859355988361331
Position 20479: 0.8708901712782069
Position 21149: 0.7051321895887778
Position 301: 0.5760581658415644
Position 3050: 0.4035318195412868
Position 15724: 0.3680244163914346
Position 8353: 0.15572478176232568
Position 6473: 0.144240641981639
Position 764: 0.12070959846002963
Position 9365: 0.09830397858841418
Position 20729: 0.09445054581880478
Position 16458: 0.03328607134322959
Position 15544: 0.03198907089618844
Position 6505: 0.023854069914150285
Position 919: 0.022305153229286046
Position 8526: 0.018860673211802594
Position 17734: 0.01735727367748314
Position 6483: 0.013006219141836665
Position 21552: 0.011200807344979946
Position 6541: 0.009326633403842913
Position 9399: 0.007343437424580651
Position 395: 0.006900226502707181
Position 1467: 0.006488833513694146
Position 16745: 0.006236799190424929
Position 1897: 0.005969150713153396
Position 14303: 0.005780593163520877
Position 694: 0.0054290623132333925
Position 14750: 0.005133023589898474
Position 11311: 0.005040451026626613
Position 18938: 0.004728516813676116
Position 5471: 0.004367032461527221
Position 13914: 0.00369494143754156
Position 672: 0.003469404784128145
Position 938: 0.003326126813115241
Position 7467: 0.0032783085727845314
Position 11455: 0.0028976721339664564
Position 417: 0.002748492938181485
Position 813: 0.0027203353916420863
Position 16955: 0.0022445886310294236
Position 3680: 0.0020070398192749803
Position 10435: 0.0019971101300545993
Position 3475: 0.0018364541590603742
Position 4116: 0.0017664230010212654
Position 2573: 0.0016745676214259843
Position 1449: 0.0016575849197146423
Position 7914: 0.0015388066720896049
Position 1695: 0.0014740533078798194
Position 3080: 0.0014712133981227345
Position 4162: 0.0012971396921647677
Position 13722: 0.0012762704569281138
Position 12014: 0.0012667949388749954
Position 716: 0.001266781249035987
Position 2228: 0.0012277426276925828
Position 769: 0.0011157594191281534
Position 1525: 0.0010577279592803054
Position 11095: 0.0010411658555126387
Position 1017: 0.0009058487989159026
Position 1434: 0.0008954208846424245
Position 14517: 0.0008875295956103119
Position 638: 0.0008630847907850716
Position 1312: 0.000851125072598589
Position 1807: 0.0008308155632697376
Position 1982: 0.0006942756406473895
Position 3600: 0.0006895824990096552
Position 733: 0.0006588722383075726
Position 2683: 0.0006339175612521152
Position 11393: 0.0006235741201340024
Position 5502: 0.0006201963278098563
Position 969: 0.00046120813800702443
Position 1847: 0.0003493482853287092
Position 13240: 0.0003427458093025233
Position 11501: 0.0003420593972017018
Position 12303: 0.00033137078991872266
Position 1736: 0.00030503415871761894
Position 4086: 0.0002832714916179718
Position 335: 0.00027820496086115507
Position 5904: 0.00023939989276652572
Position 11975: 0.00023100806093414282
Position 10324: 0.00022612667275497794
Position 10710: 0.00021989740238690078
Position 4031: 0.00018944058958921223
Position 2460: 0.0001852701437116822
Position 4800: 0.0001798817393086358
Position 12058: 0.00017832333941731086
Position 510: 0.0001612932600555227
Position 10797: 0.00014619832066669713
Position 6215: 0.00014166184479946992
Position 678: 0.00013773591626986258
Position 360: 0.00013114039487768702
Position 10537: 0.00012368250582042004
Position 2848: 0.00011793737048203869
Position 1252: 0.00011637544849102444
Position 772: 0.00010621527195043129
Position 1070: 9.984571689611206e-05
Position 4528: 9.456437079116665e-05
Position 4322: 8.26004121475727e-05
Position 848: 8.188009968096264e-05
Position 2728: 7.817928601704779e-05
Position 899: 7.251884211722155e-05
Position 3729: 6.793008229588706e-05
Position 3627: 6.531371617550398e-05
Position 3708: 5.836105497372145e-05
Position 2337: 5.54666610770675e-05
Position 4384: 4.741522511727301e-05
Position 4829: 4.184716076122634e-05
Position 5876: 3.518069114844132e-05
Position 4910: 3.496721475584908e-05
Position 4284: 2.9189348072313073e-05
Position 7017: 2.8402238886839194e-05
Position 5262: 2.1297444796121345e-05
Position 2384: 2.099650560319231e-05
Position 468: 1.947716119308349e-05
Position 2293: 1.8169750314539424e-05
Position 423: 1.7478857270568594e-05
Position 3284: 7.943648888410047e-06
Position 6877: 7.806356600942476e-06
Position 366: 7.386692981817599e-06
Position 5764: 5.612672588270054e-06
Position 6099: 5.452404060219509e-06
Position 6037: 5.08759951563575e-06
Position 5726: 4.789771253470293e-06
Position 5417: 4.189266264448791e-06
Position 307: 3.903344784632686e-06
Position 4472: 3.273397857604364e-06
Position 4731: 3.060753939027896e-06
Position 730: 2.5276281344821235e-06
Position 707: 2.1998456616066992e-06
Position 3057: 2.163504390442454e-06
Position 474: 1.8567665458388252e-06
Position 3177: 1.60179632945334e-06
Position 2970: 1.2771770053111638e-06
Position 313: 1.2017081085207972e-06
Position 2916: 1.1928920120180213e-06
Position 261: 1.156506171186708e-06
Position 833: 1.0677878922547806e-06
Position 586: 9.770448490010606e-07
Position 280: 8.485359990645409e-07
Position 276: 8.357884553432319e-07
Position 439: 7.687891234836054e-07
Position 445: 7.427108585514124e-07
Position 497: 6.811207442175428e-07
Position 441: 5.887383373061312e-07
Position 650: 5.711563154879835e-07
Position 4205: 5.599976721080367e-07
Position 563: 5.267063364600951e-07
Position 370: 5.061533180331523e-07
Position 6264: 4.691651923624915e-07
Position 3922: 4.4014828389023433e-07
Position 213: 4.035483942313548e-07
Position 602: 3.451859521454652e-07
Position 3972: 3.2205122010142757e-07
Position 3631: 2.3999415867309316e-07
Position 4026: 2.3122161660428002e-07
Position 3875: 2.183481722287827e-07
Position 622: 2.0473644887765223e-07
Position 1415: 1.708831809007944e-07
Position 3919: 1.551170715412665e-07
Position 265: 1.2984053932197874e-07
Position 5108: 9.849286630209898e-08
Position 5059: 9.589132337714817e-08
Position 486: 8.0006727378729e-08
Position 3142: 6.556133618830494e-08
Position 5158: 6.535635705950719e-08
Position 3985: 4.641896432171236e-08
Position 592: 3.503536517087512e-08
Position 884: 3.030588357158632e-08
Position 987: 2.7812591073678328e-08
Position 775: 2.1786851722464706e-08
Position 3125: 1.7360925603128826e-08
Position 248: 5.697324656399683e-10
Position 3776: 1.6884251184686443e-10
Position 3794: 1.0910557116428705e-10
Position 218: 4.020281162862106e-11
Position 236: 3.524568317647751e-11
Position 449: 3.5158579073982246e-12
Position 119: 2.5475064966049797e-12
