Gene = DIO1
index = 446
Annotated 5SS: [  361 10623 12108]
Annotated 3SS: [10478 11907 15743]
SMsplice 5SS: [  252  8948 10623 14327]
SMsplice 3SS: [ 8869 10478 14255 15743]
top_k =  500
Partition function (log Z): -7.852000394662062

Sorted 5' Splice Sites (High to Low Probability):
Position 10623: 0.7608200144601422
Position 14327: 0.5731502153767299
Position 8948: 0.5556400791762061
Position 12108: 0.46555156068836656
Position 252: 0.4097236297160686
Position 169: 0.40277336653790263
Position 9080: 0.2576339402646221
Position 239: 0.103467996369365
Position 3921: 0.08904312299163648
Position 15837: 0.08877390200316139
Position 361: 0.06986582295807132
Position 9639: 0.0681334332410103
Position 8959: 0.053259573533919746
Position 100: 0.03771661664952232
Position 4210: 0.03729579845764778
Position 10817: 0.03426590164996314
Position 1178: 0.031246351074253408
Position 10956: 0.03025728495588673
Position 14692: 0.027026598305404718
Position 14353: 0.02667357530614904
Position 8080: 0.025088284167713647
Position 13280: 0.02465314278493696
Position 8378: 0.022010223142730167
Position 9449: 0.017236491229393705
Position 13304: 0.015170954478684995
Position 7370: 0.014922212159498708
Position 9087: 0.01426362029883229
Position 14421: 0.012313274278385276
Position 12111: 0.01222117322639982
Position 14294: 0.01213851537293343
Position 2525: 0.012074069608627986
Position 1964: 0.009366085618364977
Position 335: 0.008345712705303886
Position 7100: 0.005521438450490644
Position 3642: 0.005099386626488518
Position 4881: 0.0049325838104589985
Position 13072: 0.004544835551214845
Position 1519: 0.004190138982643211
Position 4002: 0.003936136528734349
Position 15808: 0.003622655145775549
Position 8954: 0.0034188035528197533
Position 9042: 0.0033006767484133827
Position 921: 0.0032004383844555576
Position 2218: 0.0031914477091458315
Position 10848: 0.003164389978772921
Position 1023: 0.0031004592504008254
Position 3422: 0.0026514659456676865
Position 10701: 0.0025045266118568625
Position 4769: 0.002365830423706589
Position 932: 0.0022533198706717584
Position 15745: 0.002119418408068224
Position 16171: 0.0020571306659637706
Position 1529: 0.0019506304097264924
Position 11461: 0.0015338278490925766
Position 9521: 0.0015244471316603904
Position 66: 0.0015193991202375407
Position 9138: 0.0013352955486554308
Position 9604: 0.0012600971373271448
Position 78: 0.000506486970141616
Position 96: 0.00011567045489939305
Position 292: 5.02892904157262e-05
Position 315: 4.318376994179161e-05
Position 105: 3.9750363240892596e-05
Position 613: 2.7960934843686555e-05
Position 230: 2.1049667363453167e-05
Position 47: 1.651673567555158e-05
Position 312: 1.4960980097735362e-05
Position 1221: 1.320458641262801e-05
Position 798: 7.76598407303764e-06
Position 867: 7.586510194630799e-06
Position 388: 5.7015924967849815e-06
Position 93: 5.505156125426161e-06
Position 406: 4.947600378628322e-06
Position 90: 4.833124409765631e-06
Position 533: 3.4310579439330263e-06
Position 1902: 2.709128523595187e-06
Position 1710: 2.3339479843422998e-06
Position 119: 2.2567431767669784e-06
Position 84: 1.1308967450313093e-06
Position 428: 1.0093404235430987e-06
Position 810: 7.361014301673605e-07
Position 660: 6.214002732282561e-07
Position 132: 4.47879561892927e-07
Position 256: 2.3370160472782173e-12
Position 243: 1.5818471773578735e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15743: 0.9331497189279521
Position 8869: 0.8792899287232546
Position 10478: 0.7611569528657154
Position 11907: 0.49693866406382253
Position 14255: 0.4668836035266419
Position 14183: 0.15853946335369729
Position 9380: 0.08703532448352784
Position 3794: 0.07343151898207816
Position 10687: 0.07194578434928449
Position 15914: 0.06742627794429044
Position 13213: 0.04945435118305913
Position 14563: 0.04035755852568766
Position 251: 0.03682286817805166
Position 8028: 0.03046502043753583
Position 848: 0.027227338600824665
Position 4179: 0.017791077072715707
Position 3979: 0.0149308445522902
Position 15523: 0.013389844858919317
Position 3750: 0.010728902802295858
Position 3763: 0.010159065704337193
Position 8176: 0.009377548608126385
Position 2055: 0.009326841460921463
Position 7296: 0.00897511693477079
Position 3359: 0.0077538740824158415
Position 8179: 0.007278103441937847
Position 16470: 0.006102333309274033
Position 7227: 0.005961454116289757
Position 16516: 0.0057233036227433195
Position 8893: 0.005137495784045319
Position 8834: 0.004965819508413155
Position 193: 0.004920558380357656
Position 12909: 0.004544835551214845
Position 1882: 0.004330385219764795
Position 4724: 0.004179626447056049
Position 1843: 0.0038509027190063755
Position 7027: 0.00375342700979128
Position 16552: 0.0034334962031116988
Position 16568: 0.0033869239012770643
Position 2395: 0.0032696192069206487
Position 1353: 0.0032456824121657657
Position 4185: 0.0032301740912859906
Position 16808: 0.002422214527655915
Position 4810: 0.0024148058765046812
Position 15947: 0.0020770802797805466
Position 10815: 0.001917795972376142
Position 1399: 0.00176841522542153
Position 7013: 0.0017680114406993697
Position 11412: 0.0015820101464271087
Position 16011: 0.0015793517566909453
Position 16629: 0.0015663961354309471
Position 130: 0.0014832064757180315
Position 14537: 0.001458389889117645
Position 9292: 0.0014581024715384094
Position 16400: 0.0013090228638274934
Position 16726: 0.0012986953925467881
Position 10773: 0.001292520213650037
Position 16063: 0.0011537136968488662
Position 2215: 0.0011216737946990478
Position 263: 0.0009191228447046352
Position 866: 0.0008780405937626207
Position 2349: 0.0007990497693827989
Position 4610: 0.0007039819106048554
Position 16895: 0.0006174656877784349
Position 1933: 0.0006105487166454947
Position 1487: 0.0005869312358775832
Position 1006: 0.0005814992039051739
Position 1719: 0.0005474475055394111
Position 2361: 0.0004369915201486308
Position 1122: 0.00037603979042489784
Position 2241: 0.0003756988068598735
Position 223: 0.00035275268007710044
Position 11006: 0.0003190803887856905
Position 1369: 0.00031156175873372913
Position 1285: 0.00024509054839220914
Position 682: 0.00023273615449350936
Position 737: 0.00022150334895681173
Position 14596: 0.00015711402190026594
Position 164: 0.00015211932209624376
Position 12494: 0.00012391654569399066
Position 12346: 7.206894795950529e-05
Position 5390: 3.8059684359602634e-05
Position 6646: 3.458790578074759e-05
Position 9751: 1.84388657164179e-05
Position 9947: 1.704594209194825e-05
Position 3417: 1.5654894479383462e-05
Position 3040: 1.0743257318082876e-05
Position 2051: 9.89122785871869e-06
Position 327: 5.51780261960511e-06
Position 5176: 4.083777793521941e-06
Position 507: 1.821200788488214e-06
Position 618: 7.660576136411184e-07
Position 553: 7.154715977194653e-07
Position 1766: 1.1774215109775625e-07
Position 1747: 1.0813247575450482e-07
Position 1330: 1.517400722672015e-08
Position 823: 1.4159169971916569e-08
Position 1000: 1.3450721078948503e-08
Position 1290: 8.10413976779631e-09
Position 948: 6.694874473817396e-09
Position 713: 1.1098283226066654e-09
Position 1090: 8.762021019573104e-10
Position 924: 7.844217252163148e-10
Position 178: 6.622608917254058e-10
Position 230: 4.588060842115737e-10
Position 126: 3.2829296274690734e-10
Position 132: 1.3269846760882444e-10
Position 1014: 1.2033545561477652e-10
Position 590: 9.380589845088409e-11
Position 332: 8.49562265276542e-11
Position 270: 4.10039038570333e-11
Position 272: 1.912230359591145e-12
Position 288: 7.995826944109474e-13
