Gene = GLIPR2
index = 596
Annotated 5SS: [   47 11150 11906 14205]
Annotated 3SS: [11040 11801 14126 25616]
SMsplice 5SS: [  133  9095  9471 11150 11906 14205 19917 25774]
SMsplice 3SS: [ 8983  9235 11040 11801 14126 19807 25616 26733]
top_k =  500
Partition function (log Z): -5.969267620337874

Sorted 5' Splice Sites (High to Low Probability):
Position 14205: 0.9515823876385425
Position 11150: 0.7834408834314103
Position 11906: 0.7342239524328877
Position 9095: 0.6727852834873427
Position 133: 0.5910554641319975
Position 9471: 0.5168309545189734
Position 15701: 0.5085356626482419
Position 10862: 0.4699534760000239
Position 19917: 0.4301945250008499
Position 8297: 0.33432098179212644
Position 19907: 0.3148046865002751
Position 13632: 0.3098496783789225
Position 47: 0.2719737069474333
Position 25774: 0.265372773761331
Position 25634: 0.19953593356702906
Position 10867: 0.1599257021825439
Position 158: 0.13022216384946797
Position 25853: 0.1159222760113782
Position 26670: 0.10286745518646682
Position 26665: 0.0981852892388792
Position 12924: 0.09137641769326897
Position 2071: 0.08631768883662091
Position 11172: 0.08585091213206834
Position 25528: 0.07661844495782477
Position 25788: 0.06258571723036635
Position 10712: 0.05974995885276407
Position 25799: 0.05799751724356652
Position 17262: 0.049333383173553465
Position 10390: 0.042687106327960425
Position 25680: 0.03682267923708912
Position 25873: 0.030873314924825673
Position 5347: 0.029144542402293614
Position 3764: 0.02516595174042544
Position 11696: 0.022325054444781795
Position 19921: 0.01806149255905796
Position 26676: 0.018024795228186844
Position 12873: 0.012947182028420602
Position 14253: 0.012437842082140974
Position 9348: 0.011176388928385182
Position 3331: 0.011053737414161493
Position 9042: 0.01081388160711103
Position 25867: 0.007107715341502046
Position 1065: 0.006274203846025654
Position 5640: 0.00537832676164761
Position 9772: 0.0046966504534430905
Position 25898: 0.004289385475013134
Position 1187: 0.0042893291129802785
Position 5788: 0.0030909991845132993
Position 14901: 0.0029922422338384477
Position 2828: 0.0028027645636269412
Position 4794: 0.002577307134227543
Position 17634: 0.00237373139155686
Position 143: 0.0022331093493255755
Position 15116: 0.0018436958824019868
Position 14929: 0.0017720350072325303
Position 15143: 0.001752068629761156
Position 1756: 0.0010158506080699293
Position 14434: 0.0007820330968850977
Position 15729: 0.0006972614887801514
Position 78: 0.0006214423170200221
Position 15681: 0.0005719793637349846
Position 14872: 0.0005714056191713986
Position 730: 0.0002081754733113721
Position 267: 0.00019641438044138354
Position 3100: 0.0001724591146897274
Position 510: 0.00015651546860542443
Position 2007: 9.823628102077486e-05
Position 4002: 6.518436118596994e-05
Position 3111: 3.530176755071193e-05
Position 3786: 3.4241923866083793e-05
Position 3899: 3.375186624047561e-05
Position 3116: 2.202317631795356e-05
Position 2528: 1.6164382478848275e-05
Position 2042: 1.528462565544801e-05
Position 671: 1.438449564795373e-05
Position 164: 1.1987115767306805e-05
Position 108: 3.255020359379473e-06
Position 117: 3.2517573643929105e-06
Position 42: 3.1398389718781606e-06
Position 907: 3.0464903716822023e-06
Position 197: 3.0414619735517298e-06
Position 1319: 2.635054279553033e-06
Position 887: 1.8009189009098067e-06
Position 369: 9.804186328117686e-07
Position 722: 7.844071971696449e-07
Position 744: 6.218580567577554e-07
Position 630: 4.4635157821166335e-07
Position 675: 2.7614517128934995e-07
Position 935: 2.5595981680505144e-07
Position 890: 2.302119241819441e-07
Position 861: 2.0104937441597904e-07
Position 498: 1.760245218337236e-07
Position 829: 1.732804358798073e-07
Position 923: 6.654770577313267e-08
Position 351: 6.086303194282761e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14126: 0.9405058252591264
Position 11040: 0.8133785896022571
Position 26733: 0.7823704392708197
Position 25616: 0.7445230457618588
Position 11801: 0.7158033182267829
Position 8983: 0.6783853207783933
Position 19807: 0.6400707727910994
Position 10591: 0.5677197320778734
Position 15565: 0.498662322740786
Position 9235: 0.47125752540339216
Position 8161: 0.33432098179212616
Position 13399: 0.3098496783789224
Position 25486: 0.24706746654295428
Position 26580: 0.23078909974511796
Position 10755: 0.12679802487710282
Position 19720: 0.12191440004105256
Position 12759: 0.0974355913335438
Position 1899: 0.06968714648917655
Position 11051: 0.051024586041577114
Position 17219: 0.04952918042126253
Position 10263: 0.04268710632796044
Position 26761: 0.039267803243201664
Position 9366: 0.03599421312783847
Position 11605: 0.03374168767450668
Position 25959: 0.02768000698303122
Position 3662: 0.023592438940763523
Position 5100: 0.021579215142015586
Position 14105: 0.017633075029138696
Position 1902: 0.014737900514505893
Position 9164: 0.013828933843470044
Position 15597: 0.01139396937299706
Position 11822: 0.007004000976379642
Position 9189: 0.0069266710726583625
Position 5277: 0.006565460309676202
Position 992: 0.006005590420649888
Position 14857: 0.005935334781872237
Position 8739: 0.005213844316060423
Position 9605: 0.004696650453443093
Position 5488: 0.004508799253194993
Position 3286: 0.004223824334074928
Position 2954: 0.0035250611410548513
Position 12739: 0.0031194181227418975
Position 13922: 0.003019555489178849
Position 2708: 0.0027996193530974212
Position 4678: 0.0025306641472731856
Position 12895: 0.0022514125263356517
Position 13925: 0.0022303651821792606
Position 19536: 0.002203165362227512
Position 14953: 0.0020720587461527953
Position 5435: 0.0020170927570746333
Position 17553: 0.001881537261304494
Position 3675: 0.0016222727582777565
Position 12637: 0.001519995726128487
Position 14755: 0.0012178938088501976
Position 5639: 0.0011647546881231262
Position 3209: 0.0010732196784965493
Position 1959: 0.0010621162721974361
Position 5314: 0.0009998669506018003
Position 14355: 0.0008080088995775799
Position 878: 0.0007937061725404382
Position 5657: 0.0007786792477681515
Position 3008: 0.0007096366172110678
Position 1060: 0.0007073073237523572
Position 15567: 0.0007000701478771776
Position 3245: 0.0006204524018428102
Position 17540: 0.0006148184465768372
Position 21534: 0.000507677080904579
Position 2041: 0.0005040924305677525
Position 973: 0.000493880131446228
Position 955: 0.00047502754696876465
Position 17991: 0.00043145885206708607
Position 2983: 0.00042781769248889575
Position 2923: 0.00034976460578979574
Position 20292: 0.00034488122704247917
Position 13914: 0.00032644046142264407
Position 13897: 0.00031624078090797166
Position 3107: 0.0002930267808834081
Position 21088: 0.00013114846122639235
Position 21512: 0.00010617100948295279
Position 801: 0.00010018740062713588
Position 19080: 6.778871854804052e-05
Position 17972: 5.2110215267270807e-05
Position 16504: 4.4224006818538906e-05
Position 3903: 3.568899637594725e-05
Position 16646: 2.553304431915756e-05
Position 14388: 2.217351679682362e-05
Position 4700: 2.0801595052062237e-05
Position 1500: 1.890100604957769e-05
Position 3032: 1.8674993895498313e-05
Position 4756: 1.7802977110890073e-05
Position 2904: 1.7413199376799203e-05
Position 3075: 1.6777437215246983e-05
Position 3739: 1.640367415288505e-05
Position 1524: 1.6387388942042623e-05
Position 335: 1.4519120745100095e-05
