Gene = RP5-877J2.1
index = 1189
Annotated 5SS: [    7  1187  7052 20033 23383 30088 30720 60020 69957 70371]
Annotated 3SS: [ 1120  6983 19968 23220 29906 30646 59718 69791 70289 71175]
SMsplice 5SS: [  956  1187  7052 13604 14791 23383 30720 33682 50208 69565 69957 70417]
SMsplice 3SS: [ 1120  6983 13483 14606 23220 30646 33560 49965 69406 69791 70289 71175]
top_k =  500
Partition function (log Z): -11.67642938744407

Sorted 5' Splice Sites (High to Low Probability):
Position 23383: 0.9914014974964601
Position 30720: 0.9906543537160353
Position 14791: 0.8529507441388583
Position 956: 0.8487200412207668
Position 1187: 0.8264776444197481
Position 7052: 0.7804330310054696
Position 18203: 0.7660698541419417
Position 25958: 0.7154134660993214
Position 13604: 0.6884113557009575
Position 33916: 0.63574626967727
Position 8112: 0.6258540014664937
Position 17957: 0.5327005704428788
Position 20033: 0.5235874033152659
Position 27878: 0.5076641231634528
Position 33682: 0.46027096483870183
Position 29468: 0.43472168854985554
Position 26276: 0.43250982171283886
Position 26630: 0.4030855079438434
Position 27620: 0.37038058778682376
Position 31533: 0.35393675826064447
Position 33417: 0.3494230325221327
Position 20553: 0.3318683649789283
Position 10252: 0.32150089419701217
Position 4370: 0.31920110440066657
Position 13379: 0.31658200427218613
Position 24128: 0.31562970450012096
Position 4687: 0.2790512510119978
Position 364: 0.249903379677295
Position 27765: 0.24769896438683278
Position 2565: 0.24007924405164208
Position 33641: 0.23648807282213452
Position 30286: 0.2348886466456867
Position 33689: 0.2335060035991439
Position 17278: 0.22060665674672938
Position 4472: 0.21634099409278248
Position 28434: 0.1997347496650745
Position 17319: 0.18917030099511825
Position 17211: 0.18774751796865774
Position 16638: 0.1597821689728245
Position 17999: 0.14827231571465394
Position 6204: 0.1455615734194478
Position 3247: 0.14434501908343864
Position 1216: 0.14246705046236435
Position 4387: 0.12807376030845904
Position 19038: 0.1271809948244915
Position 18199: 0.11961269416279871
Position 17231: 0.11216956415668056
Position 24874: 0.10567897119797977
Position 17241: 0.10411396748331452
Position 29373: 0.10224054980768114
Position 26934: 0.09934117607002013
Position 16682: 0.09632428475137036
Position 7858: 0.08739521576775802
Position 20433: 0.0792071635700744
