Gene = ADGRD2
index = 30
Annotated 5SS: [   68   632  1586  2007  2479  3037  4643  5516  6146  6631 14323 15734
 16100 16582 17265 17457 18524 23397 23525 24325 24619]
Annotated 3SS: [  418   943  1907  2392  2751  4530  5380  6021  6524 14166 15629 15996
 16427 17130 17340 18402 23354 23479 24265 24587 26189]
SMsplice 5SS: [   64  1177  2007  2479  5516  6631 11874 14323 15734 16100 17265 17457
 18524]
SMsplice 3SS: [  943  1907  2392  5380  6524 11791 14195 15629 15996 17130 17332 18402
 22662]
top_k =  500
Partition function (log Z): 12.055134209278087

Sorted 5' Splice Sites (High to Low Probability):
Position 2479: 0.9894053789717537
Position 6631: 0.9876719187129896
Position 18524: 0.9769830390064145
Position 17265: 0.9361718498311229
Position 14323: 0.922883022630336
Position 15734: 0.9042953079884594
Position 11874: 0.9035257779935004
Position 16100: 0.9000578166341874
Position 17457: 0.8432351157974322
Position 2007: 0.8047039840600413
Position 5516: 0.5168848658534749
Position 1177: 0.508425666377465
Position 64: 0.4478631168723735
Position 23397: 0.3968382637384914
Position 6146: 0.38407912948469364
Position 24325: 0.3600674933056365
Position 24619: 0.35561088243422684
Position 37: 0.29813964549940697
Position 16582: 0.2950804917809805
Position 632: 0.29090758276560097
Position 1396: 0.22460935505582555
Position 1586: 0.22114031376268908
Position 3037: 0.19924984526969391
Position 3007: 0.19439754254869435
Position 6909: 0.17904535122410592
Position 13908: 0.1325143548336518
Position 23048: 0.13173297849739374
Position 5520: 0.12505921489151892
Position 455: 0.11857940954460981
Position 68: 0.11371269662418111
Position 17037: 0.10251649885571427
Position 16530: 0.09400524923875117
Position 16521: 0.0904618448132938
Position 22766: 0.08942694961959166
Position 22732: 0.0879755609239954
Position 9376: 0.05938116302341575
Position 18326: 0.04963462834959629
Position 2078: 0.04567371634369349
Position 24412: 0.043056142562005975
Position 23105: 0.041992144654939584
Position 15562: 0.0414040572770592
Position 16115: 0.04080570663469503
Position 1239: 0.04034973812139194
Position 16111: 0.03597747905506136
Position 589: 0.034742072875244286
Position 2311: 0.03405462798387068
Position 5389: 0.033541582583529406
Position 23998: 0.03150367745391413
Position 4643: 0.029537737324643883
Position 1237: 0.025399470953335144
Position 6746: 0.02439700463112
Position 4999: 0.024178263496798025
Position 9331: 0.024065185287067935
Position 1567: 0.023179619867104834
Position 5104: 0.023119143609937682
Position 303: 0.022736336542523952
Position 7188: 0.02264327150622593
Position 5739: 0.021579603062304747
Position 7220: 0.01886389685532167
Position 17597: 0.01660139070656579
Position 23525: 0.01499377898058204
Position 23008: 0.014459089621895481
Position 16524: 0.013772332832030724
Position 9934: 0.013680893101969498
Position 23480: 0.012906642692693463
Position 2283: 0.011989066303549751
Position 5783: 0.011487146250963705
Position 732: 0.011278005051260979
Position 14578: 0.010521873432859982
Position 17855: 0.010357369938641966
Position 2729: 0.00962858233855249
Position 906: 0.009235774164319862
Position 17094: 0.008686673591761594
Position 5494: 0.007907047401833437
Position 23737: 0.007824165969182909
Position 833: 0.007112348869826559
Position 14334: 0.006799297729615892
Position 5896: 0.006686526215157736
Position 24827: 0.006628866353335358
Position 17761: 0.006583945049910255
Position 1248: 0.00563124242973409
Position 583: 0.005627836113175696
Position 20337: 0.0045932883088169035
Position 2051: 0.0043800154911988265
Position 1819: 0.004206791272720172
Position 2686: 0.004099563768537828
Position 5667: 0.003934432186067811
Position 944: 0.0029328753913220942
Position 16081: 0.0028559717081997147
