Gene = PRPF3
index = 1073
Annotated 5SS: [  117  3621  4415  7001 11314 11746 13788 16878 19029 22004 22813 23099
 24688 25043 27770]
Annotated 3SS: [ 3427  4283  6853 11229 11524 13480 16710 18948 21859 22712 22984 24568
 24958 27707 31383]
SMsplice 5SS: [  117  3621  4415  6187  7001 11314 11746 16878 19029 22592 22813 23037
 24688 25043 27770]
SMsplice 3SS: [ 3427  4283  6090  6853 11229 11524 16710 18948 22492 22712 22926 24568
 24958 27707 31383]
top_k =  500
Partition function (log Z): 19.39144427563728

Sorted 5' Splice Sites (High to Low Probability):
Position 22813: 0.9948066262365873
Position 4415: 0.9856333487655494
Position 27770: 0.9519404153288096
Position 11314: 0.9410264692805342
Position 24688: 0.9240297181094809
Position 11746: 0.9005696406523008
Position 3621: 0.8923924097881547
Position 16878: 0.8561739043532662
Position 7001: 0.8335229889561803
Position 117: 0.8261493265672731
Position 19029: 0.754230606754565
Position 25043: 0.6582023796536298
Position 6187: 0.5454321734792938
Position 22592: 0.5404107392994295
Position 23037: 0.5095514571621322
Position 13788: 0.3960781871243412
Position 23099: 0.3958722499939748
Position 22004: 0.3706159050470798
Position 22620: 0.22055640084530512
Position 25053: 0.14829708049072512
Position 14904: 0.12229131316594292
Position 11705: 0.09039995941948875
Position 7942: 0.08188718757377247
Position 30568: 0.07751082948080175
Position 6529: 0.0753395890454211
Position 23079: 0.07154301828846661
Position 6950: 0.06696031283704322
Position 4020: 0.06519343177101077
Position 30597: 0.060457752048454216
Position 25086: 0.057857776347632145
Position 5624: 0.05131260539389259
Position 663: 0.04520771639591024
Position 3989: 0.03495989873612204
Position 23820: 0.03251748731465304
Position 758: 0.03233595056101381
Position 145: 0.028900559081920043
Position 23389: 0.020722465561568718
Position 27849: 0.020274760510651017
Position 3973: 0.018314889454981918
Position 11397: 0.01692747652553698
Position 25240: 0.01633258953014565
Position 7851: 0.016069744604225153
Position 14888: 0.014984962819417965
Position 352: 0.014432882213533569
Position 28590: 0.014358956394413291
Position 258: 0.013956979154073398
Position 4057: 0.013129219812338864
Position 22637: 0.012020274204098754
Position 17737: 0.011359231333886917
Position 357: 0.009944097729702114
Position 24672: 0.009634463129391207
Position 54: 0.00957644196112233
Position 329: 0.009351349137097087
Position 4533: 0.009344932996118622
Position 24282: 0.009207861598549291
Position 31451: 0.00911985782778646
Position 62: 0.00836240939125555
Position 1054: 0.008195463266074504
Position 15953: 0.007646516170175257
Position 24648: 0.007563288703446919
Position 1190: 0.006801355728002886
Position 30659: 0.006603110842930565
Position 246: 0.006296820889146395
Position 1959: 0.00613760096479199
Position 1368: 0.005194156694991495
Position 7035: 0.004899447780903344
Position 30782: 0.004581970025914042
Position 6779: 0.004570366865026494
Position 69: 0.004554126353040606
Position 27774: 0.00398627549083275
Position 16097: 0.003915662834601212
Position 15074: 0.003651473716035924
Position 11445: 0.003557736540059043
Position 241: 0.00334216333957783
Position 12274: 0.00292682960793108
Position 13825: 0.0026628099867844765
Position 25008: 0.0026625697825820994
Position 25666: 0.0026528280880998537
Position 17380: 0.002628617122272263
Position 24669: 0.002469246545417985
Position 9043: 0.0023046648983379337
Position 7055: 0.002097112666168851
Position 28143: 0.002071799344365261
Position 13960: 0.0020193995311716126
Position 28542: 0.0019312996922109008
Position 6191: 0.00187454986104175
