Gene = CDV3
index = 341
Annotated 5SS: [  555  1386 10421 12993]
Annotated 3SS: [ 1308 10271 12832 14165]
SMsplice 5SS: [  451  1386 10352]
SMsplice 3SS: [ 1308 10271 11666]
top_k =  500
Partition function (log Z): -4.9565226015275226

Sorted 5' Splice Sites (High to Low Probability):
Position 10352: 0.9312411879759125
Position 1386: 0.885972316351962
Position 451: 0.7566449567563531
Position 12993: 0.7492987590176983
Position 10749: 0.4254966956229547
Position 555: 0.2232233417084774
Position 8398: 0.14501170154554216
Position 8402: 0.08380973444710847
Position 14344: 0.06740377667576372
Position 10421: 0.052416172849450736
Position 5284: 0.05211007304793659
Position 7903: 0.03739017458590437
Position 16086: 0.031559830787226406
Position 6471: 0.02634384685379035
Position 4599: 0.02226653895804938
Position 2115: 0.018259432647613875
Position 8394: 0.0169880287281517
Position 5355: 0.016595575650391166
Position 2273: 0.014731073774652033
Position 8987: 0.012393787553950649
Position 9760: 0.011895297815791087
Position 14216: 0.01090713398946329
Position 4098: 0.009206864853792573
Position 8998: 0.009078034145334542
Position 222: 0.009019843541221111
Position 9107: 0.008110450750698597
Position 14992: 0.0075465044628813495
Position 9170: 0.006537051501790177
Position 13432: 0.005759992083204869
Position 8914: 0.005332058511794596
Position 10370: 0.004968787131163467
Position 8294: 0.004713571088045331
Position 13131: 0.004116909209157463
Position 5131: 0.004042457933820306
Position 1013: 0.0039507693796207895
Position 10316: 0.003498069926386033
Position 4403: 0.0034148207509667318
Position 5750: 0.0033997063435099637
Position 490: 0.0032668842990345574
Position 10414: 0.0031130252469056124
Position 6605: 0.0027877425208153507
Position 8906: 0.002779664772865583
Position 10783: 0.0026782054858342065
Position 10334: 0.002509011822928938
Position 1197: 0.00248262135399936
Position 13860: 0.0022136034393855416
Position 822: 0.002136066031527848
Position 1623: 0.001794258330542792
Position 4405: 0.0017817378194550867
Position 2781: 0.001516161357710078
Position 15902: 0.0012827121221284541
Position 3394: 0.0011206606010597782
Position 7422: 0.0011166862443160153
Position 11588: 0.0009399819081743349
Position 3056: 0.0009200685458169469
Position 10340: 0.0008237604434084888
Position 863: 0.0006997529423909234
Position 4914: 0.0006628883168245634
Position 5469: 0.0005944649164356736
Position 1239: 0.0005742122160008552
Position 11590: 0.00048807988588823624
Position 4676: 0.00047773853912000484
Position 10630: 0.00038885194583293347
Position 297: 0.0002792610125124357
Position 879: 0.00027143292922717416
Position 11181: 0.00023648577060149755
Position 11028: 0.0002093832742134453
Position 10809: 0.00020594850141930927
Position 1214: 0.0001967569507644119
Position 1027: 0.00018226321058568666
Position 403: 0.00015429194472921958
Position 1208: 0.0001409405083136421
Position 28: 0.00012456924977137315
Position 1112: 0.00011436343510219808
Position 11731: 8.940194897198885e-05
Position 780: 8.503320391120384e-05
Position 1081: 6.705861124530844e-05
Position 1242: 5.5850411276170234e-05
Position 1019: 4.495966891034146e-05
Position 683: 4.489989123837574e-05
Position 906: 4.105979455396071e-05
Position 1119: 3.099050489695517e-05
Position 1005: 2.9525869117445973e-05
Position 609: 2.8311059233366378e-05
Position 970: 2.318700779152239e-05
Position 746: 2.0296937338032662e-05
Position 1366: 2.027307268447829e-05
Position 1135: 1.3440093408067217e-05
Position 636: 1.2450028007820038e-05
Position 127: 5.902213862192972e-06
Position 854: 5.804373040037005e-06
Position 439: 5.15293919694569e-06
Position 1691: 4.911086180053827e-06
Position 546: 4.740260267394342e-06
Position 1890: 4.300756321294834e-06
Position 1596: 3.932425416411543e-06
Position 959: 3.4222365032599802e-06
Position 2340: 2.7182568584033913e-06
Position 1030: 2.6616656502367304e-06
Position 10513: 2.643246064399478e-06
Position 1345: 2.547396448792933e-06
Position 1719: 1.3217184534271108e-06
Position 11025: 1.1217945739892683e-06
Position 12312: 9.88297301212488e-07
Position 11454: 2.0396382149834545e-07
Position 1442: 1.7719875119046716e-07
Position 163: 5.72298426598241e-08
Position 204: 7.150394006651121e-09
Position 31: 2.3911574017876012e-09
Position 11: 7.577993786317843e-10
Position 58: 3.199294608942258e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10271: 0.798729253848987
Position 1308: 0.7975054434664974
Position 10546: 0.3499564454742777
