Gene = UTS2B
index = 1544
Annotated 5SS: [  123  1906 14501 26045 48450 52465 53730 55285]
Annotated 3SS: [ 1826 14096 25987 48222 52365 53691 55190 62094]
SMsplice 5SS: [  123 48484 51820 52465]
SMsplice 3SS: [48222 51725 52365 52899]
top_k =  500
Partition function (log Z): -36.70905839820325

Sorted 5' Splice Sites (High to Low Probability):
Position 123: 0.9192737957640494
Position 4206: 0.3700613607433455
Position 486: 0.12726474757704156
Position 6290: 0.057953405430637386
Position 6334: 0.046183334533225644
Position 1906: 0.04175805949337158
Position 3621: 0.031280586143563154
Position 2020: 0.025473097686170072
Position 6221: 0.02419000017625579
Position 6542: 0.020219642371814957
Position 155: 0.017954951368521377
Position 9518: 0.005667435739870593
Position 2042: 0.005410158337524515
Position 3487: 0.004877154037105254
Position 359: 0.003790186782974864
Position 321: 0.0036561391774559675
Position 6381: 0.0023983074979733866
Position 6764: 0.0021013821945166295
Position 6354: 0.0018229633291132821
Position 1159: 0.0015259361130278764
Position 7709: 0.0014117278518734984
Position 4576: 0.000726549449481799
Position 1733: 0.0006362226887123142
Position 5434: 0.0006284615286047247
Position 1003: 0.0005188260048941387
Position 210: 0.0003028359704045629
Position 4592: 0.0002747289847120001
Position 2660: 0.0002666421559364624
Position 212: 0.00025922397115300534
Position 214: 0.00022556201598858915
Position 216: 0.00020780651106452373
Position 208: 0.00017654675559532977
Position 218: 0.00017148771288750226
Position 964: 0.0001298866253487208
Position 220: 0.00012617913465449431
Position 247: 0.00010662209722580255
Position 53: 9.819194292373286e-05
Position 224: 7.818492087953991e-05
Position 222: 7.361396178629023e-05
Position 127: 7.238578900753551e-05
Position 226: 7.010889275768306e-05
Position 1220: 5.4237489862168715e-05
Position 228: 4.981866836863074e-05
Position 230: 3.3272189369301465e-05
Position 232: 2.3276156571406833e-05
Position 1384: 2.0955865612955712e-05
Position 329: 1.8866862803315564e-05
Position 234: 1.718406245809198e-05
Position 108: 1.6487628558117278e-05
Position 2007: 1.2140819781231206e-05
Position 1022: 1.0265648628935352e-05
Position 1395: 9.121022008789888e-06
Position 1453: 8.859057623984851e-06
Position 3165: 8.526641765718324e-06
Position 680: 8.26876630436711e-06
Position 1738: 7.952149639849014e-06
Position 3455: 6.2000061386186e-06
Position 182: 4.367707426733539e-06
Position 3439: 2.893721366066443e-06
Position 189: 2.645137497489162e-06
Position 1653: 1.8738067146163342e-06
Position 1574: 1.6991702090436698e-06
Position 4950: 7.844675873509701e-07
Position 90: 3.51143404387865e-07
Position 1044: 1.2648645762728425e-07
Position 243: 9.189112366088273e-08
Position 627: 3.27590855859091e-08
Position 68: 1.3410028503221787e-08
Position 236: 4.927285443882544e-09
Position 382: 2.617320503721638e-09
Position 490: 1.8518756878163268e-09
Position 238: 1.848739226307035e-09
Position 387: 1.0144825595890817e-09
Position 264: 1.811630807330688e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4039: 0.2837395633220985
Position 10404: 0.24664410396905836
Position 6193: 0.0927577499912115
Position 1903: 0.08593765167110211
Position 7941: 0.08081573496415748
Position 6897: 0.07718314626928571
Position 13883: 0.06657233241727177
Position 11696: 0.06519986804226266
Position 4076: 0.06446354253910026
Position 6082: 0.06381581802546189
Position 283: 0.06304757104993519
Position 4482: 0.04528473234128554
Position 6277: 0.04415033118898695
Position 3423: 0.03182060143059782
Position 9826: 0.027949142127303536
Position 6696: 0.024804650110384695
Position 8230: 0.02393249726331862
Position 5347: 0.021847021351507383
Position 10244: 0.02007790290735616
Position 5382: 0.017978712190993583
Position 11155: 0.0168765510665497
Position 6401: 0.016082924981538876
Position 4113: 0.01582117825243159
Position 442: 0.01571101778365497
Position 9829: 0.014560416460534582
Position 1776: 0.013888779038718347
Position 4660: 0.013530793948292789
Position 2816: 0.011547211707937351
Position 9575: 0.011430822899447846
Position 8536: 0.010119630367449005
Position 5218: 0.009305572873355702
Position 9426: 0.008541774194100705
Position 827: 0.008514905627555962
Position 3524: 0.008219303364910618
Position 1858: 0.0075485773273305905
Position 251: 0.007087896664327262
Position 1826: 0.005615562491230724
Position 5263: 0.005353924948642794
Position 7604: 0.004763071337440828
Position 478: 0.003987513650938429
Position 4423: 0.003808080883668889
Position 3931: 0.0036664401178953137
Position 3116: 0.0035059296487828457
Position 4990: 0.0030988337211857583
Position 5167: 0.002963973660920157
Position 4004: 0.0029134543664051807
Position 2080: 0.002814193887577581
Position 6822: 0.0024958057628414266
Position 3978: 0.002493403202751033
Position 7472: 0.002376038196152427
Position 2975: 0.0023127322849125645
Position 400: 0.0022808685474594776
Position 2794: 0.0020420775389742084
Position 3696: 0.0019623196162082543
Position 3385: 0.0017645811442547283
Position 2575: 0.0016982764347639422
Position 6600: 0.0016826164850041988
Position 2092: 0.001595637737500944
Position 7802: 0.0014759211877143606
Position 2173: 0.0013928710126381758
Position 2726: 0.001341598781923917
Position 3487: 0.001308513857421244
Position 3588: 0.0010878825773858612
Position 3567: 0.0010817189441185981
Position 4386: 0.0008573421216925507
Position 831: 0.000800346058302818
Position 481: 0.0007701670646596761
Position 656: 0.0006651802253808877
Position 4729: 0.0006006290694730319
Position 1563: 0.0005809020783618792
Position 6031: 0.0005808581888148451
Position 2306: 0.0003646707366829671
Position 1905: 0.0003625598839618267
Position 2953: 0.00031366254056046936
Position 857: 0.00030741581669671596
Position 1405: 0.00029388876590925037
Position 4836: 0.00028782371872352973
Position 3009: 0.0002588015164894331
Position 2176: 0.0002462530443737996
Position 1300: 0.00023999381883780057
Position 316: 0.0002297695632113033
Position 2548: 0.0002106689631836934
Position 3056: 0.0001979487577054798
Position 871: 0.00018799125840287804
Position 511: 0.00018247087804330753
Position 320: 0.00018191918483099307
Position 2745: 0.0001762969661733661
Position 2595: 0.00012671750542914584
Position 3439: 0.00012239037959343787
Position 3881: 0.0001221743101090616
Position 2371: 0.00011884473146651021
Position 1732: 0.00010290758000213612
Position 353: 9.615556933236156e-05
Position 922: 6.851657339757822e-05
Position 290: 6.320199482062154e-05
Position 690: 6.315780377640626e-05
Position 939: 6.189916136864503e-05
Position 264: 5.6094044920273266e-05
Position 1641: 4.36028886387431e-05
Position 1609: 3.478428154193826e-05
Position 1072: 2.2536779388411576e-05
Position 1060: 1.3536041603547734e-05
Position 2518: 8.449041626344998e-06
Position 362: 5.279359107393243e-06
Position 942: 4.232914377467663e-06
Position 1034: 3.581539472766443e-06
Position 934: 3.1176905647582972e-06
Position 450: 2.1958643113068252e-06
Position 1668: 2.157700356813176e-06
Position 976: 1.9622168748428033e-06
Position 985: 1.7678595454811305e-06
Position 454: 1.7034344533725024e-06
Position 1570: 1.5829772818049079e-06
Position 1721: 4.376108545749128e-07
Position 1219: 7.264843622883971e-08
Position 4772: 7.256033988759403e-08
Position 359: 7.203300342332351e-08
Position 458: 3.575344706472499e-08
Position 1052: 2.1191938396715953e-08
Position 945: 2.0531681419951308e-08
Position 329: 1.380491952087936e-08
Position 371: 1.0469675284505674e-08
Position 374: 1.0048298298481128e-08
Position 295: 7.887301864515436e-09
Position 380: 7.3770493966597625e-09
Position 333: 1.9257004787187142e-10
Position 118: 6.885556554202499e-11
Position 1015: 2.0879267628898725e-11
Position 164: 1.9392684005826116e-11
Position 341: 1.1690026430397152e-11
Position 122: 3.1456956145318247e-12
Position 337: 2.6284532601988866e-12
Position 174: 2.081194850439692e-12
