Gene = SRRT
index = 1336
Annotated 5SS: [  140   524  6225  6617  7053  9051  9364  9650  9852 10182 10574 10753
 11247 11780 12012 12325 12671 12955 13195]
Annotated 3SS: [  383  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673 11057
 11605 11857 12130 12513 12852 13067 13284]
SMsplice 5SS: [  140   524  5581  6225  6617  7053  9051  9364  9650  9852 10182 10586
 10753 11020 11247 11663 12012 12671 12955 13195]
SMsplice 3SS: [  383  5506  6095  6469  6863  8880  9178  9550  9733 10023 10511 10673
 10944 11092 11605 11857 12513 12864 13088 13284]
top_k =  500
Partition function (log Z): 56.017830746067986

Sorted 5' Splice Sites (High to Low Probability):
Position 524: 0.9996940652916879
Position 9650: 0.9955826182105106
Position 10182: 0.9931394606971031
Position 6617: 0.9904028091210034
Position 12012: 0.987083018242603
Position 6225: 0.9860483625503356
Position 140: 0.9789210812758257
Position 10753: 0.9776457791145092
Position 11247: 0.9569562367125459
Position 9051: 0.9398969033584063
Position 9852: 0.9041656300718512
Position 13195: 0.8865866546108686
Position 9364: 0.8631445816127005
Position 5581: 0.8575212930823795
Position 7053: 0.8448170004871041
Position 12955: 0.67718369982188
Position 12671: 0.6765362181397648
Position 11663: 0.6237540556428378
Position 10586: 0.5550090203664411
Position 11020: 0.5138238348068479
Position 10574: 0.38270852676341366
Position 11780: 0.34242598110442374
Position 12985: 0.29939028583745203
Position 12325: 0.22640292340576954
Position 8380: 0.21100247036619457
Position 9419: 0.1272781107282764
Position 12691: 0.08710628207691104
Position 10418: 0.08534494744307675
Position 10353: 0.06857892367103914
Position 11029: 0.05877856603189752
Position 12366: 0.05644419845947788
Position 8481: 0.04927888130040021
Position 7902: 0.04606237566896934
Position 9903: 0.04027074554357421
Position 9876: 0.039214474124942014
Position 1582: 0.03625065665810611
Position 3387: 0.03177424695678208
Position 7446: 0.024175508964592196
Position 3910: 0.020952662415098928
Position 10523: 0.01796021990094279
Position 4918: 0.015607953000676595
Position 2892: 0.015375350468409743
Position 9116: 0.0147065368117979
Position 12805: 0.01405412639990697
Position 2651: 0.01335692884924602
Position 2476: 0.012276861350485503
Position 265: 0.012158986393905325
Position 3656: 0.009840535808718461
Position 2635: 0.009523764284436844
Position 5611: 0.008659704624157704
Position 8591: 0.008631964795819074
Position 8477: 0.0085903037273748
Position 3439: 0.00816858033648371
Position 5675: 0.007942867335477671
Position 11919: 0.007196591299943547
Position 5847: 0.007159185068108243
Position 10766: 0.007027281615690772
Position 4685: 0.006339341406239604
Position 5835: 0.005951929958763847
Position 7178: 0.0057452621541194465
Position 11489: 0.005214027665372359
