Gene = CCL21
index = 314
Annotated 5SS: [125 348 625]
Annotated 3SS: [226 441 696]
SMsplice 5SS: [125 348 625]
SMsplice 3SS: [226 441 696]
top_k =  500
Partition function (log Z): -2.4383663390405976

Sorted 5' Splice Sites (High to Low Probability):
Position 348: 0.9523905685502825
Position 125: 0.8919630800792763
Position 625: 0.8355932378534874
Position 366: 0.024712984931924836
Position 370: 0.013740586335814238
Position 647: 0.0005661282726518409
Position 735: 0.0004063918748150786
Position 289: 0.0002073641660748474
Position 643: 0.0002046172026592959
Position 500: 0.00019076318911338081
Position 380: 0.0001790211457034241
Position 94: 6.651317691019032e-05
Position 937: 2.460947178851607e-05
Position 402: 2.1081966804025736e-05
Position 261: 1.577308154477514e-05
Position 388: 1.017858321351062e-05
Position 352: 8.868135518922109e-06
Position 66: 5.23986527320683e-06
Position 477: 4.436948698360743e-06
Position 442: 1.424305077657218e-06
Position 292: 8.246484592830177e-07
Position 209: 4.707681096131617e-07
Position 230: 7.980745728835382e-08
Position 251: 5.694365297443436e-09
Position 663: 8.991087691368387e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 696: 0.9215779392008064
Position 226: 0.8726867207814917
Position 441: 0.8361742827774894
Position 466: 0.035328259679815746
Position 898: 0.014542099707579222
Position 457: 0.008178326030531249
Position 544: 0.006668202013699077
Position 230: 0.0055367765650387035
Position 266: 0.004079212378559545
Position 470: 0.0036773930377983974
Position 505: 0.002628218174502739
Position 508: 0.0018788276175984552
Position 261: 0.0013222111345343112
Position 730: 0.0009179502389758306
Position 299: 0.0009106531368995781
Position 490: 0.000545960321416085
Position 1007: 0.0004704580954491796
Position 776: 0.00030332156733130076
Position 564: 0.0002984385114193373
Position 722: 0.00029451216499240616
Position 712: 0.0002835433331174755
Position 928: 0.00023977274905910358
Position 482: 0.0002157058579220306
Position 551: 0.00020205723836642643
Position 246: 0.00018388533400948674
Position 931: 0.00017271834131123352
Position 472: 0.00014958056609551138
Position 767: 0.0001374155705066973
Position 195: 0.00013141569302023537
Position 288: 0.0001044246659386916
Position 517: 8.055045805180937e-05
Position 1046: 5.32972278073773e-05
Position 493: 4.460690562654128e-05
Position 703: 3.945365962739449e-05
Position 529: 3.166255208738623e-05
Position 785: 2.494086742147129e-05
Position 797: 2.431064151583375e-05
Position 835: 2.07538066713289e-05
Position 556: 1.6819143260159953e-05
Position 1019: 1.622973841052679e-05
Position 192: 1.4570020813384723e-05
Position 735: 1.2698485032309043e-05
Position 312: 1.113450121992674e-05
Position 428: 9.970457428479907e-06
Position 757: 8.624574525828012e-06
Position 309: 7.025870222051835e-06
Position 272: 6.918916025537947e-06
Position 742: 5.125561444873463e-06
Position 340: 5.00714967931173e-06
Position 918: 4.3491594932063035e-06
Position 586: 4.1502912282407105e-06
Position 1010: 4.026473189442906e-06
Position 936: 3.7727032207489132e-06
Position 276: 3.4814215074616008e-06
Position 1098: 3.3007389898618504e-06
Position 419: 2.0443773511713526e-06
Position 652: 1.9538726273552083e-06
Position 821: 1.7346784175203112e-06
Position 238: 1.426891672439492e-06
Position 969: 1.2671580201482315e-06
Position 942: 1.2094635071234204e-06
Position 961: 1.0973761775974097e-06
Position 568: 9.994140720593594e-07
Position 832: 8.102158925499329e-07
Position 973: 6.585448172891763e-07
Position 749: 5.058533770707497e-07
Position 614: 4.912396467570303e-07
Position 410: 4.904945649267477e-07
Position 991: 4.839595430628017e-07
Position 952: 4.697837101613025e-07
Position 959: 3.35304405123017e-07
Position 979: 3.2784836125439e-07
Position 416: 2.80927926402817e-07
Position 599: 1.6679935012990016e-07
Position 320: 1.3599032878223748e-07
Position 573: 1.1629455536484008e-07
Position 363: 5.992506971923418e-08
Position 595: 5.254474015866988e-08
Position 325: 3.532674074328098e-08
Position 604: 2.4269110674343045e-08
Position 160: 4.374616337934962e-09
Position 181: 1.8833687798852194e-09
Position 352: 7.593220230008137e-10
Position 169: 5.098809729099054e-10
Position 171: 7.624718782573098e-11
Position 184: 4.740387116505788e-11
Position 136: 4.6913191976009284e-11
Position 132: 2.131304424908097e-12
Position 395: 3.254345793168022e-13
Position 140: 4.329158999151871e-14
