Gene = EMC3
index = 497
Annotated 5SS: [  614  9732 10164 12737 13493 16539 17402]
Annotated 3SS: [ 9673 10069 12631 13410 16458 17318 22922]
SMsplice 5SS: [  311   614 10164 12737 16539 17402]
SMsplice 3SS: [  540 10069 12631 16458 17318 22922]
top_k =  500
Partition function (log Z): -4.201041232327118

Sorted 5' Splice Sites (High to Low Probability):
Position 614: 0.9571493013083233
Position 12737: 0.9470733347664017
Position 10164: 0.9010236366373211
Position 16539: 0.8911550662271535
Position 17402: 0.8637153328865909
Position 311: 0.8556379145145421
Position 13493: 0.6089853264819561
Position 17676: 0.471542455514412
Position 9732: 0.4032939400131638
Position 13045: 0.18174946868190528
Position 1006: 0.17909584688174993
Position 2258: 0.1478336199006772
Position 16353: 0.1364365848176952
Position 15576: 0.13257783923880798
Position 245: 0.11030707234550986
Position 803: 0.07970355281009067
Position 18002: 0.060791230285771054
Position 968: 0.05867716031617074
Position 16803: 0.05734664327972988
Position 1731: 0.038774224834275436
Position 11714: 0.031982768673625275
Position 16388: 0.027572182130788853
Position 17445: 0.018577531506186785
Position 21472: 0.0141627917483585
Position 17297: 0.01398190812045743
Position 16286: 0.012022381969353369
Position 346: 0.011821523054439741
Position 10139: 0.011375193907365544
Position 22843: 0.01098364710276396
Position 13204: 0.010887746958354975
Position 16613: 0.009361825698171435
Position 16838: 0.008584699294852163
Position 15280: 0.008349106707230504
Position 10229: 0.008311879213840839
Position 2122: 0.005960717445773274
Position 14495: 0.005735982148767169
Position 17211: 0.005507475597087945
Position 10211: 0.005225203980816646
Position 16780: 0.004604984121167879
Position 13064: 0.0041404033477571755
Position 1126: 0.004088246501451368
Position 453: 0.004011647303577655
Position 12789: 0.0036073079372082647
Position 15015: 0.0029550471983924324
Position 17669: 0.0027156034925207807
Position 13597: 0.002681268722231439
Position 10718: 0.002672794342162559
Position 19123: 0.002469164938115681
Position 1822: 0.0024508063656802663
Position 21444: 0.0023527532674446003
Position 828: 0.0021539574478684205
Position 603: 0.0020988273460175624
Position 167: 0.0018208337134149551
Position 13678: 0.0016723354378609017
Position 18802: 0.001514005837735465
Position 16555: 0.0011823868216031203
Position 16460: 0.001143925730435078
Position 14475: 0.0011321507747223919
Position 1485: 0.0007861947194691925
Position 268: 0.000583606406688347
Position 914: 0.00035082984842163854
Position 1793: 0.00027283442103189035
Position 697: 0.0001649650975532037
Position 2068: 0.00016485390957776984
Position 257: 0.00015797059014071172
Position 402: 0.00015409030999733407
Position 723: 0.00014117563449333415
Position 819: 0.00011020776792850109
Position 670: 9.133932536051198e-05
Position 338: 8.122132004001764e-05
Position 104: 6.401115112121631e-05
Position 1059: 6.086961791993119e-05
Position 1443: 5.44462136205125e-05
Position 1304: 4.4966297426940305e-05
Position 16: 4.384138539063997e-05
Position 71: 4.229826352836326e-05
Position 678: 3.8629765602609446e-05
Position 652: 3.813165504559765e-05
Position 281: 3.338194919974154e-05
Position 150: 2.773034670098024e-05
Position 91: 1.713783682283369e-05
Position 82: 1.1213772002306231e-05
Position 476: 8.107741079321338e-06
Position 62: 6.383864457682281e-06
Position 123: 3.3946977662468826e-06
Position 784: 3.0268232397638582e-06
Position 537: 1.8329508134099924e-06
Position 262: 1.4872733876462057e-06
Position 504: 1.4625501376038155e-06
Position 327: 1.3081198302951626e-06
Position 507: 8.218510347975736e-07
Position 896: 5.172643696428868e-07
Position 558: 2.887612897177392e-07
Position 683: 2.497230996533795e-07
Position 198: 1.4420109380023986e-07
Position 1136: 6.867778116898217e-09
Position 703: 5.405473385503429e-10
Position 824: 3.9923585501677895e-10
Position 560: 1.669900997459886e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12631: 0.959386266654535
Position 540: 0.9379653500281592
Position 10069: 0.9223068554667796
Position 16458: 0.8995948474091015
Position 17318: 0.7797039136748063
Position 22922: 0.6367988476002239
Position 17560: 0.46996568752129475
Position 13410: 0.4360167571072731
Position 895: 0.22191080611487787
Position 9597: 0.17702188559649842
Position 9629: 0.17209544855179815
Position 22926: 0.17059706307664554
Position 16227: 0.1671406775483496
Position 13271: 0.13192804229142596
Position 2204: 0.13151147518894687
Position 12926: 0.12465301776140231
Position 15497: 0.12370703621256553
Position 17154: 0.1188348525652052
Position 19387: 0.06296386655379951
Position 9673: 0.05417660586486721
Position 721: 0.05306899668788646
Position 16664: 0.047109871565622
Position 19343: 0.04602821451445412
Position 575: 0.03696634052022385
Position 12930: 0.03365997209622576
Position 17894: 0.032679621003500706
Position 11615: 0.031982768673625275
Position 13171: 0.029793503389397267
Position 17836: 0.028141823123076237
Position 1679: 0.020630616947006953
Position 21328: 0.01891361533430459
Position 18934: 0.016172810626451498
Position 16638: 0.014321452522889935
Position 23855: 0.014166961574521908
Position 22791: 0.013417069489905892
Position 16275: 0.01283636953199362
Position 17381: 0.011527936354490507
Position 13445: 0.011054938926525681
Position 17556: 0.010009751901652226
Position 696: 0.00924245172560218
Position 15437: 0.00899609355236062
Position 12840: 0.008404846158275697
Position 2068: 0.008342093599718828
Position 2121: 0.007894909026794008
Position 12995: 0.007827019303685033
Position 16763: 0.007737374800127083
Position 1607: 0.0064086112864303706
Position 15114: 0.006194818385589084
Position 14358: 0.006152166945327007
Position 20103: 0.005192920854241566
Position 17522: 0.004629010744700104
Position 17344: 0.0038274396726962513
Position 13133: 0.00365552083466081
Position 9893: 0.0036290582725645028
Position 13348: 0.0035068647762297464
Position 24513: 0.0034920394143361485
Position 23800: 0.0034470684401107683
Position 1718: 0.003433648318679629
Position 13376: 0.003184181237575186
Position 1228: 0.003138250698309282
Position 14972: 0.0029550471983924346
Position 13415: 0.002748066269327324
Position 13036: 0.002654945489925165
Position 24491: 0.0026050656731108077
Position 16342: 0.0026048208416898713
Position 1948: 0.002514256061263871
Position 2169: 0.0025004026552673366
Position 798: 0.002363427216215859
Position 1590: 0.0022652974905620006
Position 434: 0.0022285330388576953
Position 15194: 0.0021542883216414113
Position 17911: 0.0021230096776003672
Position 1253: 0.002036272753556908
Position 21762: 0.0019956212837605215
Position 13068: 0.001706892995813827
Position 17771: 0.0016466500295553568
Position 10456: 0.0014400757134149101
Position 1046: 0.0014056022090454608
Position 1442: 0.0013614981645998978
Position 18848: 0.0012459752745935266
Position 10613: 0.0012350314206773375
Position 18725: 0.0012130148122502095
Position 1470: 0.0011293697867930344
Position 19620: 0.0011010174782341438
Position 1928: 0.0010062996719817643
Position 900: 0.000776555471609333
Position 14427: 0.0007159659781625534
Position 415: 0.0007018339852691309
Position 18617: 0.0006858604619778287
Position 18562: 0.0006533245893195752
Position 1628: 0.0006116837649108684
Position 1596: 0.0005905921197028643
Position 959: 0.0005621346735096165
Position 13457: 0.0005210374589787188
Position 878: 0.0005082982563150374
Position 1190: 0.0004793884288765685
Position 19292: 0.0004227624432864594
Position 17157: 0.00039136332419097006
Position 635: 0.00035477712941659584
Position 17350: 0.00034181129302505173
Position 16715: 0.00034041808733456687
Position 13283: 0.0003344148073050837
Position 16684: 0.00026265116854807277
Position 17716: 0.0002616680268755265
Position 412: 0.00019736531374579336
Position 1001: 0.00016144980859887168
Position 17000: 0.00013575053004466603
Position 1876: 0.0001299225917457772
Position 978: 0.00012113374458779795
Position 18344: 7.565829703926006e-05
Position 1393: 7.486959337872578e-05
Position 1390: 6.202620416890084e-05
Position 2072: 5.991293415247768e-05
Position 453: 5.7723957273826325e-05
Position 1484: 4.110441744909663e-05
Position 840: 4.078499951661966e-05
Position 1752: 4.0249933609818015e-05
Position 1419: 3.542603776290751e-05
Position 1530: 3.279251486041784e-05
Position 956: 3.0934813593735344e-05
Position 613: 2.683513059540378e-05
Position 802: 2.658609173447739e-05
Position 417: 2.104745293109934e-05
Position 446: 1.735498499018722e-05
Position 1789: 1.1796840476159447e-05
Position 217: 1.1233143926210482e-05
Position 420: 9.338009761316966e-06
Position 845: 7.548605537792094e-06
Position 961: 7.32089095465286e-06
Position 577: 2.8676951449526265e-06
Position 359: 1.6905264040451816e-06
Position 458: 1.482948754347957e-06
Position 670: 1.369966968467681e-06
Position 784: 1.183114469114683e-06
Position 396: 1.1209169182261441e-06
Position 471: 8.073854131967057e-07
Position 465: 7.11736031615165e-07
Position 385: 6.063359938096439e-07
Position 391: 5.627522822957667e-07
Position 379: 4.433981441701115e-07
Position 596: 4.149239787002658e-07
Position 1006: 3.468212051197765e-07
Position 832: 2.9994406538496763e-07
Position 675: 2.6608958208769294e-07
Position 333: 2.593890292209223e-07
Position 327: 2.5124956201286974e-07
Position 368: 2.25537541375946e-07
Position 17424: 2.071982061799022e-07
Position 198: 1.9113239333248094e-07
Position 371: 1.4233997021370034e-07
Position 618: 1.2534057948472225e-07
Position 1071: 1.0233962718303195e-07
Position 244: 9.63040507575021e-08
Position 603: 7.445494842697013e-08
Position 150: 5.530023560548564e-08
Position 584: 3.700052320980107e-08
Position 164: 3.611227121635819e-08
Position 587: 2.0306786619581432e-08
Position 393: 1.9554419639294063e-08
Position 818: 9.947625351475812e-09
Position 281: 2.066612046311833e-09
Position 336: 1.6202352833506136e-09
Position 338: 1.0799347780943035e-09
Position 307: 5.928542154691345e-10
