Gene = GARS
index = 574
Annotated 5SS: [  463  4217  5369  6520  8442  8892 15050 17565 21378 22598 26820 27782
 31639 33989 36861 37757]
Annotated 3SS: [ 4114  5265  6377  8352  8814 14903 17414 21214 22432 26711 27635 31552
 33878 36766 37565 39053]
SMsplice 5SS: [  463  4217  5369  6520  8465  8892 15050 17565 21378 22598 26820 31639
 33989]
SMsplice 3SS: [ 4114  5265  6377  8352  8814 14903 17414 21214 22495 26711 31552 33878
 39053]
top_k =  500
Partition function (log Z): 15.460413734963213

Sorted 5' Splice Sites (High to Low Probability):
Position 31639: 0.9980172602236913
Position 8892: 0.9938039969540148
Position 5369: 0.9932320659328882
Position 22598: 0.97184360447409
Position 463: 0.9658342652237706
Position 15050: 0.9460096361906306
Position 6520: 0.9252989050071044
Position 4217: 0.9074483042039483
Position 33989: 0.8978944910161986
Position 17565: 0.8223459029260914
Position 21378: 0.5569272340186101
Position 10392: 0.5306601145326323
Position 8465: 0.4937393370249308
Position 8442: 0.4884896259538245
Position 37757: 0.47657026829750676
Position 38248: 0.3772222886054087
Position 1253: 0.3724009296355926
Position 21392: 0.3670942397872043
Position 34374: 0.21143571198352543
Position 6731: 0.17792007529955034
Position 27782: 0.17750872114325747
Position 24447: 0.162454057756702
Position 26678: 0.14226156925724162
Position 35111: 0.13569423753115528
Position 4558: 0.12726391195795547
Position 2582: 0.1224354472332633
Position 13803: 0.09595927945673809
Position 18917: 0.09244719374430935
Position 18664: 0.07939089375851036
Position 21327: 0.07597852619418563
Position 5829: 0.07002662664894012
Position 6997: 0.06816308186879164
Position 18880: 0.06766786611746281
Position 11717: 0.060680248809571104
Position 6544: 0.060064078363372096
Position 33782: 0.05799299235555264
Position 27152: 0.042862052097466
Position 2885: 0.04235643589943856
Position 3387: 0.04076367721308927
Position 39125: 0.03880412655997713
Position 15114: 0.036510058734772095
Position 10226: 0.03471631635977829
Position 14595: 0.03317001740680174
Position 14388: 0.03234725834896258
Position 24454: 0.03104162618167126
Position 20451: 0.030993011983228853
Position 15654: 0.030620276380197212
Position 39154: 0.027947516200350932
Position 8293: 0.026321253534631123
Position 27299: 0.026076542298153482
Position 8165: 0.021370634548175196
Position 10569: 0.02105837161488739
Position 17859: 0.020937730169207854
Position 27880: 0.02065646875904196
Position 29682: 0.019420199689117946
Position 19345: 0.018694928466788916
Position 2553: 0.018126175439524262
Position 5181: 0.018056749148261036
Position 27682: 0.01733306126311212
Position 13913: 0.016806512685629504
Position 26155: 0.016535028398709486
Position 17317: 0.0157735220271583
Position 6234: 0.014805120103970289
Position 3433: 0.01400651745070062
Position 12801: 0.01379870353036805
Position 15769: 0.012682667987716374
Position 26935: 0.012633263051158057
Position 5000: 0.012538068883364763
Position 3582: 0.012396534146022034
Position 5611: 0.011982651805613585
Position 23581: 0.010922980584334942
Position 4641: 0.010044141704685539
Position 18182: 0.010006149128195849
Position 9318: 0.009762116103264
Position 3947: 0.009718684740228963
Position 7951: 0.007913653306133592
Position 12068: 0.006980221471301397
Position 26832: 0.006545473931591699
Position 12094: 0.006081999380847168
Position 4249: 0.00564603330775552
Position 4253: 0.00555635135375322
Position 34432: 0.005553777271122794
Position 17576: 0.005270898427629996
Position 19426: 0.005141558797719037
Position 11528: 0.004996372490593263
Position 427: 0.004903576453607983
Position 6779: 0.004767501220939087
Position 1157: 0.0047192951106874844
Position 11603: 0.004469547259708669
Position 7911: 0.0038122508599013195
Position 35663: 0.0037529897648468594
Position 23998: 0.003707841647489153
Position 35647: 0.003428018823632066
Position 272: 0.0033914376287641776
Position 7921: 0.0032674172674023384
Position 22343: 0.0032584138733715794
Position 121: 0.0031908717658732802
Position 16588: 0.003137704183845121
Position 6297: 0.0030743974887882885
Position 16606: 0.0030060441220374962
Position 6955: 0.002788134900539409
Position 2937: 0.0027447557608808386
Position 8703: 0.002633582211899776
Position 5334: 0.00262745811697717
Position 38528: 0.002433376402121475
Position 632: 0.002347866302163074
Position 12075: 0.0023301248997950985
Position 8447: 0.0021471851430867263
Position 6059: 0.0020423473987758465
Position 23812: 0.001795570110896935
Position 22653: 0.0016605996456260735
Position 4865: 0.0016542219374866603
Position 35973: 0.0015675444559591957
Position 4715: 0.001482560805265527
Position 127: 0.0014656468731983816
Position 37372: 0.001395902368354935
Position 10138: 0.0013508121788978712
Position 6239: 0.0012764680935086323
Position 1070: 0.0012243598050277083
Position 6194: 0.001116645014455982
Position 8487: 0.0010845670724869219
Position 6345: 0.0010640996611681703
Position 5588: 0.0009251754795588643
Position 9207: 0.0007497339459090104
Position 1881: 0.0007191030289700938
Position 9657: 0.0006321845627067993
Position 930: 0.0006055236421812128
Position 9624: 0.0005981170955766269
Position 9010: 0.0005877232138157696
Position 4781: 0.0005805714277894954
Position 9982: 0.0005200656843254129
Position 2321: 0.00043324980640844444
Position 8918: 0.00040527696397071617
Position 11462: 0.0003977646885722251
Position 1263: 0.0003732806518988974
Position 2349: 0.0003496102819622002
Position 10180: 0.00033437174701335664
Position 5403: 0.00031424685295658233
Position 3461: 0.0002757847145707995
Position 4958: 0.0002673159308026085
Position 9191: 0.00022992387774891976
Position 9102: 0.00020219684293565674
Position 3110: 0.00019249237947621887
Position 118: 0.00018613021208678112
Position 2713: 0.00016633032811851943
Position 8896: 0.00015895573571756623
Position 1910: 0.00015151782613705297
Position 2081: 0.00014736767503312299
Position 3214: 0.0001338066543072315
Position 8927: 0.00012813733990361817
Position 10480: 0.00011847797584496755
Position 23100: 0.0001180294715254978
Position 9570: 0.00010962331208515438
Position 4622: 0.0001095713640654007
Position 761: 0.00010155683160954067
Position 10981: 0.00010102573448149424
Position 469: 9.323379705100181e-05
Position 5861: 8.997965259682566e-05
Position 451: 8.227024367588115e-05
Position 6538: 7.354199237770298e-05
Position 5524: 6.803968667947755e-05
Position 5981: 5.954654807034392e-05
Position 981: 4.974501618845661e-05
Position 5673: 4.5024741640032645e-05
Position 5453: 4.475643749357439e-05
Position 777: 3.630892419852853e-05
Position 1062: 3.627327973140154e-05
Position 1219: 2.8549930762241237e-05
Position 63: 2.6321177640243218e-05
Position 522: 2.5280260453373856e-05
Position 1056: 2.5033222832595474e-05
Position 26109: 2.4481684293680874e-05
Position 9196: 2.441967906115219e-05
Position 10437: 2.4272709145016364e-05
Position 5960: 2.3767063538537887e-05
Position 1017: 2.271858043996815e-05
Position 1010: 1.7939601466287005e-05
Position 6350: 1.7724007150789653e-05
Position 342: 1.614561107203079e-05
Position 904: 1.5805011643046247e-05
Position 254: 1.3257927363091092e-05
Position 10361: 1.1996722967191932e-05
