Gene = ANAPC2
index = 79
Annotated 5SS: [  122  1057  2314  3625  4866  5413  6857  7750  8086  8357 12830 13301]
Annotated 3SS: [  433  2180  3449  4745  5294  6674  7607  8009  8152 12699 13064 13382]
SMsplice 5SS: [  122  2314  4866  5413  7750  8086  8259 12830 13301]
SMsplice 3SS: [ 2241  4745  5294  7607  7952  8152 12699 13064 13382]
top_k =  500
Partition function (log Z): 16.836017934633386

Sorted 5' Splice Sites (High to Low Probability):
Position 7750: 0.9926125949715058
Position 12830: 0.9882628565916708
Position 8086: 0.9753347269124116
Position 13301: 0.8483449089627895
Position 122: 0.8418013920027462
Position 4866: 0.8298898062731676
Position 8259: 0.8093249548692433
Position 5413: 0.8069447388814885
Position 2314: 0.741717338069124
Position 2589: 0.44779453408243536
Position 3625: 0.419223343000902
Position 548: 0.25077495213245826
Position 2300: 0.22687426433530128
Position 4456: 0.198022367760639
Position 8357: 0.18945144113361742
Position 12535: 0.18098829604030556
Position 3647: 0.14981997615424572
Position 538: 0.13270400822557005
Position 5075: 0.10783557378031389
Position 13533: 0.08939600199819642
Position 1274: 0.08593439297113686
Position 83: 0.08375060139545494
Position 13152: 0.0759262688587587
Position 9554: 0.05982589375247046
Position 6857: 0.052542854185738105
Position 8837: 0.04328970864957446
Position 2551: 0.04063788712846859
Position 170: 0.03714582632469688
Position 7307: 0.036584539160682675
Position 2049: 0.03524004937223249
Position 3070: 0.0348569674883541
Position 13161: 0.03469200738434818
Position 1144: 0.032637544608525304
Position 11489: 0.031712176853961604
Position 10470: 0.0287495379833677
Position 1460: 0.025572957751922337
Position 1057: 0.02516571311371945
Position 1466: 0.024709472574344794
Position 6447: 0.024616732683863492
Position 497: 0.023612574062335405
Position 3361: 0.023559909837717944
Position 8898: 0.023115721019714177
Position 6490: 0.01809568427624033
Position 13641: 0.018057358320345683
Position 8875: 0.016895955886741927
Position 13132: 0.015358311511674449
Position 3566: 0.01512470372636876
Position 11169: 0.013434363331633552
Position 5002: 0.012752490646062733
Position 1220: 0.011857578648959269
Position 10750: 0.01157478545977886
Position 3325: 0.010066823304458732
Position 9123: 0.009342601710340903
Position 5388: 0.009195803395503351
Position 6797: 0.00905398735680877
Position 1507: 0.008671644533627692
Position 2358: 0.007908167661985653
Position 5144: 0.007826576992847218
Position 8594: 0.007756119911410961
Position 2509: 0.0066702036926897515
Position 11033: 0.006586715840594644
Position 12883: 0.006199452080788458
Position 524: 0.00599899149585425
Position 9502: 0.005164213183563176
Position 876: 0.00418621653301897
Position 64: 0.004065023262034865
Position 586: 0.003862875010320707
Position 8997: 0.0031386780137395726
Position 5496: 0.0030141132144331497
Position 2280: 0.0027633251305396963
Position 1486: 0.002690534280321234
Position 8614: 0.0026630906307510303
Position 12802: 0.0025424549005352783
Position 5381: 0.0023570803139745435
Position 934: 0.0023296272396650976
Position 7407: 0.0023213712257817
Position 2060: 0.0020235006756195604
Position 11088: 0.0014941067080833557
Position 7729: 0.0014290746848580934
Position 1525: 0.0013901367223244144
Position 434: 0.0013667190346420795
Position 1413: 0.0013247174270434793
Position 2013: 0.0012672255733050853
Position 2417: 0.001138215451892389
Position 3295: 0.0011321554092904819
Position 13441: 0.0011053100326904111
Position 1639: 0.0010090057479590956
Position 3018: 0.0009536494140319543
Position 4621: 0.000953283607676588
Position 7693: 0.0009432588224175256
Position 98: 0.0008346152441923972
Position 7655: 0.0007815023687693305
Position 9943: 0.0007443430834099743
Position 311: 0.0007356271615580156
Position 198: 0.0006558870699917288
Position 13470: 0.0006220798454208988
Position 12739: 0.0005904936616052065
Position 13352: 0.0005457326429866736
Position 844: 0.0004323543600262639
Position 7881: 0.0004144931798808003
Position 8023: 0.0003381170763589774
Position 7783: 0.00031840074477830824
Position 8069: 0.0002948624246033619
Position 1052: 0.00023032017390226258
Position 8559: 0.0001891070707868234
Position 8074: 0.00016778324432762708
Position 7844: 0.00016499882669888252
