Gene = OSCP1
index = 987
Annotated 5SS: [  194 11696 18030 18650 27089 27684 28302 29976 31461]
Annotated 3SS: [11540 17861 18568 26984 27554 28231 29835 31396 32195]
SMsplice 5SS: [  194 11696 18030 18650 25711 27684 28302]
SMsplice 3SS: [11540 17921 18568 25649 27554 28231 32195]
top_k =  500
Partition function (log Z): 1.7613867607404794

Sorted 5' Splice Sites (High to Low Probability):
Position 11696: 0.999632890288415
Position 18650: 0.9819699636683349
Position 18030: 0.9757645233097503
Position 28302: 0.8533767932219719
Position 194: 0.8331138847165357
Position 27684: 0.6323958434511102
Position 25711: 0.5762119294498224
Position 9633: 0.5284000746000228
Position 2639: 0.4023449275155209
Position 8009: 0.22765929505301846
Position 29976: 0.19948241151247864
Position 17614: 0.1866482876205092
Position 27089: 0.1782326846080053
Position 88: 0.16570113302049522
Position 13393: 0.154797607577166
Position 31461: 0.14624121686980587
Position 6554: 0.12983962635364704
Position 25765: 0.11706358633360549
Position 31797: 0.11102094227103289
Position 16831: 0.08770432842348634
Position 10193: 0.07334011233178428
Position 6448: 0.06967707894811753
Position 18965: 0.06940583576110844
Position 18186: 0.0675969497592826
Position 17589: 0.05788811749836439
Position 18510: 0.05549893499588639
Position 25866: 0.05226769642362361
Position 28370: 0.05199687075349741
Position 19040: 0.04650488200853464
Position 16894: 0.04530017311397745
Position 3061: 0.043462749264448694
Position 6343: 0.04168944597503544
Position 27572: 0.03968106990189647
Position 27635: 0.03879937596762655
Position 6757: 0.03800541902209152
Position 16877: 0.03708708363475078
Position 9999: 0.036167201039186116
Position 19363: 0.02866246023065772
Position 2169: 0.025888082894449417
Position 5675: 0.025301334867870583
Position 11258: 0.025170194243235494
Position 13424: 0.024809980753498218
Position 31649: 0.02424194634165356
Position 17266: 0.023610094993635783
Position 9932: 0.023357615074839615
Position 21259: 0.02206600277567242
Position 16399: 0.020174737146666902
Position 18379: 0.017601469590854176
Position 16819: 0.01754075986999232
Position 9475: 0.01715057822342265
Position 2324: 0.015362616134737429
Position 16758: 0.015204899936769474
Position 28232: 0.014734802177142707
Position 9855: 0.014277408911405443
Position 32082: 0.01394141228327836
Position 19548: 0.013918727896140947
Position 18338: 0.01320388309232329
Position 9442: 0.012557394876033016
Position 18865: 0.011562669999943659
Position 2779: 0.010385130199066728
Position 26985: 0.010184482699057406
Position 10422: 0.0069714890543134565
Position 10216: 0.006693532514735184
Position 2846: 0.005943951214202214
Position 21002: 0.005447070000960574
Position 12734: 0.005201050550952634
Position 30897: 0.0047963556686924855
Position 3732: 0.0044596086900888215
Position 21012: 0.0038460604285318655
Position 20258: 0.003507147847490266
Position 18748: 0.0032575302943686885
Position 18097: 0.0030212382643743517
Position 9539: 0.002526053402323187
Position 9737: 0.002461278131344524
Position 458: 0.0014028697942552676
Position 900: 0.0011777971017735416
Position 6195: 0.0009842732581663704
Position 8563: 0.0009759827782203859
Position 19598: 0.0009699172671045399
Position 18710: 0.0007144738076918902
Position 16213: 0.0005921177192492622
Position 84: 0.00044623332415865433
Position 2197: 0.00035000884833089535
Position 924: 0.00031490705030540585
Position 415: 0.00029088488826779264
Position 2665: 0.0002751431376944701
Position 877: 0.0002507405793155651
Position 1334: 0.0002053293053409991
Position 18766: 0.00019296242454337883
Position 2173: 0.0001836733029446761
Position 2291: 0.0001628357390375325
Position 576: 0.0001441799620327335
Position 2424: 0.0001376907450788885
Position 1736: 0.00012732739696809278
Position 2354: 0.0001237606868216398
Position 1718: 0.0001016230497175262
Position 6491: 9.493213344187297e-05
Position 18997: 8.93670291610532e-05
Position 2144: 7.530849337588464e-05
Position 499: 6.736876634692138e-05
Position 724: 3.9334226879612685e-05
Position 1239: 3.625442311675852e-05
Position 2407: 2.8761568487300516e-05
Position 18986: 2.8251573397448698e-05
Position 1714: 2.56582150413216e-05
Position 14619: 2.4536689864408576e-05
Position 2589: 2.0809842138590365e-05
Position 18654: 1.0746422062341118e-05
Position 3057: 9.155812498766007e-06
Position 2858: 7.384405747151561e-06
Position 3065: 4.222580221066037e-06
Position 2725: 2.9881831291421047e-06
Position 3323: 2.6969340057882086e-06
Position 2678: 1.8026846380397622e-07
Position 526: 4.383860533294422e-08
Position 70: 2.0971451365138597e-08
Position 972: 5.925365303106951e-09
Position 61: 3.2790066167639033e-09
Position 403: 4.000500746668064e-10
Position 352: 1.2625560652268847e-11
Position 469: 5.81728035637695e-12
Position 478: 4.328223806628572e-12
Position 544: 3.5427247225269787e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11540: 0.9891569103276039
Position 32195: 0.8950333353569366
Position 18568: 0.82637279836118
Position 28231: 0.7961513969310811
Position 25649: 0.7475209787533698
Position 17921: 0.7125474545622791
Position 27554: 0.6388307341200969
Position 2563: 0.4090686062289733
Position 9323: 0.3342287512253515
Position 17861: 0.25651647942847516
Position 17540: 0.2452501445636112
Position 9320: 0.22046320078384907
Position 16657: 0.19872202951846615
Position 29835: 0.18425928785642748
Position 6417: 0.18069531234120156
Position 13291: 0.1695559275075211
Position 26984: 0.15875909701792745
Position 18590: 0.15845611484437402
Position 7868: 0.1281432439789168
Position 31531: 0.12429238223909556
Position 18906: 0.11366552059440445
Position 28113: 0.10959975075542513
Position 7884: 0.09824245770830753
Position 31396: 0.09709767201571312
Position 10095: 0.0800336448465195
Position 9788: 0.07380222502543117
Position 27480: 0.07270645370741781
Position 6256: 0.05651309303569327
Position 18096: 0.056497798137990475
Position 31116: 0.051706546263687765
Position 2804: 0.0482968680823555
Position 32081: 0.04726194418509271
Position 19266: 0.03326134891513851
Position 2125: 0.030689340434157768
Position 26925: 0.029859283629391116
Position 6711: 0.029123981432250073
Position 18153: 0.025618192822983922
Position 5592: 0.025269467020622185
Position 10974: 0.025170194243235508
Position 32049: 0.023773651510936848
Position 17157: 0.023610094993635793
Position 31698: 0.022766725397104084
Position 18452: 0.021957307349279802
Position 18449: 0.02170916548346248
Position 21072: 0.01967067981715409
Position 29888: 0.017588026478535735
Position 28143: 0.016690053784938243
Position 17996: 0.01612790701604205
Position 18288: 0.016024041617200335
Position 16281: 0.009826522006594916
Position 16342: 0.009711913628675763
Position 20955: 0.009313262218884222
Position 6184: 0.009104352797174881
Position 9294: 0.008403427223945369
Position 2080: 0.008250942285122107
Position 30673: 0.0076448120185340345
Position 18328: 0.007011823051855263
Position 10215: 0.006971489054313458
Position 29866: 0.006849585018471495
Position 13262: 0.00652009075215622
Position 19393: 0.006083690749971956
Position 31551: 0.006020335656999476
Position 11403: 0.005602921833862204
Position 11574: 0.0048730581269486
Position 3649: 0.004459608690088821
Position 19428: 0.0041463201550681
Position 16797: 0.004115215460510243
Position 12668: 0.003940230196031038
Position 18787: 0.00339636481406976
Position 18764: 0.0029740834985479314
Position 30955: 0.002952309272252712
Position 6105: 0.0028141132503251664
Position 18378: 0.002798411703979208
Position 21092: 0.002013142954379883
Position 13311: 0.0019703293650285138
Position 20144: 0.0018217768703290825
Position 20112: 0.0016853709771611847
Position 13247: 0.0015612407059583226
Position 18885: 0.0014549053140465518
Position 2469: 0.0013484002888095694
Position 32342: 0.001279901764801385
Position 28719: 0.001271872180078576
Position 7588: 0.001269704619555449
Position 2530: 0.0012656676944218632
Position 2406: 0.001238434513889672
Position 18197: 0.0011094236398489082
Position 12597: 0.0011078239385010234
Position 29262: 0.001034828378477551
Position 165: 0.0010310857126180962
Position 1886: 0.0010145852887868446
Position 28662: 0.0009953900208453637
Position 6621: 0.0009790472577064875
Position 8227: 0.0009759827782203855
Position 29687: 0.0008525577426867559
Position 18986: 0.0008376615355350978
Position 2082: 0.0007848044385867107
Position 6490: 0.0006889560796942074
Position 28861: 0.0006488205083259621
Position 622: 0.0006387454002842418
Position 16364: 0.0006363015113962241
Position 16032: 0.0005921177192492622
Position 1973: 0.000564386222881657
Position 21068: 0.0005158590540197595
Position 2962: 0.0004921836298653894
Position 25848: 0.0004704252813943483
Position 807: 0.0003843144662469125
Position 2450: 0.00038190090280194384
Position 1639: 0.0003810075479482064
Position 5948: 0.0003719194964541154
Position 270: 0.0003246502370965822
Position 309: 0.00027684620273995023
Position 18635: 0.00020336754141999394
Position 2049: 0.0001985773298598354
Position 1232: 0.00016827379541984138
Position 18120: 0.00016698233740349738
Position 1992: 0.0001563992078692418
Position 2227: 0.00014557004966229693
Position 28823: 0.00012988245114730013
Position 1865: 0.00011336070121536892
Position 18908: 0.0001039116192541443
Position 2256: 0.00010101340641114278
Position 24479: 8.760483952023052e-05
Position 26580: 7.59046849255222e-05
Position 18537: 7.009343522083045e-05
Position 778: 6.120224602101281e-05
Position 1822: 6.115592405025921e-05
Position 502: 5.8282118979022844e-05
Position 18807: 5.6988617809034905e-05
Position 12512: 5.4981677212494504e-05
Position 18810: 5.396417977200114e-05
Position 12443: 5.3446930147033854e-05
Position 781: 5.293857247265331e-05
Position 2638: 5.063021225073922e-05
Position 1803: 4.97741788057506e-05
Position 18613: 4.5057243746970225e-05
Position 12556: 4.456780906104502e-05
Position 24340: 4.387285920523715e-05
Position 1850: 4.363575302475015e-05
Position 1140: 4.344659875266439e-05
Position 1847: 4.197455629785815e-05
Position 618: 4.0060788419517775e-05
Position 698: 3.515715712223129e-05
Position 18601: 3.3046013535859033e-05
Position 21975: 3.2898197784851386e-05
Position 19039: 3.233428814949878e-05
Position 5522: 3.186784724839499e-05
Position 2195: 3.147944806417645e-05
Position 642: 3.125992998800324e-05
Position 19304: 3.085108544960177e-05
Position 2346: 3.042056132211864e-05
Position 2164: 3.0027782836732916e-05
Position 384: 2.6388440204309692e-05
Position 2130: 2.457426567418246e-05
Position 14553: 2.4536689864408573e-05
Position 486: 2.3966201021701405e-05
Position 18869: 2.3390413611527564e-05
Position 325: 1.848915538986418e-05
Position 22264: 1.6683035079114668e-05
Position 381: 1.5139160326711468e-05
Position 1050: 1.4669048558216782e-05
Position 21521: 1.3753307372700535e-05
Position 19171: 1.3559358310930375e-05
Position 19225: 1.3441126301432675e-05
Position 2418: 1.2631713433346459e-05
Position 860: 1.2370387610224906e-05
Position 1265: 9.640843758333756e-06
Position 2478: 9.025459611634471e-06
Position 2191: 8.892617881989008e-06
Position 369: 8.888815690900174e-06
Position 18752: 8.467655911647582e-06
Position 22730: 7.93278411438725e-06
Position 18748: 7.10456965900013e-06
Position 2423: 7.102144611626689e-06
