Gene = CSF2
index = 414
Annotated 5SS: [ 193  333 1146]
Annotated 3SS: [ 290 1019 1954]
SMsplice 5SS: [ 193  333 1146]
SMsplice 3SS: [ 290 1019 1954]
top_k =  500
Partition function (log Z): 0.7736917671591248

Sorted 5' Splice Sites (High to Low Probability):
Position 1146: 0.9928848650691299
Position 193: 0.969165508873388
Position 333: 0.8895526797610006
Position 1414: 0.5175378496510167
Position 735: 0.30118166610691943
Position 1819: 0.2492995143384773
Position 589: 0.12357762396681822
Position 1407: 0.07685680647173705
Position 586: 0.06524984215572442
Position 852: 0.014328814924819392
Position 387: 0.012489309236656438
Position 1827: 0.007383187610149633
Position 1398: 0.005854782261775359
Position 769: 0.00490857296616632
Position 729: 0.004222649728906159
Position 810: 0.004025159185702656
Position 594: 0.0035173149068145437
Position 197: 0.00263786868357077
Position 1380: 0.0024773578679690073
Position 1823: 0.0017554779783519896
Position 1790: 0.0016715049614209813
Position 2156: 0.0016316260278365516
Position 2172: 0.001585262308004589
Position 622: 0.0012067766316536009
Position 1605: 0.0005470993759492611
Position 626: 0.00040852646805996447
Position 2059: 0.00040631840138720025
Position 207: 0.00031572737316542783
Position 2134: 0.00030404760896553457
Position 463: 0.00013297362844833476
Position 2261: 0.00010476058400340746
Position 130: 9.600251133493711e-05
Position 1194: 5.6462857897115356e-05
Position 657: 5.1855933427768514e-05
Position 839: 4.48524890343482e-05
Position 600: 4.284093596012804e-05
Position 662: 2.977437853393572e-05
Position 170: 2.5691097206040382e-05
Position 474: 2.299621721474373e-05
Position 155: 2.017505152457991e-05
Position 320: 3.7088143046775664e-06
Position 300: 2.6105613057389064e-06
Position 215: 1.5191380640181392e-06
Position 306: 1.5121632095738893e-06
Position 255: 6.853103129073582e-07
Position 381: 6.413084646639339e-07
Position 67: 1.9827228805204202e-07
Position 36: 1.5216594893241277e-07
Position 22: 1.1922546470386196e-07
Position 420: 6.969230392706655e-08
Position 439: 3.0001691865163936e-08
Position 423: 5.84446509085378e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1019: 0.9579184071297678
Position 290: 0.8708482737978622
Position 1954: 0.7959404222482371
Position 439: 0.440387847705503
Position 1317: 0.29135864185689947
Position 1263: 0.282134807214773
Position 1641: 0.13030939405253103
Position 1532: 0.07566075699455233
Position 1493: 0.03853700811044448
Position 1975: 0.03490958121756752
Position 1278: 0.0324950304680424
Position 1765: 0.031251655255193356
Position 1236: 0.026122268174312655
Position 671: 0.025466195068846134
