Gene = CLDN12
index = 376
Annotated 5SS: [ 164 2223]
Annotated 3SS: [2132 9257]
SMsplice 5SS: [ 164 2223 8664]
SMsplice 3SS: [ 2132  8620 11952]
top_k =  500
Partition function (log Z): -4.884486866968166

Sorted 5' Splice Sites (High to Low Probability):
Position 164: 0.8500097776177462
Position 2223: 0.8094450836021897
Position 8664: 0.5555077527882396
Position 707: 0.4911907859277765
Position 10959: 0.44776276359856343
Position 8676: 0.322212459930514
Position 12037: 0.26422910329309046
Position 9721: 0.259455191038881
Position 9470: 0.24306949065256067
Position 11305: 0.18512722871758847
Position 6541: 0.15914667334627952
Position 10455: 0.09063031967651873
Position 308: 0.09056988225187575
Position 2211: 0.07803945145875706
Position 2227: 0.07679582491753723
Position 760: 0.07129174761574683
Position 11461: 0.06381643178088654
Position 402: 0.038597294689119724
Position 3401: 0.018060981872796828
Position 10954: 0.016178641525132275
Position 3133: 0.01428529312596332
Position 153: 0.014059376256658018
Position 6623: 0.013390908533667915
Position 10850: 0.01250000106552672
Position 8956: 0.012146400848411334
Position 10902: 0.012060648477500636
Position 730: 0.011886584609891762
Position 8948: 0.011819869362369988
Position 2320: 0.010485898481062348
Position 297: 0.009508473458803311
Position 168: 0.008638328405885564
Position 301: 0.008444971689853933
Position 1955: 0.0076629644212288794
Position 2340: 0.006158651249916108
Position 1754: 0.005930781177274441
Position 7270: 0.005698338949516995
Position 357: 0.003607726920566612
Position 807: 0.0028102300086448604
Position 1060: 0.0022119067248254644
Position 9815: 0.001906302916539316
Position 1953: 0.001895129659285965
Position 8872: 0.0014843775953178307
Position 137: 0.0013548720205080055
Position 11375: 0.0011986559073695004
Position 456: 0.0011548540548915562
Position 590: 0.0010354221683362326
Position 695: 0.0009788653296711697
Position 1772: 0.0007290877240094952
Position 2038: 0.0006891602767698728
Position 749: 0.00047478861366078085
Position 1650: 0.00042469587512602053
Position 129: 0.0002699511225346794
Position 2694: 0.00021873827137559873
Position 208: 0.0001933604619763158
Position 5108: 0.00019139037269025184
Position 476: 0.00014709345954557558
Position 3154: 0.00011373693855272042
Position 451: 0.00011069566830536908
Position 9497: 9.26114002656154e-05
Position 1213: 6.455089486487218e-05
Position 521: 5.705845013061952e-05
Position 195: 2.7884736099605e-05
Position 65: 2.681883658019097e-05
Position 341: 2.1056229245734937e-05
Position 225: 2.076874841266663e-05
Position 3047: 1.761911495947018e-05
Position 286: 1.5772537641971326e-05
Position 127: 1.4279534749951065e-05
Position 173: 1.3168777882021781e-05
Position 63: 1.2694774757897427e-05
Position 151: 7.672215788831525e-06
Position 181: 5.318530080342782e-06
Position 534: 3.839822153976234e-06
Position 406: 2.9546881731398236e-06
Position 331: 7.74840830290042e-07
Position 280: 7.696604822609669e-07
Position 540: 7.383565058183429e-07
Position 351: 6.616227949293315e-07
Position 170: 4.4029095142918624e-07
Position 493: 3.2279755790634244e-07
Position 491: 2.413930342740737e-07
Position 821: 2.0692184517467182e-07
Position 1122: 1.8907892510758723e-07
Position 528: 8.344977765377057e-08
Position 1091: 1.5195993221059188e-08
Position 257: 1.0865951742012148e-08
Position 18: 8.718776639220646e-09
Position 359: 2.0069029952467647e-13
Position 361: 7.192422571346956e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2132: 0.8054500701968524
Position 11952: 0.6670473260104907
Position 8620: 0.5292530093551853
Position 589: 0.47565157548043746
Position 10732: 0.3729594233982747
Position 8576: 0.3319429035143022
Position 11206: 0.31026122688187296
Position 9257: 0.19731152376777558
Position 10865: 0.18705309693350863
Position 6497: 0.09336885438944044
Position 9551: 0.09310228591495842
Position 10280: 0.09063031967651872
Position 2037: 0.0905779968184058
Position 12139: 0.0900776873233791
Position 610: 0.08808297021547941
Position 12207: 0.08544838195212062
Position 9568: 0.07422528067232743
Position 2160: 0.06617184517421823
Position 12357: 0.062069981148762866
