Gene = LSM3
index = 802
Annotated 5SS: [ 524 3313 5675]
Annotated 3SS: [ 3201  5578 19677]
SMsplice 5SS: [ 524 3313 5675]
SMsplice 3SS: [ 3201  5578 19677]
top_k =  500
Partition function (log Z): -7.881615195139788

Sorted 5' Splice Sites (High to Low Probability):
Position 5675: 0.9990678831233868
Position 3313: 0.9490426435747845
Position 524: 0.8322474258582795
Position 5469: 0.32465649632562366
Position 9013: 0.13659431071253156
Position 292: 0.12342956300217726
Position 8829: 0.12163457904750385
Position 15828: 0.08207949978367975
Position 813: 0.06075665026959817
Position 4658: 0.05998305816651641
Position 15050: 0.05779461397696549
Position 8460: 0.04994549746072151
Position 4474: 0.04391606052068164
Position 1826: 0.04005538892264427
Position 14875: 0.03687516072922857
Position 15821: 0.031503942531274365
Position 5019: 0.026421569574489875
Position 11983: 0.026061601111321293
Position 1057: 0.025654770525224718
Position 1491: 0.023242087277921448
Position 4458: 0.017746310801951874
Position 995: 0.013675759116249157
Position 15936: 0.013231803231068307
Position 7347: 0.009939799243076431
Position 1009: 0.009310133048730759
Position 4880: 0.008000643884314589
Position 427: 0.005297493981573515
Position 5293: 0.005014077138281203
Position 13737: 0.004783629025352734
Position 4342: 0.004496063942707231
Position 8801: 0.004476212009740377
Position 2804: 0.004173961491883198
Position 3317: 0.0041559129681384465
Position 4127: 0.002790522605723176
Position 2815: 0.0024498667731835187
Position 4928: 0.0024229655948225736
Position 2074: 0.0022176149564331225
Position 9379: 0.002194778431329713
Position 11533: 0.001957839747114795
Position 1497: 0.001946266148832064
Position 403: 0.0017156593730440635
Position 4872: 0.0013690153348083062
Position 1830: 0.0012268387745685255
Position 2210: 0.001080133843089197
Position 654: 0.0010164871345331157
Position 3721: 0.0009317092567857438
Position 5378: 0.0009225487073713523
Position 5333: 0.0008660973375821476
Position 3108: 0.0008344877013737111
Position 1885: 0.0007413292415420494
Position 4906: 0.0006758955902272826
Position 4530: 0.0005045728228250589
Position 4655: 0.0004954833862606022
Position 5431: 0.0003875298004779151
Position 6936: 0.0003208952934394561
Position 4114: 0.0002503428818423539
Position 5323: 0.0002311578643633986
Position 5273: 0.0002210405552544921
Position 3399: 0.00019989506540403712
Position 678: 0.0001869987549282129
Position 3686: 0.00017073749692569508
Position 5977: 0.00016474487420082288
Position 8551: 0.00015441567361924427
Position 4503: 0.00014033846577793662
Position 4225: 0.0001295537602220459
Position 2956: 0.00012316832922298275
Position 5197: 0.00011893400202602159
Position 4950: 8.980263513212718e-05
Position 1259: 8.446452558744724e-05
Position 494: 5.7067291221465773e-05
Position 543: 4.898063541270622e-05
Position 9069: 4.174889041953855e-05
Position 5912: 3.958657047676261e-05
Position 242: 3.168950512465089e-05
Position 6217: 3.167775244488275e-05
Position 7039: 2.960042088331186e-05
Position 898: 1.9419626249162074e-05
Position 1466: 1.754581991146491e-05
Position 74: 1.597292466106279e-05
Position 7807: 1.477924666636486e-05
Position 841: 9.495283535607e-06
Position 821: 7.790615404130072e-06
Position 420: 7.427856950716414e-06
Position 1512: 5.646822409255279e-06
Position 1577: 5.36200882299713e-06
Position 1542: 3.955551182267137e-06
Position 530: 3.891423435363897e-06
Position 1278: 3.669527494119456e-06
Position 422: 2.751794061223419e-06
Position 326: 2.6204234485348258e-06
Position 1300: 2.5307122292137703e-06
Position 1098: 2.4248755032682685e-06
Position 1527: 1.555404731979778e-06
Position 3874: 1.3968294970701823e-06
Position 563: 1.3164084764462287e-06
Position 1614: 1.2005383503541387e-06
Position 622: 6.115033937175847e-07
Position 700: 4.707131427392535e-07
Position 165: 4.049387404130807e-07
Position 515: 3.631631395222079e-07
Position 528: 1.0404018443386805e-07
Position 218: 7.227807337098527e-08
Position 437: 6.874758400728937e-08
Position 198: 5.6478575701525736e-08
Position 211: 2.259564694559748e-08
Position 27: 1.0754052620531879e-08
Position 602: 5.26546103774299e-09
Position 314: 1.6786633044392644e-09
Position 171: 7.125403541666659e-10
Position 360: 2.7486934575131836e-10
Position 756: 3.269671695038806e-12
Position 789: 2.8583915592026872e-12
Position 464: 2.4154284995869617e-12
Position 462: 1.7417289583202797e-12
Position 453: 5.273370715442903e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5578: 0.9992886687251987
Position 3201: 0.7348049048496169
Position 19677: 0.6099570232054673
Position 15663: 0.2732951035338876
Position 5377: 0.18312205410756746
Position 3083: 0.1511249291029915
Position 4433: 0.1119044494043374
Position 16119: 0.10694668249470721
Position 5186: 0.0993113792583315
Position 8684: 0.08592261382780837
Position 8930: 0.07575187457684258
Position 14975: 0.06910507533695368
Position 14768: 0.05068407818816936
Position 8337: 0.050676810646455704
Position 8751: 0.04204694230338161
Position 8716: 0.04078526254838833
Position 1699: 0.04065144507503223
Position 4795: 0.02552278401224873
Position 5285: 0.02499865903851856
Position 681: 0.024012359453748407
Position 3169: 0.0237070749076365
Position 1357: 0.023145882090416542
Position 3245: 0.022736710551662678
Position 8910: 0.022001588464408008
Position 3223: 0.019658494838044632
Position 11900: 0.016440841908767115
Position 759: 0.013257788839161455
Position 5323: 0.012024177769219963
Position 11388: 0.01004865730082502
Position 8430: 0.00872267592596766
Position 11842: 0.008514349194574649
Position 9525: 0.008046747275092945
Position 10328: 0.007708505444530255
Position 622: 0.007474183486156627
Position 902: 0.006715173192065646
Position 872: 0.006640530984917277
Position 13604: 0.006368827422764836
Position 11306: 0.006231903261648118
Position 2720: 0.006011682473863055
Position 12252: 0.005773252071724373
Position 869: 0.005107208929060286
Position 4879: 0.004970049284596993
Position 14579: 0.004967407156331418
Position 5196: 0.004806741013942346
Position 4438: 0.00461773143990814
Position 15262: 0.004093042307825114
Position 7214: 0.0038912329794950633
Position 13400: 0.0038072260211857753
Position 4212: 0.00361366617488884
Position 4903: 0.0035463015414704787
Position 5357: 0.003423199830890922
Position 9190: 0.003368795641443487
Position 5360: 0.0033068767706393083
Position 704: 0.0031397678166601647
Position 7231: 0.0031332672549121018
Position 7151: 0.0029320230564777875
Position 4062: 0.0028935423736327556
Position 15166: 0.002765460818404922
Position 8459: 0.002712415133515771
Position 4818: 0.0026159746163567092
Position 11725: 0.0024705824062027336
Position 8881: 0.0024072608482273734
Position 9798: 0.0020604804824844074
Position 10149: 0.002038612160838543
