Gene = GORAB
index = 610
Annotated 5SS: [  156  7439 10464 12717]
Annotated 3SS: [ 7080 10361 12575 19885]
SMsplice 5SS: [  275  7443  8537 10464 12717]
SMsplice 3SS: [ 7080  8403 10361 12575 14566]
top_k =  500
Partition function (log Z): -1.9118970975277172

Sorted 5' Splice Sites (High to Low Probability):
Position 12717: 0.9987354416606758
Position 10464: 0.9956964951568168
Position 7443: 0.8771808330888505
Position 8537: 0.6500480605779368
Position 275: 0.5124635830726336
Position 279: 0.2450095570907147
Position 511: 0.17742396964096088
Position 11518: 0.13926044787670114
Position 1523: 0.12839489878846158
Position 105: 0.09389270675615022
Position 499: 0.06302991615036592
Position 11777: 0.06027082783853181
Position 12184: 0.05693359629652909
Position 6967: 0.05604332129390679
Position 977: 0.054404900834690816
Position 7439: 0.04046135901458897
Position 8039: 0.0347397995820412
Position 156: 0.030180530612670335
Position 10290: 0.01850714389735677
Position 1000: 0.018454117453809493
Position 20302: 0.018088318151623206
Position 17907: 0.017533076329997878
Position 11285: 0.01517546128881869
Position 17434: 0.014143101011110942
Position 4293: 0.01292484544201987
Position 12269: 0.011393284014299142
Position 17881: 0.010997657423089922
Position 2456: 0.010557773012021762
Position 3012: 0.010085582906169037
Position 18252: 0.009683946207716457
Position 11317: 0.009562993600242547
Position 14950: 0.008206611674151869
Position 959: 0.008174162101365394
Position 13166: 0.007685586709207667
Position 618: 0.007025341467611818
Position 14395: 0.006991097117240575
Position 19687: 0.006646505507967082
Position 11360: 0.0060586060625673135
Position 945: 0.005622162945589581
Position 1234: 0.0056144844379520074
Position 14473: 0.005540528487003856
Position 7242: 0.003935208717165733
Position 2696: 0.0038979221043802244
Position 14961: 0.003880690680903537
Position 9463: 0.0036811474503851338
Position 11861: 0.00365401184426401
Position 2445: 0.0035041850018931774
Position 4063: 0.003456677852411027
Position 2562: 0.0031944430556849752
Position 13036: 0.003157152724408076
Position 9870: 0.003135298121086573
Position 2628: 0.0031339594491009877
Position 1491: 0.003102127232424287
Position 7236: 0.002958242401856959
Position 12144: 0.0028854217007164744
Position 505: 0.002762698208225788
Position 437: 0.0026259022330909357
Position 5709: 0.0022942136062712158
Position 491: 0.002186896331630257
Position 781: 0.0021534393736869933
Position 2775: 0.0019275085684014766
Position 1039: 0.0018728979609756262
Position 11676: 0.0018062457139922006
Position 728: 0.0015281563456080152
Position 392: 0.0014575240909818156
Position 10501: 0.0014409199091896996
Position 2080: 0.0013465079161112407
Position 7701: 0.0013181682709879421
Position 1084: 0.0009479078054778427
Position 12299: 0.000924652944143534
Position 986: 0.000899973132769662
Position 17522: 0.0008899785396930921
Position 11131: 0.000806143952435838
Position 898: 0.0007035538532481507
Position 15526: 0.0006764789993486344
Position 11745: 0.0006661988471645066
Position 14434: 0.0006433491711065003
Position 1154: 0.000620232761043756
Position 882: 0.0005906064715428561
Position 1027: 0.0005841503657679892
Position 13569: 0.0005789202390128517
Position 1146: 0.0005667137536908232
Position 2716: 0.0004998562965698747
Position 2048: 0.0004508116270948765
Position 11380: 0.0004363272219695889
Position 956: 0.0004331422845809074
Position 7152: 0.00041776947526366395
Position 7306: 0.0004082369599427452
Position 2307: 0.00039632112543953283
Position 1622: 0.0003834853165555926
Position 7629: 0.0003763736503435772
Position 7383: 0.0003168862100247853
Position 11324: 0.0003045721383985856
Position 1495: 0.0002904067834692844
Position 950: 0.00027875654297483405
Position 14454: 0.00020172047660476844
Position 283: 6.91466305835349e-05
Position 76: 5.823653913500994e-05
Position 82: 3.07320623358275e-05
Position 716: 2.405572098733349e-05
Position 734: 2.34793052847307e-05
Position 10494: 2.3340774885227364e-05
Position 16748: 2.2438883054554573e-05
Position 168: 1.8526502178636265e-05
Position 10775: 1.4703425924969611e-05
Position 10849: 1.1778235409910086e-05
Position 10427: 1.1392126680513632e-05
Position 14047: 9.798206307431777e-06
Position 377: 8.359357407900565e-06
Position 175: 8.128492929324283e-06
Position 300: 7.300839973171529e-06
Position 679: 6.775371354273305e-06
Position 10755: 5.602562370518199e-06
Position 2323: 5.095530835053776e-06
Position 2797: 4.747565651529013e-06
Position 573: 3.903327077721755e-06
Position 13081: 3.758821175770682e-06
Position 549: 3.330305568086313e-06
Position 178: 3.3278551353965613e-06
Position 454: 2.469752460770096e-06
Position 191: 1.845653528345775e-06
Position 14079: 1.812006115869093e-06
Position 13471: 1.7802659499278928e-06
Position 259: 1.2183199614500476e-06
Position 456: 1.1838469003451658e-06
Position 37: 7.857697885109052e-07
Position 12918: 5.829782949065725e-07
Position 324: 3.8826198322468375e-07
Position 253: 3.7499110188244207e-07
Position 44: 1.1762796479478448e-07
Position 35: 2.053020492620599e-09
Position 257: 8.27454962515419e-12
Position 239: 3.3538271108373258e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10361: 0.9971431702346705
Position 12575: 0.9970710416281833
Position 7080: 0.9216759437401537
Position 8403: 0.5734308523851419
Position 14566: 0.1332390999355019
Position 1334: 0.09564649585115115
