Gene = DCTN4
index = 434
Annotated 5SS: [  251  2693  5631 16996 25742 27694 28066 28479 36203 39394 40834 43545]
Annotated 3SS: [ 2621  5451 16951 25633 27619 27952 28368 36128 39338 40725 43446 47746]
SMsplice 5SS: [  251  2693  5631 16292 16996 25742 27694 28066 28479 35168 36203 36445
 40834 43545]
SMsplice 3SS: [ 2621  5451 16159 16951 25633 27619 27952 28368 35043 36128 36346 40725
 43446 47746]
top_k =  500
Partition function (log Z): 17.32670260156657

Sorted 5' Splice Sites (High to Low Probability):
Position 28479: 0.9963696888631006
Position 43545: 0.9958387252965828
Position 5631: 0.9957184853465715
Position 25742: 0.9860153420841842
Position 2693: 0.9741719926177123
Position 28066: 0.9053181480927294
Position 27694: 0.880482477588813
Position 16996: 0.8642288659642463
Position 36203: 0.8476355513082626
Position 35168: 0.8205006375127596
Position 36445: 0.8013083269593391
Position 40834: 0.7096350303075312
Position 251: 0.6594930624928445
Position 1189: 0.5492498377874832
Position 44922: 0.5016840862047202
Position 4826: 0.46221342543878324
Position 39394: 0.4527818243336237
Position 29647: 0.338164314740182
Position 2473: 0.330315778902335
Position 26071: 0.30199237411356944
Position 765: 0.29787107419635195
Position 22925: 0.23766320064016652
Position 16292: 0.2273992416753614
Position 15195: 0.20290819407808264
Position 1819: 0.17932210728907144
Position 274: 0.16690790179226367
Position 5332: 0.12297458623808803
Position 27733: 0.11522016410172768
Position 804: 0.10650551682340008
Position 30806: 0.09753054022200555
Position 33208: 0.09750154666486409
Position 4840: 0.09081973894193521
Position 11250: 0.0854530584940929
Position 173: 0.08480656148460207
Position 3482: 0.0774556482708498
Position 28050: 0.07238293345588509
Position 795: 0.07006253998393874
Position 3613: 0.06709187963894264
Position 3579: 0.05487019963482926
Position 8177: 0.05338125520039033
Position 46904: 0.0496892064231543
Position 3487: 0.04859709228868005
Position 45344: 0.04753296432340835
Position 26082: 0.04277256615527041
Position 2229: 0.03900116634401533
Position 7475: 0.03762902351891086
Position 43273: 0.03624132043488309
Position 973: 0.030583206541626915
Position 39727: 0.029756396121268437
Position 549: 0.028235489124211255
Position 27224: 0.026841337421853597
Position 524: 0.025019510712459253
Position 34584: 0.0226433181113635
Position 15227: 0.021896733870880977
Position 998: 0.021484383083966364
Position 3274: 0.021374581576245617
Position 46641: 0.020928380409211363
Position 37085: 0.020741029360437372
Position 11880: 0.020637373180042873
Position 237: 0.01925675533587144
Position 39133: 0.018950203481303347
Position 13345: 0.01875584119892769
Position 38786: 0.018367429943151166
Position 28211: 0.01725704084706305
Position 35432: 0.014643975558603767
Position 4118: 0.014594346651256118
Position 25753: 0.013984657915815246
Position 41347: 0.013067669293638578
Position 754: 0.009757237818107011
Position 48167: 0.009715668230395874
Position 1971: 0.00832503090425393
Position 41828: 0.0082551830279522
Position 38433: 0.007837350114540013
Position 39617: 0.007713572331235621
Position 45866: 0.007503987771015813
Position 26308: 0.0067326802647974665
Position 47445: 0.0066476840433194705
Position 4404: 0.006646501575681489
Position 4864: 0.006424169721211765
Position 39582: 0.005521967969217885
Position 5627: 0.00428151465342929
Position 28666: 0.004206337016149684
Position 39453: 0.003948675928287276
Position 4734: 0.003827244669994745
Position 47609: 0.0036983641150392585
Position 29055: 0.003518897601370907
Position 864: 0.002984525545505213
Position 3200: 0.002818169745721379
Position 36990: 0.0026623295937787447
Position 1544: 0.0026593303036747296
Position 44418: 0.0023577892202148285
Position 1161: 0.0018636986364100883
Position 76: 0.0014888175800398943
Position 377: 0.0014510432275858462
Position 283: 0.0013299268424848724
Position 2077: 0.0013053157020382973
Position 1288: 0.0012017396903205007
Position 39991: 0.0011777457411068673
Position 213: 0.0011752825473391895
Position 2141: 0.0010745626537682765
