Gene = RHOBTB3
index = 1139
Annotated 5SS: [  510   910  5901 17313 21176 24587 32446 36992 49251 52789 57684]
Annotated 3SS: [  683  5713 17157 21063 24220 32332 36870 49076 52621 57586 61883]
SMsplice 5SS: [  510   910  5901 17313 28988 32446 36992 37149 49146 52789 57684]
SMsplice 3SS: [  683  5713 17157 28847 32332 36870 37063 49076 52621 57586 61883]
top_k =  500
Partition function (log Z): -32.078108323765505

Sorted 5' Splice Sites (High to Low Probability):
Position 5901: 0.997915879680252
Position 17313: 0.8561374541229956
Position 910: 0.6524424900963133
Position 510: 0.32587720153923805
Position 213: 0.29731578652166724
Position 1972: 0.2078222629702453
Position 993: 0.20311243142122848
Position 84: 0.18809994813483713
Position 863: 0.10319933588081218
Position 2603: 0.065239505002947
Position 5402: 0.055668868124894307
Position 5543: 0.04426184507216336
Position 21176: 0.03731642458048609
Position 514: 0.029630277772714503
Position 457: 0.02708873907316706
Position 236: 0.023425292843671452
Position 1175: 0.013545450066815791
Position 425: 0.010676117414811972
Position 7293: 0.007237969102329147
Position 2010: 0.004991172531328627
Position 852: 0.004894921343236534
Position 9081: 0.004672196662189904
Position 222: 0.004503017718852191
Position 1822: 0.004484869601849082
Position 2661: 0.004182390038434293
Position 6724: 0.002594976063491218
Position 3321: 0.002529417508214121
Position 6183: 0.0023234634244993007
Position 2760: 0.002188459706366217
Position 244: 0.0021630208514833247
Position 1748: 0.0020863857607389836
Position 280: 0.001776274773119268
Position 580: 0.0015946203999760795
Position 557: 0.0012172445175861744
Position 13380: 0.0006981749609743593
Position 829: 0.00035476756898488777
Position 6800: 0.0003488213478070335
Position 72: 0.0002691524536448636
Position 1160: 0.00013962761416194404
Position 379: 0.00013273876291838255
Position 836: 0.00012671532893397534
Position 318: 0.00011306817376494352
Position 1145: 7.773306093727456e-05
Position 684: 6.306680732418374e-05
Position 261: 4.763468583913018e-05
Position 364: 4.2448024967125986e-05
Position 7522: 3.9676257124736485e-05
Position 479: 2.1486981398231575e-05
Position 537: 2.1329023289733303e-05
Position 886: 1.844004582906776e-05
Position 618: 1.3089662790959463e-05
Position 674: 4.920782220623452e-06
Position 841: 3.0350089035214898e-06
Position 552: 2.4169222436102923e-06
Position 784: 2.1468988512731295e-06
Position 602: 1.7601285701036626e-06
Position 1006: 4.6251195556328356e-07
Position 889: 3.5030048945360883e-07
Position 37: 2.531436406773081e-07
Position 843: 2.258759664943394e-07
Position 997: 1.2680893348781319e-07
Position 877: 2.036807927800149e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 683: 0.8723573927261324
Position 17157: 0.8661697171926862
Position 5713: 0.8648766100111577
Position 18655: 0.14040899943952054
Position 22107: 0.1272060393375769
Position 5661: 0.12694521313727328
Position 21063: 0.12665897476371527
Position 24220: 0.12074024743495253
Position 19855: 0.11359692571218377
Position 19141: 0.09862070254751332
Position 5281: 0.09177466484542936
Position 1781: 0.08850791442051818
Position 1704: 0.0659567540944753
Position 18022: 0.06314941782035054
Position 23294: 0.05740175223256863
Position 19910: 0.038304499811182655
Position 2478: 0.030225637015583735
Position 19123: 0.024727893404545464
Position 2496: 0.019613196949201012
Position 1906: 0.01931739418724067
Position 1843: 0.016134066614016396
Position 1758: 0.014245368687048557
Position 17619: 0.013919602397890373
Position 2529: 0.013547209410805401
Position 1075: 0.01351632198968366
Position 1866: 0.00970775334258924
Position 19318: 0.008137171315448936
Position 7158: 0.006982547526788818
Position 5727: 0.006801788243198161
Position 7931: 0.006688882037590599
Position 12134: 0.006129622152593873
Position 5262: 0.005841011149402274
Position 11265: 0.005832938138145194
Position 15146: 0.005831117223560858
Position 15507: 0.005682171996280986
Position 10818: 0.005403744495790966
Position 6027: 0.005098556790912177
Position 17777: 0.00488396749109631
Position 2373: 0.003886600918314403
Position 10371: 0.0036952517843520946
Position 13607: 0.0036626069936130773
Position 11296: 0.0035595912111533296
Position 8400: 0.0033705178662056506
Position 8970: 0.0028353424867841558
Position 13990: 0.0027967471671879974
Position 16623: 0.0025884089906132502
Position 5184: 0.0024118317233633602
Position 8930: 0.0022969651786116114
Position 1784: 0.0021708375740298602
Position 1874: 0.0021083825872904574
Position 8420: 0.0020481210181268568
Position 2566: 0.0018434618533578221
Position 10719: 0.0018025683662866222
Position 3246: 0.0016685469384838066
Position 15850: 0.0015878241461384803
Position 8199: 0.0015460861025603523
Position 7213: 0.0014881998497327544
Position 548: 0.0014117529214636199
Position 13035: 0.001402819228834019
Position 824: 0.0013957183404798234
Position 5985: 0.001291577601789628
Position 12089: 0.0012062361543225398
Position 12560: 0.0011338274079678678
Position 732: 0.0010977357652548528
Position 9764: 0.0010745528052049612
Position 776: 0.0010521909253214247
Position 14658: 0.0010482708339510135
Position 14712: 0.0010379892361123968
Position 13269: 0.001019535288079322
Position 6629: 0.00099773402075659
Position 6594: 0.0009570198425808282
Position 13217: 0.0009526213891091741
Position 3133: 0.0008865004344124193
Position 9142: 0.0008504077324609417
Position 11616: 0.000826603775561307
Position 2546: 0.0008214440418607205
Position 7847: 0.0007864174682705069
Position 803: 0.0007217602393485417
Position 7424: 0.0006881969289010077
Position 6701: 0.0006639721940096837
Position 2342: 0.0006563025710991806
Position 2676: 0.0006378872561633398
Position 10756: 0.0005937656667167521
Position 11198: 0.000589964793620026
Position 12957: 0.0005545227367751117
Position 11585: 0.0005477074136863017
Position 7809: 0.0005438100902952847
Position 9280: 0.0005322560315019055
Position 11476: 0.000509954016071814
Position 7578: 0.00047741841341362144
Position 1668: 0.0004759816945771936
Position 1936: 0.00043648948104523145
Position 6652: 0.0004244928962988557
Position 10275: 0.0004085955521850788
Position 2607: 0.00037848012792210156
Position 1826: 0.00037026959649642094
Position 8893: 0.0003314751579287412
Position 10236: 0.0003296882197891413
Position 3705: 0.00032815049078521876
Position 9862: 0.0003188816882576327
Position 11982: 0.0003070046182207393
Position 6880: 0.000276523085163775
Position 7793: 0.0002757219447875808
Position 9905: 0.00027265028916858126
Position 7251: 0.00027044856566314546
Position 6475: 0.00022036353205255585
Position 7189: 0.0002130607267609368
Position 6231: 0.0001995983343475196
Position 10397: 0.000174273872202271
Position 3343: 0.0001705036246414291
Position 567: 0.00011251170581820451
Position 858: 0.00011055195790539183
Position 7958: 9.409547213045427e-05
Position 3593: 8.175402200288254e-05
Position 6555: 7.847958139281371e-05
Position 914: 7.471301008907584e-05
Position 625: 7.26812905184786e-05
Position 6139: 6.619535066990839e-05
Position 2759: 6.55445306985419e-05
Position 8599: 6.382384653575443e-05
Position 882: 6.21282813277379e-05
Position 8623: 5.092035341802142e-05
Position 800: 4.810964975435222e-05
Position 798: 4.627260590246336e-05
Position 7350: 4.158463785477657e-05
Position 6721: 3.305766100577327e-05
Position 3658: 2.6930098019030875e-05
Position 630: 2.582298350387947e-05
Position 6287: 1.977054065364594e-05
Position 2060: 1.853240468773882e-05
Position 308: 1.564877265275923e-05
Position 4644: 1.1276377783821431e-05
Position 6070: 1.1206547335471262e-05
Position 6425: 9.36191553283799e-06
Position 852: 8.601547074414327e-06
Position 1949: 6.566791234181285e-06
Position 1104: 6.375916032273812e-06
Position 938: 5.2378639461464475e-06
Position 714: 4.542067909375447e-06
Position 1082: 4.365990205644073e-06
Position 1044: 3.91020217805597e-06
Position 479: 3.3379370648478995e-06
Position 454: 2.2233620630964032e-06
Position 1178: 2.0621186007032273e-06
Position 1313: 1.6497143858704626e-06
Position 628: 1.2560733153470457e-06
Position 573: 1.2494149357048014e-06
Position 1626: 1.1396353278815915e-06
Position 384: 6.17081449883992e-07
Position 1482: 4.5236134901513704e-07
Position 863: 4.5157883716559466e-07
Position 165: 2.572515134052039e-07
Position 1788: 1.979059578150667e-07
Position 1743: 1.8305018668692167e-07
Position 283: 1.672348466719204e-07
Position 504: 1.4383573900335057e-07
Position 136: 1.229515601698856e-07
Position 2582: 1.1868334765690708e-07
Position 1579: 7.902257071704007e-08
Position 1422: 6.398521288568343e-08
Position 918: 4.198556750348621e-08
Position 1601: 3.9371835713334025e-08
Position 150: 2.6253284707890373e-08
Position 773: 2.5179765143824413e-08
Position 289: 2.204624138227891e-08
Position 997: 1.4022416782448528e-08
Position 461: 1.0255513566952146e-08
Position 1091: 8.907811733857461e-09
Position 162: 8.18899619268473e-09
Position 945: 7.1300894785099325e-09
Position 175: 5.35798824836674e-09
Position 147: 2.8215050652932206e-09
Position 168: 2.7157409562075693e-09
Position 182: 2.5413045217663877e-09
Position 414: 2.345891356690518e-09
Position 156: 1.1514708142029932e-09
Position 138: 1.0726519281103102e-09
