Gene = CENPL
index = 345
Annotated 5SS: [  207 13001 16866 21170]
Annotated 3SS: [12825 16613 20626 23612]
SMsplice 5SS: [  207 13001]
SMsplice 3SS: [12825 23612]
top_k =  500
Partition function (log Z): -9.188709551203289

Sorted 5' Splice Sites (High to Low Probability):
Position 13001: 0.9987640599973806
Position 207: 0.8510820479223238
Position 20667: 0.582514190194982
Position 21170: 0.5051819858366897
Position 16866: 0.2626347930702295
Position 20230: 0.1916368644393438
Position 20212: 0.18537993750556553
Position 6141: 0.14936147360741128
Position 23884: 0.12393976619389435
Position 4079: 0.1100853379171309
Position 17694: 0.09066309629904863
Position 590: 0.0876690186432546
Position 19890: 0.08086222529414108
Position 945: 0.051770406005711755
Position 6328: 0.04599235427761703
Position 10925: 0.04533179721148306
Position 12508: 0.04054660319051287
Position 19894: 0.0319100798868639
Position 2503: 0.024154064917479373
Position 20172: 0.020675569920040156
Position 8009: 0.02020597155705458
Position 297: 0.01965073937865675
Position 20237: 0.016851509244846234
Position 21694: 0.016774401240383333
Position 1783: 0.015793606846583846
Position 20428: 0.015042888379746433
Position 5021: 0.0141516278087287
Position 12196: 0.012770393566264434
Position 19903: 0.011935830409917893
Position 56: 0.01126385793196839
Position 10693: 0.009089846485177005
Position 21387: 0.008522268288022161
Position 23862: 0.008497898988890756
Position 17674: 0.00838521572863633
Position 15649: 0.006877132303748498
Position 18575: 0.002235833096774693
Position 17740: 0.00203495847151831
Position 21726: 0.0020225955621499185
Position 15324: 0.0020214514654123394
Position 18500: 0.0011688378938349807
Position 14445: 0.001026098051962861
Position 16447: 0.0009518825167289872
Position 14062: 0.0009269369114092856
Position 12932: 0.0008921262346785909
Position 5653: 0.0005852908327764013
Position 360: 0.0004962288305576896
Position 4667: 0.0004336649658841937
Position 3075: 0.0004180361244048709
Position 2435: 0.0003845856421192056
Position 1851: 0.00015472422056046702
Position 3013: 0.00011987617266575771
Position 226: 6.52288599795865e-05
Position 179: 4.3098888437600696e-05
Position 220: 3.689928474254922e-05
Position 1440: 2.6286011664021507e-05
Position 757: 2.1984894316726338e-05
Position 636: 1.8631281402949792e-05
Position 1362: 1.2627663576284785e-05
Position 655: 1.2547660200839041e-05
Position 1101: 8.710077411508555e-06
Position 1163: 6.45880924265525e-06
Position 267: 6.328246822442176e-06
Position 1610: 4.464631840204219e-06
Position 1391: 4.448396211767506e-06
Position 614: 3.20163052042029e-06
Position 817: 3.0820212754223735e-06
Position 561: 1.7583783144579086e-06
Position 643: 1.7273658983548961e-06
Position 390: 1.589644317991721e-06
Position 291: 1.161662296367906e-06
Position 332: 9.173063425934976e-07
Position 248: 8.458641367489365e-07
Position 349: 5.000827185185331e-07
Position 382: 3.734180475935078e-07
Position 259: 1.970222209458796e-07
Position 569: 1.9475942833901127e-07
Position 768: 1.511733769522638e-07
Position 619: 1.294207528663944e-07
Position 465: 1.1473442492661166e-07
Position 441: 1.1367431629598794e-07
Position 374: 1.0947436837202869e-07
Position 262: 4.748396104334028e-09
Position 92: 4.72842363361904e-09
Position 12: 4.530697801892158e-09
Position 164: 4.077311330858774e-09
Position 264: 2.3468630663864306e-09
Position 5: 1.2953016102594003e-09
Position 122: 4.649247438493186e-10
Position 3: 3.2032590549375313e-10
Position 24: 1.5486697784409566e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12825: 0.9686583107871177
Position 23612: 0.9017172937934858
Position 20626: 0.6428879441394325
Position 20058: 0.4503339809240175
Position 21084: 0.2586125091566896
Position 20943: 0.15878137211910648
Position 19748: 0.12657609479583384
Position 3981: 0.10569701500755074
Position 16613: 0.10027091690309485
Position 17555: 0.09123477457308764
Position 16821: 0.0891862421503036
Position 6062: 0.0734735599477595
Position 23973: 0.07159043284222763
Position 20832: 0.06524028559277427
Position 24006: 0.05960303548757743
Position 10643: 0.041477425841679905
Position 16702: 0.041214868043409764
Position 12260: 0.040550440767850485
Position 21540: 0.038649437150841966
Position 16754: 0.03242006204329837
Position 6239: 0.029945402737749503
Position 6032: 0.02525203321638016
Position 12846: 0.021765988566384762
Position 2400: 0.02160920720304491
Position 7749: 0.018412555711166984
Position 6116: 0.01819897161432839
Position 6086: 0.015926764828533304
Position 1695: 0.01448820586142402
Position 12044: 0.012770393566264434
Position 4925: 0.011774721498144397
Position 5991: 0.011443603797311084
Position 21321: 0.010188693752975243
Position 10850: 0.00961755625548724
Position 6019: 0.00939271190451268
Position 12829: 0.00927694714176302
Position 911: 0.008813343359819458
Position 15514: 0.0070107160624960215
Position 22116: 0.006868091229743272
Position 17575: 0.0058964168226492385
Position 17551: 0.005641678879887251
Position 6134: 0.005276421808768716
Position 5997: 0.005090145261306913
Position 783: 0.004582654033445377
Position 18368: 0.003693519460443872
Position 749: 0.003642412842616108
Position 10604: 0.003335609897838076
Position 683: 0.0032108858367525636
Position 21596: 0.0028722026095110435
Position 2404: 0.002197353292070938
Position 15177: 0.0021344821198702995
Position 7968: 0.0017960910108065378
Position 14165: 0.0014932777311970876
Position 5828: 0.0013571865532065882
Position 24184: 0.0012441968529801227
Position 1711: 0.0012175799421381764
Position 4961: 0.0010907570933583093
Position 13222: 0.0010858726019848258
Position 16141: 0.0009824064897440475
Position 3995: 0.0009309441509520334
Position 3875: 0.0007683284619939966
Position 22112: 0.0007595070697366634
Position 660: 0.0007469623783992628
Position 4905: 0.0007376825902609337
Position 3805: 0.0006914697265116022
Position 2358: 0.0005489599982024774
Position 4903: 0.000535012584954765
Position 3930: 0.0005337186306389165
Position 840: 0.00048200060139791785
Position 5532: 0.0004666792004210821
Position 13830: 0.00042962204608461724
Position 3950: 0.00039123369659278145
Position 3884: 0.00038565450618106904
Position 4570: 0.0003778262637782218
Position 359: 0.00036925897453540655
Position 13778: 0.0003505870164379388
Position 3857: 0.0003489866627907347
Position 3776: 0.0003384368884091895
Position 2889: 0.0003155456772071369
Position 13892: 0.000303001731553149
Position 14539: 0.0002137595704759801
Position 1635: 0.00019014657102728208
Position 17954: 0.00018392553210683064
Position 21431: 0.00017324106637339244
Position 13108: 0.00017162418443914773
Position 2950: 0.00015712091084210808
Position 809: 0.00013192153850377517
Position 5578: 9.101524487895565e-05
Position 15725: 8.04687487846974e-05
Position 13659: 7.7756126838092e-05
Position 2189: 7.512100027239501e-05
Position 13242: 7.149887965711872e-05
Position 465: 6.25864649892776e-05
Position 4544: 5.6851574418327365e-05
Position 19104: 5.631095888451865e-05
Position 377: 5.357828850519437e-05
Position 14617: 5.327933024125576e-05
Position 18629: 5.0294759274479705e-05
Position 2925: 4.9439956170970755e-05
Position 18086: 4.2013966242319824e-05
Position 18412: 3.902590530713479e-05
Position 2128: 3.485727912213942e-05
Position 2328: 3.204417310427831e-05
Position 5472: 2.7728509267681373e-05
Position 15729: 2.7417869334344534e-05
Position 421: 2.613518834244443e-05
Position 14563: 2.1543888749683284e-05
Position 1431: 2.062448527639158e-05
Position 764: 1.7436672264136456e-05
Position 13218: 1.624800165445813e-05
Position 13618: 1.622063506663637e-05
Position 1622: 1.562506809401632e-05
Position 4759: 1.553611722856011e-05
Position 755: 1.53283807161524e-05
Position 2082: 1.2611759715943397e-05
Position 15799: 1.2296001429645128e-05
Position 2707: 1.2034412203395908e-05
Position 1655: 1.1398779400833462e-05
Position 846: 1.1234113649465855e-05
Position 751: 1.0661249589237837e-05
Position 419: 1.0603618833668457e-05
Position 2275: 9.755983204148784e-06
Position 2195: 9.453756390724891e-06
Position 2105: 8.366634083830688e-06
Position 13080: 8.353414402278993e-06
Position 501: 7.929070478684668e-06
Position 332: 7.584181381904107e-06
Position 2760: 4.5349218522546415e-06
Position 478: 4.083662788433462e-06
Position 296: 3.6278944087146854e-06
Position 9188: 3.5294337226850343e-06
Position 7571: 3.2170098701241834e-06
Position 1451: 3.1531409794038327e-06
Position 883: 2.915848672458831e-06
Position 10924: 2.7911711642625638e-06
Position 13929: 2.4402790077947786e-06
Position 1482: 2.0834649491137487e-06
Position 940: 1.5333685579207856e-06
Position 486: 1.5258403151087178e-06
Position 868: 1.4502595473576588e-06
Position 6912: 1.4121961774176103e-06
Position 10148: 7.356544052207951e-07
Position 8102: 5.928092551063741e-07
Position 8767: 5.084096503198538e-07
Position 8045: 3.2262180608772905e-07
Position 7401: 2.703162682807814e-07
Position 5064: 1.9909675750733368e-07
Position 5734: 9.187142757478681e-08
Position 3147: 7.584089750543493e-08
Position 2692: 6.829811036458042e-08
Position 2609: 6.748507181005316e-08
Position 3074: 6.386045396038224e-08
Position 3365: 4.7302300619717824e-08
Position 1127: 2.6583813537308797e-08
Position 2646: 2.2649010175194074e-08
Position 1082: 1.0615501910453787e-08
Position 3669: 3.622225376345162e-10
Position 879: 1.0439383667458007e-11
Position 865: 7.888728636518438e-12
Position 634: 1.893359110261284e-12
Position 820: 1.7068891471319093e-12
Position 817: 1.5953511794538404e-12
Position 887: 1.4666909781156814e-12
Position 639: 1.426283566962157e-12
