Gene = HSDL2
index = 666
Annotated 5SS: [  244 24222 25786 29085 37008 39022 58689 61834 74226 79641]
Annotated 3SS: [24057 25686 28969 36903 38922 58493 61761 74075 79511 90494]
SMsplice 5SS: [  244 14561 14781 24222 25786 29085 37008 39022 58689 58876 61510 61834
 74226 79641]
SMsplice 3SS: [14406 14719 24057 25686 28969 36903 38922 58493 58805 61414 61761 74075
 79511 90494]
top_k =  500
Partition function (log Z): 3.7561006392358505

Sorted 5' Splice Sites (High to Low Probability):
Position 39022: 0.9999999999999962
Position 58689: 0.9999999999993474
Position 61834: 0.9999999901246548
Position 24222: 0.9999986010882544
Position 79641: 0.9999549819082965
Position 29085: 0.9922514331744688
Position 14781: 0.9248513989491289
Position 61510: 0.8986989135677884
Position 74226: 0.8756933275826704
Position 14561: 0.8735312719612481
Position 58876: 0.8467545720378226
Position 244: 0.7921740944781754
Position 25786: 0.7642205672067612
Position 2732: 0.4992897004685729
Position 23612: 0.4872036934967508
Position 37008: 0.45989965142574485
Position 37015: 0.43361579438738146
Position 27937: 0.4022935543845417
Position 67710: 0.29498039753426303
Position 88314: 0.2466978852613636
Position 90546: 0.20372641689764975
Position 45347: 0.2025370840542851
Position 30101: 0.176200693248011
Position 20369: 0.17000418373916035
Position 416: 0.16587028014967245
Position 81873: 0.14853279881717535
Position 76085: 0.12630153678411565
Position 30126: 0.12299101286788199
Position 25833: 0.12173492916259834
Position 14588: 0.1148100519545518
Position 7426: 0.11364666517497984
Position 571: 0.10349951512900525
Position 28351: 0.10000010463583889
Position 85612: 0.0797713544644772
Position 37027: 0.07619977217282346
Position 73787: 0.07611590868626061
Position 90648: 0.07385124296270948
Position 34100: 0.06593110105435641
Position 34076: 0.06520819331557247
Position 34421: 0.06403665816632868
Position 83306: 0.05819742938658183
Position 19288: 0.056019624840596666
Position 86823: 0.0546179254537912
Position 61530: 0.05020178632758631
Position 20300: 0.04152987810122035
Position 78668: 0.04046073539695269
Position 37605: 0.038867045352250267
Position 14977: 0.03677013664964773
Position 25822: 0.03207809176841594
Position 80751: 0.029922415125121445
Position 76406: 0.02858930826761614
Position 17938: 0.027305735761221733
Position 14847: 0.026428002560392575
Position 15500: 0.0261786057740898
Position 34905: 0.026017803712294063
Position 16075: 0.025344343845189
Position 27581: 0.023356050637617677
Position 61423: 0.022862018704049428
Position 33400: 0.022850923185726416
Position 34914: 0.020452024544707702
Position 27623: 0.019334576317731368
Position 37022: 0.01910604446503085
Position 85616: 0.018202320848763314
Position 485: 0.01717249916289474
Position 33217: 0.016795566473980016
Position 30131: 0.015414780732537851
Position 81778: 0.015238859921370853
Position 3414: 0.011653182707007251
Position 81284: 0.010666386272532326
Position 20036: 0.008459288371094553
Position 31397: 0.008142387482843114
Position 37038: 0.007506754117104527
Position 31321: 0.006976620664813273
Position 34009: 0.006819687556867545
Position 30342: 0.006766171987092326
Position 954: 0.005856503071866374
Position 1063: 0.0057471229314799595
Position 80714: 0.005537407453103719
Position 34444: 0.005164930923829752
Position 82075: 0.005101729234861745
Position 31364: 0.004881504616321691
Position 29893: 0.004451647530042239
Position 252: 0.004243108611462035
Position 949: 0.0024825595020833316
Position 81737: 0.0023483307379777853
Position 2651: 0.0019935013068587463
Position 1056: 0.001792368677705843
Position 81422: 0.0015460421961649457
Position 1697: 0.0010733167063661127
Position 83242: 0.0010591305641376898
Position 382: 0.001009512402380004
Position 5350: 0.0009009138033453578
Position 589: 0.0008188948299546776
Position 79824: 0.0008145671478381319
Position 4756: 0.0006524651698570509
Position 29767: 0.0006329646272205246
Position 4300: 0.0005722192189279828
Position 582: 0.0004878365778474541
Position 347: 0.00042403237003999503
Position 549: 0.0003324199730166738
Position 75588: 0.00032806959144285195
Position 82053: 0.0002641744667142395
Position 2455: 0.0002435031861905548
Position 300: 0.00022480433960115506
Position 29117: 0.00019584279829424665
Position 24689: 0.00018322801054385153
Position 82627: 0.00017921604426730106
Position 25635: 0.00017206508423669008
Position 29662: 8.329108632393768e-05
Position 29490: 7.861339079197296e-05
Position 26011: 4.276149270559259e-05
Position 79939: 3.245317892873338e-05
Position 80581: 1.547661865095365e-05
Position 80679: 1.4064572289259577e-05
Position 713: 8.807650911091296e-06
Position 2747: 8.652967129106171e-06
Position 650: 8.377248002359788e-06
Position 97: 8.016434107417426e-06
Position 224: 3.9409563554425605e-06
Position 421: 3.5719989375614953e-06
Position 340: 3.449835801609726e-06
Position 161: 1.1719606201025325e-06
Position 423: 9.249758625959683e-07
Position 294: 5.899802688226988e-07
Position 278: 2.0657457005294677e-07
Position 229: 1.7401266197654008e-07
Position 79884: 1.2115133623518126e-07
Position 466: 7.965839822815616e-08
Position 62573: 4.955406874324206e-08
Position 398: 4.497526954465332e-08
Position 960: 2.872327229464387e-08
Position 445: 2.6805201068083326e-08
Position 762: 1.6167199422271212e-08
Position 195: 1.5142778495166985e-08
Position 609: 9.25586891186474e-09
Position 62274: 5.7680202202661656e-11
Position 464: 5.3099580622068364e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 38922: 0.9999999999999959
Position 58493: 0.9999999999993474
Position 79511: 0.9999912128285089
Position 36903: 0.9963280165680853
Position 14406: 0.9900404979860843
Position 61414: 0.9717627188394695
Position 61761: 0.9555724503527863
Position 24057: 0.9393843875981543
Position 28969: 0.9121932896239865
Position 74075: 0.8756933275826703
Position 58805: 0.8467545720378226
Position 90494: 0.8262664163473827
Position 25686: 0.7388418005204911
Position 14719: 0.7090148131348897
Position 2564: 0.3705613435968248
Position 27853: 0.36636321846961256
Position 30006: 0.3152791709003495
Position 14644: 0.2696424234282765
Position 88158: 0.25023173212957484
Position 20131: 0.21153406184038073
Position 67591: 0.20093115749268348
Position 23437: 0.18965515030482322
Position 45224: 0.15306246902789553
Position 85216: 0.14234669402999425
Position 25596: 0.14108811114624273
Position 81734: 0.13896437036145787
Position 33865: 0.13795898192679643
Position 90840: 0.13340699423198715
Position 91263: 0.11908012454066932
Position 23362: 0.11812471390868766
Position 7307: 0.11364666517497986
Position 75852: 0.1043611925381785
Position 28182: 0.09955821283600855
Position 23434: 0.09798300012979134
Position 453: 0.08591272055544749
Position 23464: 0.0814408291534486
Position 92416: 0.0786379023795343
Position 73480: 0.07611590868626061
Position 34319: 0.06678969340575926
Position 27504: 0.06398718534467342
Position 86699: 0.062131191512938576
Position 24089: 0.056529814756598205
Position 83163: 0.05339153003508394
Position 2582: 0.05038865894643607
Position 67458: 0.04969494077243504
Position 45093: 0.04947461502638957
Position 34797: 0.046469828257001765
Position 29006: 0.04421379107423881
Position 78407: 0.04046073539695269
Position 28997: 0.03506263475988604
Position 2618: 0.03303084443965834
Position 76314: 0.02859706376097538
Position 37402: 0.02841313554201441
Position 19210: 0.027320433964834356
Position 17772: 0.027305735761221715
Position 81679: 0.024532578919440988
Position 25512: 0.023849055153886068
Position 2605: 0.023789964942954416
Position 15386: 0.023025347062560837
Position 80493: 0.022693632979676717
Position 75819: 0.021940344245937167
Position 19187: 0.02192231783795902
Position 67688: 0.017700525825817246
Position 33265: 0.017616473020377596
Position 61725: 0.0169119950152491
Position 67346: 0.016888438504373438
Position 15977: 0.015206509095009325
Position 27860: 0.014633777525604793
Position 25547: 0.014426686401392361
Position 33128: 0.013406919256324739
Position 81737: 0.013068515106257202
Position 81184: 0.012759412166701137
Position 61779: 0.01210913188651435
Position 80394: 0.010514021234188294
Position 31248: 0.010414834766473053
Position 67366: 0.009765334938953816
Position 85592: 0.008717239392015925
Position 2366: 0.008608388345077
Position 19905: 0.008459288371094553
Position 2658: 0.008316103273116864
Position 61700: 0.008127111248763925
Position 37406: 0.007561879216734696
Position 87803: 0.007487013624897787
Position 14722: 0.007409202282654015
Position 2530: 0.006839912877326116
Position 18950: 0.0067768730378032875
Position 82899: 0.006368808118003752
Position 83117: 0.006020701301709012
Position 31156: 0.005441944199244006
Position 15852: 0.005260089105543528
Position 33293: 0.005234450165348813
Position 15986: 0.004877745644636145
Position 81159: 0.004221940656238548
Position 23820: 0.004084310350984863
Position 87621: 0.003920919976116518
Position 794: 0.0035015079135451875
Position 33083: 0.003388647217655192
Position 61663: 0.0033867691372251657
Position 490: 0.0033407580226645288
Position 31074: 0.003300881444918649
Position 80198: 0.003279831462329152
Position 83381: 0.0032539456163020036
Position 521: 0.003230658946445785
Position 80650: 0.0031895768947094163
Position 15302: 0.003153258711528973
Position 29653: 0.0031190132849621545
Position 837: 0.002837443605736428
Position 3157: 0.0028149434483067093
Position 3317: 0.0026290693318472545
Position 30024: 0.002593032853994481
Position 34398: 0.002411895684399187
Position 61791: 0.0023603635605826683
Position 85750: 0.0022983344199104245
Position 88474: 0.0022977160615576435
Position 3231: 0.0022608720856310814
Position 85212: 0.0021336883916014994
Position 3090: 0.0020744540458586358
Position 86884: 0.0018801268397156876
Position 30257: 0.0017969122207318177
Position 37302: 0.0017210079533397655
Position 30210: 0.001698182941488639
Position 80353: 0.001663701751971811
Position 86321: 0.001651628422160812
Position 29810: 0.0015651035597143098
Position 61616: 0.0015321777112602343
Position 81054: 0.0015208791035319538
Position 82589: 0.0014002939457751374
Position 81922: 0.0012928738807892058
Position 28856: 0.000977560514652292
Position 352: 0.0008769171038300749
Position 867: 0.0008557567274785911
Position 31077: 0.0008428523533423353
Position 3022: 0.0007399215037685007
Position 5123: 0.0006635565326786477
Position 37587: 0.0006631649602098957
Position 3320: 0.0005893258366781728
Position 3181: 0.0005445964549168918
Position 80580: 0.000537380630514642
Position 37235: 0.0005078576799515112
Position 4147: 0.0005008919760649605
Position 79727: 0.0004828645676453147
Position 83768: 0.00045072693092811463
Position 28042: 0.0004418917998303407
Position 80405: 0.0004342000625106966
Position 953: 0.0004320213133596745
Position 1600: 0.0004020463802538482
Position 82825: 0.00039517314013329035
Position 80035: 0.00038647765378306103
Position 1445: 0.0003750713719425928
Position 29754: 0.0003702435099023707
Position 543: 0.00035886850827521714
Position 79745: 0.000355904063940419
Position 75417: 0.00032806959144285195
Position 4613: 0.0003091842927534991
Position 848: 0.0003053680599245372
Position 79817: 0.0003005373635407599
Position 81502: 0.00029760913864430605
Position 84419: 0.0002915541255607494
Position 14780: 0.0002839252430647613
Position 80350: 0.0002676228048342892
Position 83685: 0.00023833317549795042
Position 80047: 0.0002223691621890362
Position 80530: 0.00020746582000913838
Position 79748: 0.000201257348378803
Position 4563: 0.00018814863653784293
Position 24399: 0.0001832280105438514
Position 806: 0.00017180536117812094
Position 4473: 0.00015513224056570878
Position 5097: 0.00014531952690608442
Position 80521: 0.00013618424791234974
Position 79964: 0.00012797477655221217
Position 82413: 0.00012765361844523755
Position 809: 0.00012203657700189882
Position 80381: 0.00012107941420707632
Position 29605: 0.00011779107326571767
Position 1469: 9.739749627337705e-05
Position 988: 9.237925261904388e-05
Position 5072: 9.203774376062568e-05
Position 83078: 8.406939858993082e-05
Position 819: 8.097216102646683e-05
Position 4251: 7.132724286302229e-05
Position 1274: 7.04903745072577e-05
Position 1345: 5.475030941729328e-05
Position 1605: 5.049669353441474e-05
Position 29347: 4.373971161748634e-05
Position 25916: 4.2761492705592606e-05
Position 29297: 3.487367917448663e-05
Position 1015: 2.313787774747902e-05
Position 346: 2.2713854617263907e-05
Position 1505: 1.1774687720183738e-05
Position 1535: 1.1142988726921492e-05
Position 687: 4.934738671692245e-06
Position 538: 4.734546082573019e-06
Position 82052: 1.9574080653104605e-06
Position 30034: 1.1117347007862888e-06
Position 65616: 2.5623760781878416e-07
Position 62789: 2.2713232861810384e-07
Position 63451: 2.2177347892499547e-07
Position 1389: 1.4640399022346792e-07
Position 2388: 1.415073581243612e-07
Position 62453: 1.1932088493654208e-07
Position 648: 1.0282683683106188e-07
Position 23799: 8.838251746336573e-08
Position 546: 8.367380950789752e-08
Position 430: 8.299007825380267e-08
Position 65342: 6.881034608934451e-08
Position 64296: 6.493378010674434e-08
Position 62963: 2.501476461076472e-08
Position 64337: 2.3685027022816747e-08
Position 63023: 2.28619056455727e-08
Position 62675: 2.2069188170527496e-08
Position 63585: 1.4445324314931767e-08
Position 62421: 4.060100293336168e-09
Position 62526: 8.779615046520204e-10
Position 62481: 6.821104982996538e-10
Position 62487: 2.989676688312112e-10
Position 62076: 3.0523601393323476e-11
Position 62026: 2.7156600809338063e-11
Position 39756: 6.494401273022406e-13
Position 38973: 8.219384276011927e-16
Position 38777: 5.234865635199356e-16
Position 32918: 8.82520975312739e-17
Position 31361: 3.9906360263485884e-17
