Gene = GBE1
index = 578
Annotated 5SS: [   787  56718  91324 112366 113306 115770 119381 168254 171125 176070
 180997 184237 225251 226967 263052]
Annotated 3SS: [ 56547  91207 112239 113169 115678 119170 168137 170996 175970 180885
 184064 225065 226835 262933 271697]
SMsplice 5SS: [   787   4522   8963  22478  25252  56718  65919  91324 103408 107241
 112366 113306 115770 118031 145473 168254 171125 176070 180997 184237
 200977 201163 225251 241104 253541 253808 259839]
SMsplice 3SS: [  4283   8742  22387  25133  56547  65807  91207 103288 107159 112239
 113169 115678 117900 145344 168137 170996 175970 180885 184152 200832
 201085 225065 240977 253468 253710 259752 271697]
top_k =  500
Partition function (log Z): -127.40761491022401

Sorted 5' Splice Sites (High to Low Probability):
Position 4522: 0.9979078649452382
Position 787: 0.8775745158071621
Position 8963: 0.8407177167818612
Position 1435: 0.5493962527982216
Position 4025: 0.5473021271370854
Position 1061: 0.47029855286029953
Position 1842: 0.4681463526262789
Position 4218: 0.2886526237780142
Position 8796: 0.24952645536460896
Position 1773: 0.20649192127247065
Position 3100: 0.17267052328642984
Position 9611: 0.17120866228373027
Position 4749: 0.1517057388539479
Position 4981: 0.07066185129308666
Position 28: 0.06527860986578979
Position 10471: 0.052541587384813696
Position 15229: 0.05128648291513194
Position 1549: 0.04338264369784553
Position 362: 0.039546732222691144
Position 237: 0.02595332885199861
Position 262: 0.025480320999185485
Position 406: 0.022624116177052987
Position 210: 0.01913005483947327
Position 8638: 0.01870602431329173
Position 3808: 0.017985286830388064
Position 3755: 0.017626965398482148
Position 8813: 0.012869986945320797
Position 10870: 0.008707067090256638
Position 21: 0.007897868356906276
Position 1194: 0.006921846261646992
Position 2176: 0.006757220845000853
Position 3354: 0.005880294583240025
Position 1913: 0.0051911016347767356
Position 3178: 0.005011918187875402
Position 194: 0.004663444410374428
Position 1400: 0.0042496017276186715
Position 1172: 0.004109324811930638
Position 206: 0.003538360220670446
Position 1766: 0.0033713179692867095
Position 1167: 0.003337135828230895
Position 2118: 0.0032530306013692748
Position 1128: 0.0031968388844379456
Position 351: 0.00197957553907941
Position 190: 0.001807155879270312
Position 145: 0.0010871815000167615
Position 1555: 0.0008905479189643161
Position 1382: 0.0008522102302579023
Position 967: 0.0007035780855057943
Position 3255: 0.000647578305501704
Position 3915: 0.0005890363747625883
Position 935: 0.0005585864478751066
Position 1396: 0.0005439037622668746
Position 198: 0.0004807423355882296
Position 1154: 0.00040349291420480087
Position 1746: 0.0003574499550435104
Position 334: 0.0002457838652970296
Position 1402: 0.00020298528991969752
Position 313: 0.00011072677055054328
Position 1584: 9.247394446001365e-05
Position 1725: 7.419713499386015e-05
Position 1375: 6.7161231946217e-05
Position 384: 6.416424664756765e-05
Position 1237: 5.966160912246853e-05
Position 1463: 5.021256672139526e-05
Position 184: 4.733269647828972e-05
Position 18: 4.390652445430298e-05
Position 82: 4.312611277360365e-05
Position 1404: 3.766736423184387e-05
Position 5604: 2.7559094995355886e-05
Position 169: 1.9726952667431267e-06
Position 122: 1.7596696950468258e-06
Position 366: 1.5146566515971244e-06
Position 46: 1.3219712973291358e-06
Position 231: 1.0678239706674144e-06
Position 12: 4.770155800196037e-07
Position 70: 4.324866391558201e-07
Position 49: 3.9775508722803864e-07
Position 4789: 4.760591347897454e-08
Position 99: 2.0084769310163448e-08
Position 981: 1.3673862727084217e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1664: 0.6437054781488527
Position 8742: 0.636744135330428
Position 1318: 0.5827782922601337
Position 3983: 0.5561875831246075
Position 4283: 0.5494224476998182
Position 960: 0.35088515417767707
Position 10688: 0.3416999699752004
Position 8880: 0.3329336193409235
Position 4129: 0.24477777675232196
Position 4438: 0.20306610541063774
Position 19455: 0.19597737679055413
Position 4349: 0.18434426737386733
Position 9515: 0.17670574611835518
Position 8932: 0.12826319211423645
Position 15215: 0.12038261711044779
Position 4635: 0.11928506179338313
Position 2983: 0.10782839252749632
Position 15099: 0.08494311592563031
Position 13162: 0.08202184742266448
Position 679: 0.07445264288038857
Position 3741: 0.07291116422248672
Position 966: 0.06260304195822575
Position 2927: 0.05948579097021277
Position 4481: 0.04326238634725237
Position 4902: 0.04298329761198601
Position 10376: 0.040764750275526326
Position 1649: 0.035591471531159644
Position 4747: 0.028945972920137644
Position 13554: 0.023344367038028214
Position 10835: 0.023058894996016554
Position 11096: 0.022079650359595877
Position 10118: 0.02196134943969333
Position 893: 0.020386307075122508
Position 8591: 0.018119845913761663
Position 350: 0.018081649219878596
Position 1043: 0.016883891494050743
Position 5424: 0.01610305120495261
Position 8410: 0.014385347340247674
Position 9754: 0.01364458687312435
