Gene = COMMD2
index = 395
Annotated 5SS: [ 122  290 1097 1822]
Annotated 3SS: [  211  1013  1647 10780]
SMsplice 5SS: [ 122  290 1177 1822 2243]
SMsplice 3SS: [ 211 1013 1722 2116 8363]
top_k =  500
Partition function (log Z): -3.4136551037869918

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.9782962471901964
Position 290: 0.9668576006612478
Position 2243: 0.9202158460736073
Position 1822: 0.8888767721819413
Position 1177: 0.7076202570700549
Position 1097: 0.2698780882029556
Position 5166: 0.11266350878294777
Position 3106: 0.051520590214582614
Position 2806: 0.04782570288369659
Position 3040: 0.037936573431341776
Position 5672: 0.01311753908580049
Position 6229: 0.008041356974168815
Position 506: 0.007188685303431806
Position 686: 0.006237452794246548
Position 816: 0.004687279801490336
Position 1816: 0.0045588131548206946
Position 919: 0.004295918654848549
Position 1145: 0.0038871634441089075
Position 1872: 0.0036798903413737846
Position 1515: 0.003258680104720229
Position 5409: 0.0030532922646155777
Position 6431: 0.0030175122954587616
Position 1025: 0.0029836836636126414
Position 2022: 0.0024592891340782666
Position 466: 0.0022497452238037937
Position 1183: 0.002140470949355596
Position 109: 0.0020379240235196897
Position 331: 0.0020141743403732752
Position 7395: 0.0020076378522836075
Position 2072: 0.0018657771761714961
Position 1492: 0.0017054124519915712
Position 4244: 0.001420918106799082
Position 33: 0.0012969211787213074
Position 436: 0.001226524828303839
Position 1066: 0.001045422224408402
Position 5990: 0.0008930147573727977
Position 1476: 0.0006985256499292265
Position 41: 0.0006738683926356463
Position 19: 0.00044316316596493645
Position 69: 0.0004308639056872531
Position 5618: 0.00035082299630716354
Position 132: 0.00033130420563256104
Position 824: 0.0002830806096315608
Position 608: 0.00027487542075117023
Position 141: 0.0002225730665522449
Position 1471: 0.00021567420182515802
Position 400: 0.00016255669569758215
Position 597: 0.0001531050609202219
Position 2054: 0.00013346242314858607
Position 1763: 0.00012556561698076705
Position 148: 0.00010482869232703219
Position 2018: 0.00010165647807305626
Position 789: 9.369582234229279e-05
Position 513: 9.114009554210278e-05
Position 386: 8.283855131359545e-05
Position 2033: 7.863862291498393e-05
Position 2612: 6.846711702117658e-05
Position 49: 6.769608077467152e-05
Position 2725: 5.39580886944957e-05
Position 573: 5.003421278975823e-05
Position 430: 4.922007251405289e-05
Position 1208: 3.972469647732431e-05
Position 460: 3.432981262429305e-05
Position 164: 3.084134121528462e-05
Position 2530: 2.856956967368431e-05
Position 1402: 2.472561923473641e-05
Position 143: 2.3828226346659036e-05
Position 378: 2.295664302457384e-05
Position 798: 2.0258325469575056e-05
Position 474: 1.7394432273112738e-05
Position 348: 1.603526748800012e-05
Position 590: 1.589702084184229e-05
Position 907: 1.3114989683443057e-05
Position 756: 7.786368423025713e-06
Position 403: 6.119199097489329e-06
Position 810: 5.504227839134753e-06
Position 615: 3.1916137432725964e-06
Position 391: 2.688107391208681e-06
Position 5: 2.415029026032905e-06
Position 628: 1.2086932892053103e-06
Position 1050: 4.7616043314344284e-07
Position 495: 4.6701717713066774e-07
Position 550: 3.654510637625058e-07
Position 222: 3.564562858133495e-07
Position 631: 2.5597936768672696e-07
Position 710: 2.0216379923644953e-07
Position 1919: 6.547630127878724e-08
Position 557: 2.462679963780258e-09
Position 1305: 6.868274940992537e-11
Position 214: 1.2031864886912733e-11
Position 238: 2.6841815199162798e-14
Position 211: 2.264946698554381e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1013: 0.985806335026937
Position 211: 0.9626413329523071
Position 2116: 0.8743206978962978
Position 1722: 0.38040822586564293
Position 1699: 0.31757797284131856
Position 8363: 0.31548031317006925
Position 8023: 0.09179338968425643
Position 5006: 0.08005688360087032
Position 9164: 0.06857270019764186
Position 1990: 0.06639415896332065
Position 1739: 0.06629202550505914
Position 12232: 0.0659112024634477
Position 2971: 0.05421245322431151
Position 1647: 0.05180426788435246
Position 5724: 0.04175656276097107
Position 2668: 0.04071247853687152
Position 9540: 0.03981080510967901
Position 4125: 0.03398706490814757
Position 5302: 0.033720461729809456
Position 2993: 0.02771611882852618
Position 1548: 0.025611006814820918
Position 1600: 0.02501741813336074
Position 10780: 0.024771382520624628
Position 1669: 0.023401364436708576
Position 5097: 0.023207746959752723
Position 12605: 0.02010959877440856
Position 4155: 0.01989797928498689
Position 10400: 0.015536405093882523
Position 4925: 0.015168800366960108
Position 12928: 0.014619713888156001
Position 4174: 0.014464544002557068
Position 5532: 0.012058465263626512
Position 4554: 0.010695243285552495
Position 5277: 0.010127149175304658
Position 3039: 0.009784555064135012
Position 10638: 0.008912683037465603
Position 11999: 0.00847641362784102
Position 2718: 0.008318358011927679
Position 12631: 0.007771222622377561
Position 537: 0.006861919256879358
Position 10498: 0.006746345758929819
Position 2888: 0.0064523478839662585
Position 12235: 0.005901389409745985
Position 5050: 0.005794123262125286
Position 11869: 0.005532595582775319
Position 1399: 0.004493427911743181
Position 5018: 0.004464395058756311
Position 11544: 0.004375787552293684
Position 6307: 0.0043106420420233335
Position 7224: 0.004044447418822362
Position 6200: 0.003834462868131867
Position 8999: 0.0037511264557282334
Position 10379: 0.0037130121556796475
Position 5468: 0.0036333934678965357
Position 740: 0.003617398699932705
Position 4240: 0.003556435874456326
Position 10164: 0.0035180973164635567
Position 8889: 0.0034251282931470877
Position 9560: 0.0033689979301213375
Position 6120: 0.0033359952282903836
Position 4964: 0.0030327927904422493
Position 6053: 0.0030310991992527313
Position 3880: 0.002969678359734859
Position 9972: 0.002783926283263796
Position 815: 0.002586137134548682
Position 1552: 0.002574338616920037
Position 9536: 0.002561583222113786
Position 2942: 0.00253569521990398
Position 6149: 0.002437509094359771
Position 6105: 0.00238343602738471
Position 8779: 0.0023042395917858166
Position 8336: 0.0022513616865662096
Position 7410: 0.00220964916683187
Position 191: 0.002199655926490193
Position 8520: 0.002197719070443276
Position 1402: 0.0019974233783820595
Position 8670: 0.0019016111039774773
Position 8443: 0.0018815068373838157
Position 4453: 0.0018333817546555189
Position 4317: 0.0017533032755203354
Position 9610: 0.0016909429122367232
Position 9128: 0.0015178269637765175
Position 5893: 0.0015106612027602747
Position 1954: 0.0015094666824759032
Position 5112: 0.0014832314369041882
Position 3684: 0.0014679541001390566
Position 7019: 0.0014041360969036505
Position 6887: 0.0013005087442811388
Position 6325: 0.0012864596597986608
Position 2647: 0.0012714003666599286
Position 9137: 0.0012037164385809843
Position 2495: 0.0011281384419889965
Position 905: 0.0011060813158856404
Position 1471: 0.0009974734511152142
Position 1604: 0.000993367172606074
Position 2083: 0.0009773485018885887
Position 6860: 0.0009462366985896311
Position 8235: 0.0008622517757774449
Position 2377: 0.0008402242873081739
Position 3668: 0.0008064957853850046
Position 5720: 0.0008007749111382304
Position 3945: 0.0007996843305033542
Position 1500: 0.0007518506094279481
Position 2122: 0.0006855741610610996
Position 1349: 0.0006340881341252723
Position 3024: 0.0006058250709589924
Position 2193: 0.000592498435346539
Position 406: 0.0005003844015851281
Position 1352: 0.000494276388391241
Position 710: 0.0004789549368988968
Position 4729: 0.00046820711054012187
Position 4726: 0.00044978446158061786
Position 4367: 0.0004084640787416392
Position 5896: 0.0004073302077408528
Position 2004: 0.0004004981352488096
Position 2444: 0.0003705191485710404
Position 1284: 0.00034172045368398686
Position 5165: 0.0003345429015978161
Position 5208: 0.00030381517414528687
Position 690: 0.0003000267757659449
Position 2242: 0.0002927708309428277
Position 2071: 0.00028764782153412684
Position 628: 0.0002815511040288438
Position 463: 0.00023920423242969774
Position 2973: 0.0002283549771560284
Position 403: 0.000203080204948208
Position 2364: 0.0001787353443319578
Position 1081: 0.00013611264262288652
Position 4296: 0.00011750274295251353
Position 1167: 0.00011159978691767947
Position 2441: 0.00010362389953255594
Position 3061: 0.00010062392313286522
Position 1519: 9.578501927131912e-05
Position 2389: 9.19809569302128e-05
Position 2018: 8.621979293497835e-05
Position 3229: 8.558303310790854e-05
Position 573: 7.88455109694173e-05
Position 2627: 7.655474757254929e-05
Position 4979: 7.300413820756671e-05
Position 2196: 7.209704890205128e-05
Position 696: 7.187468949016904e-05
Position 2047: 7.080054520220474e-05
Position 1083: 6.472870911775163e-05
Position 2995: 6.442344171175372e-05
Position 460: 5.7754902268819245e-05
Position 798: 5.560567460724535e-05
Position 495: 5.184392162651786e-05
Position 2316: 4.7456462506522895e-05
Position 789: 4.610217003284661e-05
Position 1744: 4.176349811443368e-05
Position 1419: 4.107107739670682e-05
Position 2134: 3.881998589653413e-05
Position 1229: 3.791066356969285e-05
Position 748: 3.771962431520818e-05
Position 1913: 3.7316381075235135e-05
Position 2746: 3.43258329220371e-05
Position 1045: 3.237935699544912e-05
Position 1032: 3.0336846144776775e-05
Position 692: 2.6486700033725198e-05
Position 636: 2.59026002758246e-05
Position 839: 2.5794718569304987e-05
Position 585: 2.5605468470567795e-05
Position 384: 2.3129350167576015e-05
Position 1090: 2.160336480588104e-05
Position 1140: 2.1014505094816957e-05
Position 251: 2.0501168972167498e-05
Position 2516: 1.8979243666267297e-05
Position 1058: 1.7621725713956624e-05
Position 962: 1.6795762475235708e-05
Position 2778: 1.663288981619861e-05
