Gene = TNFRSF4
index = 1462
Annotated 5SS: [ 150  470 1141 1495 2191 2429]
Annotated 3SS: [ 346 1038 1427 1993 2299 2506]
SMsplice 5SS: [ 150  470 1495 2191 2429]
SMsplice 3SS: [ 346 1427 1993 2299 2506]
top_k =  500
Partition function (log Z): 8.149063314722726

Sorted 5' Splice Sites (High to Low Probability):
Position 2429: 0.9962825206800734
Position 150: 0.994744418472022
Position 1495: 0.9505913669754628
Position 2191: 0.9026490243579947
Position 1141: 0.5235601128824857
Position 470: 0.49210254651014107
Position 738: 0.06918805232414503
Position 2593: 0.06581691235153764
Position 427: 0.06330634734008897
Position 358: 0.05390966709987116
Position 1271: 0.0536736089191782
Position 456: 0.04203295720781554
Position 461: 0.03985873079045326
Position 388: 0.021370754076752055
Position 807: 0.020767669366293092
Position 1285: 0.014431877114961597
Position 1173: 0.01140702489352076
Position 1721: 0.009200540823785722
Position 2053: 0.0076161619229355325
Position 1166: 0.005286796982776696
Position 848: 0.00407127091580016
Position 399: 0.003828373293802804
Position 395: 0.0037245682884175604
Position 1707: 0.003612239234463223
Position 1778: 0.0035965792770134585
Position 2629: 0.0034607749212854193
Position 1810: 0.003059225726838251
Position 1544: 0.0028788025712438545
Position 2181: 0.002874364028725639
Position 1592: 0.002816883390296301
Position 249: 0.0027809941432023126
Position 1235: 0.001789010816192148
Position 424: 0.0017087011821586737
Position 1535: 0.0014642352327855113
Position 751: 0.0012462710497305508
Position 1048: 0.0009955051833016523
Position 2651: 0.0009933134793438686
Position 1137: 0.0009238250492650051
Position 592: 0.0005881730050825289
Position 1784: 0.0005600213129814475
Position 127: 0.00048308378291084226
Position 459: 0.00046306873335375724
Position 7: 0.00032893035440208717
Position 1889: 0.00026948911476455705
Position 630: 0.0002525914213890884
Position 1150: 0.00022964678921199073
Position 2467: 0.00015203343537494133
Position 2703: 7.636887584043365e-05
Position 610: 5.284646961626002e-05
Position 2376: 2.9066323040120142e-05
Position 712: 2.71045551229775e-05
Position 167: 2.3729121934237222e-05
Position 2335: 2.2389243792062776e-05
Position 684: 2.1219485416241167e-05
Position 799: 2.0320876577812983e-05
Position 42: 1.7820828663566763e-05
Position 139: 1.2088629236354562e-05
Position 231: 2.3731120169041596e-06
Position 98: 1.6733363283785335e-06
Position 40: 5.094208280353468e-07
Position 80: 2.810339214147979e-07
Position 390: 2.3306905008181457e-07
Position 11: 2.295382631105783e-07
Position 96: 1.6374839408924187e-07
Position 291: 2.3592895272366255e-09
Position 441: 4.655922043941741e-10

