Gene = ELP6
index = 495
Annotated 5SS: [  225  2614  3578  9432 12112 15476]
Annotated 3SS: [ 2534  3506  9312 11909 15328 17563]
SMsplice 5SS: [  225  3613  9432 15476]
SMsplice 3SS: [ 3506  9312 15328 17563]
top_k =  500
Partition function (log Z): -3.349698044277118

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9503593635912079
Position 3613: 0.9162677344299055
Position 9432: 0.6947410259624205
Position 15476: 0.6336002714118948
Position 2614: 0.5824148160509105
Position 12112: 0.4213576357028421
Position 7846: 0.4203129244250459
Position 9474: 0.2801880825311233
Position 9765: 0.08477537706702036
Position 12168: 0.06667116453459679
Position 2450: 0.04825008217787866
Position 12366: 0.047741689606857665
Position 5890: 0.025416556556275404
Position 3578: 0.024592265661264868
Position 3053: 0.02362120187444055
Position 12931: 0.022426220431899294
Position 92: 0.017831187622887688
Position 9782: 0.015960756984911513
Position 441: 0.015829851538846633
Position 7265: 0.015264239680867054
Position 11096: 0.015131854465658625
Position 1813: 0.01503183129376852
Position 15621: 0.014996350311079045
Position 2188: 0.014484876507219269
Position 6510: 0.013223630885690394
Position 8927: 0.010819074836236153
Position 2255: 0.010799078796736018
Position 12004: 0.010596414832617192
Position 294: 0.008315960439951085
Position 12873: 0.008303196609364388
Position 336: 0.006923859462485284
Position 7855: 0.006140069203828045
Position 7850: 0.005782938560831375
Position 1724: 0.005352869847129025
Position 11477: 0.004601608112010445
Position 6702: 0.004526553514859575
Position 7148: 0.004232474975870995
Position 12868: 0.004008932405857273
Position 11187: 0.003638472564255614
Position 11613: 0.0035231789556118796
Position 3619: 0.003453112669164741
Position 3617: 0.0034092567178111125
Position 10637: 0.003153513255681806
Position 5607: 0.003099570612671275
Position 3605: 0.0029552906243928132
Position 11886: 0.00285739117132755
Position 2407: 0.002837322794344875
Position 3442: 0.0027306425060941966
Position 2763: 0.002658876839813838
Position 2436: 0.0025292240415015223
Position 2298: 0.002399136908876418
Position 2877: 0.0018601873072715586
Position 3621: 0.0018027853313384835
Position 7809: 0.001682465985549125
Position 5786: 0.001677422943753591
Position 1786: 0.0016380271462494121
Position 173: 0.0016176885556039113
Position 1774: 0.0014080574558779822
Position 232: 0.0012770594198222528
Position 4419: 0.0012610793590966559
Position 1745: 0.0010562598496958024
Position 1545: 0.0009451434816836939
Position 1933: 0.0008992627293455705
Position 1126: 0.0008431766376492794
Position 3010: 0.0008406709620904872
Position 6068: 0.0008309474844607923
Position 2929: 0.0008092913417450839
Position 2395: 0.0006695907344694345
Position 4569: 0.0006238094991506113
Position 6993: 0.0006201094358149552
Position 404: 0.0005346407735515367
Position 2656: 0.0004951788562984917
Position 10169: 0.00045697079836754076
Position 9610: 0.00036624180130836385
Position 2118: 0.0003420438199506441
Position 1979: 0.00032407534136229184
Position 2919: 0.00030230506371336125
Position 3381: 0.00029384106087654
Position 1153: 0.0002777933453966913
Position 571: 0.00025350742437661353
Position 3453: 0.00023218252434021425
Position 2524: 0.0001891366632687869
Position 1070: 0.0001438898598957291
Position 1861: 0.00011621657097137451
Position 1842: 0.00011038719729795738
Position 1489: 8.753426726533068e-05
Position 2027: 2.994734214074422e-05
Position 1708: 2.4140546578881e-05
Position 2329: 2.0622927678157806e-05
Position 4551: 1.7176219385867254e-05
Position 5442: 1.1866503451891e-05
Position 136: 1.133977154227577e-05
Position 3801: 1.0734705716872126e-05
Position 539: 3.6763259892808456e-06
Position 87: 2.513847400818456e-06
Position 4028: 1.8461362512113075e-06
Position 118: 1.416932047471115e-06
Position 1445: 1.3768975437679417e-06
Position 1737: 1.3605334629999361e-06
Position 94: 7.642944327096695e-08
Position 1877: 6.917881960063759e-08
Position 770: 4.7609680596451655e-08
Position 47: 4.1774319213561656e-08
Position 96: 2.370404390146538e-08
Position 30: 1.5775554352784414e-08
Position 978: 1.3977916028431378e-08
Position 3558: 4.032474704854626e-09
Position 851: 1.582173933262801e-09
Position 798: 1.567101947871591e-09
Position 525: 1.471942060870193e-09
Position 346: 1.0672840242991143e-09
Position 352: 1.0091616855100476e-09
Position 349: 7.703646176282488e-10
Position 115: 6.7759169981734e-11
Position 155: 5.213034041922787e-11
Position 177: 1.2846857466575155e-11
Position 445: 3.174421218225156e-14
Position 457: 6.347248196296526e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 9312: 0.9664310940702301
Position 17563: 0.9473405905697694
Position 3506: 0.9324471875032937
Position 11909: 0.5174645762569882
Position 15328: 0.4746389377219816
Position 7738: 0.38402453325670155
Position 2534: 0.3579793334215995
Position 2393: 0.23677888946936584
Position 15294: 0.17673051914750165
Position 9690: 0.08569934325409065
Position 12232: 0.04191659181992352
Position 12749: 0.031002976516886892
Position 2092: 0.027031027264611603
Position 7790: 0.020028864906758197
Position 2498: 0.01940686591907407
Position 10928: 0.019339559678596786
Position 2435: 0.016693751143533882
Position 3541: 0.016376304465425238
Position 9525: 0.014981760418554545
Position 6406: 0.01498012205704291
Position 7610: 0.014606789698093823
Position 5646: 0.014290948838899248
Position 2928: 0.013981465904844103
Position 7190: 0.013452345581928116
Position 1687: 0.01143148225579251
Position 8808: 0.010830869797631896
Position 5773: 0.010652370896137995
Position 7753: 0.01008987690796181
Position 1603: 0.009675297776370497
Position 9396: 0.00888771378052482
Position 2791: 0.008196062815809592
Position 11352: 0.008063604012105019
Position 9573: 0.006550640976455077
Position 11774: 0.005554941694791313
Position 17669: 0.005379065266325724
Position 16132: 0.004587467654600302
Position 12815: 0.004267073232328779
Position 7808: 0.00402734039199314
Position 2969: 0.003297688823892524
Position 12086: 0.003004040631466302
Position 214: 0.002917064986557503
Position 2613: 0.0027953284022076
Position 2568: 0.002360089359947149
Position 3413: 0.0023160479340523874
Position 1643: 0.0022772326554723133
Position 5349: 0.0022505341170832764
Position 15539: 0.0021970398042645512
Position 5732: 0.002184381958580461
Position 3439: 0.0019094530272321135
Position 17976: 0.001882411704909806
Position 7226: 0.001814164175738273
