Gene = ZBBX
index = 1587
Annotated 5SS: [    55    664   6596   7468  11841  14416  19627  20432  29882  46475
  52360  58185  62814  63297  64552  66328  74659  81997  98064 137797]
Annotated 3SS: [   508   6513   7350  11726  14324  19577  20321  29785  46315  52184
  58063  62703  63195  64471  66184  74350  81842  97805 137657 139381]
SMsplice 5SS: [    55    664   7468  11841  14416  14730  20432  29882  34773  39756
  46475  48737  52360  55646  58185  62814  63297  64151  64552  74659
  81997  98064 110817 111203]
SMsplice 3SS: [   508   7350  11726  14324  14606  20321  29785  34682  39511  46315
  48611  52184  55523  58063  62703  63195  64004  64471  74350  81842
  97805 110739 111015 128380]
top_k =  500
Partition function (log Z): -10.897052060838714

Sorted 5' Splice Sites (High to Low Probability):
Position 29882: 0.9999999999999963
Position 39756: 0.9999999999999946
Position 11841: 0.9999402263707425
Position 52360: 0.9946461316920752
Position 62814: 0.988676717130755
Position 14416: 0.9809486011453892
Position 664: 0.976092120404854
Position 63297: 0.9645681034262894
Position 58185: 0.9423316775530237
Position 46475: 0.9400449154402197
Position 55: 0.9316186515811523
Position 64552: 0.9315402640420173
Position 74659: 0.9167048149658651
Position 64151: 0.8042084074009342
Position 20432: 0.7818403701123169
Position 7468: 0.7409633207891727
Position 34773: 0.7188598420685983
Position 75961: 0.6724465353984597
Position 48737: 0.6695019573409653
Position 14730: 0.6629108058084265
Position 55646: 0.5019934234478423
Position 66328: 0.39584069031849545
Position 37442: 0.35003402810014783
Position 13522: 0.32639756029645317
Position 37555: 0.31532901756887244
Position 81997: 0.2998107436536381
Position 11614: 0.254378970906616
Position 68403: 0.2226692090912729
Position 20436: 0.17390893891763418
Position 52825: 0.15532856208264412
Position 64213: 0.13590139387406405
Position 63541: 0.13335429564502188
Position 41239: 0.1240335365750276
Position 75162: 0.12172729203154344
Position 35279: 0.11957827921849591
Position 995: 0.11292579365434167
Position 77567: 0.09123823801843042
Position 35428: 0.07942338800417384
Position 12667: 0.0777946102623779
Position 7965: 0.07727916026933453
Position 58865: 0.07593570955732423
Position 18493: 0.07472365503319538
Position 34317: 0.07461234488492308
Position 38674: 0.0712995879914594
Position 15028: 0.07028429370384216
Position 38452: 0.06913521881118687
Position 1191: 0.06644756481128614
Position 14695: 0.06404251976353763
Position 1525: 0.05497915744028408
Position 30973: 0.05414489687629758
Position 34411: 0.05231582438776615
Position 70339: 0.051801111864250994
Position 18282: 0.050999554604847744
Position 56731: 0.047658340345893266
Position 37506: 0.04698604203841421
Position 55500: 0.04528790405536126
Position 20396: 0.04425069097004491
Position 64405: 0.044021073966831026
Position 38676: 0.043638951590182544
Position 4955: 0.042350173728234956
Position 61227: 0.04093519056432691
Position 19627: 0.03708976976764868
Position 10579: 0.03688375614644558
Position 63844: 0.03408480411445664
Position 12623: 0.03263584088521169
Position 1513: 0.031000244656666946
Position 61437: 0.028412954956309452
Position 16943: 0.028129461237573435
Position 34348: 0.027553084513478706
Position 55601: 0.027067440985538916
Position 65676: 0.02676637880132355
Position 55629: 0.02615947588985868
Position 16736: 0.025775411789810257
Position 75979: 0.02534059799139485
Position 10554: 0.023649269803125657
Position 16717: 0.02235134148096922
Position 6596: 0.022180448295919385
Position 10711: 0.021726452895441683
Position 60746: 0.021249929698780298
Position 4401: 0.019752500414742503
Position 49238: 0.01951948733903195
Position 54013: 0.018942397761966243
Position 16703: 0.018898196632276217
Position 75094: 0.01819489421192298
Position 50303: 0.017761518833581628
Position 35081: 0.017169308375069525
Position 59199: 0.016861279411196767
Position 4585: 0.01556254009101614
Position 3998: 0.01521681645020565
Position 63851: 0.015005506048869995
Position 10880: 0.01471684171388067
Position 34813: 0.013729228253037054
Position 68980: 0.013372226043059213
Position 59624: 0.012077846611559168
Position 24359: 0.011654978814283887
Position 61308: 0.0112939204016102
Position 16822: 0.01038455809260351
Position 9808: 0.010253632551315034
Position 10214: 0.01018728733373657
Position 68321: 0.009412769918884277
Position 17879: 0.008941313156229478
Position 75764: 0.008023585687746476
Position 58904: 0.007662711038252236
Position 35588: 0.007605559472700115
Position 53212: 0.007321013407992478
Position 16806: 0.0071568204504582
Position 35565: 0.0069814009185162505
Position 302: 0.0067710399402976336
Position 10013: 0.006382126379762078
Position 58684: 0.006173013748956894
Position 63149: 0.0060767599754038325
Position 68362: 0.006003477820548575
Position 136: 0.005721521361330973
Position 55319: 0.005438321800639157
Position 16864: 0.004749890598826334
Position 29: 0.0044155786605419205
Position 668: 0.0036964962944963475
Position 47978: 0.0035851881642487786
Position 3216: 0.003335649067240539
Position 48376: 0.0031847418001746774
Position 16869: 0.0030849986997984313
Position 63196: 0.0029191154892631863
Position 53230: 0.002687390383213521
Position 3419: 0.002395935158164375
Position 36267: 0.0023263797079116997
Position 16070: 0.0022432546851320553
Position 570: 0.002228648663024579
Position 8048: 0.002079549724796251
Position 54954: 0.001990091738280617
Position 62769: 0.0018562341630600822
Position 54831: 0.0016754844015394864
Position 393: 0.0012643904186662247
Position 16990: 0.0011324500370416565
Position 13133: 0.0011198204955080858
Position 69659: 0.0010923288729616182
Position 673: 0.0010670519566241532
Position 1308: 0.0007251996059197096
Position 63649: 0.00038464708157533926
Position 185: 0.0003769495900670535
Position 74: 0.0003541557604119545
Position 63884: 0.0003334854707411936
Position 1385: 0.0002623052560982411
Position 212: 0.00025965665139918934
Position 94: 0.00024871313530904307
Position 390: 0.0002413510712843439
Position 214: 0.00023666725394205342
Position 47: 0.0002329898831121518
Position 26: 0.00022249776578988934
Position 582: 0.00022083633069539479
Position 355: 0.00019977426655098243
Position 132: 0.0001997030993336455
Position 62: 0.0001980486255691522
Position 1014: 0.0001504978691511329
Position 63818: 0.0001427030778723609
Position 14563: 0.00014116915930598536
Position 2177: 0.00013829232475479837
Position 58729: 0.00011377224135044777
Position 63504: 0.00011337059509391305
Position 59: 8.786644748614409e-05
Position 369: 8.656082694840462e-05
Position 3520: 7.929835608248652e-05
Position 3524: 7.340811686539456e-05
Position 65181: 7.04955939652672e-05
Position 63301: 5.6048095511484426e-05
Position 2848: 4.874753103495276e-05
Position 15435: 4.821366441182641e-05
Position 1869: 4.7910108940728936e-05
Position 14356: 4.654977323351717e-05
Position 102: 4.2339301699843475e-05
Position 14476: 4.166072867085356e-05
Position 1145: 3.8688158621856026e-05
Position 3037: 3.664144624637991e-05
Position 14368: 3.63419140835938e-05
Position 1301: 3.490311258080673e-05
Position 13009: 2.9625959950394848e-05
Position 1576: 2.916181797265654e-05
Position 63309: 2.9058841166171018e-05
Position 3987: 2.8535996524961278e-05
Position 2825: 2.621286711953339e-05
Position 906: 1.738452491432023e-05
Position 1086: 1.638371211479044e-05
Position 447: 1.216639297647096e-05
Position 288: 1.0234025705964239e-05
Position 650: 8.445873483930154e-06
Position 66: 6.7425078248548534e-06
Position 1186: 6.490699114853428e-06
Position 1114: 4.848421355975817e-06
Position 64994: 4.660662645577363e-06
Position 1079: 3.5266136894196204e-06
Position 779: 3.317865686425754e-06
Position 623: 3.2356386678838663e-06
Position 795: 2.431516931966077e-06
Position 65016: 2.2094254837965144e-06
Position 589: 1.5538943864072118e-06
Position 740: 1.0554904344227035e-06
Position 678: 7.596596284142605e-07
Position 714: 7.343641658113011e-07
Position 13100: 5.628426417771756e-07
Position 12691: 5.622242953574499e-07
Position 64765: 7.271567187942567e-08
Position 245: 4.6279494561045786e-10
Position 527: 7.345128184587765e-11
Position 505: 6.64372284868284e-11
Position 617: 7.105572405160239e-12
Position 555: 2.9578597894398633e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 29785: 0.9999999999999967
Position 20321: 0.9999814772264023
Position 11726: 0.9998914377155335
Position 52184: 0.994646131692074
Position 62703: 0.9905356731788604
Position 64004: 0.9504533158872197
Position 58063: 0.9423316775530248
Position 46315: 0.9400449154402182
Position 63195: 0.8931539939840935
Position 64471: 0.8411760287094048
Position 508: 0.7758169654236647
Position 86405: 0.7518741739331997
Position 7350: 0.7219268021346551
Position 37335: 0.7123490877074344
Position 74350: 0.6324448444613885
Position 48611: 0.6130527325539531
Position 75868: 0.6110589101305604
Position 39511: 0.6069139464405479
Position 14606: 0.6013491850028536
Position 55523: 0.5425056755981321
Position 14324: 0.43664589214245003
Position 14274: 0.4361619385691834
Position 34682: 0.4316679025491937
Position 74353: 0.3483466423735024
Position 81842: 0.3045678253570614
Position 34537: 0.3005202750633969
Position 11496: 0.2544277595618236
Position 68200: 0.23852859447878377
Position 39667: 0.23111139801531813
Position 13376: 0.2222872080116757
Position 66206: 0.1949684000933523
Position 34210: 0.15488214649521206
Position 14561: 0.14663395055366243
Position 41069: 0.1240335365750276
Position 66209: 0.12322422230216123
Position 77462: 0.12206248218072982
Position 555: 0.12167092450736298
Position 75815: 0.12135767438392424
Position 38520: 0.11493853958164191
Position 52704: 0.11245624681804188
Position 16618: 0.10842710791085124
Position 39560: 0.10193465101771274
Position 74995: 0.10166490935974215
Position 35040: 0.09996233039662439
Position 14248: 0.09677830494821624
Position 64375: 0.09043152339006609
Position 826: 0.08809088997862756
Position 12543: 0.0855702825534674
Position 84356: 0.08217302008205403
Position 7877: 0.07935870999413076
Position 58771: 0.07743997513812664
Position 66184: 0.07448507388930754
Position 38277: 0.06913521881118691
Position 18228: 0.06743275958083611
