Gene = AL162424.1
index = 55
Annotated 5SS: [24]
Annotated 3SS: [521]
SMsplice 5SS: [230]
SMsplice 3SS: [349]
top_k =  500
Partition function (log Z): -12.574233692210573

Sorted 5' Splice Sites (High to Low Probability):
Position 230: 0.8241933751771643
Position 97: 0.09406389534226135
Position 197: 0.050753115876403056
Position 244: 0.010397618602081302
Position 288: 0.009156888714339024
Position 130: 0.007406854561780333
Position 61: 0.0015579742721651114
Position 172: 0.0007486213596506761
Position 91: 0.0007049672493404393
Position 388: 0.00029997969666470576
Position 277: 0.00019177051592044055
Position 70: 0.00015248020379018213
Position 52: 0.00013724321190804637
Position 355: 6.846005011236641e-05
Position 301: 6.281641873195454e-05
Position 473: 6.14928917771173e-05
Position 457: 6.101907075148929e-05
Position 37: 5.970353565577304e-05
Position 361: 4.1213728812178576e-05
Position 10: 3.068370139000578e-05
Position 4: 5.184188577984674e-06
Position 58: 3.1784657360585723e-06
Position 312: 2.514916821793639e-06
Position 324: 5.574751921686687e-07
Position 475: 5.55731424207104e-07
Position 330: 1.7899627307774982e-07
Position 315: 1.479310699276072e-07
Position 318: 4.788656363173842e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 349: 0.9556273126261781
Position 374: 0.015158011467821586
Position 399: 0.010818302486981084
Position 521: 0.0090189451989937
Position 354: 0.0033720637821172696
Position 211: 0.002591112593202477
Position 547: 0.0017936704922176842
Position 431: 0.0004599966086600608
Position 523: 0.00039706340351714116
Position 566: 0.00032928435215306024
Position 448: 0.0001713286410787963
Position 141: 0.00012097927082184361
Position 216: 7.561383996252729e-05
Position 272: 6.341553783402946e-05
Position 490: 5.185797411297929e-05
Position 380: 2.8468477789752138e-05
Position 472: 1.8655537060124624e-05
Position 228: 1.5501305759455026e-05
Position 409: 1.2654807047634048e-05
Position 123: 1.0486311845233961e-05
Position 460: 8.24618287669573e-06
Position 573: 4.440708975974322e-06
Position 147: 3.6301491860372793e-06
Position 260: 3.2037235650163695e-06
Position 457: 2.4101583774979176e-06
Position 162: 1.6761890660525932e-06
Position 252: 1.6070435749290985e-06
Position 120: 1.3629759086005082e-06
Position 287: 3.691714220532771e-07
Position 277: 3.2124544883812814e-07
Position 269: 2.8607699097259676e-07
Position 244: 1.9033869308576811e-07
Position 234: 6.671655924130733e-08
Position 154: 4.358301319335595e-09
Position 239: 8.869539021846263e-12
Position 66: 6.670591176931253e-12
Position 285: 2.7173516053173315e-12
