Gene = GLE1
index = 595
Annotated 5SS: [  205  4398 10940 18117 18641 19147 20724 22592 22826 28956 29252 31785
 33391 34999 35639]
Annotated 3SS: [ 4175 10828 17967 18579 18891 20491 22478 22755 28812 29060 31654 33285
 34915 35574 36401]
SMsplice 5SS: [  205  4398 10940 18117 18641 19147 20630 22592 22826 29252 31785 33391
 34999]
SMsplice 3SS: [ 4259 10828 17967 18579 18891 20491 22478 22755 29060 31654 33285 34915
 35574]
top_k =  500
Partition function (log Z): 4.469363234768583

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.9816551067839664
Position 10940: 0.9800167584768642
Position 19147: 0.9759143270602062
Position 4398: 0.9523800447560373
Position 20630: 0.91798708401579
Position 22826: 0.8911484197046975
Position 22592: 0.8802913053206397
Position 29252: 0.8551377585582572
Position 34999: 0.8538666304703482
Position 31785: 0.7535769162905369
Position 18641: 0.5749109719560134
Position 33391: 0.5468648679193335
Position 35639: 0.5072309613304017
Position 950: 0.3426449191115346
Position 28978: 0.29112953284604864
Position 14719: 0.18680074463438578
Position 1247: 0.18115087429488191
Position 1274: 0.161086654302121
Position 27992: 0.14303853926976637
Position 8728: 0.10010306659946402
Position 2641: 0.09858729009098151
Position 22603: 0.09491624621910172
Position 19992: 0.08065781594688626
Position 2435: 0.06331157990286891
Position 28956: 0.06151019781125323
Position 31789: 0.05800144416535555
Position 20321: 0.05295469943181253
Position 35458: 0.05239842332455337
Position 5244: 0.04967719937123023
Position 1255: 0.03425768956568536
Position 24548: 0.02721805908660982
Position 2751: 0.024898180759094876
Position 2743: 0.021777752628609478
Position 20757: 0.021019592387150194
Position 2651: 0.020928113029219195
Position 16388: 0.020108871041374113
Position 13334: 0.020057125707038253
Position 20724: 0.019207906876454725
Position 28012: 0.016993692192823276
Position 4143: 0.01684380059377614
Position 17188: 0.016675108418052375
Position 997: 0.01658715355707574
Position 504: 0.015473272386884156
Position 28879: 0.014935479522741876
Position 227: 0.012303157756930591
Position 33772: 0.010492005647885588
Position 7900: 0.009260976252773442
Position 33434: 0.008885617363149573
Position 520: 0.0072464359430280045
Position 8914: 0.007146528228149914
Position 31819: 0.00626091008376072
Position 35498: 0.005830860213611878
Position 14602: 0.005777501706618199
Position 1229: 0.00575214547197538
Position 32333: 0.00559359091345583
Position 19069: 0.0042159078046714385
Position 35114: 0.004097317084788596
Position 9955: 0.0028441820838321363
Position 35034: 0.0027624166376933428
Position 27879: 0.0026473006752821254
Position 35506: 0.0022467653776193325
Position 4192: 0.0021436009529724777
Position 9935: 0.002114944053803828
Position 21895: 0.0018359099757429367
Position 32040: 0.0018060220148508
Position 21598: 0.0016538488870857261
Position 22548: 0.0012088450535062641
Position 415: 0.0009757330948675683
Position 22493: 0.0009066565160397492
Position 21465: 0.0006530170488649781
Position 899: 0.0006258258412233077
Position 164: 0.000588030124986379
Position 633: 0.00044844811571242526
Position 1040: 0.00035231907052406
Position 22546: 0.0003423964574814028
Position 1020: 0.00033927841074876154
Position 20439: 0.0003202383051045559
Position 23883: 0.0002528372821865194
Position 22487: 0.00021985784183822134
Position 65: 0.0001594414152796545
Position 19658: 0.00015599346484573644
Position 703: 0.0001379988163885382
Position 22613: 0.00013179561502953566
Position 10909: 0.00011457698794026908
Position 22801: 0.00010659434876916523
Position 509: 9.841959971782836e-05
Position 10919: 6.605251030684543e-05
Position 11763: 5.806545620482289e-05
Position 854: 5.637430982823646e-05
Position 797: 4.864694591728003e-05
Position 335: 3.828187240490938e-05
Position 212: 3.5793642330039954e-05
Position 1630: 3.5605479605741374e-05
Position 1074: 2.8777091738474472e-05
Position 24402: 1.9121887899730663e-05
Position 531: 1.6382944820431487e-05
Position 738: 1.5221773679953367e-05
Position 455: 1.5063124753195893e-05
Position 339: 8.584335838879951e-06
Position 1824: 3.2164567194768108e-06
Position 1932: 3.2125784277169454e-06
Position 119: 2.3284529265149e-06
Position 79: 2.011171161513209e-06
Position 548: 1.7024089872932086e-06
Position 590: 1.6673188595796166e-06
Position 728: 1.0339899416875218e-06
Position 152: 8.634264274669155e-07
Position 696: 5.918445799151829e-07
Position 654: 4.439812555258627e-07
Position 60: 2.5983397980471444e-07
Position 22830: 1.698558419862161e-07
Position 22899: 1.6114936101285181e-07
Position 22949: 1.297322897346573e-07
Position 27: 1.2408324787373342e-07
Position 23051: 7.441835804759205e-08
Position 29: 4.275343064078069e-08
Position 22904: 3.1309483416660746e-08
Position 298: 2.7971382305045478e-08
Position 271: 2.545385387345997e-08
Position 23035: 2.2250067905113618e-08
Position 22587: 1.5430597398521833e-08
Position 22839: 1.3224770976093938e-08
Position 23206: 8.473504078391808e-09
Position 22916: 5.906309618333217e-09
Position 359: 2.432950250298943e-09
Position 337: 2.25242787733287e-09
Position 8: 1.693753937824207e-09
Position 111: 1.1784509446558982e-09
Position 279: 1.1754905714877204e-09
Position 351: 5.292355865634484e-10
Position 648: 2.6758493759511754e-10
Position 686: 2.3613876891223586e-10
Position 303: 6.099200218805626e-11
Position 365: 4.833350033472366e-13
Position 387: 4.377150213754812e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10828: 0.9801973879751109
Position 22478: 0.9655586342111535
Position 34915: 0.954552510603537
Position 18891: 0.9507652639008453
Position 20491: 0.8503250972918764
Position 22755: 0.845479897842682
