Gene = QARS
index = 1105
Annotated 5SS: [ 455  748 1209 1441 1727 2653 2867 3244 3452 3717 4497 4692 4882 5111
 5311 5562 5728 5962 6187 6472 6719 6880 7080]
Annotated 3SS: [ 599 1098 1364 1661 2598 2805 3171 3365 3629 4396 4612 4772 4979 5217
 5423 5639 5817 6081 6378 6590 6812 6953 8991]
SMsplice 5SS: [ 163  455 1209 1441 1727 2690 2867 3244 3452 3717 4497 4692 4882 5111
 5311 5562 5728 5962 6187 6522 6719 6880 7080]
SMsplice 3SS: [ 372 1098 1364 1639 2598 2805 3171 3365 3629 4396 4612 4772 4979 5217
 5423 5639 5817 6081 6378 6590 6812 6953 8991]
top_k =  500
Partition function (log Z): 51.17743366354261

Sorted 5' Splice Sites (High to Low Probability):
Position 1727: 0.9886925314724848
Position 5311: 0.985665860508067
Position 3717: 0.9834617498758912
Position 4692: 0.9817413971365276
Position 5111: 0.9772536679738355
Position 1209: 0.9571436100812463
Position 5962: 0.9487878401117383
Position 6187: 0.9248679057995293
Position 2867: 0.9175094962595368
Position 5562: 0.8743147162201231
Position 3244: 0.8635145708370683
Position 6880: 0.8546808357082332
Position 6719: 0.835278283521221
Position 7080: 0.8228390216005315
Position 1441: 0.8200605310122141
Position 455: 0.8061136883159192
Position 3452: 0.782728474116284
Position 6522: 0.7462023260871978
Position 4497: 0.7443229888161741
Position 163: 0.6780718542799297
Position 4882: 0.6704392959408088
Position 5728: 0.6275802909926583
Position 5742: 0.30376448146560314
Position 2690: 0.2994116556162495
Position 2653: 0.2656491247249742
Position 6472: 0.22248334321219213
Position 2695: 0.1965720588575087
Position 748: 0.1559573147898315
Position 5566: 0.11267650625325557
Position 2477: 0.11216802322013691
Position 2700: 0.10500301418702511
Position 6699: 0.09843244706396423
Position 6847: 0.07627563150711718
Position 6312: 0.07221786228405937
Position 699: 0.06974391959892559
Position 2685: 0.06948144001945153
Position 715: 0.05634189470133706
Position 67: 0.054700816012027816
Position 892: 0.047722888678486654
Position 3366: 0.039667826376747276
Position 1516: 0.03744826505131954
Position 6748: 0.03498554487461199
Position 4530: 0.0332319160465822
Position 3472: 0.03226794455896784
Position 1505: 0.029241723494449017
Position 272: 0.02680941945604161
Position 3444: 0.024718010796243892
Position 5980: 0.02307257676416804
Position 5747: 0.022264984591146997
Position 4912: 0.02059348764393943
Position 4484: 0.019627601553105237
Position 3821: 0.01462502808601291
Position 5078: 0.014517275153617809
Position 5336: 0.012064341185814172
Position 6909: 0.011420699862632366
Position 5991: 0.00993374926528527
Position 1170: 0.006806343132300493
Position 6229: 0.006170153350955463
Position 7962: 0.005912041159414838
Position 6139: 0.005510403079004787
Position 6900: 0.005446319474720874
Position 4906: 0.0045879852552236635
Position 6893: 0.0037804062261665924
Position 1109: 0.003644053692119537
Position 6694: 0.0036322652353616147
Position 280: 0.0034382762420417396
Position 2119: 0.0032787781416321092
Position 481: 0.003093134993095273
Position 2038: 0.002239813090934474
Position 3918: 0.001726622299506992
Position 4887: 0.0015689666378278257
Position 5127: 0.0013161060628030298
Position 5993: 0.0012427680685343472
Position 5995: 0.00108126038156091
Position 6097: 0.0010531032841479225
Position 3990: 0.0010298025598023425
Position 1295: 0.0009991532931517963
Position 2500: 0.0009707695553875913
Position 2527: 0.0008905508739941348
Position 5552: 0.0008495540563219918
Position 1578: 0.0008488978239359561
Position 517: 0.0007489123101503839
Position 5557: 0.000716648757646314
Position 7708: 0.0006718223725292654
Position 538: 0.0006684881780876237
Position 4527: 0.0006373156743367742
Position 5872: 0.0006300622314768669
Position 2531: 0.0006251604806054989
Position 3126: 0.00059532217890027
Position 2965: 0.0005894323147366999
Position 6259: 0.000557950517978374
Position 6009: 0.000513748703249333
Position 6884: 0.00047482339283412084
Position 6738: 0.00046999235204789574
Position 5061: 0.0004676810874936914
Position 3515: 0.0004658988681846066
Position 6854: 0.0004579347458388398
Position 7053: 0.00042988056148703243
Position 2490: 0.00042855085547780305
Position 2523: 0.0003895403330279532
Position 1480: 0.00037369110455551886
Position 918: 0.0003403799435782019
Position 167: 0.0003271332950519931
Position 3314: 0.00032580264802024666
Position 5115: 0.0003211154526438516
Position 4922: 0.0003162302897884719
Position 6789: 0.0003061943662824289
Position 2481: 0.0002970432474756383
Position 6526: 0.0002919139548035633
Position 7145: 0.0002826460434938583
Position 5818: 0.00028064139652921873
Position 3248: 0.00027904692020202723
Position 825: 0.000273321834375298
Position 6621: 0.00025888490793972587
Position 5590: 0.0002559469810200158
Position 1301: 0.000253998106408593
Position 2298: 0.00025296606795978014
Position 5034: 0.00025005518315369214
Position 5135: 0.00022757088412385932
Position 6866: 0.00021324468115649652
Position 5324: 0.0001978646045666068
Position 1547: 0.00019533193625764208
Position 1182: 0.00019478980920976585
