Gene = PLPP7
index = 1040
Annotated 5SS: [755]
Annotated 3SS: [18228]
SMsplice 5SS: [755]
SMsplice 3SS: [18228]
top_k =  500
Partition function (log Z): -10.621678133194878

Sorted 5' Splice Sites (High to Low Probability):
Position 755: 0.8308601831416567
Position 2542: 0.73261760435387
Position 6350: 0.5710236430660603
Position 3386: 0.5255050921386878
Position 4596: 0.372689079009256
Position 10175: 0.3448676795390437
Position 3031: 0.250016740584443
Position 1539: 0.23815712175829984
Position 9145: 0.218803858990878
Position 6043: 0.20764714435566603
Position 289: 0.20660592874867945
Position 6505: 0.09180304978268172
Position 3010: 0.08068389247731557
Position 3002: 0.06165097974100498
Position 11418: 0.048260869400431526
Position 3471: 0.04717362443861529
Position 14812: 0.04262354554891273
Position 575: 0.03698677650326315
Position 1486: 0.033205527676838806
Position 733: 0.02695545902600385
Position 1438: 0.025136115534840266
Position 1530: 0.024079481040303455
Position 2396: 0.02399673288483097
Position 1599: 0.01739534690740734
Position 1087: 0.014067200242073618
Position 3547: 0.01125918960693356
Position 1623: 0.010919488793755724
Position 877: 0.009347639101301661
Position 703: 0.008118422965752443
Position 461: 0.0058517439633957976
Position 3024: 0.005008218734030955
Position 2965: 0.004786043000368083
Position 2986: 0.004122975379611626
Position 6273: 0.003520771109054235
Position 1376: 0.0022085920345027293
Position 1628: 0.0019535921153465744
Position 1736: 0.0018770145114186704
Position 66: 0.001856388388279188
Position 215: 0.001475434479968257
Position 2661: 0.0013771321593659502
Position 595: 0.0013325623851570966
Position 298: 0.0011800344188428974
Position 1099: 0.0011054994424039765
Position 3061: 0.0010004096050227574
Position 998: 0.0009481506796785789
Position 2822: 0.0007887014985910846
Position 156: 0.0007809550250159107
Position 1189: 0.0007434329313351908
Position 1260: 0.000510284144001668
Position 1220: 0.000504318818881926
Position 1634: 0.0003775645062984151
Position 1851: 0.0002898466284047912
Position 1356: 0.0002778135935795675
Position 2124: 0.00015109847351001718
Position 597: 0.00014470821605005446
Position 1151: 7.830584933241613e-05
Position 132: 6.79517424650351e-05
Position 759: 3.313159216927908e-05
Position 784: 2.2575488146753376e-05
Position 579: 1.309347431185766e-05
Position 116: 4.264960307813789e-06
Position 1445: 1.5410278945681456e-06
Position 366: 3.9863373344952134e-07
Position 640: 3.4997827658793537e-07
Position 891: 2.1308371027983206e-07
Position 372: 7.653129780353429e-09
Position 867: 3.880923535321709e-09
Position 329: 2.6074589544924986e-09
Position 239: 1.6027916529395943e-09
Position 35: 7.066163975725836e-10
Position 486: 7.801181775945703e-11
Position 349: 9.587310217932147e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18228: 0.9222113295363585
Position 2893: 0.379993935821149
Position 3222: 0.3779668079083973
Position 6155: 0.37105621302124436
Position 2294: 0.3621412760347717
Position 4429: 0.3556087769547368
Position 10062: 0.3505736455936958
Position 2395: 0.3494155407923485
Position 1416: 0.23521473999765716
Position 8940: 0.1997546771328299
Position 5981: 0.15705581044497943
Position 6272: 0.14109572026119668
Position 3093: 0.10013328208902977
Position 1336: 0.09541427812506652
Position 645: 0.08656763346866743
Position 6398: 0.0803633795368717
Position 11299: 0.07551829009792149
Position 6242: 0.07131764479020916
Position 14560: 0.056023348385089565
Position 2493: 0.04471348291179815
Position 3412: 0.03725031434826082
Position 3160: 0.03447089977174801
Position 626: 0.033276053834512466
Position 6033: 0.031677890080549616
Position 5880: 0.022280801810474437
Position 8982: 0.020386432493856542
Position 3262: 0.018000542843072398
Position 4504: 0.017557360550786584
Position 537: 0.013821789045770133
Position 2701: 0.011625915965470607
Position 2783: 0.010900647130994033
Position 9016: 0.007725481739294716
Position 3326: 0.0076756447590303565
Position 585: 0.0069750100176990985
Position 1437: 0.00650872115746029
Position 6595: 0.005233623253324972
Position 11736: 0.004919206192724481
Position 1393: 0.004912546552056201
Position 1529: 0.004323623130981996
Position 3385: 0.004292098671863662
Position 2986: 0.003868385309186812
Position 1483: 0.003184049278041681
Position 442: 0.002582418195298506
Position 1421: 0.00253196747317616
Position 6425: 0.0025080597880612746
Position 1168: 0.0019602686435791633
Position 3186: 0.0018054051383795463
Position 2895: 0.0015750235504265423
Position 3461: 0.001507699307674004
Position 1258: 0.0014593955294231332
Position 7060: 0.001411090537596205
Position 2299: 0.0011492954630731406
Position 3110: 0.0011105395863951083
Position 384: 0.0009423913716757585
Position 8372: 0.0008240620465739217
Position 10223: 0.0007897169131622494
Position 9646: 0.0007586761203452179
Position 7025: 0.0007250586350419702
Position 11319: 0.0006973042894221754
Position 473: 0.0006529917454255478
Position 1005: 0.0005691961205201229
Position 977: 0.000531050872556778
Position 2656: 0.0004985140644187767
Position 6945: 0.00045947778172850454
Position 788: 0.00044632590879836715
Position 447: 0.00043734527229207166
Position 2368: 0.0004141590588881158
Position 413: 0.00040815920628235806
Position 905: 0.00031957231926479197
Position 2821: 0.00031631737248601777
Position 495: 0.00030013553820709276
Position 1752: 0.00029987046497773035
Position 1225: 0.0002815080979729428
Position 932: 0.00026358573690954314
Position 981: 0.00023956695175517324
Position 8771: 0.00023031261417978254
Position 7415: 0.0002144079776685273
Position 2324: 0.00020850225590165054
Position 5279: 0.0002063040427115021
Position 9750: 0.00020083492460016766
Position 946: 0.0001965520975847697
Position 1887: 0.00018459710597439294
Position 844: 0.00017689807178437967
Position 1305: 0.0001758912801771749
Position 713: 0.00014610292770881025
Position 1570: 0.0001403445392915314
Position 5480: 0.00013703015770162344
Position 708: 0.0001285574685468585
Position 2503: 9.552479718645372e-05
Position 6574: 8.68247662090664e-05
Position 422: 7.956863034951816e-05
Position 4797: 7.899776091287851e-05
Position 2255: 7.02699822816368e-05
Position 3641: 7.003754350338852e-05
Position 393: 3.432440595486654e-05
Position 1485: 2.5311102110185862e-05
Position 183: 1.9393653840307372e-05
Position 1150: 1.9348080162645844e-05
Position 2830: 1.8686210699400547e-05
Position 1036: 1.5890152071106777e-05
Position 492: 1.0759151783786069e-05
Position 3546: 1.0754424092529597e-05
Position 881: 1.0411885729793259e-05
Position 519: 9.226044015602596e-06
Position 804: 5.95492206451268e-06
Position 983: 5.584666315078932e-06
Position 685: 5.052519141876764e-06
Position 936: 5.051092174258931e-06
Position 1175: 4.723500774398727e-06
Position 909: 4.656965811621488e-06
Position 1016: 4.638868226195165e-06
Position 1002: 4.588390777926533e-06
Position 899: 3.153713688364411e-06
Position 1022: 2.9287083500366376e-06
Position 405: 2.8103907657274244e-06
Position 426: 2.665032456783668e-06
Position 366: 2.4031148698076454e-06
Position 1042: 2.3843263523359867e-06
Position 851: 2.2869535732344294e-06
Position 507: 2.2756831584973542e-06
Position 253: 2.1770473067553505e-06
Position 729: 1.1918328704585908e-06
Position 233: 6.265006204228782e-07
Position 1179: 5.238729644561366e-07
Position 1038: 4.670843408648093e-07
Position 3165: 3.828012279558255e-07
Position 475: 3.816013360831278e-07
Position 876: 2.6963551751071747e-07
Position 1273: 2.5890676789020453e-07
Position 486: 2.300254909438234e-07
Position 318: 1.0882736504089054e-07
Position 310: 4.289860956986544e-08
Position 297: 1.163041825935474e-08
Position 477: 1.1283226378433221e-08
Position 138: 7.903642139617457e-09
Position 197: 7.338499545374866e-09
Position 293: 6.79565614215454e-09
Position 502: 5.273424829404106e-09
Position 320: 2.959062488450132e-09
Position 504: 1.846777669968786e-09
Position 201: 1.8386968471687383e-09
Position 250: 1.6688171424695176e-09
Position 194: 1.0577600011743887e-09
Position 710: 1.05353093775738e-09
Position 143: 5.613615579275196e-10
Position 732: 2.618005257197781e-10
Position 759: 2.4918684085233133e-10
Position 151: 2.4164913680146456e-10
Position 263: 9.677180588924346e-11
Position 209: 1.481249191952768e-11
Position 140: 1.4078048437579089e-11
