Gene = MINA
index = 844
Annotated 5SS: [  174  4926 10499 13037 17696 21302 22244 24727 26290]
Annotated 3SS: [ 4454 10378 12907 17591 21198 22074 24637 26199 26744]
SMsplice 5SS: [  174  4549 10499 13037 21302 24727 26290]
SMsplice 3SS: [ 4454 10378 12907 21198 24637 26199 27405]
top_k =  500
Partition function (log Z): -0.7485088661331596

Sorted 5' Splice Sites (High to Low Probability):
Position 13037: 0.9903624016836278
Position 10499: 0.9031681822829358
Position 24727: 0.8915349013189555
Position 174: 0.8585465961349754
Position 4549: 0.8135223278606526
Position 26290: 0.6237088426187457
Position 21302: 0.5644206586392053
Position 17696: 0.46934812846329116
Position 5478: 0.4580492859740754
Position 21319: 0.3778199964349077
Position 19923: 0.3567176713273256
Position 3971: 0.26356634026992426
Position 840: 0.26151810178832646
Position 4926: 0.22780504251438205
Position 22244: 0.22702287684105116
Position 8015: 0.211880108906838
Position 8063: 0.17426847069685159
Position 498: 0.1610819753776709
Position 13399: 0.12292810137326816
Position 15161: 0.12131252250694355
Position 26369: 0.1155243017705117
Position 26520: 0.1110128532915929
Position 10789: 0.10695879502918502
Position 7907: 0.10695422548715618
Position 10573: 0.09657197579386463
Position 5459: 0.08422792642673678
Position 24863: 0.07781227899983434
Position 8031: 0.0674507716947227
Position 22454: 0.06706220834008453
Position 11767: 0.060009822464714195
Position 22495: 0.05902047039576149
Position 5696: 0.05901098736411501
Position 26862: 0.05881153350092301
Position 24949: 0.05533720818794755
Position 24789: 0.05515250958060096
Position 22308: 0.05422468671299157
Position 22783: 0.05167023372623766
Position 14117: 0.04980449090438764
Position 4124: 0.04055125832824535
Position 17321: 0.038982767752611586
Position 23092: 0.0368592651293767
Position 17183: 0.027831031179520262
Position 13697: 0.022676546884741175
Position 4805: 0.021032697120708408
Position 24731: 0.017651557479495317
Position 275: 0.014936177691265005
Position 16958: 0.014578293701547201
Position 1220: 0.013663084879922408
Position 23333: 0.013469236506020915
Position 11814: 0.013335648720547237
Position 23527: 0.013109859406873382
Position 23443: 0.012762315919967003
Position 3631: 0.012622576559679044
Position 289: 0.012521643300112413
Position 27044: 0.012343568896915645
Position 22518: 0.010782360808971122
Position 10072: 0.010740658484020917
Position 2532: 0.010143934047868605
Position 22025: 0.00916155543264189
Position 14397: 0.006790830729215769
Position 26527: 0.006358887136534816
Position 1226: 0.006097478124803877
Position 5021: 0.006007333470907015
Position 23331: 0.005969499815920307
Position 23342: 0.00574673967833517
Position 7911: 0.00546886295320784
Position 4358: 0.005079380110782527
Position 16300: 0.004795285654558272
Position 435: 0.0045495376354625265
Position 1036: 0.003888267227350242
Position 26895: 0.003745447051994487
Position 16690: 0.003579566567500265
Position 16271: 0.003528355209657603
Position 5803: 0.0034687902987838542
Position 1604: 0.003330553593296141
Position 3218: 0.0027929952057619
Position 2781: 0.0027331888872427676
Position 27154: 0.0025278793744328808
Position 1466: 0.0022629382856598442
Position 27041: 0.0020397415256588913
Position 168: 0.0019144507746749679
Position 1784: 0.0017176582880728281
Position 13016: 0.001695301171180297
Position 26503: 0.0012831667877210378
Position 1803: 0.0010943406424138468
Position 1851: 0.0010122920510229937
Position 1590: 0.000980734373755381
Position 3998: 0.0008605228804049313
Position 14302: 0.0006419648671330567
Position 103: 0.0005332228189557195
Position 468: 0.00042773554982967435
Position 558: 0.0002529692381596881
Position 84: 0.00024632875278331363
Position 14028: 0.0002291958417578124
Position 6: 0.00021700803010094838
Position 503: 0.00018254833566989822
Position 127: 0.00016793294025689419
Position 13202: 0.00014687072319891214
Position 355: 9.647152989684719e-05
Position 10820: 5.9448267444381275e-05
Position 364: 5.1328632812290904e-05
Position 66: 4.433111825220826e-05
Position 479: 3.192024453502052e-05
Position 178: 3.17593518043498e-05
Position 263: 1.849953301529018e-05
Position 24: 1.578676762970155e-05
Position 49: 1.3792150509321053e-05
Position 156: 1.1572904689395979e-05
Position 1023: 8.773136019950695e-06
Position 176: 8.514735078748012e-06
Position 1797: 6.429976319892818e-06
Position 675: 5.104424318116267e-06
Position 1680: 5.055792831725618e-06
Position 793: 4.6401528666821275e-06
Position 2047: 4.23708273689125e-06
Position 373: 3.996374256544159e-06
Position 860: 3.848003817128251e-06
Position 1050: 3.5595500596808527e-06
Position 46: 3.190301275663886e-06
Position 441: 3.185414283113269e-06
Position 1322: 3.12446744694589e-06
Position 1669: 2.767260036523154e-06
Position 69: 1.403642661614945e-07
Position 266: 9.476924989486652e-08
Position 299: 6.423277698657792e-09
Position 122: 8.480815517259308e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10378: 0.9997401580768008
Position 21198: 0.942240655074113
Position 24637: 0.9123901081662324
Position 12907: 0.80671470614703
Position 26199: 0.7560605361994394
Position 4454: 0.7539328115322147
Position 27405: 0.5190701028642486
Position 19726: 0.3567176713273256
Position 26368: 0.32853127227103696
Position 5337: 0.29355483703191226
Position 17617: 0.26838107394667876
Position 7853: 0.2223392933213805
Position 5301: 0.21594956936174955
Position 7979: 0.21592204204203297
Position 17591: 0.20097681725465857
Position 716: 0.1999188351387458
Position 22071: 0.19419445922374393
Position 3829: 0.191005664703779
Position 12922: 0.18534299670777785
Position 24825: 0.17013829224257818
Position 26744: 0.16368812295917526
Position 7878: 0.127761104375363
Position 15029: 0.12132095477214716
Position 22327: 0.1154751611653411
Position 13295: 0.11367487003781343
Position 22074: 0.08756846600378114
Position 4739: 0.08700207763601533
Position 4485: 0.07880617179942902
Position 4694: 0.07285393212364513
Position 10705: 0.07098010998405041
Position 17134: 0.06681379893213184
Position 27040: 0.06495219408944777
Position 24608: 0.06249081510413289
Position 23169: 0.0512977728983624
Position 14058: 0.04044375710457599
Position 3768: 0.03898566011548338
Position 11691: 0.03867336852848323
Position 4746: 0.037053668549001134
Position 22885: 0.03685926512937669
Position 10628: 0.03603813331257897
Position 5651: 0.03466632088666235
Position 5263: 0.0327728060071504
Position 11762: 0.029522022296533397
Position 3798: 0.029357508647792976
Position 22624: 0.029201339685972008
Position 26618: 0.029032966916024906
Position 4032: 0.02519259746630221
Position 758: 0.02506195332816495
Position 22684: 0.02246889404026565
Position 22311: 0.0214119503230408
Position 672: 0.02013938023182404
Position 352: 0.019425617016308638
Position 13594: 0.01750238281577088
Position 403: 0.016447885865098877
Position 5620: 0.016342249788021023
Position 274: 0.01464661246145407
Position 16689: 0.01458606127337076
Position 4862: 0.013159065535471842
Position 3903: 0.011889788377357415
Position 4643: 0.01094506366376416
Position 9927: 0.010740658484020917
Position 26423: 0.009723447920711628
Position 5557: 0.009225952609508533
Position 21774: 0.00916155543264189
Position 16161: 0.008324945922683125
Position 13978: 0.007083278558901352
Position 13166: 0.0067217580390645645
Position 4236: 0.006698823234480897
Position 4013: 0.006542008727386706
Position 306: 0.006540048273763058
Position 24862: 0.00635205408551692
Position 4947: 0.005898411493867344
Position 2223: 0.005804096029455726
Position 1104: 0.005648840631190181
Position 24923: 0.005473605569323846
Position 11226: 0.005150333799398749
Position 736: 0.005002849978642438
Position 13613: 0.004559784459290189
Position 909: 0.0044508830621854565
Position 1073: 0.00427543995947098
Position 3475: 0.004118508578298688
Position 1420: 0.004116754115353975
Position 13998: 0.004055431673603103
Position 258: 0.0038979494297116004
Position 1638: 0.0038288086454384375
Position 3413: 0.0037094673694933918
Position 3523: 0.0035222999904961387
Position 1006: 0.0033843908778232764
Position 2439: 0.0030825756757222526
Position 13346: 0.0029161065117107032
Position 14260: 0.0028854516147574895
Position 4489: 0.002591789693986008
Position 2526: 0.0025865984489811737
Position 422: 0.002545331910406662
Position 557: 0.002509613781488514
Position 14318: 0.0024958287207628395
Position 3018: 0.00243074141633609
Position 1040: 0.002281284574430703
Position 16572: 0.00182948056632691
Position 25280: 0.001824550270685085
Position 16599: 0.0017500860011733519
Position 3707: 0.0016213362296148108
Position 4661: 0.0016182555938130665
Position 4676: 0.0015526539373239552
Position 5681: 0.001379317600723383
Position 4647: 0.001334056284420264
Position 1295: 0.0013020641669357171
Position 25353: 0.001285828628984664
Position 1101: 0.0012823272038568123
Position 941: 0.0010299726999161932
Position 25122: 0.0009688883047807806
Position 2583: 0.0009452247593821817
Position 5719: 0.000865936777983596
Position 525: 0.0008608989134174879
Position 400: 0.0007017450703513773
Position 3526: 0.0006799663960038014
Position 1519: 0.0006424860740635947
Position 3426: 0.0005923342253870223
Position 26679: 0.0005569401918041673
Position 25011: 0.0005251343546978638
Position 1489: 0.0005139277930650774
Position 2618: 0.0004586280215700367
Position 25165: 0.00041371240229457515
Position 463: 0.0004020822934211736
Position 4105: 0.00038355721085799353
Position 2894: 0.0003622537894258079
Position 14294: 0.00035227948302901906
Position 25062: 0.0003354650522407818
Position 13537: 0.00028497090168631524
Position 772: 0.0002783930967498177
Position 626: 0.00022217263430598526
Position 26052: 0.0002126864129224984
Position 13656: 0.00010263903477626935
Position 13788: 9.270918512320421e-05
Position 13878: 5.963043743718005e-05
Position 405: 3.624932397888825e-05
Position 310: 3.5242922643268134e-05
Position 75: 3.085144544674208e-05
Position 288: 1.3517064451281771e-05
Position 1607: 6.767190652824955e-06
Position 779: 6.695840814293478e-06
Position 229: 5.701402947978907e-06
Position 931: 4.9551257978505546e-06
Position 1929: 4.237082736891249e-06
Position 652: 3.6300574490892344e-06
Position 565: 3.2412647885774227e-06
Position 1266: 1.8160292081789814e-06
Position 1367: 1.7638414740735087e-06
Position 740: 1.7118530845939223e-06
Position 689: 1.6637773553562944e-06
Position 873: 1.5322112034333664e-06
Position 968: 1.4959912993800612e-06
Position 1175: 1.3283427373843848e-06
Position 1343: 1.1765606916636324e-06
Position 631: 6.251053679466476e-07
Position 793: 4.559607517345173e-07
Position 813: 3.7621203235872286e-07
Position 315: 2.8906997781573694e-07
Position 1211: 2.7730902881797395e-07
Position 1116: 2.430473744781162e-07
Position 738: 2.3998297989003645e-07
Position 1080: 2.234970151757449e-07
Position 329: 1.889615189353516e-07
Position 283: 1.2885581540135276e-07
Position 173: 1.198135959513201e-07
Position 782: 1.0781874451797026e-07
