Gene = NUDCD2
index = 970
Annotated 5SS: [ 279 2579 3212]
Annotated 3SS: [2529 3059 6089]
SMsplice 5SS: [ 279 2579 2968 3212]
SMsplice 3SS: [2529 2668 3059 6089]
top_k =  500
Partition function (log Z): -5.74334545977934

Sorted 5' Splice Sites (High to Low Probability):
Position 3212: 0.9821914648611759
Position 279: 0.8654771007695022
Position 2579: 0.7785034601661113
Position 2968: 0.6346288975363639
Position 2453: 0.08995711525066134
Position 2445: 0.08958061463181419
Position 3922: 0.0861675901468251
Position 2585: 0.07915970766350627
Position 1387: 0.06835896289717637
Position 10468: 0.05228291831774765
Position 2457: 0.05166724248868844
Position 411: 0.03517675315666375
Position 189: 0.027197854481676498
Position 255: 0.026988083364253252
Position 61: 0.023069038016048246
Position 6371: 0.022482772806586702
Position 3426: 0.01869924052844171
Position 646: 0.017368836400436377
Position 449: 0.016957455922995072
Position 2709: 0.01282454763908771
Position 814: 0.011210029131356585
Position 3234: 0.011039233909267266
Position 1146: 0.008763901969524666
Position 2746: 0.008205038476390092
Position 2933: 0.007473035820837067
Position 5234: 0.0059809815762911
Position 635: 0.005783519138200491
Position 422: 0.0037105735958140843
Position 1065: 0.003684732647021814
Position 4139: 0.0033802253233772513
Position 123: 0.0031943090769781107
Position 6801: 0.003067010175189263
Position 2841: 0.0029489537018152737
Position 1689: 0.0029473486517737693
Position 6142: 0.0023555667939054487
Position 3704: 0.0023162073131911005
Position 6288: 0.0023130875528503242
Position 5723: 0.0011679422549508765
Position 9230: 0.001044797524151033
Position 742: 0.0009955227646045628
Position 940: 0.0008457599558989203
Position 2927: 0.0008429941421264451
Position 3228: 0.0007526307472620699
Position 1927: 0.0006809977256107592
Position 1750: 0.0006618145532461964
Position 2855: 0.000610236778356174
Position 2427: 0.0005471604514128603
Position 171: 0.00037201516004603687
Position 128: 0.0003460395314849168
Position 803: 0.00027508163620611485
Position 417: 0.00026681498047095094
Position 251: 0.0002294032572863454
Position 152: 0.00022776426893200447
Position 3029: 0.0001960684045427305
Position 1110: 0.00019253483138832308
Position 2416: 0.00018326196512243511
Position 221: 0.00016445767336563123
Position 656: 0.00011028284507276314
Position 1441: 9.286612866721069e-05
Position 42: 4.4893179963867524e-05
Position 3676: 1.4068415743861878e-05
Position 183: 8.710689382212416e-06
Position 4099: 7.207616176731396e-06
Position 4060: 6.388004509472411e-06
Position 4130: 5.860008868885083e-06
Position 4036: 5.822337949597353e-06
Position 301: 5.488038620318234e-06
Position 120: 4.921351582060786e-06
Position 115: 3.2337431380993168e-06
Position 306: 2.28506187706964e-06
Position 92: 1.995139287283654e-06
Position 243: 1.962510196701116e-06
Position 351: 1.350832397917144e-06
Position 140: 1.347034679426458e-06
Position 3448: 1.0928353401043445e-06
Position 3456: 8.346664636610045e-07
Position 28: 8.262748839883395e-07
Position 3240: 6.375870831832114e-07
Position 101: 4.919160186499713e-07
Position 456: 4.2114261096648557e-07
Position 1331: 3.9660644565987077e-07
Position 356: 2.7229617218305394e-07
Position 173: 1.9851110389029748e-07
Position 17: 1.0236414112337446e-07
Position 149: 5.623849200628987e-08
Position 299: 5.504718607649903e-09
Position 3161: 2.632742109792955e-09
Position 335: 1.9734729229441384e-09
Position 358: 1.2186245291403747e-09
Position 373: 5.987551432126972e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3059: 0.8855380010784917
Position 2529: 0.7840773872399001
Position 2649: 0.3288463619305804
Position 2668: 0.30849173914790967
Position 6089: 0.279248281082279
Position 11959: 0.11660621544346426
Position 2334: 0.10901762457667273
Position 3986: 0.10186609534687559
Position 3134: 0.06017809109393746
Position 10362: 0.05712635949986247
Position 2506: 0.05701689772086096
Position 2310: 0.05689815275027106
Position 11060: 0.05684106736528224
Position 3794: 0.05579661874297076
Position 11033: 0.05429886991357186
Position 9750: 0.05064932286193827
Position 2350: 0.046681434944700895
Position 1313: 0.046078433389152115
Position 3094: 0.036144516751179856
Position 12423: 0.03238231623475391
Position 13202: 0.03232917444451411
Position 3821: 0.02951017306705271
Position 11987: 0.02413715477509183
Position 7152: 0.022184008086839832
Position 3611: 0.02072001657371917
Position 9051: 0.01985652957005948
Position 5130: 0.016739634852236125
Position 2290: 0.01598809574971806
Position 1199: 0.015927923886903672
Position 2877: 0.01507310616742024
Position 10707: 0.013891759354752328
Position 9335: 0.013474844806925165
Position 8423: 0.013198125272262492
Position 383: 0.012328128170423861
Position 3323: 0.01194336402684217
Position 2554: 0.011269890133440574
Position 6109: 0.010578485593708623
Position 11788: 0.009878817390612131
Position 8684: 0.009652942703242948
Position 3061: 0.009491594797250409
Position 12501: 0.009099454092382525
Position 7033: 0.008583751053001179
Position 536: 0.008291809467557202
Position 3734: 0.008175357593106013
Position 9402: 0.008146554377292675
Position 491: 0.007514371583664367
Position 3326: 0.0073034242324823955
Position 2780: 0.007297221871471902
Position 2218: 0.0069619418651776935
Position 2257: 0.006928753163565121
Position 7629: 0.006716331046328722
Position 4203: 0.006482333179208221
Position 3948: 0.005764210251399747
Position 10572: 0.005629653780183824
Position 4409: 0.0054805152659668874
Position 9430: 0.004449086051077703
Position 11292: 0.00414523252589757
Position 1002: 0.003918223134541275
Position 8537: 0.003848128742736763
Position 1560: 0.0038066680228362026
Position 443: 0.003786524261754364
Position 6692: 0.00369805311939216
Position 6561: 0.003188325027647491
Position 4781: 0.003177386964524978
Position 7444: 0.003173026450815685
Position 2881: 0.002943840653372611
Position 6054: 0.0029300956572820163
Position 4102: 0.0028322816945282364
Position 3703: 0.0028055442115432817
Position 320: 0.00275696167517437
Position 10942: 0.0027236092191265577
Position 4838: 0.002680638908654375
Position 1059: 0.002330554424199156
Position 593: 0.0023245355826331288
Position 8089: 0.0023187591406926672
Position 5082: 0.0022904551727491594
Position 3066: 0.002164884456027227
Position 5533: 0.0021383612715033746
Position 3306: 0.002065326756848828
Position 4891: 0.0020632221692513247
Position 8384: 0.0019424754126673742
Position 896: 0.0018562214254716936
Position 448: 0.0017580597466292781
Position 6987: 0.001727867600925562
Position 4239: 0.001695024646337384
Position 915: 0.001649901576144278
Position 9405: 0.001554182817794878
Position 3387: 0.0014084260939294252
Position 9498: 0.0013851436418123285
Position 1292: 0.001375464934155838
Position 7626: 0.001306912370690784
Position 2391: 0.0012554944224587585
Position 1357: 0.0012436184475077105
Position 149: 0.0012159013448471668
Position 9433: 0.001163536856236828
Position 5333: 0.0011522901012523136
Position 5252: 0.0010197543459510208
Position 8972: 0.0009652880389255619
Position 158: 0.0009418572623859599
Position 2234: 0.000714867392122076
Position 7473: 0.0007053559028786944
Position 7401: 0.0006811662225723352
Position 8114: 0.0006749890581964958
Position 4743: 0.0006545080593907645
Position 188: 0.000643325406220656
Position 5336: 0.0006399064263695035
Position 183: 0.0006270571828338021
Position 7768: 0.0006076919851778783
Position 212: 0.0005989234626800601
Position 4358: 0.0005981977272525356
Position 2360: 0.0005541427425635563
Position 330: 0.0005330734065187441
Position 3483: 0.0005310473675566012
Position 967: 0.0005207255294222253
Position 7828: 0.0004825079159613804
Position 6208: 0.0004640172558530293
Position 6205: 0.0004067883939209559
Position 939: 0.0004012945769232923
Position 6335: 0.000362816971772417
Position 1227: 0.00026817726903040985
Position 6401: 0.00026143370680738935
Position 3149: 0.00023614768445161716
Position 198: 0.00022008324928183577
Position 306: 0.00021936175987323479
Position 765: 0.00021186299363970922
Position 1174: 0.00021184083797456715
Position 1838: 0.000203075024447874
Position 3825: 0.00017262595753976903
Position 4622: 0.00016575491041101803
Position 4542: 0.0001640730172747313
Position 1588: 0.00016260210507399958
Position 233: 0.00015562003701273763
Position 2719: 0.00015278920879067858
Position 3348: 0.0001449870448740186
Position 1331: 0.00014387815462203429
Position 504: 0.0001437518971680648
Position 565: 0.0001426883564935187
Position 5028: 0.00014069587494862417
Position 1264: 0.00013941368645696572
Position 1360: 0.00012973100491346992
Position 3962: 0.00012335523360118436
Position 4372: 0.00011506511643847907
Position 1340: 9.943846342148331e-05
Position 3456: 9.810405621378006e-05
Position 4545: 9.773688321994908e-05
Position 1064: 7.798302019382331e-05
Position 3337: 7.472955091548152e-05
Position 597: 6.590985076456994e-05
Position 555: 6.26131196632955e-05
Position 1750: 6.25106838887858e-05
Position 1157: 5.821937546973677e-05
Position 1874: 5.530509438386487e-05
Position 1252: 5.016208926991444e-05
Position 3100: 4.878752048267305e-05
Position 221: 4.832546568957347e-05
Position 546: 4.731847200127372e-05
Position 3856: 4.2864949969950924e-05
Position 670: 3.59381875712193e-05
Position 3876: 1.6037239962067465e-05
Position 3736: 1.5760935322722896e-05
Position 982: 1.1953638059026313e-05
Position 410: 6.59493069200019e-06
Position 3888: 5.960933764932208e-06
Position 926: 3.7341043895988304e-06
Position 627: 3.709245883688146e-06
Position 802: 1.3476555743500955e-06
Position 953: 1.3097044600631063e-06
Position 387: 1.0871270336746315e-06
Position 1100: 9.904685739296889e-07
Position 426: 9.377477190946741e-07
Position 799: 7.583178552474002e-07
Position 1023: 4.797662387533726e-07
Position 680: 4.5506534186916814e-07
Position 702: 4.0995973647314e-07
Position 170: 4.057364762631005e-07
Position 167: 2.9883708964273815e-07
Position 932: 1.8850132082439096e-07
Position 749: 1.548693965351855e-07
Position 1208: 7.400476961877797e-08
Position 1181: 6.65379086277156e-08
Position 654: 5.241315784731145e-08
Position 269: 4.407325785584706e-08
Position 729: 3.987149215803294e-08
Position 278: 3.095619081618614e-08
Position 791: 2.4689451932020274e-08
Position 389: 1.2924067154857022e-08
Position 474: 1.14727563014497e-08
Position 634: 1.0692191827254915e-08
Position 288: 6.854498397767525e-09
Position 471: 5.937889430491252e-09
Position 708: 4.936064813270056e-09
Position 741: 4.729401486723355e-09
Position 720: 4.680128860275164e-09
Position 282: 4.0446096044141456e-09
Position 235: 4.003345418777959e-09
Position 107: 3.919252961771433e-09
Position 393: 2.2457905574765366e-09
Position 110: 1.991020446241e-09
Position 115: 4.072289302109897e-10
