Gene = PARL
index = 999
Annotated 5SS: [  186 17043 18283 22155 40677 42610 44338 51184 51416]
Annotated 3SS: [16846 18141 22105 40580 42459 44266 51081 51317 55197]
SMsplice 5SS: [  186  4731  6756 25077 26663 28476 40677 42610 44338 51184 51416]
SMsplice 3SS: [ 4595  6542 24936 26581 28355 40580 42459 44266 51081 51317 55197]
top_k =  500
Partition function (log Z): -29.62991865400776

Sorted 5' Splice Sites (High to Low Probability):
Position 6756: 0.8535982628732823
Position 186: 0.792674428886321
Position 4731: 0.5513506544538862
Position 17043: 0.3021715153267459
Position 241: 0.12561051410117074
Position 5771: 0.07006674444176444
Position 16323: 0.06288072882175129
Position 3275: 0.05992354703408144
Position 25: 0.05121818629912006
Position 1162: 0.04835542420237547
Position 12134: 0.04365572364633004
Position 11960: 0.04142068315548156
Position 9638: 0.026033787913944312
Position 113: 0.014011885506282162
Position 794: 0.009300782654793989
Position 1925: 0.0075475234014558395
Position 30: 0.007519926189418597
Position 4644: 0.00670143191001555
Position 634: 0.005885077822935852
Position 758: 0.004754576697020556
Position 995: 0.004358804733849506
Position 510: 0.004261595581937459
Position 5620: 0.0041813479449087105
Position 6352: 0.003722284203710331
Position 10941: 0.0027467410457328585
Position 4347: 0.0024565278227541027
Position 6958: 0.0013307802111551079
Position 5983: 0.0010407624528260477
Position 3002: 0.00017060650991881934
Position 6966: 0.0001645571128024621
Position 121: 0.00012423512681028666
Position 565: 0.00011068421456860935
Position 21: 0.00010236076919574826
Position 763: 5.653973602995158e-05
Position 41: 4.748886444966382e-05
Position 52: 3.398430354813997e-05
Position 1636: 2.3215983013603023e-05
Position 771: 2.2044286538841402e-05
Position 206: 2.1676227721496364e-05
Position 1606: 1.0621180255222419e-05
Position 1119: 1.0193745772799868e-05
Position 484: 5.824827360500648e-06
Position 222: 3.823581374404401e-06
Position 117: 3.1034756718189216e-06
Position 534: 1.8814599436854324e-06
Position 4: 1.5270650434772166e-06
Position 417: 1.4522606697010333e-06
Position 444: 1.3933418412495271e-06
Position 502: 1.0227420238801964e-06
Position 749: 8.786194550661448e-07
Position 709: 6.234707425556774e-07
Position 514: 6.165876238291051e-07
Position 154: 2.2187303142897774e-07
Position 275: 1.6363852866779327e-07
Position 7: 3.460554871775462e-08
Position 108: 1.589857778389697e-08
Position 262: 3.2707169643464343e-09
Position 336: 5.222236885236653e-10
Position 239: 4.960204392056948e-10
Position 66: 2.0557107204740752e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16846: 0.7110877540273571
Position 4595: 0.5537499305321092
Position 6542: 0.5153892555302941
Position 6676: 0.3084881506419939
Position 20139: 0.2576911896296705
Position 22548: 0.09971186351916407
Position 16141: 0.09748383095297096
Position 7520: 0.05700484207644323
Position 11797: 0.050687807921383804
Position 3153: 0.03610124641351008
Position 12043: 0.03431552146586643
Position 5619: 0.026148440915377942
Position 5521: 0.025874896352389612
Position 9499: 0.025281371466865564
Position 17210: 0.02479344757111942
Position 1079: 0.022095079211067195
Position 6679: 0.019138929653914723
Position 8393: 0.017320029766666727
Position 926: 0.017148934358971097
Position 5644: 0.015882815041566824
Position 11361: 0.01584766056195894
Position 3176: 0.014882062424494606
Position 690: 0.013009806089894068
Position 6463: 0.012862533923547009
Position 17702: 0.010145514871964934
Position 1710: 0.006970068673834102
Position 3104: 0.006843049153842977
Position 11038: 0.006203598722729711
Position 12082: 0.005561078830803393
Position 13806: 0.0051760964516551385
Position 368: 0.004727885872207907
Position 4605: 0.004628504074533325
Position 12465: 0.004234974301122879
Position 8141: 0.003949978128244892
Position 7695: 0.0038306243187312006
Position 10544: 0.003408705535638423
Position 5599: 0.0032933281528164807
Position 341: 0.003247965589948625
Position 8933: 0.00323383312238794
Position 9519: 0.0031653488492664394
Position 6501: 0.0031616789091253664
Position 6850: 0.00314742398632075
Position 10770: 0.003124824520863129
Position 6257: 0.002895699900597476
Position 9842: 0.0028405881936966427
Position 12133: 0.0025397702379654987
Position 564: 0.002325227928579982
Position 5459: 0.0023178299633226686
Position 8314: 0.00215372594623063
Position 4239: 0.0019425715067657946
Position 13933: 0.0017046827175083662
Position 8413: 0.0016368396867597955
Position 1111: 0.001630286103675969
Position 5484: 0.001387330182964144
Position 5820: 0.0013636307925643375
Position 9794: 0.0012336729097020143
Position 7541: 0.0012142908900653372
Position 6209: 0.001173747416416506
Position 7668: 0.0010936114607804999
Position 9335: 0.0010308919919978724
Position 3134: 0.0010194642741687646
Position 1042: 0.0010156876651369784
Position 11385: 0.0009314790425911954
Position 11274: 0.0009162601622634591
Position 9495: 0.00090605559277242
Position 794: 0.0008329188786816262
Position 2730: 0.0007686873256702342
Position 9317: 0.0006880147865571014
Position 1844: 0.0006129179529847875
Position 3233: 0.0006101897092595394
Position 656: 0.0005910668442553226
Position 9253: 0.0005679796576447184
Position 9128: 0.0005503414829931978
Position 686: 0.0005104397650278645
Position 1091: 0.0004494418983472552
Position 8520: 0.0004429808391379813
Position 845: 0.00044137086670747685
Position 598: 0.0004190200342052664
Position 8572: 0.0004009719832897351
Position 3202: 0.00036913055897197625
Position 10609: 0.00031967095840577416
Position 9093: 0.00031185705894753725
Position 8594: 0.00029734149843194623
Position 4172: 0.00029729000802239755
Position 1777: 0.00028529544252299446
Position 10071: 0.0002811641448604249
Position 988: 0.0002808282952618527
Position 7478: 0.0002764831332137965
Position 4178: 0.00026466446996439543
Position 7529: 0.00024272331428316164
Position 413: 0.00022595892216097484
Position 287: 0.00021728934383673587
Position 960: 0.00021693751017176117
Position 2013: 0.00021410045046873222
Position 7939: 0.00019455857579084206
Position 9182: 0.0001720000648770189
Position 8967: 0.0001714575863304878
Position 662: 0.00017038036213996198
Position 6128: 0.0001681998411099593
Position 722: 0.0001226002112433145
Position 8410: 0.00010182273491987104
Position 5282: 9.647265212611119e-05
Position 8352: 9.084641195736117e-05
Position 6101: 8.593165879354196e-05
Position 2704: 7.985373620756694e-05
Position 7587: 6.873367504714423e-05
Position 7720: 6.493177267442522e-05
Position 7217: 6.405840899693651e-05
Position 2061: 6.365693745138018e-05
Position 1828: 6.236906222485884e-05
Position 2180: 5.6087532501534736e-05
Position 1679: 5.001053880747152e-05
Position 4730: 4.8473593372411056e-05
Position 585: 3.867605718150328e-05
Position 1371: 3.6823057129699175e-05
Position 2873: 3.4060889845555154e-05
Position 5337: 3.290639867158117e-05
Position 3519: 2.870724890652969e-05
Position 373: 2.8631543349956327e-05
Position 493: 2.7417042851650947e-05
Position 3486: 2.425053571395233e-05
Position 1980: 2.4060225278295455e-05
Position 4863: 1.9746047931968304e-05
Position 171: 1.9520707662537537e-05
Position 3960: 1.727409414741424e-05
Position 6867: 1.4145241380301827e-05
Position 3373: 1.3955995858959011e-05
Position 3444: 1.2567512282629447e-05
Position 2104: 1.2265008599829824e-05
Position 2136: 9.156233233799615e-06
Position 2899: 8.959705537129062e-06
Position 2315: 7.6068502574106325e-06
Position 2354: 7.5380468447514865e-06
Position 1223: 7.385187520795482e-06
Position 1161: 6.1040452858596285e-06
Position 134: 5.2093674209537435e-06
Position 2950: 4.971285822525811e-06
Position 2212: 4.807339736853953e-06
Position 2875: 4.7969362035618885e-06
Position 185: 3.698207798641742e-06
Position 1805: 9.284310326599281e-07
Position 105: 6.597581179839479e-08
Position 611: 2.1417638940321034e-08
Position 746: 1.7900362752579844e-08
Position 1153: 1.6438643385602096e-08
Position 633: 1.3481445004909568e-09
Position 384: 7.732745738083929e-10
Position 258: 5.248546723493575e-10
Position 88: 4.4799211166596394e-10
