Gene = ZMYND19
index = 1608
Annotated 5SS: [ 278 1832 2774 3524 7508]
Annotated 3SS: [1771 2666 3382 7326 7803]
SMsplice 5SS: [ 278 1832 2820 3524 7508]
SMsplice 3SS: [1711 2666 3382 7326 7803]
top_k =  500
Partition function (log Z): 2.067839706091909

Sorted 5' Splice Sites (High to Low Probability):
Position 3524: 0.9975820550222464
Position 278: 0.9580753578956076
Position 1832: 0.9307092695840725
Position 7508: 0.5721556435776007
Position 2820: 0.5628287904608775
Position 2774: 0.32343856964686485
Position 1087: 0.2200997189141394
Position 3306: 0.21984925728843402
Position 7698: 0.14127865197076145
Position 6771: 0.13254494378302442
Position 1351: 0.09507309824215664
Position 3326: 0.08495954826633059
Position 3064: 0.07614414202554047
Position 4644: 0.0737320702783799
Position 3236: 0.05941956764236273
Position 6221: 0.05360035397707711
Position 3332: 0.032675911138462056
Position 7733: 0.02793289958443023
Position 6956: 0.025403717089555525
Position 2399: 0.021148462820602763
Position 3719: 0.019546007763100483
Position 1461: 0.017474455895147723
Position 6775: 0.014782674879936519
Position 7411: 0.00967442935419023
Position 1836: 0.009508820225763217
Position 557: 0.008760500454297129
Position 246: 0.008432559128801862
Position 1344: 0.007986811600215894
Position 3055: 0.007286486019941333
Position 6751: 0.00576085857220738
Position 3202: 0.005712366325539761
Position 7094: 0.0051976015503522165
Position 5193: 0.005034700354005676
Position 7717: 0.004990514880799218
Position 1960: 0.004484495665244191
Position 6412: 0.004392627030305012
Position 2942: 0.004249025445164391
Position 3016: 0.004173710370182666
Position 2698: 0.003764694953482638
Position 1096: 0.0035578131789468894
Position 3352: 0.0034462890069475866
Position 729: 0.003439798072280362
Position 7512: 0.003428942631728823
Position 2540: 0.003359463732960587
Position 1870: 0.0032938825536805456
Position 724: 0.0032663651050530004
Position 2448: 0.0031777811775656256
Position 3322: 0.003042152397049155
Position 7133: 0.002486259599961767
Position 37: 0.002476761325977539
Position 1543: 0.0023483713438558307
Position 3833: 0.0020958047532720616
Position 6481: 0.001906572047656095
Position 6740: 0.0016512440400947219
Position 7005: 0.001563146414687885
Position 7845: 0.0011592855935758436
Position 1712: 0.0011226333004964418
Position 5446: 0.0010343116509346892
Position 2482: 0.0007232114532004214
Position 1244: 0.0006802579075571875
Position 2516: 0.000504965377953419
Position 2778: 0.0004955103586003529
Position 2062: 0.0002861558956316417
Position 251: 0.0002831154033665177
Position 266: 0.00015542573865727437
Position 2780: 0.00015499730439402437
Position 3110: 0.00014780629043130734
Position 653: 0.00014513071503064948
Position 528: 0.00014190653257965046
Position 666: 0.00014007106959324652
Position 1740: 0.00011843736561705206
Position 1227: 0.0001029186795628551
Position 1048: 9.099961325432091e-05
Position 2382: 8.279577604036293e-05
Position 2343: 7.657869486708368e-05
Position 2510: 6.690402193472573e-05
Position 1491: 6.553872989714024e-05
Position 3474: 5.533254535822641e-05
Position 1950: 4.693823523422668e-05
Position 443: 3.433818695192877e-05
Position 131: 2.039706052018536e-05
Position 346: 1.7875999258350575e-05
Position 4066: 1.3991073328716402e-05
Position 492: 5.439739416366851e-06
Position 731: 3.2352175939121454e-06
Position 794: 2.416141480140864e-06
Position 3528: 2.11949368984562e-06
Position 939: 1.994330253337158e-06
Position 3835: 9.729202179879492e-07
Position 3420: 9.537090589029705e-07
Position 7433: 9.168116157219126e-07
Position 349: 6.441042850787412e-07
Position 3605: 6.353496980249642e-07
Position 3479: 4.631747849355e-07
Position 640: 3.6999509140014174e-07
Position 614: 3.367332509049269e-07
Position 308: 8.929421692951185e-08
Position 317: 5.824437266205471e-09
Position 3721: 3.932857639270009e-09
Position 8: 2.0627009389889284e-09
Position 86: 1.5520477877648313e-09
Position 612: 1.510638531944894e-09
Position 141: 8.12977913731985e-10
Position 609: 2.1326441149158753e-10
Position 30: 2.627099606488585e-12
Position 545: 1.8053138421309674e-13
Position 136: 3.615974906571946e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2666: 0.8967325105311522
Position 7326: 0.7192163452797982
Position 7803: 0.6946821514653057
Position 3382: 0.6491746501256664
Position 1711: 0.373942269272019
Position 3419: 0.3495041487000085
Position 3196: 0.3393433672797418
Position 6653: 0.20254269800868788
Position 1730: 0.19096484732367716
Position 1771: 0.15604943316243225
Position 1586: 0.14412732170461812
Position 7640: 0.0884656032375305
Position 7606: 0.07985247574555657
Position 1220: 0.07223307244789019
Position 981: 0.0711840173804527
Position 1674: 0.0697746497622068
Position 1032: 0.06769874683780018
Position 6144: 0.04914001918445127
Position 2928: 0.04588931217295188
Position 3223: 0.03466485217214685
Position 3673: 0.03156573940528883
Position 2896: 0.030334486282650418
Position 3220: 0.024802159314796464
Position 7836: 0.024711417086916314
Position 1322: 0.02421082337628225
Position 6900: 0.020351979577925842
Position 2275: 0.019511355391073567
Position 861: 0.018779571907534858
Position 4602: 0.018646465973768244
Position 4419: 0.017362583810317682
Position 7767: 0.016835174708444367
Position 1301: 0.01273172588406077
Position 4287: 0.012253677885752347
Position 917: 0.01140891654161986
Position 791: 0.011385905993256193
Position 4253: 0.010254641859491632
Position 5078: 0.00997275542863862
Position 2439: 0.00823145845675629
Position 2643: 0.008076160217874464
Position 8000: 0.007895598720514907
Position 3944: 0.007299801585766222
Position 950: 0.007178489168538535
Position 3968: 0.00712766078394152
Position 4576: 0.007099063913550997
Position 461: 0.006776170446595542
Position 1428: 0.006661396103408401
Position 6848: 0.0053908771930610555
Position 6287: 0.005220893693812119
Position 3126: 0.005030203645654657
Position 8107: 0.004460920434564891
Position 7725: 0.0043318523265566435
Position 969: 0.004230419976903537
Position 7676: 0.00412486442391935
