Gene = LYRM7
index = 808
Annotated 5SS: [  229  9358 11490 16300]
Annotated 3SS: [ 9284 11418 16217 28720]
SMsplice 5SS: [  199  9358 16300 29135 32353 33836]
SMsplice 3SS: [ 9284 16217 28720 32206 33725 34365]
top_k =  500
Partition function (log Z): -14.02928945798854

Sorted 5' Splice Sites (High to Low Probability):
Position 9358: 0.9650042255905007
Position 16300: 0.9341240753707599
Position 723: 0.3753806922907192
Position 11490: 0.3718735989858203
Position 199: 0.32740566755801154
Position 273: 0.2652315336538359
Position 12267: 0.23297854680676622
Position 23831: 0.21119843869780217
Position 253: 0.1723372455944302
Position 7476: 0.13080403155468528
Position 229: 0.09271845483668206
Position 640: 0.08616255088048322
Position 4298: 0.078677120845438
Position 3366: 0.07501260201672609
Position 187: 0.06523744413517762
Position 249: 0.06368607337219388
Position 8802: 0.05616859758858598
Position 6773: 0.042865443348778516
Position 16273: 0.037836244618587526
Position 613: 0.02991575097771121
Position 23854: 0.02566975591024316
Position 13776: 0.01929686445490776
Position 8137: 0.018213502159739266
Position 7583: 0.013166443883186678
Position 396: 0.004604004565774959
Position 9362: 0.0032075352263853207
Position 1212: 0.00252049088641594
Position 406: 0.0024075022792971784
Position 10877: 0.0021331331776987526
Position 10910: 0.0016634695122434745
Position 450: 0.0015735168628727742
Position 461: 0.0002771056938041671
Position 389: 0.0001513680125063691
Position 107: 0.00013833300639624744
Position 135: 0.00010400111182496763
Position 2153: 5.1996253404088174e-05
Position 5887: 3.92909058152349e-05
Position 433: 1.9701082166674282e-05
Position 277: 1.2392579676334322e-05
Position 86: 1.2295545092035648e-05
Position 431: 9.601098008628369e-06
Position 436: 5.745995373916018e-06
Position 305: 4.736767553705414e-06
Position 151: 1.461732660117411e-06
Position 298: 1.1623337845780308e-06
Position 344: 2.2400538352545275e-07
Position 263: 2.0828247508379145e-07
Position 400: 1.4003475228569452e-07
Position 24: 8.047754177405912e-08
Position 223: 1.2645657255995478e-08
Position 697: 6.693035729270881e-09
Position 350: 6.249908925298652e-09
Position 96: 5.89514058727595e-09
Position 140: 5.607962116989296e-09
Position 963: 2.8497946036559288e-09
Position 93: 1.8224863713655768e-14
Position 44: 3.4799377871115144e-18
Position 283: 2.0935686307812657e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 9284: 0.9615281663026889
Position 28720: 0.9573027711142978
Position 16217: 0.6611968626568264
Position 523: 0.47361549623202315
Position 11418: 0.35042751585003
Position 16064: 0.3134161073822
Position 23703: 0.2529344617272457
Position 12094: 0.23311647336054897
Position 7350: 0.14397931661273644
Position 8683: 0.0561934933839824
Position 4151: 0.046611140782743414
Position 3272: 0.03861015712765264
Position 6752: 0.03755842683427146
Position 4223: 0.031561415775088475
Position 11421: 0.021850610291314743
Position 13607: 0.016378818285641687
Position 3217: 0.011786264000959397
Position 3341: 0.010045475322828405
Position 7860: 0.007741284949758727
Position 20786: 0.007688336962044288
Position 7904: 0.007226511660447601
Position 9313: 0.006721642329988563
Position 3137: 0.0065050961756270955
Position 3231: 0.005623019402149495
Position 6363: 0.005341454158013623
Position 566: 0.003967874843289746
Position 359: 0.0037258774942700306
Position 7810: 0.003245705549532939
Position 13745: 0.003221518956141463
Position 20275: 0.0028100323373680828
Position 19401: 0.0024103781399385242
Position 10762: 0.002323458957604168
Position 571: 0.002306674011755745
Position 1110: 0.0019671804216317944
Position 3353: 0.0019643575978746746
Position 21926: 0.0018020762955811343
Position 16579: 0.0017438521133927712
Position 10809: 0.0014824738357143308
Position 18944: 0.0014454937415065163
Position 603: 0.0012523727047178228
Position 16695: 0.001128894349394068
Position 17984: 0.0011284858947014217
Position 600: 0.0009539977121186227
Position 340: 0.0005133401960224612
Position 4201: 0.0005081280684866747
Position 3234: 0.00046381275378995534
Position 16405: 0.0003761315437075597
Position 17963: 0.00036106332311243775
Position 636: 0.0003263415226833483
Position 628: 0.0003185713112308928
Position 468: 0.00027602609457077224
Position 17780: 0.00026761394844852446
Position 18044: 0.00022353058092629513
Position 13180: 0.00021626565449616407
Position 12855: 0.0002089671304332612
Position 989: 0.0001986222757276875
Position 14049: 0.00019685375181745072
Position 17170: 0.00015999779731388185
Position 16860: 0.00015190997701664872
Position 13205: 0.00014971713766902568
Position 16719: 0.00012698136408819245
Position 1122: 0.00011278669098480366
Position 1140: 0.000108167744200736
Position 11652: 0.00010451841472983997
Position 529: 9.266089913174213e-05
Position 4749: 6.75283435213535e-05
Position 11678: 5.8909748441439624e-05
Position 5779: 5.747973685631733e-05
Position 1046: 4.92291929809298e-05
Position 2077: 3.776960343108213e-05
Position 891: 3.5901134045328515e-05
Position 15204: 3.5734162334105394e-05
Position 825: 3.4225951286857e-05
Position 9491: 2.9466199826753088e-05
Position 14273: 2.263667505365338e-05
Position 12513: 2.0892449576487528e-05
Position 678: 1.8953956959786668e-05
Position 383: 1.7710914101480576e-05
Position 3052: 1.764103949344116e-05
Position 583: 1.691931045355214e-05
Position 703: 1.2648373973002701e-05
Position 9845: 1.255744770899413e-05
Position 1799: 9.709195664705803e-06
Position 9914: 6.3291779244669585e-06
Position 11594: 6.324746119755703e-06
