Gene = S100A8
index = 1221
Annotated 5SS: [120 582]
Annotated 3SS: [418 732]
SMsplice 5SS: [120 582]
SMsplice 3SS: [418 667]
top_k =  500
Partition function (log Z): -6.320668614180163

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.834330061278244
Position 582: 0.8238500234033235
Position 173: 0.0953314980512466
Position 246: 0.014365367987876722
Position 65: 0.013399479796280627
Position 116: 0.006217499208302826
Position 40: 0.005432001579396879
Position 494: 0.00524131936882786
Position 572: 0.005036016857624307
Position 419: 0.0044649818446067385
Position 96: 0.002449976503730849
Position 72: 0.0019769448672971477
Position 597: 0.001849340193094226
Position 165: 0.0015171086073280532
Position 563: 0.0012252133225226923
Position 405: 0.0008080322749207243
Position 814: 0.0007289625139166852
Position 294: 0.0005870207318013266
Position 197: 0.0004930143440800717
Position 195: 0.00045161619917788724
Position 428: 0.0003636414983642959
Position 299: 0.00012705653989197966
Position 133: 7.040091020324574e-05
Position 782: 6.779580893548671e-05
Position 356: 5.9760077958832576e-05
Position 217: 3.896535910865822e-05
Position 170: 2.0732859530576323e-05
Position 199: 1.972274087862951e-05
Position 740: 1.6552119520976233e-05
Position 565: 1.4285322385788924e-05
Position 244: 1.2262850912848074e-05
Position 182: 8.443151788376949e-06
Position 787: 5.7873729176861905e-06
Position 753: 5.392745097538409e-06
Position 620: 5.305237158024879e-06
Position 311: 4.890263456109608e-06
Position 432: 4.379666180098785e-06
Position 215: 4.30208605029271e-06
Position 201: 1.8737773153654531e-06
Position 209: 4.4489585913123307e-07
Position 645: 7.153511622638621e-10
Position 599: 6.646266871107155e-10
Position 483: 1.1685073605967775e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 418: 0.8885911531857626
Position 667: 0.7451562517002335
Position 732: 0.11874955108844311
Position 275: 0.025290774668938004
Position 693: 0.008650361212532744
Position 401: 0.0076322018682516615
Position 494: 0.005781203578559997
Position 787: 0.004032982456692371
Position 920: 0.003393608897065498
Position 532: 0.0021584460915234725
Position 404: 0.0018493533052101098
Position 822: 0.0014098036302489592
Position 738: 0.0013644463524987256
Position 371: 0.0009580102279495084
Position 277: 0.0009191238274767687
Position 462: 0.0008988447996878601
Position 458: 0.00080372195959738
Position 509: 0.000676026730662298
Position 316: 0.000376219429524318
Position 760: 0.0003632564137788744
Position 428: 0.00022236745008149443
Position 642: 0.00022058188681621198
Position 452: 0.00021598836726240825
Position 798: 0.0001927850569337726
Position 141: 0.0001619991700728654
Position 311: 0.00013460675209681604
Position 309: 0.0001334920524794189
Position 283: 9.053162360752656e-05
Position 161: 6.503479653754805e-05
Position 745: 4.2809213652872144e-05
Position 891: 1.711412251609694e-05
Position 835: 1.2869171148955404e-05
Position 580: 8.806191566775804e-06
Position 116: 7.901805516352779e-06
Position 893: 7.0596356789487135e-06
Position 801: 5.19403473168768e-06
Position 163: 2.6636931928785886e-06
Position 848: 2.583914094876152e-06
Position 873: 1.5723070137926753e-06
Position 762: 1.4150887158677114e-06
Position 321: 1.3964611303246287e-06
Position 856: 9.262595639906839e-07
Position 555: 8.249969106760766e-07
Position 158: 5.855162956786698e-07
Position 572: 4.486183493361748e-07
Position 327: 3.7821057567023903e-07
Position 545: 8.136106677775039e-08
Position 182: 5.1464966606495774e-08
Position 177: 3.6335084265473534e-08
Position 106: 2.1482317074305997e-08
Position 124: 7.144160543555345e-09
