Gene = RWDD3
index = 1219
Annotated 5SS: [  161 10544 12503]
Annotated 3SS: [10055 12386 12600]
SMsplice 5SS: [  161 12503]
SMsplice 3SS: [12386 12600]
top_k =  500
Partition function (log Z): -11.448038441794203

Sorted 5' Splice Sites (High to Low Probability):
Position 161: 0.5810388181343225
Position 3306: 0.4921431275501231
Position 7920: 0.385152694941447
Position 278: 0.26333302832858885
Position 5755: 0.24406054499971838
Position 145: 0.09498689841116811
Position 6076: 0.0872983509847693
Position 9159: 0.06700849486806408
Position 4391: 0.06205178103112315
Position 10170: 0.058627360371165185
Position 4504: 0.057551349541864194
Position 10790: 0.031741163693819185
Position 642: 0.028082115289983434
Position 580: 0.02654530653619895
Position 5656: 0.026544621841544287
Position 10597: 0.023615916456000825
Position 10915: 0.02184711757349661
Position 9018: 0.01871580029822128
Position 7844: 0.013409421781480722
Position 4490: 0.012313678663936508
Position 8967: 0.011908742242806133
Position 61: 0.011733900881157087
Position 6168: 0.008778913253468332
Position 653: 0.007433715923139643
Position 12707: 0.00640518043957217
Position 4898: 0.006216827167351583
Position 586: 0.005260552624425501
Position 265: 0.005008283454900562
Position 7685: 0.003425203031297154
Position 622: 0.0025814065724959635
Position 339: 0.002169907207465432
Position 613: 0.0019685615848919454
Position 10544: 0.0017849975436058433
Position 7793: 0.0015470919937860316
Position 106: 0.0011709944540557963
Position 2676: 0.0011416465785419965
Position 2747: 0.0010385316433457565
Position 2997: 0.0009171948137762237
Position 3582: 0.0007735951347655702
Position 1494: 0.00065758147129419
Position 3825: 0.0005464767836324373
Position 3874: 0.0004398234971517623
Position 3248: 0.00028944567540924756
Position 3461: 0.00027821786989479854
Position 8067: 0.00025146637966437995
Position 4410: 3.821833533579677e-05
Position 427: 3.2309457504488556e-05
Position 138: 2.808808084290567e-05
Position 398: 1.8545722912156402e-05
Position 221: 7.366069870273799e-06
Position 210: 4.592545302932672e-06
Position 319: 1.6713858164968759e-06
Position 17: 1.2136091907173958e-06
Position 88: 1.1126058882292223e-06
Position 282: 9.397204908373658e-07
Position 337: 7.408495072510616e-07
Position 3424: 6.981776141077028e-07
Position 3413: 6.802397042690186e-07
Position 1177: 5.361333595053833e-07
Position 649: 1.6504477252598544e-07
Position 321: 1.4035912534826085e-07
Position 316: 8.928131205263388e-08
Position 563: 5.5838667717363404e-08
Position 514: 2.122627959045739e-08
Position 490: 4.866689358140957e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12600: 0.6180763074313459
Position 7720: 0.3992264688741801
Position 3192: 0.33080305166800006
Position 8933: 0.21561158015698495
Position 5621: 0.2122801611086723
Position 10699: 0.13791862799589047
Position 3218: 0.1347096214871904
Position 4283: 0.12128162237662252
Position 10055: 0.08278837793313464
Position 5904: 0.0770418394156063
Position 9430: 0.06434051482323046
Position 5518: 0.03619559712137182
Position 10522: 0.02235758005484305
Position 5438: 0.02010473686792178
Position 3066: 0.019476063210109966
Position 467: 0.01621571279486352
Position 7966: 0.013409912079233383
Position 8963: 0.01289789754534616
Position 6075: 0.010705629797812328
Position 10409: 0.010641588510155214
Position 11192: 0.01038685696670355
Position 4261: 0.010204331462799993
Position 5926: 0.01014511393703196
Position 5991: 0.00990330526666351
Position 7843: 0.008541270406582351
Position 4798: 0.008200306830023716
Position 527: 0.008028769477310163
Position 440: 0.006312496836728713
Position 12822: 0.0040855703166082545
Position 5744: 0.003959128971780174
Position 3166: 0.003871023837772454
Position 9469: 0.003584243205708037
Position 8213: 0.003076890331495592
Position 3255: 0.002741143536807072
Position 13000: 0.002319610122963906
Position 7510: 0.0022246379678181705
Position 4178: 0.002008907762661116
Position 8001: 0.0017701012657079162
Position 3641: 0.0017404484757694721
Position 3543: 0.0016066227712849207
Position 9940: 0.0015036048111446354
Position 9323: 0.0012587488084712204
Position 2619: 0.0011728020136999493
Position 759: 0.001044062818911613
Position 4433: 0.0010404984213581415
Position 7468: 0.0010243025740392247
Position 3073: 0.0009521246484994947
Position 452: 0.0009144842131438223
Position 8469: 0.0008151070344938603
Position 2570: 0.0007535673217530502
Position 3048: 0.0006549300881723732
Position 7601: 0.0006437788518349993
Position 7367: 0.0006405286558208666
Position 7471: 0.0005807705183677825
Position 2847: 0.0005329163867339591
Position 3726: 0.000494351992950699
Position 4317: 0.00042104916193407525
Position 3118: 0.0003674337617594221
Position 4786: 0.0002750876417925954
Position 1386: 0.00027227626234259796
Position 3447: 0.00024135901135120106
Position 589: 0.0002407437994856602
Position 7264: 0.00023966766340744643
Position 2912: 0.00023596944357891307
Position 4733: 0.00022444709419123013
Position 2471: 0.0002181882532050763
Position 1228: 0.00017496056355335436
Position 1248: 0.00017296195828513336
Position 483: 0.00015888417791468608
Position 540: 0.00015157470155142402
Position 1389: 0.0001426657995021705
Position 689: 0.00013089149508662746
Position 4758: 0.00012707114747854083
Position 2280: 0.00010662603807399505
Position 2670: 0.00010338026481059782
Position 5132: 8.804331083937306e-05
Position 4201: 8.143634725506234e-05
Position 2899: 8.024561634628044e-05
Position 1831: 7.748340681030107e-05
Position 2358: 7.74400296570979e-05
Position 1585: 6.8138946120516e-05
Position 4095: 5.509574023401932e-05
Position 412: 5.394895968100263e-05
Position 5463: 4.8924389354345214e-05
Position 634: 4.777783360873145e-05
Position 936: 4.557878932686771e-05
Position 1080: 4.142617807987841e-05
Position 486: 3.8292474968498375e-05
Position 1322: 3.4804855759063744e-05
Position 3487: 3.354129620764879e-05
Position 3748: 3.321883871489452e-05
Position 1922: 3.306494433840837e-05
Position 3681: 2.5069364909076375e-05
Position 3343: 2.2680257733485283e-05
Position 1674: 2.129665144312243e-05
Position 1878: 2.079567756592888e-05
Position 2566: 2.0465403687773064e-05
Position 1628: 1.9942637596796693e-05
Position 1083: 1.8866943899533755e-05
Position 912: 1.101713368676921e-05
Position 282: 8.340345579599274e-06
Position 3052: 3.696745921006767e-07
Position 309: 7.2910161026023e-08
Position 327: 3.8663558833182006e-08
Position 240: 3.561102127886392e-08
Position 353: 3.371389751133208e-08
Position 551: 2.8461049232944246e-08
Position 645: 1.6666471976658568e-08
Position 603: 8.05434018476988e-09
Position 316: 4.697146716370147e-09
Position 363: 3.772662577699951e-09
Position 553: 1.8196859272134506e-09
Position 128: 1.5663175899424799e-10
Position 187: 9.305663006527823e-11
