Gene = MINOS1
index = 845
Annotated 5SS: [  120 25158 26594]
Annotated 3SS: [25109 26483 29396]
SMsplice 5SS: [  120 14626 26594 26867 29487]
SMsplice 3SS: [14508 26483 26786 29396 29791]
top_k =  500
Partition function (log Z): -20.733721950976268

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9425336087440015
Position 14626: 0.4360883283989239
Position 6929: 0.21556534849329498
Position 8976: 0.19243779293200888
Position 12150: 0.13899820272457253
Position 328: 0.0455143280113104
Position 3982: 0.02860598470768114
Position 215: 0.009042212692749237
Position 689: 0.004304541449074764
Position 6563: 0.004231349906702749
Position 3534: 0.004218438530476077
Position 6649: 0.0037796730184884906
Position 864: 0.002149794749999556
Position 6638: 0.0014415671198185183
Position 2409: 0.0010571285269036514
Position 2661: 0.0010236437355911152
Position 1152: 0.0008662621097333128
Position 2517: 0.0007521289328786138
Position 4358: 0.00023672331373239552
Position 6037: 0.00020792308031613248
Position 153: 7.100693629615633e-05
Position 374: 4.40463013955598e-05
Position 544: 3.860307830003286e-05
Position 47: 3.198910108718411e-05
Position 1864: 2.3091650225411653e-05
Position 357: 4.134872520737844e-06
Position 773: 1.1021191536662553e-06
Position 279: 8.352162938734119e-07
Position 768: 7.173825694445231e-07
Position 4: 5.852984675930831e-07
Position 366: 4.842152239613115e-07
Position 91: 3.7727021102316456e-07
Position 82: 2.693298546844481e-07
Position 107: 1.6725607316566106e-07
Position 996: 1.6502765858414578e-07
Position 657: 1.6043595999415845e-07
Position 1007: 8.770649942166858e-08
Position 1663: 4.2503631454014516e-08
Position 93: 3.722732781892176e-08
Position 1063: 3.420750311500228e-08
Position 1734: 1.8308541582771206e-08
Position 58: 1.382176735227291e-08
Position 631: 8.613212047386243e-09
Position 64: 3.3206385029388397e-09
Position 360: 2.5894224750466736e-09
Position 413: 9.087533896840068e-10
Position 705: 7.629024538193896e-10
Position 335: 7.379806356146835e-10
Position 461: 6.788296253217098e-10
Position 458: 6.74213481565233e-10
Position 528: 4.5869938570628654e-10
Position 445: 2.0631654737922126e-10
Position 110: 2.5383090835549836e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14508: 0.5312078239024639
Position 18948: 0.29518482540857294
Position 15835: 0.15422909175196098
Position 6804: 0.15212681179929782
Position 12036: 0.137889918763157
Position 17110: 0.12322763094804554
Position 8754: 0.11295199903135014
Position 6742: 0.07165989644535645
Position 17829: 0.05220680972100199
Position 8952: 0.03268892075108972
Position 10655: 0.031024800573809515
Position 8913: 0.03081123202620692
Position 16372: 0.029976366881006543
Position 13980: 0.029604448624781676
Position 8774: 0.026280332135729244
Position 11896: 0.01978311799024923
Position 14528: 0.01934229364175303
Position 3796: 0.015506429135180855
Position 14504: 0.014297598929040659
Position 15776: 0.012090817730900656
Position 15073: 0.010161520919265728
Position 14468: 0.009115626689172387
Position 6481: 0.008478585591442753
Position 10691: 0.007435410962827484
Position 3822: 0.0072568433741803965
Position 7908: 0.004954105074330233
Position 8552: 0.00480660629219056
Position 10240: 0.004663676844619338
Position 251: 0.00425799852105395
Position 6495: 0.004016996844928247
Position 9968: 0.003970772084088659
Position 4245: 0.003770533434722978
Position 1969: 0.0037316248122242165
Position 11424: 0.003670170342792732
Position 13247: 0.0033237997566529535
Position 3434: 0.0031847452857841647
Position 13707: 0.0031014899832739473
Position 4861: 0.0029879736893090496
Position 8667: 0.002948587649176168
Position 10564: 0.0027746963007454837
Position 8367: 0.0026278103614960527
Position 3839: 0.0025674836985825895
Position 5880: 0.0025413151279323125
Position 13771: 0.002468149471170211
Position 3880: 0.002336290805303757
Position 13976: 0.0021173048943817106
Position 1945: 0.00193140925453044
Position 11539: 0.001700850429052819
Position 2277: 0.0015220410775494122
Position 6425: 0.001480936097270723
Position 6389: 0.0014705305250570016
Position 6770: 0.0013252801405608985
Position 2636: 0.0012952570348329512
Position 9374: 0.0011981985346688666
Position 1005: 0.0011830519425961115
Position 5952: 0.0009614195274339622
Position 5071: 0.0008604735215511541
Position 2556: 0.0008181268400542258
Position 11878: 0.0008108571263524556
Position 3798: 0.0007395878423449103
Position 5283: 0.0007325132118979246
Position 3632: 0.0006723289563536751
Position 2448: 0.0006560828129023821
Position 3384: 0.0005180692504288304
Position 3291: 0.00043217916346280914
Position 9014: 0.0004028648445469581
Position 5851: 0.0004023070392130546
Position 1204: 0.0003894424477211679
Position 9356: 0.0003600139242948279
Position 2251: 0.00033888238485687286
Position 8441: 0.00028694963871001526
Position 3705: 0.0002831479381900144
Position 3438: 0.00027134297239174394
Position 1415: 0.00026020477948448335
Position 5727: 0.0002590013659486168
Position 843: 0.0002455657154047619
Position 2936: 0.000244757031044261
Position 8098: 0.0002279846192876691
Position 6311: 0.00022711439559657432
Position 4789: 0.0002174812947794931
Position 3058: 0.0001931488688114664
Position 1727: 0.00018952956599878492
Position 3402: 0.00017568192453189978
Position 629: 0.00017473934022471562
Position 3166: 0.00015986641452207643
Position 2090: 0.00015127614475230348
Position 8378: 0.00014758371420502657
Position 4032: 0.00014455236383293955
Position 5682: 0.00014152438607549535
Position 1949: 0.00010904179650768663
Position 7722: 0.0001086438757361698
Position 278: 0.00010788399147348867
Position 5572: 8.30363838223939e-05
Position 6091: 8.263139653539744e-05
Position 5817: 7.61296515022256e-05
Position 5478: 7.228828030337796e-05
Position 1117: 6.987169305247889e-05
Position 6439: 6.805079211278862e-05
Position 4217: 5.6004334819880406e-05
Position 742: 5.326270836494347e-05
Position 3656: 4.8511258377798456e-05
Position 4293: 4.6901511978249e-05
Position 300: 4.6802413604694104e-05
Position 2656: 4.6084216304725726e-05
Position 4688: 4.496421999505104e-05
Position 2905: 4.02453597477644e-05
Position 723: 4.0139577371684605e-05
Position 5310: 3.9806852823524356e-05
Position 1358: 3.9304109108851614e-05
Position 5196: 3.766081501747474e-05
Position 1099: 3.522990012959291e-05
Position 2110: 3.171574478444254e-05
Position 1213: 3.150296295524187e-05
Position 373: 2.9540415368912478e-05
Position 187: 2.8608457539885524e-05
Position 710: 2.3585377908724515e-05
Position 2787: 2.3378925204120536e-05
Position 3134: 2.3187757839254353e-05
Position 2253: 2.056226958088991e-05
Position 1996: 1.588017453700036e-05
Position 190: 1.5566695487604536e-05
Position 219: 1.4324128346838185e-05
Position 3079: 1.3302962771912213e-05
Position 889: 1.236274858325538e-05
Position 2403: 1.2064155944390815e-05
Position 1337: 1.1858951637827484e-05
Position 1059: 9.38242677122559e-06
Position 1276: 9.112575672316162e-06
Position 543: 6.7889991336135295e-06
Position 1636: 6.757592960677962e-06
Position 1538: 6.610370475811866e-06
Position 2320: 1.2463231803017183e-06
Position 564: 8.923826012052555e-07
Position 143: 7.898547455563045e-07
Position 1024: 7.089879341209616e-07
Position 3496: 6.79477574350327e-07
Position 257: 6.243054650052742e-07
Position 652: 5.176556955121827e-07
Position 1052: 4.5878089307217154e-07
Position 528: 4.257354342499322e-07
Position 762: 3.287674339806623e-07
Position 634: 2.8662729562058785e-07
Position 1739: 2.8640424019803064e-07
Position 783: 2.532879171344124e-07
Position 140: 2.457467108630907e-07
Position 787: 2.1091440404861544e-07
Position 214: 1.4954700120056646e-07
Position 496: 1.2088920830129296e-07
Position 194: 8.523519699012719e-08
Position 2303: 8.465864948547682e-08
Position 804: 8.438552875200203e-08
Position 499: 7.787789270964416e-08
Position 1081: 7.143888544263672e-08
Position 909: 6.86487993866814e-08
Position 922: 6.256911609910407e-08
Position 574: 5.141987681303453e-08
Position 437: 5.124929633093622e-08
Position 158: 1.7710649201683365e-08
Position 319: 1.769122428406659e-08
Position 938: 1.7147450200221098e-08
Position 2516: 1.3266352774014658e-08
Position 316: 2.685621208500634e-09
Position 693: 2.133506387664294e-09
Position 696: 1.5961583531560926e-09
Position 780: 1.3943677658942762e-09
Position 198: 1.2142803213305006e-09
Position 689: 6.977094859543841e-10
Position 322: 2.4093009211250333e-10
Position 173: 1.4049350454886645e-10
Position 119: 3.142751150887415e-11
Position 203: 2.398234315096989e-11
Position 307: 1.2091289203106817e-11
Position 310: 1.1119093181786059e-11
Position 115: 1.0576745197446286e-11
Position 160: 4.150750564061163e-12
