Gene = INIP
index = 701
Annotated 5SS: [  250  1776 24106 28710]
Annotated 3SS: [ 1694 24002 28618 30602]
SMsplice 5SS: [  250   864  1776 17535 24106 28710]
SMsplice 3SS: [  793  1694 17292 24002 28618 32233]
top_k =  500
Partition function (log Z): -18.010167222835484

Sorted 5' Splice Sites (High to Low Probability):
Position 1776: 0.9786900584014597
Position 250: 0.912545642268248
Position 864: 0.8069256768892993
Position 6020: 0.40848551618073714
Position 685: 0.2495837267889983
Position 1144: 0.09423824426646643
Position 1098: 0.08159269780807807
Position 433: 0.06407969210417726
Position 12768: 0.06235511738997503
Position 1001: 0.026759585839045606
Position 1618: 0.023225575926680606
Position 889: 0.020734107628118194
Position 3378: 0.018308370106501763
Position 8146: 0.016745158877411657
Position 3031: 0.015287809261652987
Position 149: 0.009773275884865588
Position 112: 0.009316633422518303
Position 254: 0.007348655107833877
Position 13372: 0.006644164212110237
Position 214: 0.005479222718247571
Position 933: 0.004935256954549111
Position 2329: 0.004610268123401574
Position 869: 0.003603685684936319
Position 1577: 0.002202491318109166
Position 299: 0.0022010874351589167
Position 30: 0.002124440032435089
Position 1552: 0.0018281853068240306
Position 4117: 0.001793112873409304
Position 5320: 0.0016751245401439795
Position 1131: 0.0015074304644938337
Position 568: 0.0010754212566054194
Position 717: 0.0009252975980217456
Position 164: 0.0008863372845893681
Position 42: 0.000823967536216883
Position 938: 0.0007745415644031664
Position 570: 0.0005047296724470449
Position 288: 0.00039664962715563624
Position 663: 0.0003181819201185392
Position 72: 0.000267966886728831
Position 689: 0.00020760917028526902
Position 3014: 0.00020416299286014805
Position 393: 0.00010632426946691807
Position 13: 0.00010022303135632572
Position 61: 5.4722354585841235e-05
Position 233: 5.392013537275032e-05
Position 243: 5.126659857113368e-05
Position 227: 4.238751118844177e-05
Position 90: 3.407136376480241e-05
Position 1822: 2.6146459790318937e-05
Position 152: 2.5763980365619493e-05
Position 722: 2.389586424541469e-05
Position 116: 2.1134310319977662e-05
Position 184: 1.39147072023312e-05
Position 588: 1.3014605761302707e-05
Position 800: 1.022569426271158e-05
Position 187: 9.263594832688172e-06
Position 1964: 6.423566770251235e-06
Position 18: 6.093802211839574e-06
Position 290: 5.630086464519192e-06
Position 488: 2.2458025131080766e-06
Position 2271: 1.975723213494405e-06
Position 262: 5.435117068138295e-07
Position 2386: 3.3112696052174483e-07
Position 521: 2.1944315451618994e-07
Position 309: 1.9060025652742667e-07
Position 67: 1.5958813017205368e-07
Position 523: 1.494593317146697e-07
Position 155: 1.4681093247054686e-07
Position 496: 1.4388282540052519e-07
Position 398: 1.140236002077671e-07
Position 485: 6.43763181585732e-08
Position 235: 5.8533197178639763e-08
Position 324: 6.385416552663184e-10
Position 460: 3.777601268092293e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1694: 0.9691005935854888
Position 793: 0.5362212408474966
Position 13132: 0.3110776569589912
Position 5875: 0.2820392947667422
Position 760: 0.2434809077154272
Position 17292: 0.19997637473093013
Position 13509: 0.1504921769940389
Position 529: 0.11427718908011512
Position 333: 0.09796162513099606
Position 5878: 0.0945874582713141
Position 12626: 0.08567443052062816
Position 15002: 0.06885735904682322
Position 1013: 0.0668078560920087
Position 974: 0.06600305860558084
Position 757: 0.060661433586052464
Position 9964: 0.03908601884472883
Position 609: 0.037767169581591375
Position 12219: 0.035713128833729534
Position 5935: 0.035341354410387535
Position 1055: 0.033694330788847975
Position 6907: 0.02146961755837736
Position 1455: 0.020115638296866783
Position 14459: 0.0190088152931131
Position 7911: 0.017856311487988632
Position 405: 0.015954544442610887
Position 5793: 0.01342002170035576
Position 436: 0.013115767382040221
Position 8069: 0.011798872607791817
Position 10105: 0.010461521126399623
Position 496: 0.009580418587068248
Position 717: 0.009464073784959346
Position 3267: 0.00941862339197576
Position 7093: 0.007805332996067345
Position 5306: 0.007096234928310737
Position 2974: 0.00672926029167106
Position 2490: 0.006441359826155455
Position 3130: 0.006419319396758896
Position 1746: 0.006338869598391885
Position 10031: 0.005986007402866125
Position 1458: 0.0059150270185806784
Position 2228: 0.005205831804490531
Position 2465: 0.005080898346447793
Position 5285: 0.00476623486130241
Position 2933: 0.004720243898108732
Position 10558: 0.00436165973909782
Position 7224: 0.004293638415748631
Position 7539: 0.0035756242405201
Position 4254: 0.003550742836978839
Position 7250: 0.0031454397146286977
Position 6775: 0.0030831638129134383
Position 5659: 0.0027845454447856933
Position 7985: 0.0026210816644493496
Position 8012: 0.002568601514732335
Position 5748: 0.002497425598631559
Position 3159: 0.0024496390933589907
Position 2877: 0.00207769523616906
